   edgecnt,totalfence,    keycnt,       pts,     polys,       gen,      cost,  fencecnt
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        34
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        32
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        30
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        29
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        28
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        24
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        25
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        26
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        35
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        36
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        37
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        38
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        39
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        39
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        40
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        41
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        48
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        43
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        50
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        48
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        51
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        48
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        47
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        49
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        51
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        50
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        51
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        55
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        57
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        56
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        56
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        56
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        56
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,        56
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         3
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         1
     23223,     55189,     15297,      1531,       157,     91733,   88589.8,         2
