   edgecnt,totalfence,    keycnt,       pts,     polys,       gen,      cost,  fencecnt
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         3
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         3
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         3
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         4
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         4
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         3
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         3
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         2
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
      8391,     19369,      5639,       560,        47,     26607,   18246.7,         1
