         k,      dist,      rank,  max_rank,      vnum,   tot_hit, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,rtree_cost, cost_poly,  gen_poly, sort_cost,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices,         x,         y
         5,   33.3766,         5,         5,        10,         5,         0,         0,    36.308,       185,     5.239,        58,         0,         0,         0,         0,   1286.68,        37,      1267,        26,         7,        10,         0,         0,    25.079,        59,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        98,       114
         5,   92.4764,         5,         5,        19,         5,         0,         0,   114.868,       419,    18.644,       119,         0,         0,         0,         0,   3750.78,        68,      3691,        70,        17,        33,         0,         0,   142.289,       239,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       429,        55
         5,   238.026,        20,        20,        43,        20,         0,         0,   241.393,       806,   2673.44,     10975,         0,         0,         0,         0,   20250.6,       421,     19856,       418,        61,        89,         0,         0,   489.501,       691,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       445,       393
         5,   71.2823,         4,         5,        17,         5,         0,         0,    73.574,       288,    31.107,       210,         0,         0,         0,         0,   5720.44,       124,      5626,       111,        35,        43,         0,         0,   125.243,       215,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       249,       253
         5,   48.1664,         6,         6,        12,         6,         0,         0,    97.356,       338,    38.773,       223,         0,         0,         0,         0,   3468.89,        74,      3414,        65,        14,        20,         0,         0,    95.838,       170,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       109,       144
         5,   107.196,         7,         7,        22,         8,         0,         0,   122.363,       441,   132.944,       705,         0,         0,         0,         0,   5225.58,       115,      5132,       104,        27,        32,         0,         0,   140.518,       236,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       457,        99
         5,   138.954,         8,         8,        25,        10,         0,         0,   138.745,       554,   301.068,      1170,         0,         0,         0,         0,   14394.4,       279,     14092,       279,        58,        79,         0,         0,   347.934,       406,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       477,       297
         5,   92.0635,         5,         5,        19,         6,         0,         0,   270.489,       759,   155.373,       530,         0,         0,         0,         0,   11503.7,       203,     11285,       189,        42,        44,         0,         0,   467.872,       628,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       370,        80
         5,   136.593,         5,         5,        27,         6,         0,         0,   140.559,       423,   102.137,       498,         0,         0,         0,         0,   9996.63,       144,      9822,       151,        17,        49,         0,         0,   175.997,       255,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       404,        22
         5,   64.5326,         5,         5,        18,         5,         0,         0,    95.196,       285,    29.853,       183,         0,         0,         0,         0,   5446.02,       118,      5343,       104,        32,        38,         0,         0,   133.135,       205,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       253,       262
         5,   88.5804,         4,         8,        21,         8,         0,         0,    57.452,       236,    53.626,       342,         0,         0,         0,         0,   5054.89,        93,      4967,        91,        23,        37,         0,         0,    81.136,       140,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       215,       294
         5,   30.0832,         5,         5,        10,         5,         0,         0,    40.134,       147,     5.465,        60,         0,         0,         0,         0,    1285.9,        32,      1265,        23,         7,        12,         0,         0,    35.196,        62,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       337,       218
         5,   75.7447,         5,         5,        22,         5,         0,         0,    98.826,       314,    24.093,       149,         0,         0,         0,         0,   3957.74,        74,      3892,        73,        20,        34,         0,         0,   130.163,       180,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       106,        69
         5,   85.0235,        10,        10,        16,        10,         0,         0,    78.762,       263,   143.161,       777,         0,         0,         0,         0,   7289.13,       146,      7173,       138,        22,        38,         0,         0,    114.86,       184,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       281,       281
         5,   140.182,        12,        12,        21,        14,         0,         0,   116.621,       347,   363.157,      1786,         0,         0,         0,         0,    6922.7,       140,      6802,       151,        24,        54,         0,         0,   138.294,       226,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       431,       184
         5,   290.527,        20,        20,        60,        20,         0,         0,    301.38,       822,   3358.31,     13926,         0,         0,         0,         0,   31882.8,       593,     31320,       647,        78,       170,         0,         0,   424.083,       710,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       458,       439
         5,   142.375,         5,         5,        19,         6,         0,         0,   112.456,       407,    84.755,       414,         0,         0,         0,         0,   6538.87,       125,      6430,       122,        20,        40,         0,         0,   138.599,       230,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       427,         4
         5,   60.5001,         6,         6,        13,         6,         0,         0,    50.698,       242,    56.354,       292,         0,         0,         0,         0,   2975.82,        64,      2931,        61,        13,        31,         0,         0,    90.046,       169,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       305,       235
         5,   95.5213,         5,         6,        30,         8,         0,         0,    82.449,       351,   357.979,      1465,         0,         0,         0,         0,   7940.47,       174,      7799,       147,        35,        27,         0,         0,   138.588,       226,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       438,       142
         5,   124.232,         5,         5,        26,         6,         0,         0,    97.686,       408,    70.968,       373,         0,         0,         0,         0,   6281.18,       115,      6183,       117,        19,        40,         0,         0,   128.983,       238,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       416,        26
         5,   32.3883,         5,         5,        10,         5,         0,         0,    47.733,       179,     5.941,        58,         0,         0,         0,         0,    1295.9,        37,      1274,        25,         7,         9,         0,         0,    34.805,        59,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        98,       115
         5,        85,        10,        10,        19,        10,         0,         0,     89.41,       264,   263.702,       792,         0,         0,         0,         0,   7664.37,       141,      7541,       142,        19,        41,         0,         0,   197.195,       181,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       281,       283
         5,   49.0408,         5,         5,        11,         5,         0,         0,   117.105,       306,     6.693,        60,         0,         0,         0,         0,   1799.89,        36,      1766,        35,         5,        19,         0,         0,    92.248,       127,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       118,       117
         5,   248.799,        20,        20,        46,        20,         0,         0,   281.102,       802,   2806.28,     11456,         0,         0,         0,         0,   30782.7,       571,     30157,       608,        79,       149,         0,         0,   528.167,       686,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       445,       404
         5,    31.832,         5,         5,        11,         5,         0,         0,    28.803,       134,     5.295,        50,         0,         0,         0,         0,   1196.04,        35,      1179,        21,         8,         7,         0,         0,     25.29,        47,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       353,       215
         5,   134.157,         5,         5,        26,         6,         0,         0,   123.583,       413,    87.196,       432,         0,         0,         0,         0,   6926.65,       138,      6812,       132,        19,        37,         0,         0,   143.682,       241,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       418,        13
         5,   35.4683,         5,         5,        11,         5,         0,         0,    35.206,       168,     3.615,        39,         0,         0,         0,         0,   1694.72,        34,      1671,        29,         4,        13,         0,         0,    38.717,        71,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       349,       249
         5,   37.1214,         5,         5,        10,         5,         0,         0,     47.14,       156,     5.705,        51,         0,         0,         0,         0,   1663.47,        30,      1641,        32,         3,        18,         0,         0,    54.571,        97,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       252,       323
         5,   108.885,         5,         5,        15,         5,         0,         0,   105.482,       350,    33.189,       183,         0,         0,         0,         0,   6841.16,       134,      6725,       149,        25,        58,         0,         0,   125.024,       228,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       480,       184
         5,   206.158,        14,        14,        39,        16,         0,         0,   206.834,       818,   1611.04,      6700,         0,         0,         0,         0,   17383.4,       377,     17062,       366,        52,        70,         0,         0,   408.951,       678,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       458,       364
         5,    41.413,         5,         5,        12,         5,         0,         0,     46.21,       204,     5.907,        56,         0,         0,         0,         0,   1309.71,        40,      1285,        26,         6,         6,         0,         0,    40.197,        73,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       371,       228
         5,     50.01,         5,         5,        11,         5,         0,         0,    75.778,       292,    10.397,        80,         0,         0,         0,         0,   3653.13,        57,      3597,        72,        14,        47,         0,         0,   116.021,       219,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       248,       367
         5,   27.0185,         5,         5,        10,         5,         0,         0,    44.412,       176,     5.129,        58,         0,         0,         0,         0,   1013.39,        37,       994,        20,         7,         4,         0,         0,    19.261,        39,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        94,       120
         5,   167.043,         7,         7,        41,        17,         0,         0,    77.978,       254,   4948.48,     17533,         0,         0,         0,         0,   8412.65,       174,      8257,       168,        25,        39,         0,         0,   131.166,       217,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       118,       255
         5,   41.3351,         5,         5,        12,         6,         0,         0,    49.801,       207,     6.797,        48,         0,         0,         0,         0,   1111.68,        34,      1092,        21,         5,         6,         0,         0,    45.042,        71,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       367,       229
         5,   117.698,         5,         5,        26,         7,         0,         0,   257.019,       846,   315.592,      1305,         0,         0,         0,         0,   16148.8,       372,     15856,       329,        83,        72,         0,         0,   448.062,       712,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       324,        73
         5,   203.937,        13,        13,        36,        14,         0,         0,   235.006,       821,   1072.56,      4396,         0,         0,         0,         0,   17812.3,       376,     17478,       371,        52,        76,         0,         0,   432.871,       661,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       463,       364
         5,   24.5366,         6,         6,        13,         6,         0,         0,    40.514,       176,     17.44,       127,         0,         0,         0,         0,   2041.14,        55,      2008,        40,        11,        11,         0,         0,    50.845,        97,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        77,       140
         5,   111.692,         5,         5,        16,         7,         0,         0,   240.325,       803,   509.186,      2100,         0,         0,         0,         0,   19868.9,       481,     19494,       412,        79,        48,         0,         0,   358.971,       653,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       349,        87
         5,   31.0161,         5,         5,        12,         5,         0,         0,    27.508,       130,     2.131,        24,         0,         0,         0,         0,   1348.45,        31,      1329,        25,         4,        12,         0,         0,    30.224,        64,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       351,       245
         5,   133.858,         7,         7,        27,         7,         0,         0,   123.791,       524,   112.994,       592,         0,         0,         0,         0,     12520,       248,     12309,       250,        48,        71,         0,         0,   209.016,       387,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       492,       294
         5,   94.8488,         5,         5,        19,         5,         0,         0,    78.983,       324,     29.87,       172,         0,         0,         0,         0,   5793.84,       131,      5691,       126,        28,        41,         0,         0,   109.728,       216,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       479,       198
         5,   258.182,        13,        13,        31,        13,         0,         0,   191.568,       796,   999.192,      4521,         0,         0,         0,         0,   16459.1,       369,     16159,       355,        50,        69,         0,         0,   457.578,       684,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       508,       412
         5,   99.6566,         4,         9,        22,         9,         0,         0,    62.775,       236,   1036.19,      3695,         0,         0,         0,         0,   5522.14,       107,      5431,       109,        22,        41,         0,         0,    81.182,       141,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       202,       295
         5,   97.8931,         6,         6,        20,         6,         0,         0,   109.745,       497,    72.677,       383,         0,         0,         0,         0,   4871.18,       105,      4788,       102,        27,        42,         0,         0,    179.57,       318,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       174,       119
         5,   45.7864,         5,         5,        12,         5,         0,         0,    39.994,       202,     8.245,        73,         0,         0,         0,         0,   2779.07,        56,      2734,        55,        14,        29,         0,         0,    79.621,       154,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       320,       234
         5,   110.064,         7,         7,        15,         7,         0,         0,   135.045,       617,   167.439,       789,         0,         0,         0,         0,   6292.37,       113,      6190,       134,        25,        64,         0,         0,   236.577,       462,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       177,       155
         5,   39.8045,         5,         5,        16,         5,         0,         0,    17.652,        87,    10.275,        85,         0,         0,         0,         0,   1652.17,        43,      1624,        33,         9,        17,         0,         0,    25.295,        57,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       346,       197
         5,   120.449,         8,         8,        16,        10,         0,         0,    86.397,       374,   242.021,      1185,         0,         0,         0,         0,   9307.24,       212,      9136,       196,        47,        56,         0,         0,   120.476,       233,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       472,       172
         5,   228.435,        11,        11,        30,        12,         0,         0,   202.926,       799,    621.78,      2759,         0,         0,         0,         0,     16992,       365,     16684,       363,        48,        79,         0,         0,   404.717,       686,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       502,       382
         5,   125.496,         5,         5,        24,         5,         0,         0,    87.598,       346,    48.096,       250,         0,         0,         0,         0,   6902.45,       146,      6776,       156,        27,        56,         0,         0,   109.635,       227,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       499,       182
         5,   75.7953,         6,         6,        14,         6,         0,         0,    67.562,       284,    45.212,       244,         0,         0,         0,         0,   3749.22,        82,      3692,        74,        14,        29,         0,         0,    96.941,       194,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       290,       238
         5,   58.0086,         5,         5,        14,         5,         0,         0,    45.847,       200,    13.282,        93,         0,         0,         0,         0,   2653.01,        65,      2613,        52,        12,        21,         0,         0,    52.068,       111,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       363,       274
         5,   85.4589,         5,         5,        20,         5,         0,         0,    69.226,       305,    26.639,       180,         0,         0,         0,         0,   5378.16,       126,      5287,       118,        30,        43,         0,         0,    89.235,       205,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       471,       207
         5,   70.5846,         5,         5,        20,         5,         0,         0,    62.265,       268,    29.748,       191,         0,         0,         0,         0,   4899.11,       123,      4800,       107,        24,        29,         0,         0,    75.714,       178,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       469,       222
         5,    102.07,         6,         6,        17,         6,         0,         0,   210.737,       792,   394.576,      1532,         0,         0,         0,         0,   13621.3,       306,     13375,       284,        51,        51,         0,         0,   390.591,       673,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       365,       111
         5,   76.6388,         4,         5,        26,         5,         0,         0,    70.376,       318,    43.415,       248,         0,         0,         0,         0,    6781.7,       152,      6657,       131,        30,        30,         0,         0,    89.698,       190,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       463,       234
         5,   121.785,         7,         7,        22,         8,         0,         0,   214.029,       835,   656.438,      2429,         0,         0,         0,         0,   23619.9,       570,     23142,       477,       111,        60,         0,         0,   474.283,       688,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       336,        75
         5,   81.7036,         5,         5,        19,         5,         0,         0,   180.457,       705,    19.827,       100,         0,         0,         0,         0,   4921.51,        72,      4843,        82,        17,        43,         0,         0,   208.524,       296,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       413,        83
         5,   120.012,         6,         6,        23,         7,         0,         0,   345.362,       871,   326.217,      1251,         0,         0,         0,         0,   17892.7,       425,     17548,       374,        84,        69,         0,         0,   438.127,       715,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       328,        71
         5,   108.598,         8,         8,        22,         8,         0,         0,   112.181,       440,    134.81,       703,         0,         0,         0,         0,   5445.86,       114,      5355,       106,        23,        32,         0,         0,   128.631,       235,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       454,       102
         5,   258.907,        20,        20,        46,        20,         0,         0,   254.221,       796,   2904.77,     11968,         0,         0,         0,         0,   28681.8,       550,     28156,       597,        76,       155,         0,         0,    427.08,       681,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       439,       413
         5,   105.337,         3,         9,        22,        10,         0,         0,    61.393,       236,   1820.65,      6699,         0,         0,         0,         0,   5102.59,       107,      5016,       104,        24,        38,         0,         0,    83.355,       141,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       199,       301
         5,   103.104,         4,         6,        32,         7,         0,         0,    92.259,       318,    79.868,       425,         0,         0,         0,         0,   4433.43,        94,      4361,        86,        19,        28,         0,         0,   108.258,       169,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       129,        57
         5,   90.6053,         2,         6,        22,         6,         0,         0,    92.558,       401,    58.573,       344,         0,         0,         0,         0,   5823.22,       133,      5713,       116,        32,        33,         0,         0,   146.499,       251,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       428,       121
         5,   25.6083,         5,         5,        12,         5,         0,         0,    31.914,       176,     6.084,        59,         0,         0,         0,         0,   1751.63,        47,      1725,        32,         9,         9,         0,         0,    25.017,        53,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        81,       125
         5,   96.7735,         4,         6,        20,         8,         0,         0,    75.172,       316,    87.237,       463,         0,         0,         0,         0,   4066.47,        86,      3991,        82,        17,        28,         0,         0,    87.447,       169,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       130,        70
         5,   66.1985,         6,         6,        16,         6,         0,         0,    70.718,       294,    66.279,       190,         0,         0,         0,         0,   4438.07,       105,      4366,        91,        32,        38,         0,         0,   116.725,       200,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       246,       273
         5,   152.975,        13,        13,        29,        14,         0,         0,   206.872,       851,   3291.18,     12746,         0,         0,         0,         0,     11781,       233,     11581,       238,        51,        81,         0,         0,   313.327,       443,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       264,       136
         5,    118.61,         6,         6,        17,         8,         0,         0,   203.628,       808,   594.174,      2439,         0,         0,         0,         0,   24036.2,       599,     23571,       511,        94,        53,         0,         0,   368.466,       658,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       343,        97
         5,   81.3074,         7,         7,        21,         8,         0,         0,    76.773,       331,   117.147,       626,         0,         0,         0,         0,   5783.96,       109,      5693,       115,        23,        44,         0,         0,   128.247,       220,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        66,        74
         5,   76.5543,         6,         6,        23,         6,         0,         0,    72.404,       315,    51.378,       304,         0,         0,         0,         0,   6519.42,       112,      6427,       122,        29,        54,         0,         0,   107.348,       206,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        79,        66
         5,   208.381,        15,        15,        36,        17,         0,         0,   234.166,       814,    1997.9,      7842,         0,         0,         0,         0,   16976.3,       377,     16654,       368,        52,        72,         0,         0,   417.368,       684,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       457,       366
         5,   62.5895,         5,         5,        12,         5,         0,         0,    77.466,       318,    13.779,        90,         0,         0,         0,         0,   3773.93,        58,      3718,        70,        13,        45,         0,         0,   161.058,       258,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       244,       379
         5,    39.564,         5,         5,        12,         5,         0,         0,    50.202,       189,     3.914,        32,         0,         0,         0,         0,   912.469,        30,       896,        18,         5,         7,         0,         0,    38.469,        69,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       368,       227
         5,   90.7085,         5,         5,        15,         5,         0,         0,   196.846,       748,    58.835,       273,         0,         0,         0,         0,   9882.67,       235,      9704,       203,        48,        37,         0,         0,   352.894,       631,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       371,        95
         5,   90.9997,         5,         6,        30,         6,         0,         0,    76.424,       326,    84.083,       442,         0,         0,         0,         0,   6987.23,       172,      6863,       140,        36,        23,         0,         0,   105.461,       197,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       443,       138
         5,   95.4566,         5,         5,        18,         5,         0,         0,    75.295,       325,    25.409,       163,         0,         0,         0,         0,   4950.51,       123,      4859,       110,        33,        41,         0,         0,   100.835,       214,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       473,       197
         5,   26.7413,         6,         6,        12,         6,         0,         0,    43.812,       191,    20.909,       131,         0,         0,         0,         0,   2070.57,        58,      2036,        40,        15,        11,         0,         0,    68.476,       141,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,        78,       138
         5,   280.185,        17,        17,        31,        18,         0,         0,   197.656,       814,   2691.22,     11348,         0,         0,         0,         0,   26491.4,       601,     25984,       570,        75,        88,         0,         0,   392.044,       699,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       503,       435
         5,   84.7535,         5,         5,        19,         5,         0,         0,   187.665,       757,    18.846,       102,         0,         0,         0,         0,      4011,        71,      3946,        81,        18,        43,         0,         0,   187.123,       342,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       410,        84
         5,   83.1483,         4,         7,        21,         8,         0,         0,    57.799,       238,    52.817,       340,         0,         0,         0,         0,   5392.78,        97,      5313,        99,        21,        39,         0,         0,     88.13,       142,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       217,       288
         5,   52.3072,         5,         5,        18,         5,         0,         0,    44.542,       218,    11.642,        92,         0,         0,         0,         0,   2710.28,        60,      2671,        54,        14,        26,         0,         0,     80.15,       159,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       313,       229
         5,   129.691,         6,         7,        26,         8,         0,         0,   185.154,       591,   1063.66,      3277,         0,         0,         0,         0,   10063.9,       227,      9882,       211,        52,        62,         0,         0,   225.815,       401,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       213,       144
         5,    74.405,         6,         6,        25,         6,         0,         0,    47.937,       204,   123.061,       552,         0,         0,         0,         0,   3225.49,        67,      3171,        66,        10,        27,         0,         0,     62.07,       125,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       345,       285
         5,   113.691,         8,         8,        17,         8,         0,         0,    137.98,       628,   179.473,       863,         0,         0,         0,         0,   6961.57,       126,      6844,       144,        27,        63,         0,         0,   246.575,       465,   5770.88,      7703,      6246,      7007,      4220,         0,         0,        41,        75,      4035,       182,       149
