         k,      dist,      rank,  max_rank,      vnum,   tot_hit, cost_edbt,  gen_edbt,   cost_ki,    gen_ki,  cost_ffp,   gen_ffp,rtree_cost, cost_poly,  gen_poly, sort_cost,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,   cost_fc,    gen_fc,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,    keycnt,      miss,false_retrieval,       pts,     polys,  vertices,         x,         y
         5,   66.7759,         7,         8,        12,         9,         0,         0,    28.067,       100,   108.975,       459,         0,         0,         0,         0,   2867.54,        74,      2818,        51,        22,        12,         0,         0,     42.57,        76,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       194,       420
         5,   49.2443,         8,         8,        11,         8,         0,         0,    30.902,        79,   307.294,       933,         0,         0,         0,         0,   2548.04,        58,      2513,        37,        11,         4,         0,         0,    34.529,        60,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       274,        89
         5,   82.3901,        13,        13,        14,        13,         0,         0,    274.99,       761,   3878.41,     11515,         0,         0,         0,         0,   28104.4,       329,     27856,       241,        51,        15,         0,         0,   181.161,       285,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       300,       193
         5,   73.1436,         5,         5,        15,         7,         0,         0,    72.363,       179,   895.579,      2868,         0,         0,         0,         0,   4212.69,       104,      4125,        88,        29,        28,         0,         0,     78.13,       118,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       459,       255
         5,   38.5876,         5,         5,        15,         5,         0,         0,    54.582,       135,    14.227,        95,         0,         0,         0,         0,   2998.39,        65,      2961,        39,        19,         9,         0,         0,    36.338,        67,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       107,       281
         5,    91.022,        12,        12,        13,        12,         0,         0,     49.28,       174,   306.142,      1302,         0,         0,         0,         0,    4142.8,        84,      4076,        72,        10,        15,         0,         0,    82.319,       132,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       318,        58
         5,   76.3529,         7,         8,        15,        10,         0,         0,   139.224,       447,   306.366,      1330,         0,         0,         0,         0,   11075.3,       182,     10948,       137,        45,        21,         0,         0,   113.872,       196,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       141,       302
         5,   52.4976,         6,         6,        12,         6,         0,         0,    31.502,       139,    22.387,       162,         0,         0,         0,         0,   3057.42,        59,      3009,        44,        11,        12,         0,         0,    47.587,        80,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       168,       232
         5,   53.1413,         7,         7,        10,         7,         0,         0,    35.615,        88,    152.13,       404,         0,         0,         0,         0,    1545.3,        48,      1519,        29,        13,         8,         0,         0,    35.144,        59,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       229,       422
         5,   92.6091,         9,         9,        23,         9,         0,         0,    95.946,       219,   239.967,       757,         0,         0,         0,         0,   5208.44,        95,      5111,        98,        13,        37,         0,         0,   135.469,       160,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       175,       463
         5,   71.3135,         5,         7,        18,        11,         0,         0,   113.569,       355,     321.2,      1349,         0,         0,         0,         0,   9415.66,       148,      9295,       119,        27,        16,         0,         0,     83.48,       136,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       142,       288
         5,        40,         5,         5,        10,         5,         0,         0,    32.317,        83,      5.02,        51,         0,         0,         0,         0,   1734.57,        36,      1716,        23,         7,         8,         0,         0,    26.773,        43,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       381,       213
         5,   77.5338,        12,        12,        11,        12,         0,         0,    51.967,       118,   1876.51,      5398,         0,         0,         0,         0,   3666.89,        72,      3600,        50,        19,        11,         0,         0,    94.503,        72,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       434,       416
         5,   41.0488,         6,         6,        10,         6,         0,         0,    36.356,       105,    25.643,       164,         0,         0,         0,         0,    5233.4,        73,      5193,        40,        25,         7,         0,         0,    50.593,        73,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       243,       287
         5,   77.4145,        12,        12,        14,        12,         0,         0,    63.586,       157,      1214,      4117,         0,         0,         0,         0,   4587.36,        84,      4522,        72,        12,        14,         0,         0,      73.9,       101,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       361,       348
         5,   66.5529,         7,         7,        12,         7,         0,         0,    94.586,       169,   186.812,       480,         0,         0,         0,         0,   3975.88,        75,      3908,        63,        22,        24,         0,         0,    83.045,        85,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       127,        79
         5,   61.8412,        11,        11,        19,        11,         0,         0,   236.039,       456,   2072.13,      5634,         0,         0,         0,         0,   11049.6,       208,     10813,       175,        41,        28,         0,         0,   220.263,       208,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       349,       380
         5,   135.757,         5,        30,        18,        36,         0,         0,   722.448,      1381,   22792.1,     67788,         0,         0,         0,         0,   80751.9,      1001,     79584,       804,       137,        14,         0,         0,   581.298,       594,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       179,       173
         5,   109.278,        17,        23,        17,        26,         0,         0,     64.26,       151,   2084.09,      6891,         0,         0,         0,         0,   3984.82,       113,      3888,        76,        37,        18,         0,         0,    82.477,       100,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       349,       171
         5,   53.7587,         8,         8,        10,         8,         0,         0,     30.45,       140,   182.242,       887,         0,         0,         0,         0,   4276.59,        56,      4238,        43,        15,        16,         0,         0,     48.52,        84,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       311,       223
         5,   111.086,        12,        12,        19,        12,         0,         0,    112.17,       311,   505.331,      2060,         0,         0,         0,         0,   12123.2,       279,     11894,       200,        52,        15,         0,         0,   171.715,       256,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       190,        31
         5,   55.5788,         7,         7,        10,         7,         0,         0,    63.587,        76,   189.178,       465,         0,         0,         0,         0,   1475.94,        30,      1450,        22,         2,        10,         0,         0,    37.416,        45,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       393,       468
         5,   60.7289,        10,        10,        10,        10,         0,         0,    34.072,        78,   937.611,      3033,         0,         0,         0,         0,   1943.93,        52,      1913,        36,        13,        11,         0,         0,    37.162,        64,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,        59,       400
         5,   67.3479,        10,        11,        21,        12,         0,         0,    53.003,       148,   255.512,      1011,         0,         0,         0,         0,   2175.72,        72,      2122,        48,        10,         9,         0,         0,    44.122,        68,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       400,        87
         5,   87.7817,        10,        10,        18,        10,         0,         0,    70.191,       216,   209.956,       902,         0,         0,         0,         0,   5916.12,       108,      5834,        94,        20,        20,         0,         0,    83.394,       128,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       176,        64
         5,   82.0026,        13,        13,        18,        15,         0,         0,    101.85,       287,   1392.44,      4750,         0,         0,         0,         0,   7457.12,       194,      7304,       146,        44,        28,         0,         0,    94.256,       140,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       340,       125
         5,   84.1546,        21,        21,        10,        21,         0,         0,    36.321,       140,    3630.6,     12406,         0,         0,         0,         0,   6937.56,        85,      6866,        77,        17,        22,         0,         0,    69.984,       109,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       435,       190
         5,    129.83,        18,        18,        17,        24,         0,         0,   137.472,       286,   2710.47,      7591,         0,         0,         0,         0,   8418.17,       145,      8279,       131,        23,        29,         0,         0,   118.016,       153,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       258,       472
         5,   36.6197,         5,         5,        10,         5,         0,         0,    39.085,       128,      3.95,        40,         0,         0,         0,         0,   1344.98,        29,      1328,        19,         5,         9,         0,         0,    31.935,        55,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       196,       262
         5,    96.026,        21,        21,        13,        21,         0,         0,    66.724,       230,   14811.8,     47308,         0,         0,         0,         0,   11950.7,       164,     11840,       117,        45,        28,         0,         0,   116.739,       176,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       251,       222
         5,   68.0074,         9,         9,        10,         9,         0,         0,    45.885,       154,   450.625,      1643,         0,         0,         0,         0,   5673.22,        72,      5621,        66,        12,        20,         0,         0,    62.854,       108,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       247,       116
         5,    60.075,         5,         5,        10,         5,         0,         0,    22.647,        61,     8.938,        65,         0,         0,         0,         0,      1386,        38,      1367,        21,         9,         6,         0,         0,    25.172,        44,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,        36,       361
         5,   39.0512,         5,         5,        14,         5,         0,         0,    31.304,       126,      8.49,        63,         0,         0,         0,         0,    1880.4,        39,      1858,        27,         7,        10,         0,         0,    55.384,        86,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       224,       243
         5,   50.5668,         9,         9,        14,         9,         0,         0,   105.254,       324,   3176.98,     10530,         0,         0,         0,         0,   10033.8,       149,      9896,       122,        26,        23,         0,         0,   134.375,       196,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       297,       326
         5,   100.444,         6,         6,        22,         8,         0,         0,    67.489,       208,   688.586,      1957,         0,         0,         0,         0,   6676.47,       128,      6572,       120,        29,        36,         0,         0,   131.047,       142,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       487,       281
         5,   115.892,        12,        12,        12,        12,         0,         0,    48.118,       123,   1426.27,      4472,         0,         0,         0,         0,   4202.11,        90,      4133,        67,        24,        16,         0,         0,    66.276,        90,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       480,       358
         5,   60.0333,         8,         8,        10,         8,         0,         0,    71.038,       219,   443.885,      1495,         0,         0,         0,         0,   3338.67,        56,      3292,        48,         5,        11,         0,         0,    49.811,        81,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       351,       301
         5,   53.2353,         8,         8,        10,         8,         0,         0,    35.229,       144,   182.495,       841,         0,         0,         0,         0,   4451.43,        59,      4415,        45,        14,        13,         0,         0,    48.971,        89,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       315,       223
         5,   40.0125,         6,         6,        11,         6,         0,         0,    98.242,       381,   448.841,      1450,         0,         0,         0,         0,   3115.83,        44,      3091,        32,         8,        12,         0,         0,    84.563,       140,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       248,       349
         5,   118.616,        26,        26,        15,        31,         0,         0,   138.583,       276,   2295.59,      7868,         0,         0,         0,         0,   11760.7,       159,     11605,       150,        15,        23,         0,         0,   126.327,       178,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       138,       336
         5,     66.96,         9,         9,        17,        10,         0,         0,    62.905,       285,   370.119,      1677,         0,         0,         0,         0,   9294.67,       138,      9196,       113,        39,        35,         0,         0,   140.559,       216,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       165,       299
         5,   95.4912,         8,        12,        14,        15,         0,         0,    35.212,       150,   860.519,      3278,         0,         0,         0,         0,   5787.91,        91,      5715,        85,        12,        21,         0,         0,    58.182,        92,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       386,       338
         5,   88.6002,        12,        12,        10,        12,         0,         0,    86.843,       175,   905.005,      2847,         0,         0,         0,         0,   2877.29,        67,      2829,        46,        12,         7,         0,         0,    48.096,        68,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,        49,       136
         5,   67.5115,        11,        11,        17,        11,         0,         0,   176.467,       682,    1359.6,      4931,         0,         0,         0,         0,   22175.3,       433,     21834,       356,        88,        43,         0,         0,   312.988,       533,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       378,       416
         5,   57.3476,         4,         5,        17,         6,         0,         0,   121.197,       271,    57.904,       289,         0,         0,         0,         0,   6426.78,       113,      6335,        85,        21,         9,         0,         0,    68.475,       106,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,       130,       279
         5,   69.1809,        11,        11,        14,        11,         0,         0,    66.997,       171,   683.227,      2196,         0,         0,         0,         0,   3399.07,        75,      3345,        56,        15,        11,         0,         0,    51.504,        72,   25279.7,     29171,     23223,     24824,     15150,         0,         0,       154,       157,     15301,        88,       125
