         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   28.3019,         1,         1,         2,         0,         0,    73.128,       176,     29.44,        88,     4.972,         1,     0.024,         1,     0.405,         6,         0,         0,         0,         0,     0.181,         6,         0,         0,         0,      0.09,         8,   6853.39,      8761,      6246,      8352,         7,        75
         1,   279.918,         2,         2,        17,         0,         0,   475.492,      1099,   367.145,       944,   1821.84,      2164,   1487.63,      2164,   6072.11,       559,      5415,       471,         0,         0,   6854.28,       559,      6010,       471,        64,    30.538,        72,   6853.39,      8761,      6246,      8352,         7,        75
         1,   160.933,         1,         1,        10,         0,         0,   989.799,      1017,   975.274,       918,   173.477,       525,   154.887,       525,   6802.13,       528,      6130,       460,         0,         0,   5909.91,       528,      5350,       460,        59,     5.533,        40,   6853.39,      8761,      6246,      8352,         7,        75
         1,   79.7969,         1,         1,         4,         0,         0,   289.171,       632,   124.199,       438,    11.495,        52,     7.849,        52,   414.931,        56,       375,        36,         0,         0,   368.443,        56,       331,        36,        13,     7.512,        68,   6853.39,      8761,      6246,      8352,         7,        75
         1,    77.731,         1,         1,         4,         0,         0,    76.966,       263,    52.355,       190,     6.316,        35,     4.307,        35,   194.228,        38,       170,        20,         0,         0,   188.146,        38,       167,        20,        11,    18.181,       178,   6853.39,      8761,      6246,      8352,         7,        75
         1,   32.7765,         1,         1,         3,         0,         0,   111.123,       375,     35.65,       182,     2.009,        15,     0.987,        15,    95.389,        19,        87,         8,         0,         0,    91.157,        19,        84,         8,         4,     6.409,        86,   6853.39,      8761,      6246,      8352,         7,        75
         1,   142.404,         1,         1,         8,         0,         0,   417.649,       835,   257.747,       665,   109.229,       409,    93.643,       409,   1067.03,       125,       967,       100,         0,         0,   1046.35,       125,       950,       100,        19,     4.215,        36,   6853.39,      8761,      6246,      8352,         7,        75
         1,    45.329,         1,         1,         4,         0,         0,   276.688,       522,   106.486,       300,     7.609,        30,     4.912,        30,   240.579,        31,       221,        15,         0,         0,   250.483,        31,       231,        15,        10,    71.968,       365,   6853.39,      8761,      6246,      8352,         7,        75
         1,   48.8808,         1,         1,         4,         0,         0,   109.494,       246,    55.294,       155,     6.717,        16,     3.403,        16,    171.29,        19,       157,        10,         0,         0,    184.22,        19,       170,        10,         3,     0.514,         6,   6853.39,      8761,      6246,      8352,         7,        75
         1,   30.2655,         1,         1,         2,         0,         0,    45.437,        84,    24.726,        61,     4.404,        16,     2.671,        16,   155.451,        19,       144,         8,         0,         0,   151.698,        19,       143,         8,         6,    14.369,        79,   6853.39,      8761,      6246,      8352,         7,        75
         1,   296.937,         2,         2,        17,         0,         0,    331.58,      1080,   282.322,       927,   662.829,      2254,   608.983,      2254,   5683.24,       612,      5155,       517,         0,         0,    5790.1,       612,      5240,       517,        69,    15.052,       117,   6853.39,      8761,      6246,      8352,         7,        75
         1,    55.112,         1,         1,         3,         0,         0,    63.966,       201,    37.354,       144,     8.296,        37,     5.788,        37,   260.076,        40,       237,        24,         0,         0,   249.846,        40,       228,        24,        10,     3.413,        46,   6853.39,      8761,      6246,      8352,         7,        75
         1,   38.8991,         1,         1,         3,         0,         0,    45.901,       176,    24.737,       102,     6.235,        35,     4.039,        35,   233.443,        38,       213,        22,         0,         0,    226.43,        38,       207,        22,        10,     1.171,        35,   6853.39,      8761,      6246,      8352,         7,        75
         1,   115.622,         1,         1,         5,         0,         0,   175.246,       682,   134.379,       538,    15.814,        62,    12.022,        62,   478.149,        65,       433,        47,         0,         0,   471.682,        65,       431,        47,        14,     2.345,        16,   6853.39,      8761,      6246,      8352,         7,        75
         1,   340.363,         2,         2,        19,         0,         0,   271.218,      1096,   270.744,       956,   875.982,      2439,    832.55,      2439,    6232.6,       670,      5590,       555,         0,         0,   6929.82,       670,      6290,       555,        80,     2.865,        13,   6853.39,      8761,      6246,      8352,         7,        75
         1,   76.4296,         1,         1,         6,         0,         0,    85.134,       263,    52.249,       192,     8.562,        39,     6.152,        39,   281.673,        42,       255,        27,         0,         0,   271.986,        42,       247,        27,         8,    16.286,       144,   6853.39,      8761,      6246,      8352,         7,        75
         1,   35.9246,         2,         2,         5,         0,         0,    80.317,       282,    30.455,       127,    20.051,        91,    14.204,        91,   196.558,        30,       182,        16,         0,         0,   189.427,        30,       177,        16,         5,     6.705,        79,   6853.39,      8761,      6246,      8352,         7,        75
         1,   148.843,         1,         1,         9,         0,         0,   209.511,       668,   124.576,       483,   2162.53,      2846,   1116.67,      2846,   1302.58,       139,      1191,       103,         0,         0,   1550.65,       139,      1411,       103,        23,    11.927,        90,   6853.39,      8761,      6246,      8352,         7,        75
         1,   49.7389,         1,         1,         4,         0,         0,    83.404,       210,    44.756,       148,     3.486,        15,     1.585,        15,   113.378,        18,       104,         9,         0,         0,   114.834,        18,       102,         9,         3,     8.208,        76,   6853.39,      8761,      6246,      8352,         7,        75
         1,   140.181,         1,         1,         8,         0,         0,   546.377,       838,    417.06,       663,   157.592,       397,   105.543,       397,   1296.58,       120,      1156,        97,         0,         0,    1265.7,       120,      1153,        97,        16,     6.414,        62,   6853.39,      8761,      6246,      8352,         7,        75
         1,   111.159,         1,         1,         4,         0,         0,    207.51,       612,   120.596,       374,    28.061,        73,    22.187,        73,   737.978,        76,       689,        56,         0,         0,   845.708,        76,       779,        56,        14,     8.327,        49,   6853.39,      8761,      6246,      8352,         7,        75
         1,   80.0562,         1,         1,         2,         0,         0,   356.639,       754,   232.154,       563,     5.397,        20,      3.84,        20,   159.348,        23,       145,        10,         0,         0,   153.625,        23,       141,        10,         7,    15.137,        76,   6853.39,      8761,      6246,      8352,         7,        75
         1,   166.316,         2,         2,         7,         0,         0,   270.787,       662,   179.631,       472,   1230.03,      2924,   1157.34,      2924,   1987.43,       178,      1828,       136,         0,         0,   1827.68,       178,      1677,       136,        30,     0.498,        16,   6853.39,      8761,      6246,      8352,         7,        75
         1,   5.83095,         1,         1,         2,         0,         0,     9.554,        30,     0.818,        10,      1.05,         1,     0.022,         1,     0.219,         6,         0,         0,         0,         0,     0.131,         6,         0,         0,         0,     0.101,         8,   6853.39,      8761,      6246,      8352,         7,        75
         1,    64.846,         1,         1,         2,         0,         0,    180.56,       640,   120.323,       471,     3.106,        26,     1.934,        26,   142.441,        30,       132,        13,         0,         0,   161.798,        30,       150,        13,        10,    30.304,       348,   6853.39,      8761,      6246,      8352,         7,        75
         1,   342.446,         2,         2,        19,         0,         0,   307.602,      1105,     256.9,       955,   686.765,      2438,   648.274,      2438,   6254.16,       671,      5617,       551,         0,         0,    5904.1,       671,      5324,       551,        81,      6.65,        65,   6853.39,      8761,      6246,      8352,         7,        75
         1,    84.265,         1,         1,         4,         0,         0,   189.106,       630,    111.04,       439,    11.333,        55,      7.95,        55,   393.766,        59,       359,        37,         0,         0,   387.052,        59,       351,        37,        15,     3.716,        62,   6853.39,      8761,      6246,      8352,         7,        75
         1,   58.6683,         1,         1,         5,         0,         0,   125.397,       435,    45.062,       190,     6.321,        34,     4.031,        34,    257.44,        36,       232,        23,         0,         0,    250.23,        36,       230,        23,         7,    16.768,       159,   6853.39,      8761,      6246,      8352,         7,        75
         1,   79.3335,         1,         1,         3,         0,         0,   229.164,       830,   119.623,       497,     8.791,        44,     6.027,        44,   330.813,        47,       303,        30,         0,         0,   323.742,        47,       297,        30,        11,    12.272,       124,   6853.39,      8761,      6246,      8352,         7,        75
         1,   20.6155,         1,         1,         2,         0,         0,    31.931,       136,     4.979,        33,     0.998,         1,     0.019,         1,     0.217,         6,         0,         0,         0,         0,     0.103,         6,         0,         0,         0,     0.077,         8,   6853.39,      8761,      6246,      8352,         7,        75
         1,    17.048,         1,         1,         4,         0,         0,    20.154,        78,     9.842,        46,     3.407,        17,     1.961,        17,    94.618,        18,        88,         8,         0,         0,    91.208,        18,        83,         8,         5,      1.64,        20,   6853.39,      8761,      6246,      8352,         7,        75
         1,   3.60555,         1,         1,         2,         0,         0,    14.479,        59,     1.001,        10,     0.939,         5,     0.034,         5,    24.882,         8,        22,         2,         0,         0,    23.414,         8,        22,         2,         0,     0.149,        20,   6853.39,      8761,      6246,      8352,         7,        75
         1,    160.05,         1,         1,         6,         0,         0,   268.917,      1035,   180.834,       721,    44.097,       157,    35.456,       157,   1384.67,       160,      1249,       131,         0,         0,    1582.7,       160,      1442,       131,        21,     8.386,        66,   6853.39,      8761,      6246,      8352,         7,        75
         1,   36.2964,         1,         1,         5,         0,         0,    21.731,        78,    12.812,        56,     8.227,        35,     5.297,        35,   253.329,        36,       230,        22,         0,         0,   245.741,        36,       225,        22,         6,     3.237,        50,   6853.39,      8761,      6246,      8352,         7,        75
         1,   377.228,         2,         2,        26,         0,         0,   308.291,      1118,   260.977,       957,   721.169,      2462,    629.36,      2462,   6257.98,       675,      5660,       557,         0,         0,   6258.65,       675,      5598,       557,        84,     5.737,        48,   6853.39,      8761,      6246,      8352,         7,        75
         1,   170.778,         2,         2,        10,         0,         0,   310.596,      1071,   272.095,       975,    696.36,      1017,   358.463,      1017,   6592.81,       549,      6045,       450,         0,         0,   6122.92,       549,      5376,       450,        82,      7.11,        37,   6853.39,      8761,      6246,      8352,         7,        75
         1,   29.7377,         1,         1,         3,         0,         0,   263.608,       397,    38.854,       142,     3.635,        15,     1.147,        15,    89.964,        19,        81,         8,         0,         0,     83.04,        19,        73,         8,         4,     8.971,        94,   6853.39,      8761,      6246,      8352,         7,        75
         1,   35.3836,         1,         1,         2,         0,         0,   139.514,       254,    37.918,       124,     1.687,         9,     0.522,         9,    51.368,        12,        47,         4,         0,         0,     48.87,        12,        46,         4,         2,     3.701,        49,   6853.39,      8761,      6246,      8352,         7,        75
         1,   105.953,         1,         1,         6,         0,         0,    233.49,       604,    108.74,       370,    15.833,        59,    11.054,        59,   476.723,        62,       436,        45,         0,         0,   502.534,        62,       456,        45,        12,     7.427,        71,   6853.39,      8761,      6246,      8352,         7,        75
         1,   123.452,         1,         1,         5,         0,         0,    227.37,       774,   120.669,       481,    12.372,        55,    19.835,        55,   362.607,        58,       325,        35,         0,         0,   402.541,        58,       365,        35,        17,    16.362,       143,   6853.39,      8761,      6246,      8352,         7,        75
         1,   56.1151,         1,         1,         3,         0,         0,    212.56,       625,   137.341,       468,     5.063,        20,     3.189,        20,   131.314,        21,       120,        10,         0,         0,   147.939,        21,       136,        10,         5,    11.648,       146,   6853.39,      8761,      6246,      8352,         7,        75
         1,   7.81734,         1,         1,         3,         0,         0,    38.582,        90,     5.066,        30,     1.973,        13,     0.884,        13,    94.235,        17,        87,         6,         0,         0,    100.39,        17,        95,         6,         5,     3.252,        37,   6853.39,      8761,      6246,      8352,         7,        75
         1,     63.01,         1,         1,         3,         0,         0,   169.879,       600,   117.982,       402,     3.304,        29,      2.38,        29,   200.481,        33,       186,        16,         0,         0,   236.164,        33,       221,        16,        10,    22.364,       251,   6853.39,      8761,      6246,      8352,         7,        75
         1,   40.5775,         1,         1,         4,         0,         0,   118.415,       365,    32.907,       146,     3.304,        19,     2.033,        19,   167.649,        21,       156,        12,         0,         0,     173.9,        21,       162,        12,         3,     9.682,       115,   6853.39,      8761,      6246,      8352,         7,        75
         1,         2,         1,         1,         2,         0,         0,     9.745,        43,     0.581,         8,      1.01,         5,     0.034,         5,    24.197,         8,        23,         2,         0,         0,    44.152,         8,        42,         2,         0,     0.148,        20,   6853.39,      8761,      6246,      8352,         7,        75
         1,   169.808,         1,         1,         8,         0,         0,   320.777,       888,   230.096,       727,   149.598,       575,   135.535,       575,   1902.07,       218,      1727,       172,         0,         0,   1872.79,       218,      1696,       172,        32,     4.947,        65,   6853.39,      8761,      6246,      8352,         7,        75
         1,   354.968,         2,         2,        24,         0,         0,   312.846,      1143,   306.279,       988,   717.805,      2535,   673.872,      2535,   6935.45,       706,      6152,       589,         0,         0,   6349.52,       706,      5724,       589,        85,     2.931,        15,   6853.39,      8761,      6246,      8352,         7,        75
         1,   149.393,         1,         1,         6,         0,         0,   236.166,       855,   158.463,       626,    32.023,       123,     24.73,       123,   999.933,       126,       906,        93,         0,         0,   1002.91,       126,       917,        93,        23,     6.832,        64,   6853.39,      8761,      6246,      8352,         7,        75
         1,   161.762,         1,         1,         7,         0,         0,   282.299,      1041,    185.67,       728,    41.757,       153,    34.263,       153,   1319.01,       154,      1186,       125,         0,         0,   1297.62,       154,      1174,       125,        22,    11.975,        81,   6853.39,      8761,      6246,      8352,         7,        75
