         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   216.671,         1,         1,         5,         0,         0,   210.937,       386,      63.8,       129,   734.358,      1247,   505.196,      1247,   1369.65,        98,      1273,        71,         0,         0,    1262.1,        98,      1172,        71,        22,    24.452,        93,   23609.4,     27404,     23223,     26088,        11,       157
         1,    7.2111,         1,         1,         2,         0,         0,    91.556,        93,     3.048,        10,     1.705,         5,     0.051,         5,    46.104,         8,        35,         2,         0,         0,    36.084,         8,        33,         2,         0,      4.36,        40,   23609.4,     27404,     23223,     26088,        11,       157
         1,   124.426,         1,         1,         5,         0,         0,   669.229,      1110,   331.179,       587,    37.286,       100,      25.3,       100,   447.309,        44,       417,        24,         0,         0,   439.357,        44,       412,        24,        14,    11.305,       103,   23609.4,     27404,     23223,     26088,        11,       157
         1,   93.6803,         3,         3,         2,         0,         0,   203.711,       266,     95.16,       187,   193.653,       373,   161.631,       373,   392.463,        38,       370,        22,         0,         0,    385.84,        38,       363,        22,        10,     21.06,       134,   23609.4,     27404,     23223,     26088,        11,       157
         1,   133.375,         3,         3,         2,         0,         0,   286.725,       741,    91.447,       284,   230.952,       645,   175.426,       645,   1017.01,        77,       952,        59,         0,         0,   1040.17,        77,       974,        59,        13,     8.408,        20,   23609.4,     27404,     23223,     26088,        11,       157
         1,   140.886,         2,         2,         9,         0,         0,   300.388,       755,   165.554,       541,   285.225,       902,    258.23,       902,   3835.81,       290,      3597,       224,         0,         0,   3853.08,       290,      3614,       224,        51,    17.919,       150,   23609.4,     27404,     23223,     26088,        11,       157
         1,   274.054,         1,         1,        15,         0,         0,   648.027,      1327,    446.04,       941,   1917.85,      4348,    1752.4,      4348,   7635.27,       538,      7103,       445,         0,         0,   7615.19,       538,      7084,       445,        52,      8.52,        75,   23609.4,     27404,     23223,     26088,        11,       157
         1,   28.0179,         1,         1,         2,         0,         0,    37.151,       138,     6.781,        32,     2.531,         8,     0.971,         8,    57.067,        10,        54,         3,         0,         0,    55.631,        10,        52,         3,         1,    19.924,       140,   23609.4,     27404,     23223,     26088,        11,       157
         1,   101.328,         1,         1,         5,         0,         0,   122.674,       558,    53.059,       212,    13.392,        47,     9.251,        47,   586.413,        49,       553,        34,         0,         0,   580.481,        49,       551,        34,         9,     9.764,       107,   23609.4,     27404,     23223,     26088,        11,       157
         1,   29.2312,         1,         1,         3,         0,         0,    58.465,       109,    11.421,        43,     2.335,         9,     0.986,         9,    56.879,        10,        53,         3,         0,         0,    54.823,        10,        52,         3,         1,     3.418,        46,   23609.4,     27404,     23223,     26088,        11,       157
         1,   97.9167,         1,         1,         5,         0,         0,   203.361,       387,    62.319,       136,    26.827,        75,    18.647,        75,   860.481,        77,       806,        49,         0,         0,   851.709,        77,       803,        49,        22,     5.373,        52,   23609.4,     27404,     23223,     26088,        11,       157
         1,   190.884,         1,         1,        11,         0,         0,   310.074,       705,   201.335,       426,   724.244,      1755,   648.057,      1755,   3886.08,       296,      3627,       228,         0,         0,   3854.47,       296,      3597,       228,        47,    19.521,       202,   23609.4,     27404,     23223,     26088,        11,       157
         1,    143.33,         3,         3,         8,         0,         0,   993.453,      2218,   575.725,      1365,   2449.41,      5698,   2476.02,      5698,   7786.35,       532,      7340,       451,         0,         0,   7780.93,       532,      7331,       451,        63,   120.979,       925,   23609.4,     27404,     23223,     26088,        11,       157
         1,   206.177,         2,         2,        14,         0,         0,    648.09,      1348,   427.291,       962,   1890.12,      4227,   1718.19,      4227,      5208,       351,      4842,       303,         0,         0,   5157.39,       351,      4799,       303,        31,     0.111,         5,   23609.4,     27404,     23223,     26088,        11,       157
         1,   182.105,         1,         1,        11,         0,         0,   456.784,      1282,   356.414,       884,   1305.13,      3185,   1288.43,      3185,   4195.21,       298,      3911,       244,         0,         0,   4148.89,       298,      3872,       244,        35,      4.97,        34,   23609.4,     27404,     23223,     26088,        11,       157
         1,   215.911,         4,         4,         8,         0,         0,   686.158,      1627,   423.747,      1183,   1397.23,      3788,   1307.36,      3788,   5961.11,       437,      5568,       341,         0,         0,   5976.56,       437,      5590,       341,        89,    17.872,       137,   23609.4,     27404,     23223,     26088,        11,       157
         1,   73.1642,         1,         1,         2,         0,         0,   263.342,       634,   121.649,       349,     4.318,        21,     2.663,        21,   179.881,        24,       168,        10,         0,         0,   174.934,        24,       165,        10,         8,     9.946,        67,   23609.4,     27404,     23223,     26088,        11,       157
         1,   48.2701,         1,         1,         2,         0,         0,    70.654,       141,    28.714,        67,     1.547,         7,     0.196,         7,    57.814,        10,        56,         3,         0,         0,     55.36,        10,        53,         3,         1,    12.002,        89,   23609.4,     27404,     23223,     26088,        11,       157
         1,   135.052,         3,         3,         6,         0,         0,   736.406,      1904,   444.954,      1213,   2247.46,      5519,    2045.6,      5519,   5988.41,       416,      5642,       346,         0,         0,   5947.67,       416,      5600,       346,        57,    36.014,       230,   23609.4,     27404,     23223,     26088,        11,       157
         1,   61.4003,         1,         1,         2,         0,         0,    84.254,       235,    32.518,       105,     2.705,        10,     1.287,        10,    76.584,        12,        71,         4,         0,         0,    74.012,        12,        67,         4,         2,    16.554,       132,   23609.4,     27404,     23223,     26088,        11,       157
         1,   276.634,         2,         2,        17,         0,         0,   577.013,      1326,    399.19,       940,   1903.17,      4338,   1778.01,      4338,   7414.95,       529,      6924,       435,         0,         0,   7378.99,       529,      6898,       435,        55,     0.171,        19,   23609.4,     27404,     23223,     26088,        11,       157
         1,   180.978,         7,         7,         6,         0,         0,   186.625,       499,   114.264,       365,   2918.79,      7829,   2658.09,      7829,   3818.24,       297,      3603,       212,         0,         0,   3793.81,       297,      3579,       212,        73,    19.529,       149,   23609.4,     27404,     23223,     26088,        11,       157
         1,    79.177,         1,         1,         2,         0,         0,   192.333,       644,    64.036,       195,     7.076,        39,     5.356,        39,   325.691,        41,       309,        19,         0,         0,   329.022,        41,       310,        19,        17,    13.327,        81,   23609.4,     27404,     23223,     26088,        11,       157
