         k,      dist, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   2597.29,         0,         0,     81.25,        99,    35.378,        48,     7.402,         7,     1.341,         7,   198.749,        10,       192,         4,         0,     3.276,        17,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7748.56,         0,         0,   461.756,       544,   170.334,       166,    14.178,        20,     8.142,        20,   606.443,        22,       589,         9,         0,     47.44,       139,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7383.14,         0,         0,   376.646,       469,    81.805,       117,      16.1,        19,     8.786,        19,   882.402,        23,       860,        14,         0,     6.795,        27,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9161.57,         0,         0,   838.016,       893,   191.395,       215,    28.486,        36,    21.244,        36,    1539.3,        39,      1496,        25,         0,    31.413,       111,   29812.9,     12838,      6607,     23182,        26,       287
         1,   15471.1,         0,         0,   1536.48,      1558,   419.778,       508,    47.384,        57,    38.391,        57,   2605.68,        60,      2531,        44,         0,    16.653,        34,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11479.1,         0,         0,   293.347,       360,    48.375,        63,     7.873,         9,       1.8,         9,   196.986,        11,       190,         4,         0,    50.852,       193,   29812.9,     12838,      6607,     23182,        26,       287
         1,     13995,         0,         0,   1351.44,      1505,   322.442,       391,    32.497,        40,    25.216,        40,   1857.19,        43,      1805,        30,         0,    50.405,       128,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6590.08,         0,         0,   344.284,       440,    65.106,       106,    13.651,        17,     6.725,        17,   884.479,        22,       863,        14,         0,     4.245,        22,   29812.9,     12838,      6607,     23182,        26,       287
         1,   5573.25,         0,         0,   201.893,       247,    52.876,        68,     8.775,        11,     2.803,        11,    357.76,        13,       350,         5,         0,    12.473,        50,   29812.9,     12838,      6607,     23182,        26,       287
         1,   13041.9,         0,         0,   1067.12,      1233,   332.636,       353,     25.35,        31,    15.885,        31,   1354.25,        33,      1315,        21,         0,     1.501,        14,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7094.41,         0,         0,    400.01,       482,    87.839,       115,    11.963,        13,     5.653,        13,   444.773,        15,       432,         7,         0,    18.815,        50,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7777.95,         0,         0,   484.798,       604,    77.135,       120,    20.468,        28,    13.364,        28,   1147.51,        32,      1117,        19,         0,    21.462,        79,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7841.67,         0,         0,   468.436,       542,   126.909,       170,    12.821,        16,      6.74,        16,   316.012,        16,       303,         5,         0,    40.313,       122,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8087.42,         0,         0,   422.254,       456,    95.695,       114,    14.329,        16,     6.849,        16,   562.618,        19,       543,        10,         0,     4.707,        28,   29812.9,     12838,      6607,     23182,        26,       287
         1,    6714.3,         0,         0,    461.52,       543,     65.11,       101,    12.516,        18,     5.872,        18,   585.662,        22,       568,        11,         0,     8.533,        37,   29812.9,     12838,      6607,     23182,        26,       287
         1,   2276.75,         0,         0,    82.387,       114,     8.892,        17,       7.1,         6,     1.116,         6,   192.713,         9,       187,         3,         0,     2.872,        15,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8826.63,         0,         0,   535.067,       655,   116.989,       163,    17.445,        21,    10.045,        21,    941.62,        25,       916,        15,         0,    18.571,        55,   29812.9,     12838,      6607,     23182,        26,       287
         1,     23238,         0,         0,   3278.21,      3081,   1101.82,       997,    49.398,        50,    40.371,        50,   2453.42,        53,      2375,        42,         0,      4.28,        17,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8269.46,         0,         0,   625.984,       705,   139.617,       180,    20.495,        25,    13.103,        25,   1128.76,        28,      1099,        18,         0,    42.582,       127,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12831.5,         0,         0,   1238.95,      1317,   298.269,       364,    28.122,        39,    20.351,        39,   1526.02,        42,      1481,        26,         0,    71.285,       231,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11680.6,         0,         0,   1031.78,      1119,    291.72,       306,    44.453,        63,    35.636,        63,   1322.16,        33,      1287,        22,         0,        53,       204,   29812.9,     12838,      6607,     23182,        26,       287
         1,   14189.8,         0,         0,   1631.39,      1615,   362.379,       420,    17.118,        23,     9.778,        23,   663.567,        24,       642,        12,         0,    12.442,        72,   29812.9,     12838,      6607,     23182,        26,       287
         1,   4299.89,         0,         0,   145.306,       131,    17.068,        28,       7.6,         7,     1.553,         7,   191.795,         9,       186,         3,         0,     3.559,        17,   29812.9,     12838,      6607,     23182,        26,       287
         1,      9810,         0,         0,   736.884,       839,   202.404,       245,      34.1,        45,    25.888,        45,   1151.08,        27,      1120,        19,         0,    10.256,        30,   29812.9,     12838,      6607,     23182,        26,       287
         1,    7145.8,         0,         0,   355.244,       429,     70.74,        94,    21.686,        28,    14.345,        28,   1360.33,        35,      1327,        22,         0,    11.588,        29,   29812.9,     12838,      6607,     23182,        26,       287
         1,   21101.2,         0,         0,   2638.13,      2487,   809.272,       705,    40.718,        51,     31.02,        51,   2387.39,        54,      2324,        40,         0,     0.555,        15,   29812.9,     12838,      6607,     23182,        26,       287
         1,   13098.5,         0,         0,    1098.5,      1174,   181.477,       225,    21.161,        27,    13.749,        27,   1138.69,        30,      1107,        19,         0,     4.973,        23,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12817.3,         0,         0,   1376.53,      1459,   376.714,       398,    33.891,        53,     25.67,        53,   1685.13,        45,      1624,        32,         0,    42.418,       147,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8243.52,         0,         0,   364.058,       452,    47.082,        73,    13.182,        15,     5.778,        15,   724.244,        19,       703,        12,         0,     1.236,        13,   29812.9,     12838,      6607,     23182,        26,       287
         1,   10731.4,         0,         0,   840.591,       978,   211.288,       263,    16.071,        23,     9.532,        23,   766.718,        25,       743,        13,         0,    13.724,        38,   29812.9,     12838,      6607,     23182,        26,       287
         1,   5071.35,         0,         0,   256.379,       305,    43.679,        62,    52.297,        73,    42.802,        73,   441.604,        17,       428,         7,         0,    12.428,        67,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11737.2,         0,         0,   306.959,       361,    80.401,        99,    15.425,        23,     9.322,        23,   949.581,        31,       923,        17,         0,   171.257,       506,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6845.41,         0,         0,   479.194,       575,   103.727,       145,    15.913,        22,      8.93,        22,   800.934,        23,       780,        12,         0,    12.394,        52,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8473.63,         0,         0,   580.673,       688,   166.514,       205,    20.108,        23,    13.412,        23,   1079.92,        29,      1048,        18,         0,    40.044,        94,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6596.79,         0,         0,   321.901,       410,    53.943,        92,    12.125,        13,     5.253,        13,   572.314,        16,       558,        10,         0,     2.743,        19,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6440.59,         0,         0,   496.806,       570,    97.382,       113,    19.274,        20,    12.677,        20,   806.172,        23,       780,        12,         0,    25.587,        61,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11805.7,         0,         0,   1200.35,      1277,   244.615,       292,    15.379,        18,     8.134,        18,   761.852,        20,       742,        12,         0,     7.017,        29,   29812.9,     12838,      6607,     23182,        26,       287
         1,   3978.78,         0,         0,   216.927,       289,    40.621,        59,    17.214,        26,     10.66,        26,   451.236,        13,       439,         7,         0,    10.436,        41,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11592.5,         0,         0,   1060.51,      1181,   205.078,       279,    18.528,        23,    11.604,        23,    890.13,        25,       865,        14,         0,    48.883,       147,   29812.9,     12838,      6607,     23182,        26,       287
         1,   1992.64,         0,         0,   141.838,       200,    10.201,        19,     6.338,         5,     0.496,         5,   127.664,         7,       124,         2,         0,     7.138,        35,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6188.63,         0,         0,   462.017,       509,     98.75,       114,    19.187,        22,     12.31,        22,   871.373,        25,       846,        15,         0,    17.464,        65,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8686.67,         0,         0,   596.602,       720,   140.232,       190,    41.321,        52,     33.94,        52,   2490.28,        56,      2423,        41,         0,    36.303,        97,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9741.86,         0,         0,   659.289,       782,   188.197,       209,    40.465,        62,    32.169,        62,   1304.21,        30,      1270,        21,         0,     24.76,        76,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7837.68,         0,         0,   413.188,       491,    66.582,        85,    14.468,        16,     7.248,        16,   652.525,        18,       636,        11,         0,     2.817,        16,   29812.9,     12838,      6607,     23182,        26,       287
         1,    5262.2,         0,         0,    233.05,       275,    51.782,        74,    10.074,        12,     3.767,        12,   384.239,        14,       373,         6,         0,    13.985,        52,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7956.48,         0,         0,   485.629,       592,   137.702,       123,    11.007,        13,     5.131,        13,   390.043,        17,       376,         7,         0,    25.995,        72,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6503.46,         0,         0,   363.211,       439,    56.608,        82,    10.716,        12,     4.385,        12,   579.322,        15,       564,         8,         0,     5.689,        28,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9704.96,         0,         0,    758.39,       807,   165.859,       208,    34.093,        44,    21.396,        44,   772.799,        24,       753,        14,         0,      3.25,        15,   29812.9,     12838,      6607,     23182,        26,       287
         1,   15103.8,         0,         0,   1156.65,      1365,   283.263,       326,    20.739,        26,    13.597,        26,   1110.45,        28,      1083,        18,         0,     31.51,       100,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12427.3,         0,         0,   1431.83,      1457,   383.497,       430,    29.034,        33,    21.073,        33,   1497.57,        36,      1456,        23,         0,     0.593,        19,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6882.26,         0,         0,   320.501,       390,    56.858,        87,     6.988,         6,     1.085,         6,   197.516,        10,       190,         4,         0,     2.773,        15,   29812.9,     12838,      6607,     23182,        26,       287
         1,    5734.6,         0,         0,   302.779,       341,     41.62,        71,    12.523,        15,      6.02,        15,    627.13,        19,       610,        10,         0,     7.036,        22,   29812.9,     12838,      6607,     23182,        26,       287
         1,   14327.9,         0,         0,   1008.04,      1104,   179.591,       242,     22.18,        27,    14.046,        27,    1024.6,        29,       994,        18,         0,     8.838,        37,   29812.9,     12838,      6607,     23182,        26,       287
         1,   4374.54,         0,         0,    211.93,       218,    55.066,        67,     9.612,        11,     3.652,        11,   379.258,        15,       366,         6,         0,    28.631,       108,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9053.43,         0,         0,   602.949,       698,    92.544,       149,    15.811,        19,     8.923,        19,   856.636,        22,       832,        15,         0,     7.617,        29,   29812.9,     12838,      6607,     23182,        26,       287
         1,   10200.9,         0,         0,    725.47,       813,   172.046,       224,    25.563,        26,    17.644,        26,   1292.71,        29,      1256,        20,         0,     0.044,         3,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9013.29,         0,         0,   663.141,       805,   147.836,       210,    24.059,        32,    16.153,        32,   1255.11,        32,      1224,        20,         0,     1.347,        13,   29812.9,     12838,      6607,     23182,        26,       287
         1,     10559,         0,         0,   317.283,       369,    85.133,       100,    14.787,        22,     8.617,        22,   948.293,        30,       923,        17,         0,    82.534,       247,   29812.9,     12838,      6607,     23182,        26,       287
         1,    7136.2,         0,         0,   330.982,       421,    58.838,        96,    13.949,        17,     7.074,        17,   758.138,        20,       736,        13,         0,      2.88,        19,   29812.9,     12838,      6607,     23182,        26,       287
         1,   14459.2,         0,         0,   1942.95,      2068,    508.11,       577,    95.707,       122,    83.079,       122,   4733.11,        99,      4583,        75,         0,     59.57,       190,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6815.63,         0,         0,   469.202,       487,    72.123,       111,    25.363,        32,     16.99,        32,   1488.05,        36,      1447,        23,         0,    12.597,        34,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7933.56,         0,         0,   638.301,       709,   104.268,       145,    20.774,        16,     10.52,        16,    656.36,        17,       638,        10,         0,     4.003,        23,   29812.9,     12838,      6607,     23182,        26,       287
         1,   23699.9,         0,         0,   3279.88,      2750,   1000.43,       903,     48.17,        62,    38.888,        62,   2906.65,        66,      2824,        51,         0,     81.23,       150,   29812.9,     12838,      6607,     23182,        26,       287
         1,    7692.3,         0,         0,    538.07,       636,    81.134,       121,    75.286,        85,    57.123,        85,   1518.41,        39,      1472,        26,         0,    10.846,        35,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7926.25,         0,         0,   541.775,       668,    82.611,       128,     15.11,        20,     7.959,        20,   851.412,        23,       830,        14,         0,      7.69,        47,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12147.2,         0,         0,   1108.86,      1267,   232.951,       317,    29.745,        42,    21.817,        42,   1972.96,        46,      1921,        33,         0,    26.372,        83,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9182.11,         0,         0,   601.916,       706,   113.597,       148,    22.671,        27,    14.994,        27,   1146.08,        27,      1115,        18,         0,     0.077,         5,   29812.9,     12838,      6607,     23182,        26,       287
         1,   10396.9,         0,         0,    939.13,      1022,    226.61,       284,    32.125,        40,    23.484,        40,   1962.65,        45,      1912,        32,         0,    22.731,        60,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11020.4,         0,         0,   873.839,       994,   167.363,       224,     16.62,        20,    10.142,        20,   748.305,        22,       726,        12,         0,    25.395,        67,   29812.9,     12838,      6607,     23182,        26,       287
         1,   31443.5,         0,         0,   3421.77,      3303,    968.06,       919,    35.108,        50,    28.945,        50,   2156.86,        53,      2095,        35,         0,    131.86,       238,   29812.9,     12838,      6607,     23182,        26,       287
         1,   2875.58,         0,         0,    86.252,       116,    20.019,        29,     8.468,         7,     2.438,         7,    197.49,         9,       191,         3,         0,     5.584,        17,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6943.29,         0,         0,   498.752,       570,    70.483,       110,    12.452,        18,     5.813,        18,   647.492,        22,       631,        12,         0,      8.77,        37,   29812.9,     12838,      6607,     23182,        26,       287
         1,   21284.6,         0,         0,   3217.95,      2943,   1105.83,      1058,    79.431,        50,      28.5,        50,   2366.16,        53,      2305,        41,         0,     5.476,        21,   29812.9,     12838,      6607,     23182,        26,       287
         1,   10674.3,         0,         0,   855.154,       945,   167.203,       226,    78.402,       106,    68.736,       106,   1881.61,        46,      1822,        31,         0,    21.055,        53,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7096.23,         0,         0,   415.995,       473,    56.816,        83,    13.337,        13,     6.571,        13,   567.364,        15,       551,         9,         0,    12.237,        48,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12827.1,         0,         0,   1146.38,      1271,   267.975,       331,    31.435,        38,    23.569,        38,   1771.05,        41,      1723,        30,         0,     9.617,        25,   29812.9,     12838,      6607,     23182,        26,       287
         1,    8495.2,         0,         0,   423.722,       523,    80.632,       116,     9.377,        10,     3.299,        10,   375.307,        14,       364,         6,         0,    24.519,        71,   29812.9,     12838,      6607,     23182,        26,       287
         1,    6237.5,         0,         0,   304.314,       377,    47.662,        69,     8.476,         9,     2.308,         9,   253.459,        13,       246,         4,         0,    66.208,       226,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7571.13,         0,         0,   291.564,       370,    71.374,       106,    25.971,        34,    17.524,        34,   1464.43,        37,      1425,        25,         0,     6.152,        19,   29812.9,     12838,      6607,     23182,        26,       287
         1,   15987.6,         0,         0,   1708.94,      1832,   452.557,       494,   106.269,       147,    96.757,       147,   3019.47,        69,      2931,        51,         0,     19.92,        59,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11907.6,         0,         0,   994.604,      1082,   268.074,       321,    13.034,        15,     6.812,        15,   323.181,        15,       309,         5,         0,    10.007,        29,   29812.9,     12838,      6607,     23182,        26,       287
         1,   5257.87,         0,         0,    377.55,       460,    27.867,        51,     7.816,         7,     1.592,         7,   255.209,        11,       249,         4,         0,     70.68,       214,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8538.19,         0,         0,   590.603,       714,   100.787,       146,    16.426,        18,      9.84,        18,   773.545,        20,       742,        12,         0,    15.405,        68,   29812.9,     12838,      6607,     23182,        26,       287
         1,   2355.61,         0,         0,   115.251,       126,    43.111,        53,     7.191,         7,     1.126,         7,   196.048,        11,       189,         4,         0,     3.064,        17,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7985.27,         0,         0,   568.873,       658,    87.168,       126,     11.04,        13,     5.153,        13,   449.158,        16,       435,         8,         0,    17.021,        64,   29812.9,     12838,      6607,     23182,        26,       287
         1,   18141.3,         0,         0,   1688.08,      1896,   358.342,       417,   124.453,       155,   112.474,       155,   3745.12,        79,      3640,        64,         0,     2.313,        11,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12616.3,         0,         0,   1374.81,      1480,   340.552,       374,    45.991,        38,    22.288,        38,   1453.77,        42,      1410,        24,         0,     7.836,        34,   29812.9,     12838,      6607,     23182,        26,       287
         1,   18624.8,         0,         0,   1932.18,      1999,    526.62,       539,    48.103,        52,     36.69,        52,   2507.48,        55,      2439,        42,         0,     0.647,        15,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7652.71,         0,         0,   439.536,       513,   111.248,       132,     9.629,        11,     3.658,        11,   319.638,        14,       307,         6,         0,     8.675,        25,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7990.41,         0,         0,   558.153,       652,   109.283,       140,    14.347,        18,     6.945,        18,   691.357,        20,       671,        11,         0,    11.701,        61,   29812.9,     12838,      6607,     23182,        26,       287
         1,     16470,         0,         0,   2169.13,      2277,   578.243,       636,    34.753,        46,     27.02,        46,   2142.11,        50,      2082,        32,         0,    20.607,        57,   29812.9,     12838,      6607,     23182,        26,       287
         1,   4002.49,         0,         0,   134.897,       161,    37.815,        50,    11.626,        14,     4.967,        14,    384.52,        16,       369,         6,         0,     6.883,        26,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11143.7,         0,         0,   891.239,       929,   270.774,       309,    30.317,        40,    22.875,        40,   1615.42,        43,      1569,        27,         0,    21.289,        77,   29812.9,     12838,      6607,     23182,        26,       287
         1,   9104.65,         0,         0,       744,       815,   128.654,       168,     11.21,        10,     5.097,        10,   262.408,        12,       250,         4,         0,    23.413,        78,   29812.9,     12838,      6607,     23182,        26,       287
         1,      6406,         0,         0,   319.256,       401,     48.87,        71,     25.32,        23,    15.914,        23,   1160.55,        25,      1129,        19,         0,     7.119,        30,   29812.9,     12838,      6607,     23182,        26,       287
         1,   1626.82,         0,         0,    33.466,        37,     1.934,         7,       6.1,         1,     0.028,         1,     0.575,         5,         0,         0,         0,     0.072,         6,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11816.9,         0,         0,   946.865,      1019,   245.386,       311,    13.893,        17,     7.894,        17,   585.725,        20,       565,        11,         0,    42.835,        98,   29812.9,     12838,      6607,     23182,        26,       287
         1,   12962.9,         0,         0,   300.399,       368,    54.965,        66,     7.716,         8,     1.795,         8,   196.048,        11,       189,         4,         0,    51.009,       191,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11833.9,         0,         0,   1025.63,      1083,   261.157,       296,    19.471,        24,    12.807,        24,   995.958,        27,       967,        16,         0,     8.376,        27,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6642.56,         0,         0,   528.927,       616,    75.806,       106,    13.159,        16,     6.042,        16,   574.671,        20,       558,         9,         0,     11.39,        52,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6481.39,         0,         0,   357.457,       437,    63.211,        98,     9.646,         9,     3.007,         9,   320.312,        12,       309,         6,         0,     2.874,        19,   29812.9,     12838,      6607,     23182,        26,       287
         1,   13335.3,         0,         0,   1515.06,      1659,   354.517,       434,   102.531,       115,    88.531,       115,   3860.86,        86,      3750,        66,         0,    15.831,        72,   29812.9,     12838,      6607,     23182,        26,       287
         1,     17347,         0,         0,   2612.13,      2186,   608.864,       625,    29.657,        34,    20.614,        34,   1625.28,        38,      1579,        28,         0,    23.224,        75,   29812.9,     12838,      6607,     23182,        26,       287
         1,   13446.1,         0,         0,   1431.46,      1366,   321.934,       378,    45.177,        43,    32.948,        43,   2095.09,        47,      2035,        33,         0,    31.132,        62,   29812.9,     12838,      6607,     23182,        26,       287
         1,   7539.58,         0,         0,   563.642,       596,   133.526,       147,    16.403,        17,      8.38,        17,   524.448,        19,       504,         9,         0,     1.378,        13,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11576.1,         0,         0,   1257.38,      1021,   235.026,       250,    23.238,        29,    15.622,        29,   1498.98,        32,      1452,        24,         0,    16.056,        46,   29812.9,     12838,      6607,     23182,        26,       287
         1,   10109.6,         0,         0,   719.597,       799,   179.173,       235,    17.344,        22,    11.386,        22,   813.014,        24,       786,        13,         0,    61.612,       144,   29812.9,     12838,      6607,     23182,        26,       287
         1,   5844.34,         0,         0,   257.592,       305,     43.86,        67,      14.8,        18,     8.019,        18,   528.201,        18,       509,         9,         0,      6.78,        27,   29812.9,     12838,      6607,     23182,        26,       287
         1,     10394,         0,         0,    851.22,       972,   219.337,       253,     21.72,        19,     9.754,        19,   1381.83,        23,      1342,        13,         0,    16.761,        50,   29812.9,     12838,      6607,     23182,        26,       287
         1,   8384.25,         0,         0,   831.335,       773,    80.753,       121,    12.761,         9,     3.717,         9,   414.933,        13,       401,         7,         0,     2.623,        19,   29812.9,     12838,      6607,     23182,        26,       287
         1,   4516.83,         0,         0,   274.734,       233,    40.494,        51,     9.984,         9,     2.811,         9,   306.365,        14,       295,         6,         0,      11.3,        39,   29812.9,     12838,      6607,     23182,        26,       287
         1,   11992.4,         0,         0,   1360.43,      1338,   441.909,       338,    31.671,        36,     19.53,        36,   1670.67,        39,      1621,        26,         0,    15.252,        52,   29812.9,     12838,      6607,     23182,        26,       287
         1,   14020.9,         0,         0,   1625.02,      1503,    363.87,       400,    39.697,        25,    19.349,        25,   826.851,        26,       799,        14,         0,     29.48,        82,   29812.9,     12838,      6607,     23182,        26,       287
         1,     925.8,         0,         0,   239.926,       126,    36.681,        25,     9.348,         6,     1.193,         6,   288.556,         9,       278,         3,         0,     4.132,        15,   29812.9,     12838,      6607,     23182,        26,       287
         1,   5660.46,         0,         0,   228.014,       166,    44.163,        50,    26.675,        17,     7.713,        17,   793.015,        21,       771,        12,         0,     5.172,        21,   29812.9,     12838,      6607,     23182,        26,       287
         1,   6880.57,         0,         0,   516.315,       401,    92.328,        85,    16.732,        10,     5.237,        10,   417.347,        13,       403,         7,         0,     4.551,        15,   29812.9,     12838,      6607,     23182,        26,       287
