         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   22.4722,         1,         1,         2,         0,         0,    42.722,        68,     4.835,        23,     5.908,         4,     0.036,         4,   146.892,         7,       145,         2,         0,         0,   145.629,         7,       144,         2,         0,     4.573,        34,   23408.2,     28077,     23223,     25981,        48,       157
         1,    35.609,         2,         2,         2,         0,         0,    33.188,       101,     8.315,        39,   148.257,       290,     81.87,       290,   929.645,        21,       918,        13,         0,         0,   924.675,        21,       912,        13,         1,     6.027,        57,   23408.2,     28077,     23223,     25981,        48,       157
         1,   92.7631,         3,         3,         2,         0,         0,   110.113,       171,    28.087,        86,    151.49,       438,   122.108,       438,   1522.66,        40,      1498,        22,         0,         0,   1517.91,        40,      1492,        22,         9,     9.207,       121,   23408.2,     28077,     23223,     25981,        48,       157
         1,   55.2268,         1,         1,         2,         0,         0,    56.839,       166,    22.534,       102,      4.93,        11,     1.803,        11,    354.66,        13,       347,         5,         0,         0,   350.657,        13,       345,         5,         3,     4.602,        25,   23408.2,     28077,     23223,     25981,        48,       157
         1,   22.4722,         1,         1,         2,         0,         0,   102.449,       230,     8.008,        36,     5.174,        14,     1.128,        14,   433.452,        16,       426,         6,         0,         0,    413.39,        16,       407,         6,         4,     4.489,        46,   23408.2,     28077,     23223,     25981,        48,       157
         1,   37.0135,         2,         2,         2,         0,         0,    14.448,        81,     6.603,        53,   103.556,       297,    68.544,       297,    610.28,        22,       603,         9,         0,         0,   607.405,        22,       600,         9,         7,     8.747,       117,   23408.2,     28077,     23223,     25981,        48,       157
         1,   27.7308,         1,         1,         2,         0,         0,     33.33,        87,     10.16,        44,     4.468,        12,     1.225,        12,    405.13,        15,       399,         6,         0,         0,   400.919,        15,       396,         6,         4,     3.032,        27,   23408.2,     28077,     23223,     25981,        48,       157
         1,   157.956,         2,         2,        11,         0,         0,   293.218,       590,    181.66,       397,   3016.39,      6869,   2746.85,      6869,   14966.7,       275,     14654,       223,         0,         0,   15020.2,       275,     14645,       223,        42,    23.013,        97,   23408.2,     28077,     23223,     25981,        48,       157
         1,   51.8652,         2,         2,         2,         0,         0,   170.331,       313,    38.803,        77,    110.49,       203,    71.694,       203,   1109.52,        27,      1092,        17,         0,         0,   1122.76,        27,      1105,        17,         4,     8.376,        61,   23408.2,     28077,     23223,     25981,        48,       157
         1,   38.5876,         1,         1,         2,         0,         0,    42.299,       101,     6.475,        33,     4.737,        11,     1.307,        11,   356.159,        13,       350,         5,         0,         0,   350.191,        13,       345,         5,         3,     3.564,        25,   23408.2,     28077,     23223,     25981,        48,       157
         1,         5,         1,         1,         2,         0,         0,    35.864,        79,      0.42,         6,     3.114,         1,     0.019,         1,      0.22,         6,         0,         0,         0,         0,     0.128,         6,         0,         0,         0,     3.948,        50,   23408.2,     28077,     23223,     25981,        48,       157
         1,   21.8806,         1,         1,         3,         0,         0,    65.652,       104,     11.82,        33,     4.369,         9,     1.202,         9,   293.732,        11,       286,         5,         0,         0,   293.863,        11,       286,         5,         2,     2.094,        11,   23408.2,     28077,     23223,     25981,        48,       157
         1,   56.3028,         3,         3,         2,         0,         0,   147.771,       236,    33.776,        76,    24.259,        55,    17.052,        55,   290.732,        10,       284,         4,         0,         0,   286.564,        10,       281,         4,         0,    11.589,        49,   23408.2,     28077,     23223,     25981,        48,       157
         1,   97.1549,         5,         5,         5,         0,         0,   347.416,       725,   114.647,       291,   1011.46,      2266,    772.98,      2266,   6416.66,       117,      6289,        94,         0,         0,   6063.24,       117,      5912,        94,        11,     8.172,        73,   23408.2,     28077,     23223,     25981,        48,       157
         1,   211.192,         5,         5,        14,         0,         0,   385.892,       608,   165.152,       406,   3995.76,      9905,   3885.74,      9905,   15571.4,       283,     15162,       230,         0,         0,   15220.1,       283,     14858,       230,        41,    50.464,       231,   23408.2,     28077,     23223,     25981,        48,       157
         1,   50.6063,         1,         1,         2,         0,         0,    29.908,        70,    13.912,        53,     5.358,        12,     1.088,        12,   412.038,        15,       406,         6,         0,         0,   406.701,        15,       401,         6,         4,    11.822,        79,   23408.2,     28077,     23223,     25981,        48,       157
         1,   35.6489,         1,         1,         5,         0,         0,   237.526,       341,    18.483,        70,     9.318,        29,      4.75,        29,   1219.48,        33,      1201,        19,         0,         0,   1227.32,        33,      1211,        19,         8,     7.244,        68,   23408.2,     28077,     23223,     25981,        48,       157
         1,   133.783,         8,         8,         6,         0,         0,   337.755,       673,   179.567,       538,   3536.03,      9575,   2970.37,      9575,   12515.9,       254,     12314,       181,         0,         0,   12800.9,       254,     12578,       181,        59,    16.611,       145,   23408.2,     28077,     23223,     25981,        48,       157
         1,        14,         1,         1,         2,         0,         0,    38.802,        77,     2.292,        15,     4.376,         5,     0.197,         5,   149.098,         7,       147,         2,         0,         0,   180.869,         7,       178,         2,         0,    16.659,       101,   23408.2,     28077,     23223,     25981,        48,       157
         1,   47.8539,         2,         2,         2,         0,         0,    16.887,        82,     5.365,        40,   117.901,       288,    65.879,       288,   734.423,        26,       725,        11,         0,         0,   726.526,        26,       719,        11,         9,     7.249,        86,   23408.2,     28077,     23223,     25981,        48,       157
         1,   19.4082,         1,         1,         4,         0,         0,   124.528,       379,    30.447,       141,     5.172,        21,     1.952,        21,   809.069,        23,       797,        12,         0,         0,   804.264,        23,       794,        12,         4,    15.317,       171,   23408.2,     28077,     23223,     25981,        48,       157
         1,   139.651,         5,         5,         4,         0,         0,   417.244,       837,    94.332,       285,   1771.59,      4213,   1431.04,      4213,   8579.67,       177,      8420,       128,         0,         0,    8770.3,       177,      8605,       128,        43,    11.281,        59,   23408.2,     28077,     23223,     25981,        48,       157
         1,   23.9737,         1,         1,         4,         0,         0,   142.179,       287,    20.419,        70,     6.974,        17,     2.454,        17,   703.974,        20,       691,        12,         0,         0,   695.363,        20,       684,        12,         2,    21.079,       147,   23408.2,     28077,     23223,     25981,        48,       157
         1,   118.128,         3,         3,         3,         0,         0,   149.064,       258,    23.904,        52,   243.134,       447,   169.959,       447,   546.802,        13,       530,         8,         0,         0,   559.234,        13,       543,         8,         0,    12.025,        45,   23408.2,     28077,     23223,     25981,        48,       157
         1,   20.1246,         2,         2,         2,         0,         0,    98.347,       240,     5.661,        27,    58.633,       104,    27.181,       104,   882.661,        21,       870,        13,         0,         0,   852.378,        21,       842,        13,         3,     3.649,        31,   23408.2,     28077,     23223,     25981,        48,       157
         1,    19.799,         1,         1,         2,         0,         0,     97.95,       246,    11.161,        49,     5.205,        17,      1.79,        17,   550.912,        19,       541,         9,         0,         0,   540.995,        19,       532,         9,         6,     2.939,        19,   23408.2,     28077,     23223,     25981,        48,       157
         1,    56.921,         3,         3,         2,         0,         0,    77.675,       228,    17.773,        82,   432.587,       937,   273.282,       937,   1961.38,        51,      1935,        29,         0,         0,   2424.55,        51,      2386,        29,        11,    15.868,       131,   23408.2,     28077,     23223,     25981,        48,       157
         1,   130.745,         5,         5,         8,         0,         0,   191.033,       450,   120.757,       357,   2381.39,      6697,   2142.79,      6697,   14295.8,       260,     14040,       225,         0,         0,   14246.9,       260,     13978,       225,        16,    30.664,       151,   23408.2,     28077,     23223,     25981,        48,       157
         1,   57.7917,         2,         2,         4,         0,         0,   297.734,       553,    66.207,       227,    30.593,       108,    18.945,       108,   3765.49,        72,      3697,        56,         0,         0,   3652.24,        72,      3593,        56,         9,     3.482,        27,   23408.2,     28077,     23223,     25981,        48,       157
         1,         5,         1,         1,         2,         0,         0,    49.268,        91,     1.815,        10,     3.515,         1,     0.025,         1,      0.19,         6,         0,         0,         0,         0,     0.126,         6,         0,         0,         0,     5.383,        47,   23408.2,     28077,     23223,     25981,        48,       157
         1,   11.3137,         1,         1,         2,         0,         0,   128.743,       158,     3.023,        10,     3.566,         5,     0.303,         5,   144.202,         7,       142,         2,         0,         0,   141.926,         7,       140,         2,         0,     0.889,        13,   23408.2,     28077,     23223,     25981,        48,       157
         1,   50.0899,         1,         1,         2,         0,         0,   112.235,       322,    49.678,       188,     6.307,         7,     1.942,         7,    206.61,         9,       199,         3,         0,         0,   207.754,         9,       199,         3,         1,    22.801,       173,   23408.2,     28077,     23223,     25981,        48,       157
         1,   14.7648,         1,         1,         2,         0,         0,     98.59,       156,     3.636,        12,     3.768,         8,     0.483,         8,   209.487,        10,       206,         3,         0,         0,   206.276,        10,       203,         3,         1,     1.763,        28,   23408.2,     28077,     23223,     25981,        48,       157
         1,   19.2354,         1,         1,         2,         0,         0,    51.858,        98,     3.777,        18,     3.398,         7,     0.328,         7,   199.628,        10,       196,         3,         0,         0,   198.575,        10,       196,         3,         1,     1.326,        25,   23408.2,     28077,     23223,     25981,        48,       157
