         k,      dist, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   15806.4,         0,         0,   1650.96,      1746,   431.371,       458,    55.484,        68,    47.615,        68,   2667.52,        70,      2568,        54,         0,    33.808,        84,   31129.9,     12788,      6607,     23290,        21,       287
         1,   5922.19,         0,         0,    41.216,        60,    14.325,        22,     7.772,        10,     2.469,        10,   209.543,        13,       202,         4,         0,   179.874,       421,   31129.9,     12788,      6607,     23290,        21,       287
         1,   5298.99,         0,         0,   237.656,       308,    17.758,        30,    17.528,        27,     8.777,        27,   313.599,        13,       303,         6,         0,     68.63,       138,   31129.9,     12788,      6607,     23290,        21,       287
         1,   35437.3,         0,         0,   4362.59,      3998,   1179.75,      1090,   259.527,       258,   234.215,       258,   10721.8,       261,     10298,       222,         0,    39.244,       116,   31129.9,     12788,      6607,     23290,        21,       287
         1,   5267.32,         0,         0,   226.249,       297,    30.492,        46,     6.737,         7,     1.413,         7,   156.981,        10,       151,         3,         0,    29.779,       113,   31129.9,     12788,      6607,     23290,        21,       287
         1,   23123.4,         0,         0,   3204.73,      2974,   835.521,       783,   253.589,       368,   237.039,       368,   5788.51,       156,      5569,       119,         0,     12.96,        62,   31129.9,     12788,      6607,     23290,        21,       287
         1,   9902.22,         0,         0,   739.384,       771,   181.978,       222,    29.913,        39,    22.136,        39,   1343.61,        42,      1294,        26,         0,     32.74,       127,   31129.9,     12788,      6607,     23290,        21,       287
         1,   17147.5,         0,         0,   1765.08,      1913,   451.247,       484,    97.678,       128,    87.089,       128,   2584.35,        70,      2492,        53,         0,     16.73,        42,   31129.9,     12788,      6607,     23290,        21,       287
         1,   26247.2,         0,         0,    3717.4,      3550,    1294.8,      1200,    68.254,        87,    57.642,        87,   3192.88,        89,      3081,        68,         0,    14.156,        35,   31129.9,     12788,      6607,     23290,        21,       287
         1,     10092,         0,         0,   712.312,       842,   122.748,       169,    14.514,        19,     8.475,        19,   673.121,        21,       651,        14,         0,    19.378,        59,   31129.9,     12788,      6607,     23290,        21,       287
         1,   14627.7,         0,         0,   1562.74,      1716,   347.918,       422,    34.343,        42,    26.169,        42,   1634.64,        45,      1581,        34,         0,     5.082,        29,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6086.08,         0,         0,   243.491,       312,      25.8,        41,    17.076,        27,    10.748,        27,   532.028,        17,       514,        11,         0,    64.162,       156,   31129.9,     12788,      6607,     23290,        21,       287
         1,   22475.1,         0,         0,   2806.98,      2750,   905.511,       899,    41.546,        51,    34.093,        51,   1711.23,        54,      1644,        36,         0,    66.139,       140,   31129.9,     12788,      6607,     23290,        21,       287
         1,   7942.49,         0,         0,   472.767,       613,    60.456,        99,    13.421,        19,     7.262,        19,   618.072,        21,       601,        12,         0,     6.111,        24,   31129.9,     12788,      6607,     23290,        21,       287
         1,     13757,         0,         0,   1142.05,      1340,   265.108,       323,    17.011,        26,    11.175,        26,    869.64,        28,       845,        18,         0,    37.235,       110,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11598.1,         0,         0,   1159.59,      1279,   298.525,       339,    16.312,        21,     10.16,        21,   648.678,        22,       629,        13,         0,     3.758,        18,   31129.9,     12788,      6607,     23290,        21,       287
         1,   13240.3,         0,         0,   1202.47,      1245,   334.046,       394,    30.937,        44,    24.647,        44,   1424.01,        46,      1376,        29,         0,     27.38,        77,   31129.9,     12788,      6607,     23290,        21,       287
         1,   16848.1,         0,         0,   1929.28,      1838,   526.067,       547,     79.53,        83,    59.298,        83,   3307.86,        86,      3193,        68,         0,    66.885,        78,   31129.9,     12788,      6607,     23290,        21,       287
         1,   5334.78,         0,         0,   134.721,       180,    13.429,        26,     7.276,         8,     1.807,         8,   159.569,        11,       153,         3,         0,    36.992,       154,   31129.9,     12788,      6607,     23290,        21,       287
         1,   2609.04,         0,         0,   137.441,       180,     11.39,        23,     6.943,         7,     1.672,         7,   159.185,        10,       153,         3,         0,     5.136,        28,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6201.17,         0,         0,   299.207,       397,     32.92,        61,    12.721,        17,     6.349,        17,   520.172,        19,       504,        11,         0,     3.595,        34,   31129.9,     12788,      6607,     23290,        21,       287
         1,   1126.64,         0,         0,    87.249,       122,     3.507,         9,     6.098,         6,      0.98,         6,    57.303,         7,        54,         1,         0,     2.318,        15,   31129.9,     12788,      6607,     23290,        21,       287
         1,   19427.5,         0,         0,   2587.82,      2537,    834.68,       901,   133.258,       176,   120.095,       176,   3466.54,        90,      3344,        72,         0,    26.341,        77,   31129.9,     12788,      6607,     23290,        21,       287
         1,   17505.7,         0,         0,   2320.23,      2359,   674.632,       740,    34.151,        45,    26.998,        45,   1566.17,        47,      1512,        31,         0,   108.421,       298,   31129.9,     12788,      6607,     23290,        21,       287
         1,   4040.73,         0,         0,    58.248,        69,    13.354,        17,     7.549,         9,      2.39,         9,   209.848,        11,       203,         4,         0,     7.495,        29,   31129.9,     12788,      6607,     23290,        21,       287
         1,     11242,         0,         0,   1080.08,      1102,   270.532,       298,    26.767,        33,    19.915,        33,   1199.59,        36,      1158,        25,         0,    31.674,        69,   31129.9,     12788,      6607,     23290,        21,       287
         1,   12384.8,         0,         0,   1308.67,      1286,   348.086,       350,    24.421,        34,    16.761,        34,   1324.19,        37,      1286,        26,         0,     0.055,         5,   31129.9,     12788,      6607,     23290,        21,       287
         1,   7790.48,         0,         0,   471.932,       608,    78.278,       118,    12.563,        16,     6.437,        16,   533.229,        20,       515,        12,         0,     4.194,        22,   31129.9,     12788,      6607,     23290,        21,       287
         1,   5290.38,         0,         0,   204.613,       286,    23.849,        43,    11.593,        15,     5.229,        15,   480.888,        20,       461,        12,         0,      0.32,        11,   31129.9,     12788,      6607,     23290,        21,       287
         1,   14400.7,         0,         0,   1659.57,      1747,   484.921,       554,    42.796,        31,    21.254,        31,   1133.04,        35,      1096,        22,         0,    60.894,       124,   31129.9,     12788,      6607,     23290,        21,       287
         1,     11663,         0,         0,   1101.01,       964,   193.363,       229,    16.538,        23,     10.03,        23,   782.054,        27,       758,        16,         0,    24.153,        63,   31129.9,     12788,      6607,     23290,        21,       287
         1,   13468.6,         0,         0,   1339.25,      1335,   383.403,       431,    34.519,        40,    25.749,        40,   1298.65,        42,      1249,        27,         0,    26.249,        68,   31129.9,     12788,      6607,     23290,        21,       287
         1,   1603.41,         0,         0,   149.679,       194,     8.642,        17,     6.222,         6,     0.936,         6,   155.828,         9,       151,         3,         0,     2.284,        15,   31129.9,     12788,      6607,     23290,        21,       287
         1,     10574,         0,         0,   888.056,      1095,   162.518,       215,    20.666,        28,    14.121,        28,   1057.06,        30,      1023,        20,         0,    26.626,       100,   31129.9,     12788,      6607,     23290,        21,       287
         1,   7101.09,         0,         0,   534.339,       570,    80.758,       100,    19.351,        12,     3.675,        12,   250.401,        14,       235,         6,         0,    17.253,        66,   31129.9,     12788,      6607,     23290,        21,       287
         1,   17896.1,         0,         0,   2313.07,      2334,   751.439,       803,    74.096,       114,    66.174,       114,   2867.98,        82,      2773,        56,         0,   109.635,       309,   31129.9,     12788,      6607,     23290,        21,       287
         1,   10234.3,         0,         0,   797.965,       920,   112.987,       172,    25.629,        43,    17.859,        43,   676.702,        23,       656,        14,         0,    17.574,        47,   31129.9,     12788,      6607,     23290,        21,       287
         1,   5558.66,         0,         0,   230.767,       284,    67.953,        92,    15.409,        16,     8.669,        16,   471.168,        20,       454,         9,         0,    16.272,        44,   31129.9,     12788,      6607,     23290,        21,       287
         1,   15439.7,         0,         0,   1908.21,      1908,   533.228,       581,    46.711,        58,    39.355,        58,   2488.34,        61,      2409,        49,         0,    34.708,        90,   31129.9,     12788,      6607,     23290,        21,       287
         1,   4042.08,         0,         0,    36.718,        54,    17.604,        30,     6.665,         7,     1.362,         7,   198.078,        10,       193,         3,         0,     30.63,       115,   31129.9,     12788,      6607,     23290,        21,       287
         1,     33890,         0,         0,   4046.55,      3927,   1246.81,      1111,   223.788,       226,   211.924,       226,   9316.15,       229,      8953,       195,         0,    45.567,       122,   31129.9,     12788,      6607,     23290,        21,       287
         1,      9341,         0,         0,   548.145,       623,   117.871,       165,    22.948,        30,    15.726,        30,   1152.38,        32,      1114,        23,         0,    15.332,        43,   31129.9,     12788,      6607,     23290,        21,       287
         1,   4866.07,         0,         0,   210.448,       261,    59.017,        83,    12.844,        17,     6.489,        17,   516.699,        20,       500,        10,         0,     0.315,        11,   31129.9,     12788,      6607,     23290,        21,       287
         1,   12260.4,         0,         0,   1291.69,      1375,   302.589,       326,    34.979,        49,    27.778,        49,   1693.23,        51,      1634,        37,         0,    29.416,       103,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11955.3,         0,         0,   1071.09,      1182,   303.283,       296,    31.246,        37,    23.789,        37,   1389.14,        41,      1343,        27,         0,    10.865,        29,   31129.9,     12788,      6607,     23290,        21,       287
         1,     12015,         0,         0,   755.975,       855,   156.522,       192,    18.154,        23,     11.62,        23,   726.592,        23,       702,        15,         0,    14.493,        40,   31129.9,     12788,      6607,     23290,        21,       287
         1,   7125.63,         0,         0,   451.287,       586,    83.051,       122,    12.106,        18,     6.773,        18,   530.176,        22,       512,        12,         0,    15.849,        42,   31129.9,     12788,      6607,     23290,        21,       287
         1,   14480.3,         0,         0,   1348.35,      1432,   395.496,       463,    77.484,       103,    65.334,       103,   2036.67,        57,      1965,        43,         0,    17.562,        48,   31129.9,     12788,      6607,     23290,        21,       287
         1,   9580.98,         0,         0,   545.476,       634,   141.566,       184,     18.11,        28,    11.346,        28,   369.077,        15,       355,         8,         0,     4.702,        21,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6073.97,         0,         0,   343.667,       456,    58.053,        66,     9.953,        14,     4.725,        14,   574.616,        16,       557,         8,         0,    12.319,        40,   31129.9,     12788,      6607,     23290,        21,       287
         1,    9421.1,         0,         0,   560.518,       656,   131.397,       170,    27.327,        26,    12.371,        26,   834.774,        28,       807,        16,         0,     7.946,        37,   31129.9,     12788,      6607,     23290,        21,       287
         1,   4088.28,         0,         0,     69.89,        91,    17.001,        35,     5.305,         5,     0.173,         5,   106.189,         8,       103,         2,         0,     4.849,        44,   31129.9,     12788,      6607,     23290,        21,       287
         1,   8520.05,         0,         0,   631.615,       726,   117.391,       156,    24.248,        31,    17.226,        31,   1082.38,        33,      1043,        24,         0,    16.127,        55,   31129.9,     12788,      6607,     23290,        21,       287
         1,   13415.8,         0,         0,   965.668,      1041,   307.214,       297,    42.079,        57,    34.691,        57,   2087.29,        59,      2016,        44,         0,     27.96,        92,   31129.9,     12788,      6607,     23290,        21,       287
         1,   8562.37,         0,         0,   692.932,       750,   110.691,       149,    19.266,        26,    12.481,        26,   826.965,        29,       797,        18,         0,     5.321,        18,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11216.1,         0,         0,   893.005,      1001,   222.163,       261,    24.613,        30,    17.685,        30,   1023.26,        31,       989,        21,         0,     3.395,        11,   31129.9,     12788,      6607,     23290,        21,       287
         1,   2309.65,         0,         0,   113.345,       156,     9.571,        18,     5.797,         7,     0.787,         7,   155.123,        10,       149,         3,         0,     2.792,        25,   31129.9,     12788,      6607,     23290,        21,       287
         1,   13855.2,         0,         0,   1377.82,      1544,    307.59,       388,    23.404,        36,    17.002,        36,   1153.04,        38,      1114,        23,         0,     7.401,        31,   31129.9,     12788,      6607,     23290,        21,       287
         1,   2458.28,         0,         0,   117.564,       155,    18.409,        33,     6.474,         7,     1.323,         7,   160.361,        11,       154,         3,         0,    10.536,        41,   31129.9,     12788,      6607,     23290,        21,       287
         1,   28459.2,         0,         0,   3494.99,      3460,   1024.74,       977,   159.833,       185,   148.353,       185,   7862.36,       188,      7581,       157,         0,    11.675,        37,   31129.9,     12788,      6607,     23290,        21,       287
         1,   2509.49,         0,         0,   149.115,       215,     9.097,        21,     5.688,         6,     0.521,         6,   102.803,         8,        99,         2,         0,     1.983,        22,   31129.9,     12788,      6607,     23290,        21,       287
         1,   19975.3,         0,         0,   2775.74,      2653,   988.174,       993,    93.693,       102,    84.802,       102,   4241.13,       105,      4088,        85,         0,     33.65,        83,   31129.9,     12788,      6607,     23290,        21,       287
         1,     10917,         0,         0,   943.618,      1106,   203.462,       263,    24.402,        30,    17.735,        30,   1081.15,        33,      1044,        23,         0,    12.834,        60,   31129.9,     12788,      6607,     23290,        21,       287
         1,   16695.4,         0,         0,   2307.42,      2242,   702.091,       762,     55.63,        61,    47.896,        61,   2498.57,        67,      2404,        51,         0,    43.658,       121,   31129.9,     12788,      6607,     23290,        21,       287
         1,   16893.9,         0,         0,   2055.85,      2073,   547.713,       644,    17.422,        24,    11.191,        24,   667.542,        26,       642,        14,         0,    34.391,       132,   31129.9,     12788,      6607,     23290,        21,       287
         1,     16039,         0,         0,   1844.87,      1953,   560.768,       593,    44.914,        64,    37.571,        64,   2472.28,        66,      2394,        53,         0,    28.674,        62,   31129.9,     12788,      6607,     23290,        21,       287
         1,   12896.9,         0,         0,   912.794,       978,   220.272,       272,    94.027,       134,    83.189,       134,   2025.67,        49,      1965,        39,         0,    10.133,        37,   31129.9,     12788,      6607,     23290,        21,       287
         1,   21083.4,         0,         0,    2867.3,      2765,   949.868,       896,    35.831,        46,    27.587,        46,   1766.89,        49,      1704,        34,         0,       3.9,        15,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11639.9,         0,         0,   670.805,       782,   130.576,       152,    14.535,        17,     8.134,        17,   533.367,        19,       513,        12,         0,     6.132,        23,   31129.9,     12788,      6607,     23290,        21,       287
         1,   24796.4,         0,         0,    3120.9,      2959,    971.07,       916,    74.425,        88,    63.713,        88,   3427.16,        91,      3304,        74,         0,     7.398,        37,   31129.9,     12788,      6607,     23290,        21,       287
         1,   3833.69,         0,         0,   112.858,       153,     8.223,        18,     5.192,         5,     0.153,         5,   103.627,         8,       100,         2,         0,   208.563,       465,   31129.9,     12788,      6607,     23290,        21,       287
         1,   9361.89,         0,         0,   688.278,       756,   141.673,       192,     79.83,       115,    70.292,       115,   1364.39,        46,      1313,        28,         0,    13.141,        40,   31129.9,     12788,      6607,     23290,        21,       287
         1,   10651.7,         0,         0,   837.338,       968,    179.69,       249,    29.012,        43,    22.264,        43,   1645.45,        45,      1594,        33,         0,    14.268,        48,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11577.6,         0,         0,   1069.19,      1145,   248.622,       312,    58.327,        88,    50.253,        88,   897.086,        29,       868,        18,         0,    22.067,        57,   31129.9,     12788,      6607,     23290,        21,       287
         1,   14432.2,         0,         0,   1725.51,      1805,   478.935,       528,    70.247,        60,    59.579,        60,   2281.26,        62,      2200,        47,         0,    15.089,        63,   31129.9,     12788,      6607,     23290,        21,       287
         1,   12865.4,         0,         0,   1207.73,      1306,   315.038,       376,    23.171,        27,    16.718,        27,   774.932,        28,       743,        16,         0,    44.087,       106,   31129.9,     12788,      6607,     23290,        21,       287
         1,   12519.8,         0,         0,   1212.74,      1271,    345.12,       378,    25.573,        35,    18.858,        35,   1248.56,        38,      1199,        24,         0,    35.172,        79,   31129.9,     12788,      6607,     23290,        21,       287
         1,   14219.2,         0,         0,   1591.04,      1710,   429.984,       477,    37.152,        45,    29.709,        45,   1754.29,        49,      1698,        34,         0,     15.09,        38,   31129.9,     12788,      6607,     23290,        21,       287
         1,   20982.6,         0,         0,    3930.5,      3307,   1213.01,      1145,    76.816,        88,    65.441,        88,   3547.39,        92,      3423,        70,         0,    16.921,        65,   31129.9,     12788,      6607,     23290,        21,       287
         1,   14373.7,         0,         0,   1392.78,      1377,   361.177,       411,     23.89,        34,    16.908,        34,   1167.42,        36,      1126,        23,         0,    41.141,       101,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6452.37,         0,         0,   247.396,       278,    69.675,        83,    20.521,        26,    14.062,        26,   971.757,        28,       940,        19,         0,    31.403,        97,   31129.9,     12788,      6607,     23290,        21,       287
         1,   9359.66,         0,         0,   821.363,       870,   203.941,       232,    19.298,        30,    12.598,        30,   980.553,        33,       950,        20,         0,     7.326,        53,   31129.9,     12788,      6607,     23290,        21,       287
         1,   10683.5,         0,         0,   1028.83,      1059,   245.178,       302,    27.874,        35,    20.088,        35,   1191.55,        35,      1152,        24,         0,     5.098,        25,   31129.9,     12788,      6607,     23290,        21,       287
         1,   7762.54,         0,         0,   525.543,       575,    62.533,        91,    19.155,        23,    10.161,        23,   771.423,        25,       746,        16,         0,    12.129,        38,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6291.76,         0,         0,   568.677,       542,    62.828,        88,     26.42,        23,    14.967,        23,   808.374,        25,       784,        15,         0,     29.91,        64,   31129.9,     12788,      6607,     23290,        21,       287
         1,   20025.9,         0,         0,   3823.88,      2676,   1031.24,       749,    85.464,        94,     71.15,        94,    5547.1,        97,      5343,        80,         0,    34.553,       110,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11613.7,         0,         0,   1444.87,      1282,   338.144,       344,    22.695,        23,    13.155,        23,   842.589,        24,       808,        15,         0,     5.243,        18,   31129.9,     12788,      6607,     23290,        21,       287
         1,   10746.8,         0,         0,   1202.55,      1018,   241.341,       254,    51.856,        54,    40.389,        54,   2377.52,        54,      2289,        41,         0,    21.294,        54,   31129.9,     12788,      6607,     23290,        21,       287
         1,   10185.7,         0,         0,   1247.11,       967,    303.97,       246,     24.62,        28,    15.567,        28,   1004.84,        32,       966,        18,         0,    11.602,        27,   31129.9,     12788,      6607,     23290,        21,       287
         1,   13909.7,         0,         0,    1791.1,      1614,   429.998,       441,    62.019,        46,    36.818,        46,   2361.52,        50,      2274,        34,         0,    18.408,        43,   31129.9,     12788,      6607,     23290,        21,       287
         1,   8391.67,         0,         0,   723.987,       644,   175.221,       161,    17.441,        20,     9.846,        20,   688.518,        22,       665,        12,         0,    12.098,        29,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6711.68,         0,         0,   515.825,       543,    73.782,        81,     14.35,        14,     6.704,        14,   591.252,        17,       572,        11,         0,      5.81,        21,   31129.9,     12788,      6607,     23290,        21,       287
         1,   4528.64,         0,         0,   340.444,       324,    47.962,        59,    20.343,        15,     9.848,        15,   487.884,        17,       470,         8,         0,    51.141,        86,   31129.9,     12788,      6607,     23290,        21,       287
         1,   9863.53,         0,         0,   1221.29,       768,   285.803,       251,    31.054,        19,    19.894,        19,   844.802,        22,       809,        13,         0,    30.321,        47,   31129.9,     12788,      6607,     23290,        21,       287
         1,   7622.01,         0,         0,   1017.03,       625,   196.528,       145,    35.988,        26,    22.903,        26,   1156.49,        28,      1111,        18,         0,     7.407,        21,   31129.9,     12788,      6607,     23290,        21,       287
         1,   3365.86,         0,         0,   253.883,       207,    50.422,        43,    10.755,        11,     6.066,        11,   299.327,        15,       285,         6,         0,     8.739,        20,   31129.9,     12788,      6607,     23290,        21,       287
         1,   11442.5,         0,         0,   774.113,       628,   163.647,       164,    24.016,        27,     13.65,        27,   1567.99,        31,      1519,        21,         0,     2.295,        17,   31129.9,     12788,      6607,     23290,        21,       287
         1,   13861.1,         0,         0,   1310.03,      1066,   562.736,       310,    37.409,        45,    26.987,        45,   1775.77,        47,      1710,        33,         0,      9.64,        26,   31129.9,     12788,      6607,     23290,        21,       287
         1,   6923.26,         0,         0,   632.597,       565,   107.258,       114,    13.475,        14,     6.239,        14,   530.418,        17,       510,         9,         0,     5.717,        23,   31129.9,     12788,      6607,     23290,        21,       287
         1,   10741.1,         0,         0,   1170.31,      1036,   222.008,       255,     31.03,        16,    10.178,        16,   493.484,        18,       472,         9,         0,    18.494,        43,   31129.9,     12788,      6607,     23290,        21,       287
