         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   173.826,         1,         1,         9,         0,         0,    784.17,      1264,   444.473,       817,   743.542,      1277,   573.967,      1277,   3680.42,       228,      3454,       175,         0,         0,   3673.09,       228,      3432,       175,        46,    20.998,       108,   30478.2,     28383,     23223,     27001,        10,       157
         1,   188.292,         1,         1,        11,         0,         0,   1157.28,      2050,   655.895,      1436,   3140.03,      5899,   2830.71,      5899,   9677.46,       604,      9089,       462,         0,         0,   9740.88,       604,      9182,       462,       121,    38.468,       226,   30478.2,     28383,     23223,     27001,        10,       157
         1,     346.2,         1,         1,        17,         0,         0,   1004.38,      2124,   606.729,      1351,   4141.84,      8922,   3902.79,      8922,   7472.89,       497,      7038,       360,         0,         0,   7503.67,       497,      7066,       360,       130,    42.585,       242,   30478.2,     28383,     23223,     27001,        10,       157
         1,   140.463,         3,         3,         4,         0,         0,   1356.38,      2792,   734.852,      1603,    1012.6,      2249,   979.613,      2249,   3339.32,       188,      3158,       158,         0,         0,   3356.61,       188,      3170,       158,        22,    64.601,       278,   30478.2,     28383,     23223,     27001,        10,       157
         1,   160.112,         3,         3,         2,         0,         0,    359.26,       656,   150.591,       321,    342.52,       747,     318.4,       747,   1487.32,        90,      1418,        71,         0,         0,   1488.39,        90,      1419,        71,        13,    43.653,       220,   30478.2,     28383,     23223,     27001,        10,       157
         1,   276.032,         4,         4,        10,         0,         0,   1009.97,      2058,   587.054,      1424,   9107.49,     19199,   8773.58,     19199,   9269.08,       592,      8759,       440,         0,         0,    9251.4,       592,      8737,       440,       127,    70.432,       442,   30478.2,     28383,     23223,     27001,        10,       157
         1,   79.3788,         2,         2,         2,         0,         0,   102.407,       230,    32.917,        95,   312.087,       596,   270.488,       596,   555.149,        44,       527,        26,         0,         0,   546.357,        44,       516,        26,        12,    21.366,       112,   30478.2,     28383,     23223,     27001,        10,       157
         1,    45.793,         1,         1,         2,         0,         0,    199.67,       232,    59.539,        87,     4.544,         9,     2.346,         9,    50.407,         9,        43,         2,         0,         0,    48.362,         9,        43,         2,         2,    13.264,        53,   30478.2,     28383,     23223,     27001,        10,       157
         1,   85.0101,         3,         3,         4,         0,         0,   359.149,       862,    206.91,       500,   730.679,      1587,   688.408,      1587,   1595.24,       125,      1504,        78,         0,         0,   1574.89,       125,      1487,        78,        36,    98.795,       667,   30478.2,     28383,     23223,     27001,        10,       157
         1,   405.939,         9,         9,        11,         0,         0,   1259.86,      2131,   812.708,      1683,   7039.15,     15558,   6986.65,     15558,   10571.1,       738,      9890,       529,         0,         0,   10510.8,       738,      9851,       529,       170,    26.128,       185,   30478.2,     28383,     23223,     27001,        10,       157
