         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   329.621,         1,         1,         2,         0,         0,    51.442,        99,     6.536,        15,   557.646,         4,     0.049,         4,   471.115,         7,       469,         2,         0,         0,   643.837,         7,       641,         2,         0,     3.694,        30,    506328,    383511,    188905,    305711,      6709,      8385
         1,   202.941,         1,         1,         2,         0,         0,    48.762,        66,     6.073,        18,    415.15,         7,     0.707,         7,   1608.61,        10,      1604,         4,         0,         0,   1580.85,        10,      1575,         4,         2,     2.532,         9,    506328,    383511,    188905,    305711,      6709,      8385
         1,   892.743,         1,         1,         4,         0,         0,   674.545,      1254,     21.69,        48,   416.722,        20,     3.394,        20,   2394.73,        24,      2378,        14,         0,         0,   7851.78,        24,      7836,        14,         3,     9.161,        54,    506328,    383511,    188905,    305711,      6709,      8385
         1,   255.566,         1,         1,         2,         0,         0,   187.489,       477,     3.488,        12,   427.655,         5,     0.143,         5,   1197.51,         7,      1194,         2,         0,         0,   1198.99,         7,      1195,         2,         0,     0.801,        18,    506328,    383511,    188905,    305711,      6709,      8385
         1,   446.365,         1,         1,         2,         0,         0,   379.477,      1193,     3.573,        17,   422.711,         6,     0.173,         6,   1093.64,         9,      1090,         3,         0,         0,   728.104,         9,       724,         3,         0,     0.719,        22,    506328,    383511,    188905,    305711,      6709,      8385
         1,   454.004,         1,         1,         2,         0,         0,    50.711,       192,     4.839,        23,   442.159,         5,     0.054,         5,   1393.77,         8,      1391,         2,         0,         0,   980.426,         8,       978,         2,         0,     3.537,        53,    506328,    383511,    188905,    305711,      6709,      8385
         1,   292.077,         1,         1,         2,         0,         0,    228.49,       648,     4.235,        16,   396.641,         6,     0.365,         6,   1504.76,        14,      1499,         4,         0,         0,    1455.9,        14,      1451,         4,         1,     4.406,        50,    506328,    383511,    188905,    305711,      6709,      8385
         1,   619.839,         1,         1,         2,         0,         0,    85.934,       326,     6.983,        28,   402.544,         8,      0.39,         8,    1568.5,        10,      1564,         3,         0,         0,   1278.02,        10,      1273,         3,         1,     1.529,        28,    506328,    383511,    188905,    305711,      6709,      8385
         1,   890.046,         1,         1,         2,         0,         0,   699.795,      1811,    10.116,        42,   439.798,        11,     1.161,        11,   3617.31,        14,      3608,         6,         0,         0,   2228.68,        14,      2221,         6,         3,     7.496,        54,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1029.44,         3,         3,         3,         0,         0,   543.972,      1490,    18.481,        68,   440.923,        71,     9.519,        71,   6054.24,        24,      6038,        16,         0,         0,   8781.82,        24,      8767,        16,         2,      6.86,        82,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1017.95,         1,         1,         3,         0,         0,    519.87,      1422,    39.627,        98,   473.439,        14,     1.556,        14,   5613.68,        20,      5600,         9,         0,         0,   3711.24,        20,      3699,         9,         2,     9.407,       107,    506328,    383511,    188905,    305711,      6709,      8385
         1,   755.779,         1,         1,         3,         0,         0,   559.432,      1192,    21.382,        65,    400.93,        13,     1.921,        13,   4724.03,        16,      4714,         8,         0,         0,   4004.41,        16,      3996,         8,         2,     2.172,        19,    506328,    383511,    188905,    305711,      6709,      8385
         1,   229.473,         1,         1,         2,         0,         0,      17.1,        58,      1.94,        11,   387.318,         1,     0.013,         1,     0.398,         5,         0,         0,         0,         0,     0.411,         5,         0,         0,         0,     1.674,        26,    506328,    383511,    188905,    305711,      6709,      8385
         1,   2017.55,         3,         3,         4,         0,         0,   2161.15,      4613,    135.14,       272,   571.174,       147,    26.308,       147,   20843.1,        58,     20776,        40,         0,         0,   16698.1,        58,     16627,        40,         8,    16.264,        93,    506328,    383511,    188905,    305711,      6709,      8385
         1,   138.683,         1,         1,         2,         0,         0,   287.053,       627,     3.516,        14,   413.102,         4,     0.035,         4,   1045.77,         9,      1041,         3,         0,         0,   832.935,         9,       829,         3,         0,     0.245,        12,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1173.03,         3,         3,         2,         0,         0,   613.822,      2049,    21.639,        84,   430.316,        55,     6.842,        55,    9548.2,        30,      9530,        15,         0,         0,   5320.26,        30,      5304,        15,         8,    11.949,       134,    506328,    383511,    188905,    305711,      6709,      8385
         1,   422.158,         1,         1,         2,         0,         0,   454.691,      1165,    10.488,        35,   395.856,         6,     0.362,         6,   1008.23,        11,      1003,         3,         0,         0,    810.19,        11,       806,         3,         1,     1.185,        15,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1071.27,         1,         1,         2,         0,         0,   458.233,      1525,    14.074,        59,   399.617,        11,     1.162,        11,   2484.84,        15,      2476,         6,         0,         0,   1833.98,        15,      1826,         6,         3,    10.691,        97,    506328,    383511,    188905,    305711,      6709,      8385
         1,   200.998,         1,         1,         2,         0,         0,   212.525,       622,     3.211,        15,   391.807,         5,     0.034,         5,   878.838,         8,       876,         2,         0,         0,   485.215,         8,       483,         2,         0,     1.298,        32,    506328,    383511,    188905,    305711,      6709,      8385
         1,   154.055,         1,         1,         2,         0,         0,    12.602,        41,     1.635,        10,   396.334,         1,     0.013,         1,     0.372,         5,         0,         0,         0,         0,     0.316,         5,         0,         0,         0,     1.613,        20,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1657.84,         1,         1,         5,         0,         0,   1126.02,      3368,     49.57,        96,   406.962,        16,     2.021,        16,   4848.36,        18,      4834,        11,         0,         0,   5690.31,        18,      5676,        11,         0,     3.329,        49,    506328,    383511,    188905,    305711,      6709,      8385
         1,   540.712,         1,         1,         2,         0,         0,    24.535,        73,     3.852,        19,   384.933,         4,     0.033,         4,   627.616,         8,       625,         2,         0,         0,   648.232,         8,       646,         2,         0,     2.319,        37,    506328,    383511,    188905,    305711,      6709,      8385
         1,   973.164,         1,         1,         3,         0,         0,   377.319,      1204,    11.167,        45,   421.023,        11,     1.409,        11,   4425.15,        16,      4415,         7,         0,         0,    2764.8,        16,      2757,         7,         2,     2.588,        15,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1647.13,         1,         1,         7,         0,         0,   915.077,      2229,    62.809,       143,   410.036,        78,    12.548,        78,   8477.33,        33,      8448,        24,         0,         0,   5146.72,        33,      5117,        24,         3,     9.155,        71,    506328,    383511,    188905,    305711,      6709,      8385
         1,   515.644,         1,         1,         2,         0,         0,   254.578,       766,       6.7,        30,   389.814,         8,     0.689,         8,   2162.49,        12,      2157,         4,         0,         0,    1314.3,        12,      1309,         4,         2,     1.374,        20,    506328,    383511,    188905,    305711,      6709,      8385
         1,   538.852,         1,         1,         4,         0,         0,   373.605,      1173,    13.322,        28,   392.626,        10,     1.156,        10,   2569.44,        12,      2563,         6,         0,         0,   1130.88,        12,      1125,         6,         1,     3.061,        21,    506328,    383511,    188905,    305711,      6709,      8385
         1,   128.456,         1,         1,         2,         0,         0,    13.184,        45,     1.958,        13,   394.824,         5,     0.034,         5,   818.531,        10,       816,         2,         0,         0,   543.588,        10,       542,         2,         0,     2.903,        69,    506328,    383511,    188905,    305711,      6709,      8385
         1,   398.058,         1,         1,         2,         0,         0,     10.97,        28,      6.92,        16,    391.32,         5,     0.401,         5,   1694.45,         8,      1690,         3,         0,         0,   729.825,         8,       725,         3,         1,     1.165,         7,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1295.87,         1,         1,         5,         0,         0,    703.45,      2140,    47.109,       167,     420.5,        30,      5.09,        30,     15299,        36,     15270,        22,         0,         0,   7978.45,        36,      7952,        22,         5,    10.704,       107,    506328,    383511,    188905,    305711,      6709,      8385
         1,   97.8366,         1,         1,         2,         0,         0,   268.216,       619,     2.835,        10,   392.368,         4,     0.032,         4,   606.687,         8,       605,         2,         0,         0,   537.667,         8,       535,         2,         0,     3.476,        49,    506328,    383511,    188905,    305711,      6709,      8385
         1,   481.814,         1,         1,         2,         0,         0,   442.256,       987,     6.569,        26,   402.639,         9,     0.729,         9,   1553.81,        12,      1550,         4,         0,         0,   1655.54,        12,      1649,         4,         2,     2.732,        28,    506328,    383511,    188905,    305711,      6709,      8385
         1,   838.694,         1,         1,         3,         0,         0,   501.228,      1249,    14.103,        44,   391.087,        12,     1.242,        12,   3517.51,        16,      3510,         6,         0,         0,   2206.84,        16,      2199,         6,         2,     7.621,        80,    506328,    383511,    188905,    305711,      6709,      8385
         1,   269.245,         1,         1,         2,         0,         0,     18.73,        46,      3.56,        13,   404.782,         5,     0.129,         5,   1047.48,         7,      1044,         2,         0,         0,   576.709,         7,       573,         2,         0,     0.682,        13,    506328,    383511,    188905,    305711,      6709,      8385
         1,   915.811,         2,         2,         2,         0,         0,   691.571,      1417,    18.596,        50,   523.384,        25,     3.905,        25,   4073.72,        16,      4062,         8,         0,         0,   3786.64,        16,      3777,         8,         2,     7.716,        59,    506328,    383511,    188905,    305711,      6709,      8385
         1,   360.347,         1,         1,         2,         0,         0,    97.076,       196,      7.24,        25,    387.89,         6,     0.402,         6,   1688.95,         9,      1685,         3,         0,         0,    1368.8,         9,      1365,         3,         1,     1.144,        13,    506328,    383511,    188905,    305711,      6709,      8385
         1,   997.155,         1,         1,         4,         0,         0,   429.182,      1156,    20.824,        70,   388.838,        15,     1.736,        15,   2108.69,        19,      2097,         9,         0,         0,   4141.85,        19,      4132,         9,         4,    15.484,       159,    506328,    383511,    188905,    305711,      6709,      8385
         1,   384.333,         1,         1,         2,         0,         0,   189.215,       587,     7.753,        27,   403.799,         7,     0.572,         7,   1738.91,         9,      1735,         3,         0,         0,   924.094,         9,       920,         3,         1,     1.672,        17,    506328,    383511,    188905,    305711,      6709,      8385
         1,   334.607,         1,         1,         2,         0,         0,    21.124,        60,     2.837,        12,   412.682,         1,     0.017,         1,      0.43,         7,         0,         0,         0,         0,     0.203,         7,         0,         0,         0,       7.2,        76,    506328,    383511,    188905,    305711,      6709,      8385
         1,   482.376,         1,         1,         3,         0,         0,   320.553,       635,     7.627,        22,   403.199,         8,      0.74,         8,   1469.52,        12,      1464,         4,         0,         0,   1785.08,        12,      1780,         4,         2,     2.791,        23,    506328,    383511,    188905,    305711,      6709,      8385
         1,   326.308,         1,         1,         2,         0,         0,    19.627,        64,     3.899,        17,   433.656,         5,     0.041,         5,   1064.77,         9,      1062,         2,         0,         0,   570.864,         9,       568,         2,         0,     3.993,        70,    506328,    383511,    188905,    305711,      6709,      8385
         1,   132.699,         1,         1,         2,         0,         0,    15.732,        60,     0.273,         6,   387.262,         1,     0.024,         1,     0.264,         6,         0,         0,         0,         0,     0.204,         6,         0,         0,         0,     4.448,        54,    506328,    383511,    188905,    305711,      6709,      8385
         1,   953.834,         1,         1,         2,         0,         0,    497.89,      1421,    21.315,        65,   389.969,         6,     0.596,         6,   994.951,         8,       991,         2,         0,         0,   688.547,         8,       685,         2,         0,     4.018,        68,    506328,    383511,    188905,    305711,      6709,      8385
         1,    562.88,         1,         1,         2,         0,         0,   331.659,       890,    10.957,        36,   442.386,         9,       1.7,         9,   2154.09,        12,      2148,         4,         0,         0,    1110.2,        12,      1104,         4,         2,     5.607,        47,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1223.15,         1,         1,         5,         0,         0,   536.532,      1713,    17.776,        65,   447.275,        40,     5.682,        40,   11042.3,        26,     11022,        18,         0,         0,   3607.21,        26,      3590,        18,         3,     1.772,        16,    506328,    383511,    188905,    305711,      6709,      8385
         1,   616.183,         1,         1,         2,         0,         0,   169.425,       600,     4.762,        19,   406.568,         5,     0.031,         5,   870.961,         9,       867,         3,         0,         0,    766.11,         9,       762,         3,         0,     2.524,        53,    506328,    383511,    188905,    305711,      6709,      8385
         1,   1277.59,         2,         2,         5,         0,         0,   832.955,      2356,    28.138,       107,   439.326,        63,     8.334,        63,   11329.5,        24,     11310,        15,         0,         0,   4141.06,        24,      4121,        15,         4,    19.145,       161,    506328,    383511,    188905,    305711,      6709,      8385
         1,   176.389,         1,         1,         2,         0,         0,    10.077,        21,     4.123,        10,   418.495,         5,     0.036,         5,   616.458,         8,       613,         2,         0,         0,   1299.72,         8,      1296,         2,         0,     0.266,        20,    506328,    383511,    188905,    305711,      6709,      8385
         1,   631.668,         1,         1,         2,         0,         0,   239.358,       586,     6.437,        26,   402.157,         8,     0.794,         8,    2311.5,        11,      2302,         5,         0,         0,   1004.03,        11,       997,         5,         2,     1.758,        10,    506328,    383511,    188905,    305711,      6709,      8385
         1,   482.895,         1,         1,         2,         0,         0,   220.512,       639,     4.283,        26,    385.67,         6,     0.396,         6,   1621.62,        11,      1618,         3,         0,         0,   1391.13,        11,      1387,         3,         1,     1.735,        26,    506328,    383511,    188905,    305711,      6709,      8385
         1,    1085.5,         2,         2,         2,         0,         0,   263.576,       726,    10.389,        41,   386.874,        26,     2.352,        26,    4661.1,        18,      4651,         7,         0,         0,    2673.4,        18,      2663,         7,         2,     5.529,        90,    506328,    383511,    188905,    305711,      6709,      8385
