         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   161.385,         1,         1,         2,         0,         0,   1019.93,      1054,   579.949,       694,    20.211,        47,    15.377,        47,   224.953,        49,       140,        23,         0,         0,   219.148,        49,       139,        23,        20,    68.802,       145,   39308.1,     27818,     23223,     26755,         2,       157
         1,   294.121,         1,         1,         8,         0,         0,   1018.06,      1160,    798.33,       788,    121.85,       169,    90.815,       169,   881.221,       169,       649,       111,         0,         0,   848.897,       169,       639,       111,        39,    25.762,        85,   39308.1,     27818,     23223,     26755,         2,       157
         1,   422.028,         1,         1,        12,         0,         0,   4771.42,      6191,    4226.9,      4985,   5748.45,      6705,   5224.23,      6705,     20873,      3291,     16414,      2818,         0,         0,   23675.8,      3291,     17274,      2818,       378,     0.046,         3,   39308.1,     27818,     23223,     26755,         2,       157
         1,   277.517,         1,         1,        12,         0,         0,   1266.01,      1564,   706.406,      1126,   149.964,       219,   131.624,       219,   1319.08,       221,      1046,       183,         0,         0,   1337.47,       221,      1083,       183,        23,    72.282,       309,   39308.1,     27818,     23223,     26755,         2,       157
         1,    453.66,         1,         1,         9,         0,         0,   4107.25,      5938,   3561.72,      5064,   5242.36,      7420,   4874.49,      7420,   27041.5,      4049,     20582,      3457,         0,         0,     26182,      4049,     20447,      3457,       485,     54.52,       238,   39308.1,     27818,     23223,     26755,         2,       157
         1,   227.347,         1,         1,        11,         0,         0,    556.73,       735,   241.622,       346,    103.96,       190,    85.847,       190,   859.258,       192,       681,       115,         0,         0,   842.502,       192,       676,       115,        73,     0.142,         5,   39308.1,     27818,     23223,     26755,         2,       157
         1,   408.667,         1,         1,        10,         0,         0,   4018.54,      6007,    3299.9,      4774,   4477.26,      6448,   4258.89,      6448,   19505.8,      3088,     15611,      2640,         0,         0,     19491,      3088,     15567,      2640,       348,    22.618,        87,   39308.1,     27818,     23223,     26755,         2,       157
         1,   353.284,         1,         1,         6,         0,         0,    3375.2,      6042,    2802.3,      4495,   2412.27,      3932,   2369.43,      3932,   13644.8,      2161,     10915,      1851,         0,         0,   13277.4,      2161,     10808,      1851,       243,    40.044,       159,   39308.1,     27818,     23223,     26755,         2,       157
         1,   286.047,         1,         1,         7,         0,         0,   2734.78,      4978,   2242.93,      3637,   1861.05,      3092,   1809.82,      3092,     11683,      1899,      9480,      1638,         0,         0,   11643.9,      1899,      9453,      1638,       218,     8.191,        20,   39308.1,     27818,     23223,     26755,         2,       157
         1,   435.696,         1,         1,        11,         0,         0,   3867.61,      5861,   3197.01,      4848,   4387.83,      6667,   4266.15,      6667,   19215.6,      3250,     15240,      2741,         0,         0,   19370.2,      3250,     15094,      2741,       399,    34.148,       140,   39308.1,     27818,     23223,     26755,         2,       157
