         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   43.2379,         1,         1,         7,         0,         0,   312.344,       416,   117.232,       130,    51.584,        51,    11.751,        51,   3538.38,        56,      3443,        32,         0,         0,   3158.56,        56,      3093,        32,        17,    14.138,        50,   40829.6,     28137,     23223,     24617,       126,       157
         1,   20.6155,         1,         1,         2,         0,         0,   120.934,       134,    12.432,        35,     11.54,        20,     1.892,        20,   818.304,        23,       806,        10,         0,         0,   954.902,        23,       940,        10,         7,    10.816,        82,   40829.6,     28137,     23223,     24617,       126,       157
         1,   44.4072,         1,         1,         2,         0,         0,    52.297,       115,    14.565,        51,    11.007,        12,     1.527,        12,   474.704,        17,       467,         5,         0,         0,   555.698,        17,       546,         5,         3,    17.455,       132,   40829.6,     28137,     23223,     24617,       126,       157
         1,    7.2111,         1,         1,         2,         0,         0,   167.234,       260,     1.371,        10,     8.843,         1,     0.025,         1,     0.314,         6,         0,         0,         0,         0,     0.173,         6,         0,         0,         0,     0.885,        20,   40829.6,     28137,     23223,     24617,       126,       157
         1,   24.7778,         1,         1,         4,         0,         0,    99.033,       102,     24.97,        55,    11.445,        15,     2.274,        15,    390.21,        17,       380,         8,         0,         0,   380.086,        17,       370,         8,         5,     5.405,        25,   40829.6,     28137,     23223,     24617,       126,       157
         1,   10.4403,         1,         1,         2,         0,         0,    72.603,       192,     4.023,        17,     9.796,         8,     0.682,         8,   289.838,        11,       283,         4,         0,         0,   276.319,        11,       272,         4,         2,     2.055,        19,   40829.6,     28137,     23223,     24617,       126,       157
         1,   2.82843,         1,         1,         2,         0,         0,   107.637,       296,     0.292,         6,     8.792,         1,     0.028,         1,     0.303,         6,         0,         0,         0,         0,     0.192,         6,         0,         0,         0,     0.104,         8,   40829.6,     28137,     23223,     24617,       126,       157
         1,   12.0416,         1,         1,         2,         0,         0,     52.36,       152,     4.118,        23,     9.521,         9,     0.648,         9,   297.268,        13,       292,         4,         0,         0,     294.5,        13,       290,         4,         2,     8.669,        87,   40829.6,     28137,     23223,     24617,       126,       157
         1,   22.0227,         1,         1,         2,         0,         0,    63.094,       155,     7.643,        30,    10.234,        11,     0.829,        11,   676.865,        14,       667,         5,         0,         0,   461.507,        14,       454,         5,         3,     3.481,        37,   40829.6,     28137,     23223,     24617,       126,       157
         1,   21.0238,         1,         1,         2,         0,         0,   119.686,       321,     7.223,        25,    11.033,         9,     1.146,         9,   408.924,        12,       402,         4,         0,         0,   477.905,        12,       469,         4,         2,     3.725,        21,   40829.6,     28137,     23223,     24617,       126,       157
         1,   60.0083,         2,         2,         2,         0,         0,    94.465,       183,    31.637,        18,   170.042,       229,   102.929,       229,   432.466,        11,       419,         5,         0,         0,   426.181,        11,       417,         5,         1,      5.39,        31,   40829.6,     28137,     23223,     24617,       126,       157
         1,   18.4391,         1,         1,         2,         0,         0,    47.212,        73,    10.413,        15,    10.521,         7,     0.928,         7,   227.067,         9,       223,         3,         0,         0,   224.232,         9,       220,         3,         1,     2.658,        17,   40829.6,     28137,     23223,     24617,       126,       157
         1,   13.3417,         1,         1,         2,         0,         0,    46.778,       155,     6.062,        30,    11.158,        15,     1.182,        15,   723.287,        19,       714,         7,         0,         0,    718.01,        19,       707,         7,         5,     8.463,        98,   40829.6,     28137,     23223,     24617,       126,       157
         1,   91.2109,         5,         5,         3,         0,         0,    31.337,        36,    20.856,        20,   867.494,      1046,   772.936,      1046,   641.817,        13,       625,         8,         0,         0,   638.196,        13,       620,         8,         0,     8.239,        11,   40829.6,     28137,     23223,     24617,       126,       157
         1,   5.83095,         1,         1,         2,         0,         0,   130.136,       119,    12.207,        15,     12.31,         5,     0.644,         5,   221.864,        10,       215,         4,         0,         0,   212.893,        10,       207,         4,         1,     2.089,         7,   40829.6,     28137,     23223,     24617,       126,       157
         1,   16.7631,         1,         1,         2,         0,         0,    67.914,        82,    22.958,        36,    14.863,         9,     1.806,         9,    498.04,        13,       484,         5,         0,         0,   477.686,        13,       463,         5,         2,     5.659,        26,   40829.6,     28137,     23223,     24617,       126,       157
         1,   33.2415,         2,         2,         2,         0,         0,   111.239,       101,    17.483,        16,   142.247,       307,   102.096,       307,   590.584,        12,       567,         5,         0,         0,   414.564,        12,       399,         5,         1,    11.155,        41,   40829.6,     28137,     23223,     24617,       126,       157
         1,   27.5136,         1,         1,         2,         0,         0,   153.787,       236,    27.658,        86,    10.881,        10,     1.137,        10,   652.572,        12,       643,         4,         0,         0,   478.097,        12,       472,         4,         2,     8.756,        44,   40829.6,     28137,     23223,     24617,       126,       157
         1,   87.3155,        14,        14,         2,         0,         0,   138.802,       167,   119.716,       163,   2398.14,      4458,   3707.06,      4458,   7806.85,       104,      7486,        82,         0,         0,    7205.4,       104,      6989,        82,         5,    23.887,        85,   40829.6,     28137,     23223,     24617,       126,       157
         1,     8.544,         1,         1,         2,         0,         0,   195.288,        97,     4.583,         9,    20.034,         5,     0.825,         5,   274.563,         7,       269,         2,         0,         0,   257.409,         7,       253,         2,         0,     1.336,        13,   40829.6,     28137,     23223,     24617,       126,       157
         1,     40.05,         3,         3,         2,         0,         0,    99.312,       165,    24.493,        55,   123.542,       268,     83.73,       268,   1544.17,        21,      1519,        15,         0,         0,   1404.74,        21,      1383,        15,         1,    19.264,       103,   40829.6,     28137,     23223,     24617,       126,       157
         1,   16.0312,         1,         1,         2,         0,         0,    33.938,        86,     7.097,        25,    10.768,        11,     1.606,        11,   348.393,        13,       341,         5,         0,         0,   326.803,        13,       321,         5,         3,     4.353,        25,   40829.6,     28137,     23223,     24617,       126,       157
         1,        13,         1,         1,         2,         0,         0,   130.363,       301,     3.974,        19,     9.972,         6,     0.433,         6,   253.619,         9,       249,         3,         0,         0,   278.435,         9,       273,         3,         1,     1.308,        15,   40829.6,     28137,     23223,     24617,       126,       157
         1,   35.5106,         2,         2,         2,         0,         0,   142.597,       303,     7.488,        29,   1112.38,      1608,   755.568,      1608,   1834.69,        21,      1812,        16,         0,         0,   1332.37,        21,      1310,        16,         0,    10.174,        48,   40829.6,     28137,     23223,     24617,       126,       157
         1,   24.3415,         2,         2,         5,         0,         0,    154.47,       251,    49.275,        81,    35.486,        42,    12.509,        42,   1231.79,        19,      1205,        12,         0,         0,    815.75,        19,       796,        12,         1,     6.529,        33,   40829.6,     28137,     23223,     24617,       126,       157
         1,   46.8459,         1,         1,        11,         0,         0,   198.361,       398,    48.463,       126,    42.205,        48,    15.778,        48,   3070.23,        53,      3021,        35,         0,         0,   3583.86,        53,      3518,        35,        10,     5.344,        27,   40829.6,     28137,     23223,     24617,       126,       157
         1,   12.3693,         1,         1,         2,         0,         0,    61.194,        60,     8.297,        12,    10.296,         6,     0.161,         6,   142.438,         8,       138,         2,         0,         0,   130.437,         8,       125,         2,         0,     0.897,        22,   40829.6,     28137,     23223,     24617,       126,       157
