         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   232.175,         2,         2,         8,         0,         0,   464.791,      1505,   394.874,      1268,   718.923,      1970,   573.813,      1970,   2723.68,       845,      2136,       732,         0,         0,   2715.55,       845,      2133,       732,        91,     28.49,       299,    5680.8,      9021,      6246,      8613,         2,        75
         1,   542.538,         2,         2,        23,         0,         0,   591.641,      2280,   621.601,      2180,   1228.58,      4057,   1096.77,      4057,   6018.83,      1950,      4775,      1658,         0,         0,   6267.32,      1950,      4837,      1658,       227,     2.687,        16,    5680.8,      9021,      6246,      8613,         2,        75
         1,   203.625,         1,         1,        10,         0,         0,   194.341,       759,   160.333,       656,    34.826,       157,    28.904,       157,   410.836,       160,       321,       119,         0,         0,   406.348,       160,       321,       119,        32,    10.403,        87,    5680.8,      9021,      6246,      8613,         2,        75
         1,   416.368,         2,         2,        14,         0,         0,   512.752,      2161,   531.855,      2053,   879.878,      3235,   870.915,      3235,   4489.59,      1432,      3564,      1235,         0,         0,   4529.16,      1432,      3618,      1235,       153,     2.941,        32,    5680.8,      9021,      6246,      8613,         2,        75
         1,   30.0666,         1,         1,         2,         0,         0,    57.842,       217,    21.778,       120,     1.179,        14,     0.862,        14,    25.425,        18,        18,         7,         0,         0,    23.467,        18,        18,         7,         4,     6.817,        94,    5680.8,      9021,      6246,      8613,         2,        75
         1,   419.385,         2,         2,        14,         0,         0,   532.846,      2217,   601.791,      2116,   960.375,      3290,   910.983,      3290,   4421.98,      1448,      3622,      1266,         0,         0,   4686.96,      1448,      3707,      1266,       146,    13.022,        79,    5680.8,      9021,      6246,      8613,         2,        75
         1,   187.216,         1,         1,        10,         0,         0,   204.748,       760,    165.12,       655,     29.94,       131,    23.977,       131,    351.84,       134,       265,        99,         0,         0,   339.551,       134,       262,        99,        24,     8.496,        80,    5680.8,      9021,      6246,      8613,         2,        75
         1,       126,         1,         1,         8,         0,         0,   143.637,       615,   113.479,       489,    16.399,        72,     12.81,        72,   197.585,        75,       147,        53,         0,         0,   190.275,        75,       144,        53,        18,     0.071,         5,    5680.8,      9021,      6246,      8613,         2,        75
         1,   473.547,         2,         2,        15,         0,         0,   543.076,      2159,   553.479,      2069,   1000.36,      3649,   1009.74,      3649,      6000,      1866,      4682,      1612,         0,         0,   5775.21,      1866,      4630,      1612,       185,     3.513,        20,    5680.8,      9021,      6246,      8613,         2,        75
         1,    286.71,         2,         2,        11,         0,         0,   533.048,      2170,   541.637,      2048,   694.154,      2229,   670.432,      2229,   3015.94,       909,      2396,       799,         0,         0,   2873.22,       909,      2304,       799,        88,     0.607,         7,    5680.8,      9021,      6246,      8613,         2,        75
         1,   175.079,         1,         1,         7,         0,         0,   251.105,       853,    172.86,       683,    52.643,       237,     44.13,       237,   634.825,       240,       513,       183,         0,         0,    647.35,       240,       516,       183,        37,    11.687,       142,    5680.8,      9021,      6246,      8613,         2,        75
         1,   238.622,         2,         2,         9,         0,         0,   350.972,      1495,     315.5,      1259,   516.029,      1902,   560.141,      1902,   2553.84,       811,      2009,       697,         0,         0,   2575.59,       811,      2019,       697,        93,    21.062,       201,    5680.8,      9021,      6246,      8613,         2,        75
         1,   323.684,         2,         2,        12,         0,         0,   614.128,      2233,   587.365,      2145,   644.728,      2430,   627.609,      2430,   3167.86,       995,      2509,       869,         0,         0,   3113.83,       995,      2485,       869,        96,     2.588,        34,    5680.8,      9021,      6246,      8613,         2,        75
         1,   138.803,         1,         1,         7,         0,         0,   212.861,       855,   169.352,       683,    23.322,       114,    18.584,       114,   283.598,       115,       225,        80,         0,         0,   275.254,       115,       225,        80,        25,     6.253,        64,    5680.8,      9021,      6246,      8613,         2,        75
         1,   24.7883,         1,         1,         4,         0,         0,    35.137,       160,    13.813,        77,     2.065,        21,     1.505,        21,    37.448,        26,        28,        10,         0,         0,    45.698,        26,        37,        10,         8,      7.91,        91,    5680.8,      9021,      6246,      8613,         2,        75
         1,    180.17,         1,         1,        10,         0,         0,   207.862,       856,   168.121,       689,    42.301,       192,    35.378,       192,   530.498,       195,       422,       154,         0,         0,   508.907,       195,       420,       154,        28,     1.083,         9,    5680.8,      9021,      6246,      8613,         2,        75
         1,   533.554,         2,         2,        18,         0,         0,    532.26,      2299,   626.358,      2180,   1124.57,      4142,   1105.04,      4142,   6105.95,      1972,      4845,      1671,         0,         0,   5905.96,      1972,      4813,      1671,       228,     8.402,        87,    5680.8,      9021,      6246,      8613,         2,        75
         1,   255.773,         1,         1,        16,         0,         0,   184.897,       815,    158.93,       698,    68.235,       286,    59.144,       286,   788.711,       287,       621,       223,         0,         0,   782.181,       287,       621,       223,        45,     0.036,         3,    5680.8,      9021,      6246,      8613,         2,        75
         1,   3.16228,         1,         1,         2,         0,         0,     9.729,        48,     1.447,        12,     0.353,         1,     0.013,         1,     0.141,         5,         0,         0,         0,         0,     0.112,         5,         0,         0,         0,     0.036,         5,    5680.8,      9021,      6246,      8613,         2,        75
         1,   473.634,         2,         2,        20,         0,         0,   504.189,      2151,   542.803,      2059,   1007.32,      3640,   971.607,      3640,   6002.99,      1862,      4707,      1600,         0,         0,   5848.26,      1862,      4620,      1600,       196,     6.832,        55,    5680.8,      9021,      6246,      8613,         2,        75
         1,    278.38,         1,         1,        17,         0,         0,    172.68,       781,   154.013,       672,   265.281,      1088,   251.922,      1088,   1131.25,       397,       900,       309,         0,         0,    1084.4,       397,       867,       309,        63,     5.205,        51,    5680.8,      9021,      6246,      8613,         2,        75
         1,   101.601,         1,         1,         9,         0,         0,     93.22,       394,    66.041,       297,     8.517,        40,     6.464,        40,    89.475,        45,        67,        24,         0,         0,    84.913,        45,        67,        24,        13,      2.14,        31,    5680.8,      9021,      6246,      8613,         2,        75
         1,   52.2607,         1,         1,         4,         0,         0,    31.137,       147,     20.01,       100,     7.075,        35,     5.258,        35,    95.017,        37,        72,        26,         0,         0,    90.522,        37,        72,        26,         7,     3.069,        25,    5680.8,      9021,      6246,      8613,         2,        75
         1,   539.626,         2,         2,        17,         0,         0,   519.748,      2212,   528.837,      2124,   1065.77,      3957,   1042.64,      3957,   6031.95,      1927,      4841,      1652,         0,         0,    6026.9,      1927,      4806,      1652,       207,    12.153,       139,    5680.8,      9021,      6246,      8613,         2,        75
         1,   178.796,         1,         1,        11,         0,         0,   267.894,      1179,   261.446,      1074,   333.258,      1306,   326.337,      1306,   386.139,       134,       302,       107,         0,         0,    374.31,       134,       300,       107,        15,     3.139,        43,    5680.8,      9021,      6246,      8613,         2,        75
         1,   513.019,         2,         2,        17,         0,         0,   569.924,      2238,   599.303,      2121,   1163.41,      4034,   1081.11,      4034,   5813.06,      1923,      4729,      1631,         0,         0,   5932.18,      1923,      4719,      1631,       222,    42.085,       431,    5680.8,      9021,      6246,      8613,         2,        75
         1,   100.473,         1,         1,         5,         0,         0,    93.188,       390,    64.954,       291,     5.878,        32,     4.195,        32,    67.186,        36,        51,        18,         0,         0,     63.32,        36,        51,        18,        12,     1.212,        16,    5680.8,      9021,      6246,      8613,         2,        75
         1,   43.4626,         1,         1,         2,         0,         0,    64.461,       293,    42.987,       214,     1.226,        15,     0.885,        15,    28.302,        18,        22,         7,         0,         0,    26.647,        18,        21,         7,         5,     6.555,        95,    5680.8,      9021,      6246,      8613,         2,        75
         1,   223.175,         2,         2,         9,         0,         0,   277.872,      1242,   349.117,      1128,   472.815,      1814,   462.179,      1814,   2421.59,       765,      1912,       659,         0,         0,   2406.05,       765,      1911,       659,        87,      7.02,        71,    5680.8,      9021,      6246,      8613,         2,        75
         1,   66.0392,         1,         1,         3,         0,         0,    73.379,       339,    46.556,       224,     5.132,        31,     3.663,        31,    64.308,        34,        49,        17,         0,         0,    60.981,        34,        48,        17,        12,     2.369,        26,    5680.8,      9021,      6246,      8613,         2,        75
         1,   208.407,         2,         2,         8,         0,         0,    262.61,      1201,   353.137,      1072,   472.794,      1659,    421.04,      1659,   2304.89,       693,      1708,       589,         0,         0,   2333.96,       693,      1776,       589,        88,    16.215,       124,    5680.8,      9021,      6246,      8613,         2,        75
         1,    455.75,         2,         2,        15,         0,         0,   617.869,      2130,   572.838,      2053,    963.35,      3480,     923.9,      3480,    5910.7,      1847,      4644,      1585,         0,         0,   5760.96,      1847,      4583,      1585,       191,     7.685,        68,    5680.8,      9021,      6246,      8613,         2,        75
         1,   77.1233,         1,         1,         4,         0,         0,   114.189,       381,    59.161,       269,     6.053,        34,     4.471,        34,    65.508,        37,        48,        19,         0,         0,    61.661,        37,        48,        19,        11,     3.312,        53,    5680.8,      9021,      6246,      8613,         2,        75
         1,   495.226,         2,         2,        15,         0,         0,   501.467,      2146,   519.976,      2062,   1157.82,      3852,   1060.91,      3852,   5779.41,      1856,      4594,      1573,         0,         0,   5639.21,      1856,      4547,      1573,       214,      18.6,       212,    5680.8,      9021,      6246,      8613,         2,        75
         1,   38.7986,         1,         1,         4,         0,         0,    36.886,       148,    17.116,        91,     4.483,        25,     3.056,        25,    61.529,        28,        45,        17,         0,         0,    57.402,        28,        45,        17,         6,     6.329,        69,    5680.8,      9021,      6246,      8613,         2,        75
         1,   67.8277,         1,         1,         4,         0,         0,    86.198,       352,    41.892,       199,    24.451,       121,    19.459,       121,   176.927,        74,       135,        51,         0,         0,   174.183,        74,       135,        51,        16,    15.124,       178,    5680.8,      9021,      6246,      8613,         2,        75
