         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   18.6815,         1,         1,         2,         0,         0,    45.978,        75,    11.218,        32,    10.165,         7,     0.449,         7,   218.448,        10,       214,         2,         0,         0,   215.095,        10,       211,         2,         2,    26.152,       170,   12135.9,      9455,      8391,      8679,        43,        47
         1,   20.8439,         1,         1,         5,         0,         0,    74.909,        97,    46.161,        65,    16.719,        18,     8.532,        18,   1393.08,        20,      1371,        14,         0,         0,    1385.5,        20,      1362,        14,         1,     11.97,        56,   12135.9,      9455,      8391,      8679,        43,        47
         1,   12.7279,         1,         1,         2,         0,         0,    58.623,       125,    14.797,        45,      7.09,        12,     2.095,        12,   651.509,        15,       644,         6,         0,         0,   640.628,        15,       632,         6,         4,    21.425,       125,   12135.9,      9455,      8391,      8679,        43,        47
         1,   12.8662,         1,         1,         3,         0,         0,    87.053,       186,    24.794,        80,     8.737,        16,     2.287,        16,   769.815,        18,       762,         7,         0,         0,    760.22,        18,       751,         7,         3,     5.735,        55,   12135.9,      9455,      8391,      8679,        43,        47
         1,    21.095,         3,         3,         2,         0,         0,    75.442,       120,    32.114,        75,    39.699,        84,    25.942,        84,   1674.22,        29,      1650,        16,         0,         0,    1620.9,        29,      1593,        16,         6,     7.969,        36,   12135.9,      9455,      8391,      8679,        43,        47
         1,         5,         1,         1,         2,         0,         0,    33.353,        47,     3.464,        12,     6.419,         5,     0.071,         5,   229.014,         8,       226,         2,         0,         0,   224.262,         8,       221,         2,         0,      2.33,        44,   12135.9,      9455,      8391,      8679,        43,        47
         1,   14.2822,         1,         1,         3,         0,         0,    43.984,        70,    19.082,        40,     8.017,        11,     2.131,        11,   641.139,        14,       631,         7,         0,         0,    666.64,        14,       656,         7,         0,    12.564,        71,   12135.9,      9455,      8391,      8679,        43,        47
         1,   35.9345,         1,         1,         5,         0,         0,   150.185,       217,   118.545,       178,    38.711,        61,    24.817,        61,   2303.15,        32,      2266,        22,         0,         0,   2371.17,        32,      2333,        22,         4,    10.366,        43,   12135.9,      9455,      8391,      8679,        43,        47
         1,         4,         1,         1,         2,         0,         0,    14.964,        18,     3.923,        14,     9.475,         6,      0.94,         6,   219.678,         9,       216,         2,         0,         0,   368.014,         9,       362,         2,         2,     4.088,        15,   12135.9,      9455,      8391,      8679,        43,        47
         1,   10.0828,         1,         1,         4,         0,         0,   105.929,        65,    16.963,        23,    21.278,        13,      6.17,        13,   954.625,        14,       933,         8,         0,         0,   836.267,        14,       821,         8,         1,     6.396,        20,   12135.9,      9455,      8391,      8679,        43,        47
         1,   16.4012,         1,         1,         2,         0,         0,   172.719,       103,    71.922,        72,     56.45,        16,     3.575,        16,   700.848,        16,       674,         7,         0,         0,   689.881,        16,       668,         7,         4,    13.282,        35,   12135.9,      9455,      8391,      8679,        43,        47
         1,   12.7279,         1,         1,         2,         0,         0,    72.946,        51,    18.232,        21,    10.306,         6,     0.708,         6,   229.685,         8,       225,         2,         0,         0,   226.978,         8,       221,         2,         0,       7.5,        46,   12135.9,      9455,      8391,      8679,        43,        47
         1,   22.8439,         1,         1,         6,         0,         0,     86.61,        89,     45.87,        61,    29.744,        22,    18.156,        22,   1733.05,        24,      1693,        17,         0,         0,   1776.75,        24,      1744,        17,         2,    18.473,        59,   12135.9,      9455,      8391,      8679,        43,        47
