         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,    17.088,         1,         1,         2,         0,         0,      85.8,       138,     36.43,        42,     7.585,        13,     1.622,        13,   234.933,        17,       227,         6,         0,         0,   226.745,        17,       220,         6,         4,    12.557,       117,   12802.9,      9536,      8391,      9069,        15,        47
         1,        20,         1,         1,         2,         0,         0,    52.485,       119,    22.322,        46,     4.871,        14,     2.395,        14,   230.271,        16,       221,         7,         0,         0,   222.596,        16,       215,         7,         4,     6.264,        31,   12802.9,      9536,      8391,      9069,        15,        47
         1,   12.2066,         1,         1,         2,         0,         0,    80.209,       167,    16.948,        57,     2.589,         6,      0.27,         6,    78.277,         9,        76,         2,         0,         0,    75.156,         9,        73,         2,         0,     5.195,        58,   12802.9,      9536,      8391,      9069,        15,        47
         1,   43.0179,         1,         1,         5,         0,         0,   105.048,       232,    78.054,       166,    22.538,        43,    12.498,        43,   1060.25,        46,      1017,        29,         0,         0,   1021.38,        46,       983,        29,        11,     6.384,        28,   12802.9,      9536,      8391,      9069,        15,        47
         1,   14.3178,         1,         1,         2,         0,         0,    55.218,        71,    15.169,        34,     3.793,         7,     1.395,         7,   110.462,         9,       105,         3,         0,         0,   105.344,         9,       101,         3,         1,      3.96,        17,   12802.9,      9536,      8391,      9069,        15,        47
         1,   130.197,         2,         2,        11,         0,         0,   567.156,       825,   406.024,       650,    433.78,       736,   361.907,       736,   7380.96,       238,      7069,       206,         0,         0,   7514.05,       238,      7186,       206,        23,    15.696,        97,   12802.9,      9536,      8391,      9069,        15,        47
         1,         5,         1,         1,         2,         0,         0,    47.756,        92,     1.655,         9,     2.636,         4,     0.053,         4,    80.682,         7,        79,         2,         0,         0,     77.08,         7,        75,         2,         0,     8.239,        60,   12802.9,      9536,      8391,      9069,        15,        47
         1,    34.571,         1,         1,         5,         0,         0,     81.84,       100,    49.632,        77,    20.679,        39,    13.963,        39,    437.29,        19,       417,        12,         0,         0,   449.429,        19,       429,        12,         2,     6.473,        31,   12802.9,      9536,      8391,      9069,        15,        47
         1,   115.496,         3,         3,        11,         0,         0,   228.401,       355,   192.659,       293,    523.48,       592,   436.856,       592,   6074.87,       195,      5829,       168,         0,         0,   6758.52,       195,      6378,       168,        21,    10.352,        24,   12802.9,      9536,      8391,      9069,        15,        47
         1,   83.4519,         1,         1,         8,         0,         0,   177.079,       251,   140.528,       214,   425.611,       365,   364.101,       365,   2200.16,        78,      2091,        57,         0,         0,      2579,        78,      2434,        57,        13,    39.597,       114,   12802.9,      9536,      8391,      9069,        15,        47
         1,    78.872,         1,         1,         7,         0,         0,   234.755,       239,   191.995,       191,    74.438,        65,     44.79,        65,   2338.98,        67,      2205,        52,         0,         0,   1977.36,        67,      1829,        52,        10,    33.786,        85,   12802.9,      9536,      8391,      9069,        15,        47
         1,   9.21954,         1,         1,         2,         0,         0,   107.499,        79,       6.6,        24,     5.234,         9,     1.419,         9,   169.101,        13,       163,         4,         0,         0,   185.157,        13,       178,         4,         2,     7.943,        47,   12802.9,      9536,      8391,      9069,        15,        47
         1,   46.5579,         1,         1,         5,         0,         0,   148.829,       112,    71.403,        93,    28.713,        51,    19.193,        51,   659.137,        25,       621,        18,         0,         0,   676.824,        25,       645,        18,         2,     9.998,        23,   12802.9,      9536,      8391,      9069,        15,        47
         1,   8.60233,         1,         1,         2,         0,         0,    81.003,       133,    10.304,        40,     2.727,         1,     0.032,         1,     0.393,         7,         0,         0,         0,         0,     0.207,         7,         0,         0,         0,     0.132,        10,   12802.9,      9536,      8391,      9069,        15,        47
         1,   56.2791,         2,         2,         6,         0,         0,   116.478,       177,    68.618,       131,   735.976,       978,   602.475,       978,   1849.84,        72,      1756,        53,         0,         0,   1803.85,        72,      1720,        53,        12,    10.672,        74,   12802.9,      9536,      8391,      9069,        15,        47
         1,   93.2759,         2,         2,        11,         0,         0,    139.54,       238,    106.85,       195,   1131.75,      1697,   930.389,      1697,    4306.3,       149,      4133,       119,         0,         0,   4155.75,       149,      4002,       119,        16,     2.595,         9,   12802.9,      9536,      8391,      9069,        15,        47
         1,         3,         1,         1,         2,         0,         0,    32.796,        76,     1.067,         9,     2.319,         1,     0.032,         1,    76.133,         9,        74,         2,         0,         0,    72.865,         9,        71,         2,         0,      0.16,        10,   12802.9,      9536,      8391,      9069,        15,        47
         1,    68.116,         1,         1,        10,         0,         0,   130.053,       244,   109.454,       201,      1071,      1687,   923.751,      1687,   4087.35,       146,      3931,       116,         0,         0,    4041.8,       146,      3888,       116,        18,     2.782,        10,   12802.9,      9536,      8391,      9069,        15,        47
         1,    123.58,         3,         3,        10,         0,         0,   323.151,       490,   229.014,       374,   468.401,       780,    441.01,       780,   6545.51,       208,      6267,       180,         0,         0,   6451.02,       208,      6182,       180,        22,       4.9,        20,   12802.9,      9536,      8391,      9069,        15,        47
         1,   14.1421,         1,         1,         2,         0,         0,    42.115,        71,     8.724,        25,     3.276,         6,     0.271,         6,    81.617,         9,        78,         2,         0,         0,    80.132,         9,        78,         2,         0,     2.052,        40,   12802.9,      9536,      8391,      9069,        15,        47
         1,   113.145,         2,         2,         9,         0,         0,   275.709,       371,   212.863,       291,   703.487,       773,   557.499,       773,   6288.85,       197,      5986,       168,         0,         0,   6326.68,       197,      6042,       168,        22,    18.663,        70,   12802.9,      9536,      8391,      9069,        15,        47
         1,   10.3246,         1,         1,         3,         0,         0,    54.411,        48,    30.496,        32,      4.84,        10,     1.831,        10,   166.906,        13,       157,         5,         0,         0,   160.864,        13,       151,         5,         2,    13.688,        72,   12802.9,      9536,      8391,      9069,        15,        47
