         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   126.921,         1,         1,         2,         0,         0,    38.869,        84,     3.359,        10,   404.554,         4,     0.042,         4,   1162.95,         8,      1159,         3,         0,         0,   848.956,         8,       844,         3,         0,     0.232,        12,    492889,    377608,    188905,    303690,      5870,      8385
         1,   964.503,         1,         1,         3,         0,         0,   545.487,      1489,     15.65,        43,    355.86,        32,     2.897,        32,   5512.39,        18,      5502,         9,         0,         0,   3629.69,        18,      3619,         9,         1,      7.13,        79,    492889,    377608,    188905,    303690,      5870,      8385
         1,   403.299,         1,         1,         2,         0,         0,     8.683,        27,     3.239,        13,   340.712,         5,     0.041,         5,   1305.67,         9,      1303,         2,         0,         0,   1301.53,         9,      1299,         2,         0,     1.152,        34,    492889,    377608,    188905,    303690,      5870,      8385
         1,   814.239,         1,         1,         4,         0,         0,   300.804,       731,    13.189,        60,   381.083,        35,     4.331,        35,   2535.22,        16,      2527,         7,         0,         0,    3485.1,        16,      3476,         7,         3,     5.162,        69,    492889,    377608,    188905,    303690,      5870,      8385
         1,   115.624,         1,         1,         2,         0,         0,   128.621,       373,     4.178,        13,   468.346,         5,     0.155,         5,   632.201,         7,       630,         2,         0,         0,   1535.78,         7,      1533,         2,         0,     0.865,        13,    492889,    377608,    188905,    303690,      5870,      8385
         1,   264.751,         1,         1,         2,         0,         0,    11.017,        31,     1.514,         8,   338.018,         1,     0.023,         1,     0.463,         6,         0,         0,         0,         0,      0.46,         6,         0,         0,         0,     0.097,         9,    492889,    377608,    188905,    303690,      5870,      8385
         1,   366.661,         1,         1,         2,         0,         0,    23.924,        56,     2.093,        11,   365.321,         6,     0.157,         6,   683.063,         9,       680,         2,         0,         0,   524.836,         9,       523,         2,         0,     5.132,        93,    492889,    377608,    188905,    303690,      5870,      8385
         1,   698.401,         1,         1,         2,         0,         0,    46.044,        93,    22.581,        55,   351.291,        11,     1.415,        11,   1369.06,        14,      1363,         6,         0,         0,   1557.77,        14,      1549,         6,         3,     5.782,        32,    492889,    377608,    188905,    303690,      5870,      8385
         1,   61.4003,         1,         1,         2,         0,         0,   215.421,       656,     1.407,         9,   340.177,         1,     0.014,         1,     0.354,         6,         0,         0,         0,         0,     0.293,         6,         0,         0,         0,     1.313,        17,    492889,    377608,    188905,    303690,      5870,      8385
         1,   679.831,         2,         2,         2,         0,         0,   387.618,       901,    15.117,        37,   341.047,        26,     2.687,        26,   1678.31,        15,      1671,         7,         0,         0,   2351.55,        15,      2343,         7,         2,     6.384,        82,    492889,    377608,    188905,    303690,      5870,      8385
         1,    400.25,         1,         1,         3,         0,         0,   183.629,       420,    15.981,        28,   331.117,        13,     1.827,        13,   6581.24,        25,      6569,         9,         0,         0,   8616.19,        25,      8605,         9,         4,     8.568,        63,    492889,    377608,    188905,    303690,      5870,      8385
         1,    992.87,         1,         1,         3,         0,         0,   493.104,      1404,    14.302,        44,   339.084,        11,     1.962,        11,   1824.21,        16,      1815,         5,         0,         0,   2235.62,        16,      2227,         5,         2,     7.182,        43,    492889,    377608,    188905,    303690,      5870,      8385
         1,   884.779,         1,         1,         2,         0,         0,   199.354,       481,    11.165,        44,   339.424,         7,     0.251,         7,   1435.35,        11,      1432,         3,         0,         0,   2605.25,        11,      2602,         3,         1,     7.576,       116,    492889,    377608,    188905,    303690,      5870,      8385
         1,   1008.87,         1,         1,         3,         0,         0,   665.416,      1671,    11.634,        54,    463.89,        12,     1.521,        12,   2256.43,        16,      2247,         7,         0,         0,   2973.68,        16,      2963,         7,         0,     6.901,        64,    492889,    377608,    188905,    303690,      5870,      8385
         1,   665.355,         2,         2,         2,         0,         0,   263.889,       619,     8.709,        30,   404.126,        14,     1.214,        14,    695.88,        11,       691,         3,         0,         0,   652.039,        11,       646,         3,         1,     3.221,        31,    492889,    377608,    188905,    303690,      5870,      8385
         1,     449.9,         1,         1,         2,         0,         0,   508.975,      1253,      5.98,        18,   338.097,         4,     0.032,         4,   571.291,         8,       569,         2,         0,         0,   1002.55,         8,      1000,         2,         0,     0.235,        12,    492889,    377608,    188905,    303690,      5870,      8385
         1,   285.568,         1,         1,         2,         0,         0,   208.952,       604,     9.527,        12,   376.421,         4,     0.032,         4,   271.266,         7,       270,         2,         0,         0,   319.372,         7,       317,         2,         0,      0.14,        12,    492889,    377608,    188905,    303690,      5870,      8385
         1,   471.873,         1,         1,         2,         0,         0,    24.541,        71,     7.077,        19,   338.562,         1,     0.023,         1,     0.426,         6,         0,         0,         0,         0,     0.244,         6,         0,         0,         0,     2.001,        45,    492889,    377608,    188905,    303690,      5870,      8385
         1,   305.197,         1,         1,         2,         0,         0,    53.354,       132,     2.446,        13,   337.211,         4,     0.033,         4,   319.201,         7,       318,         2,         0,         0,   165.179,         7,       164,         2,         0,     0.144,        12,    492889,    377608,    188905,    303690,      5870,      8385
         1,     178.6,         1,         1,         2,         0,         0,    14.526,        41,     1.059,         8,   334.721,         5,     0.033,         5,     0.585,         6,         0,         0,         0,         0,      0.42,         6,         0,         0,         0,     0.115,        20,    492889,    377608,    188905,    303690,      5870,      8385
         1,   960.713,         1,         1,         2,         0,         0,   594.834,      1722,     8.074,        38,   332.584,         8,     0.566,         8,   474.663,        12,       469,         4,         0,         0,    672.17,        12,       668,         4,         2,     1.051,        20,    492889,    377608,    188905,    303690,      5870,      8385
         1,   373.591,         1,         1,         2,         0,         0,   356.008,      1018,     5.608,        25,    339.82,         8,     0.807,         8,   1731.58,        10,      1727,         4,         0,         0,   1927.09,        10,      1922,         4,         1,     2.804,        30,    492889,    377608,    188905,    303690,      5870,      8385
         1,   1982.98,         1,         1,         6,         0,         0,   1484.67,      4348,    39.658,       153,   439.712,        75,    10.264,        75,   3754.64,        35,      3735,        23,         0,         0,   2104.99,        35,      2082,        23,         5,     7.712,        59,    492889,    377608,    188905,    303690,      5870,      8385
         1,   674.297,         1,         1,         3,         0,         0,   378.743,      1167,    14.819,        58,   448.535,        10,     1.666,        10,   3472.38,        13,      3465,         6,         0,         0,   5290.93,        13,      5280,         6,         2,     7.947,        45,    492889,    377608,    188905,    303690,      5870,      8385
         1,   321.311,         1,         1,         2,         0,         0,     57.91,        79,     5.986,        17,   527.687,         7,     0.765,         7,   3138.78,        11,      3119,         4,         0,         0,   3180.93,        11,      3172,         4,         1,     2.727,        17,    492889,    377608,    188905,    303690,      5870,      8385
