         k,      dist, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   8399.45,         0,         0,    187.36,       239,    36.343,        51,     3.592,         5,     0.141,         5,    64.642,         8,        61,         2,         0,     0.514,        20,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17788.1,         0,         0,   2633.23,      2508,   814.767,       797,    23.877,        33,    17.982,        33,   746.949,        35,       707,        24,         0,    28.849,        63,   31051.5,     13070,      6607,     23596,        12,       287
         1,   26864.8,         0,         0,   4349.85,      4004,   1474.96,      1278,    65.016,        76,    55.955,        76,   1855.82,        77,      1751,        58,         0,     2.733,        19,   31051.5,     13070,      6607,     23596,        12,       287
         1,   16268.2,         0,         0,   2224.41,      2227,   686.114,       679,    48.706,        50,    40.779,        50,   1306.22,        53,      1229,        40,         0,    26.914,        86,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17296.7,         0,         0,   2311.66,      2227,   600.144,       656,    12.644,        20,     8.891,        20,    320.78,        23,       299,        13,         0,    37.393,       103,   31051.5,     13070,      6607,     23596,        12,       287
         1,   8773.78,         0,         0,   660.415,       742,    132.38,       177,    14.287,        18,     9.028,        18,   397.315,        22,       376,        13,         0,     9.491,        24,   31051.5,     13070,      6607,     23596,        12,       287
         1,   5159.03,         0,         0,     336.5,       339,    56.671,        75,     5.872,         9,      2.29,         9,   131.361,        12,       124,         4,         0,     7.869,        41,   31051.5,     13070,      6607,     23596,        12,       287
         1,   26016.7,         0,         0,   3873.31,      3557,   1129.42,      1176,    42.624,        62,    35.915,        62,    1393.4,        65,      1317,        46,         0,    56.874,       149,   31051.5,     13070,      6607,     23596,        12,       287
         1,   23843.7,         0,         0,   4902.53,      4631,    1721.5,      1639,    77.831,        92,    69.953,        92,   2210.22,        95,      2074,        72,         0,    19.907,        59,   31051.5,     13070,      6607,     23596,        12,       287
         1,   22784.4,         0,         0,   3347.96,      3164,   1182.05,      1165,    56.078,        69,    47.654,        69,   1604.29,        72,      1509,        55,         0,    16.717,        57,   31051.5,     13070,      6607,     23596,        12,       287
         1,   27100.2,         0,         0,   3694.71,      3602,    1160.2,      1155,    83.627,       100,    74.052,       100,   2271.26,       103,      2132,        75,         0,    23.054,        68,   31051.5,     13070,      6607,     23596,        12,       287
         1,   15828.5,         0,         0,   1629.83,      1727,   546.357,       487,    22.611,        34,    17.444,        34,   616.606,        36,       571,        22,         0,    37.668,       105,   31051.5,     13070,      6607,     23596,        12,       287
         1,     15563,         0,         0,   1625.72,      1776,   462.357,       541,    56.171,        71,    49.691,        71,   1682.92,        75,      1589,        58,         0,    47.937,       111,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7109.39,         0,         0,   314.647,       377,    31.193,        48,     5.361,         9,     1.766,         9,    66.362,        11,        60,         2,         0,     5.992,        31,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14724.4,         0,         0,   1789.51,      1848,   650.263,       599,     42.68,        56,    34.688,        56,   1407.72,        58,      1328,        41,         0,    11.532,        67,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7569.15,         0,         0,   547.147,       639,   132.913,       148,    14.594,        24,    10.015,        24,   464.968,        25,       442,        15,         0,     7.496,        43,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17774.8,         0,         0,   2431.22,      2337,   763.479,       788,    65.886,        72,    57.839,        72,   1745.72,        76,      1642,        61,         0,    102.41,       277,   31051.5,     13070,      6607,     23596,        12,       287
         1,   26904.6,         0,         0,    3629.6,      3430,   1118.14,      1023,    74.712,       100,    65.473,       100,   2254.52,       102,      2122,        80,         0,    12.805,        55,   31051.5,     13070,      6607,     23596,        12,       287
         1,     19635,         0,         0,   2989.15,      2908,   968.076,       916,    80.285,       114,    71.118,       114,   1143.26,        57,      1071,        39,         0,    32.137,        91,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12220.8,         0,         0,    1147.7,      1184,   275.694,       324,    10.611,        17,     6.631,        17,   321.666,        21,       301,        10,         0,    18.125,        52,   31051.5,     13070,      6607,     23596,        12,       287
         1,   24621.3,         0,         0,    4178.9,      3871,   1565.32,      1424,    32.393,        43,    25.859,        43,   914.469,        45,       861,        32,         0,     3.818,        14,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7814.62,         0,         0,   467.206,       522,    80.469,       116,     7.266,        12,     3.583,        12,   194.446,        16,       181,         6,         0,    10.254,        35,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17528.9,         0,         0,   2425.32,      2526,   782.183,       830,    46.682,        63,     39.78,        63,   1448.82,        65,      1369,        48,         0,    22.159,        56,   31051.5,     13070,      6607,     23596,        12,       287
         1,   6991.06,         0,         0,    446.44,       558,    79.583,        93,      8.53,        13,     4.221,        13,   252.107,        17,       240,         8,         0,     2.809,        18,   31051.5,     13070,      6607,     23596,        12,       287
         1,   10474.7,         0,         0,   813.861,       854,   173.038,       223,    13.321,        19,     9.815,        19,   418.961,        21,       394,        15,         0,    45.797,       101,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17069.6,         0,         0,   2288.57,      2224,    717.19,       761,    26.499,        41,    20.936,        41,   833.444,        43,       786,        30,         0,     7.043,        20,   31051.5,     13070,      6607,     23596,        12,       287
         1,   19770.4,         0,         0,   1977.41,      1975,   551.484,       539,    15.151,        26,    10.992,        26,   374.539,        28,       351,        12,         0,    63.835,       149,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14019.9,         0,         0,   1670.88,      1653,   448.992,       519,    33.345,        46,    27.609,        46,   1097.14,        49,      1035,        36,         0,     8.037,        25,   31051.5,     13070,      6607,     23596,        12,       287
         1,   5045.63,         0,         0,   275.363,       366,    36.724,        53,     6.015,         9,     2.431,         9,   190.536,        12,       181,         6,         0,     6.302,        26,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7968.62,         0,         0,   462.853,       543,   106.505,       136,    15.764,        25,    11.145,        25,   529.577,        27,       502,        17,         0,     5.892,        21,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12870.5,         0,         0,   1234.43,      1157,   275.399,       328,    31.205,        45,    25.084,        45,   990.852,        47,       937,        34,         0,    11.571,        30,   31051.5,     13070,      6607,     23596,        12,       287
         1,   13324.6,         0,         0,   1478.41,      1391,    329.76,       395,    16.734,        22,    11.768,        22,   500.925,        25,       472,        16,         0,    18.291,        53,   31051.5,     13070,      6607,     23596,        12,       287
         1,   16972.7,         0,         0,   1995.68,      2112,   461.663,       528,    38.014,        50,     32.04,        50,   1320.59,        54,      1253,        42,         0,    25.172,        90,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14625.9,         0,         0,   1533.99,      1661,   455.878,       508,    25.863,        38,    20.754,        38,    760.16,        42,       715,        25,         0,    27.287,        71,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7805.85,         0,         0,   566.659,       700,    91.898,       139,     9.863,        17,     6.124,        17,   318.893,        21,       301,        10,         0,    16.514,        51,   31051.5,     13070,      6607,     23596,        12,       287
         1,   22438.5,         0,         0,   1950.52,      1962,   679.937,       645,    73.211,       115,      63.4,       115,   1347.38,        62,      1269,        46,         0,    28.226,        71,   31051.5,     13070,      6607,     23596,        12,       287
         1,    9158.5,         0,         0,   626.929,       756,   177.985,       203,    22.949,        32,    28.088,        32,   661.185,        34,       625,        21,         0,    10.426,        28,   31051.5,     13070,      6607,     23596,        12,       287
         1,    249.73,         0,         0,    86.127,       137,     0.722,         5,     3.531,         1,     0.016,         1,     0.494,         5,         0,         0,         0,     0.053,         6,   31051.5,     13070,      6607,     23596,        12,       287
         1,   20923.1,         0,         0,   2091.74,      2154,   721.825,       771,    15.165,        22,    11.372,        22,   415.673,        24,       390,        14,         0,    37.531,        94,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17213.2,         0,         0,   1262.09,      1276,   256.073,       278,     3.682,         5,     0.144,         5,    61.937,         8,        59,         2,         0,     0.499,        20,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18747.7,         0,         0,   2978.94,      2836,   942.751,       969,     89.99,       116,    78.644,       116,   1355.52,        61,      1274,        44,         0,     2.516,        26,   31051.5,     13070,      6607,     23596,        12,       287
         1,   5404.31,         0,         0,   357.472,       447,    35.395,        62,      5.12,         7,     1.565,         7,    98.024,         9,        91,         3,         0,     3.978,        21,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7624.59,         0,         0,   521.949,       591,    90.027,       126,     8.937,        13,     5.211,        13,   202.081,        15,       187,         8,         0,    29.714,        85,   31051.5,     13070,      6607,     23596,        12,       287
         1,   15034.7,         0,         0,   1774.62,      1758,   428.537,       487,    26.249,        31,    16.924,        31,    685.02,        35,       645,        21,         0,     0.049,         5,   31051.5,     13070,      6607,     23596,        12,       287
         1,   21588.5,         0,         0,   3560.49,      3079,   1149.46,       982,     75.31,       115,    63.767,       115,   2051.85,        94,      1929,        73,         0,    12.884,        46,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12096.5,         0,         0,   1171.35,      1279,   258.198,       321,    16.317,        23,     10.57,        23,    469.04,        25,       444,        15,         0,     6.303,        33,   31051.5,     13070,      6607,     23596,        12,       287
         1,   15268.8,         0,         0,   1615.09,      1695,   447.305,       530,    13.046,        19,     9.286,        19,   406.114,        22,       384,        13,         0,    23.159,        68,   31051.5,     13070,      6607,     23596,        12,       287
         1,   22553.5,         0,         0,   4519.61,      4034,   1479.54,      1445,      47.2,        60,    40.166,        60,   1350.63,        62,      1272,        44,         0,     13.82,        35,   31051.5,     13070,      6607,     23596,        12,       287
         1,   23828.4,         0,         0,   2845.67,      2803,   885.684,       855,    38.607,        53,    31.547,        53,   1114.17,        53,      1051,        36,         0,      6.17,        29,   31051.5,     13070,      6607,     23596,        12,       287
         1,   3492.67,         0,         0,   100.113,       135,    13.626,        20,     3.448,         1,     0.026,         1,     0.519,         5,         0,         0,         0,     0.066,         6,   31051.5,     13070,      6607,     23596,        12,       287
         1,   16439.6,         0,         0,   1409.92,      1508,   464.875,       496,    45.022,        54,    38.272,        54,   1219.82,        59,      1142,        44,         0,    36.905,        95,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12899.7,         0,         0,   1096.39,      1214,   251.622,       325,    19.263,        28,    13.559,        28,   682.421,        31,       646,        23,         0,     0.065,         5,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12898.3,         0,         0,   1119.17,      1183,   249.187,       308,    22.493,        29,    16.975,        29,    781.15,        35,       740,        26,         0,     9.596,        40,   31051.5,     13070,      6607,     23596,        12,       287
         1,   8947.97,         0,         0,   721.328,       869,   161.177,       207,    17.505,        29,    12.881,        29,   582.456,        32,       552,        20,         0,     9.595,        39,   31051.5,     13070,      6607,     23596,        12,       287
         1,   11213.1,         0,         0,   881.474,      1007,    156.73,       229,    10.125,        15,     5.536,        15,   253.737,        18,       238,         9,         0,     2.116,        26,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14076.6,         0,         0,   1655.51,      1713,   441.943,       487,    22.939,        30,     17.16,        30,   573.498,        32,       538,        19,         0,      3.86,        19,   31051.5,     13070,      6607,     23596,        12,       287
         1,   30956.3,         0,         0,   5285.19,      4953,   2025.51,      1793,   497.252,       548,   523.081,       548,   2479.64,       116,      2336,        87,         0,    51.205,       146,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12532.7,         0,         0,   1431.43,      1452,   386.138,       432,    27.632,        40,    22.052,        40,    937.37,        43,       884,        32,         0,     6.628,        31,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17185.7,         0,         0,   2345.32,      2343,    643.86,       701,    72.269,       101,     64.09,       101,   1061.54,        51,      1001,        35,         0,    24.895,        68,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14869.8,         0,         0,   1869.77,      1917,   453.389,       522,    19.875,        23,    14.918,        23,   364.243,        26,       338,        13,         0,     8.357,        22,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18285.3,         0,         0,   2229.98,      2202,   816.236,       793,     42.32,        58,    35.839,        58,   1411.43,        60,      1338,        43,         0,     7.103,        21,   31051.5,     13070,      6607,     23596,        12,       287
         1,   16280.1,         0,         0,   2129.21,      2182,   685.202,       704,    30.839,        45,      24.9,        45,   957.339,        48,       903,        31,         0,    14.678,        45,   31051.5,     13070,      6607,     23596,        12,       287
         1,   9599.28,         0,         0,   654.197,       757,   127.076,       176,     9.174,        15,     5.506,        15,   263.853,        19,       247,         9,         0,    20.803,        80,   31051.5,     13070,      6607,     23596,        12,       287
         1,   10937.1,         0,         0,   755.029,       862,   183.563,       237,     7.678,        13,      4.17,        13,   199.301,        17,       184,         6,         0,    25.571,       107,   31051.5,     13070,      6607,     23596,        12,       287
         1,   6756.31,         0,         0,   406.872,       506,    77.728,       112,    10.746,        14,     6.695,        14,   203.731,        15,       188,         8,         0,    18.575,        56,   31051.5,     13070,      6607,     23596,        12,       287
         1,    9951.4,         0,         0,   646.704,       746,   122.445,       166,    30.963,        51,    25.287,        51,   572.332,        31,       541,        19,         0,    19.637,       102,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14437.7,         0,         0,   1614.82,      1689,   543.576,       585,    29.594,        43,    24.266,        43,    982.62,        46,       930,        32,         0,    25.151,        62,   31051.5,     13070,      6607,     23596,        12,       287
         1,   19556.4,         0,         0,   2306.15,      2175,   810.024,       849,    41.364,        58,    34.834,        58,   1220.97,        58,      1143,        41,         0,    41.199,       106,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18804.7,         0,         0,   2831.53,      2867,   980.589,       982,    61.032,        74,    53.464,        74,    1909.5,        79,      1800,        62,         0,    37.186,        99,   31051.5,     13070,      6607,     23596,        12,       287
         1,   11621.3,         0,         0,   1002.48,      1063,    215.89,       263,     8.926,        16,     5.402,        16,   228.214,        20,       213,         8,         0,     20.44,        68,   31051.5,     13070,      6607,     23596,        12,       287
         1,   4558.47,         0,         0,    83.384,       132,    12.249,        26,     5.278,         8,     1.218,         8,   121.489,        10,       116,         3,         0,     4.991,        28,   31051.5,     13070,      6607,     23596,        12,       287
         1,   6017.14,         0,         0,   320.822,       353,    83.189,       110,    13.427,        19,     7.776,        19,    342.49,        23,       320,        11,         0,    30.606,       100,   31051.5,     13070,      6607,     23596,        12,       287
         1,     14527,         0,         0,   2041.99,      1901,   392.969,       460,    23.029,        17,    12.875,        17,   364.106,        20,       339,        13,         0,    22.653,        33,   31051.5,     13070,      6607,     23596,        12,       287
         1,   10219.1,         0,         0,   1574.55,      1022,   331.645,       258,    37.427,        53,    27.821,        53,   855.507,        34,       801,        22,         0,     10.22,        35,   31051.5,     13070,      6607,     23596,        12,       287
         1,   16554.5,         0,         0,   3490.75,      2217,   820.186,       761,    91.285,        60,    62.896,        60,    1558.8,        62,      1467,        46,         0,   132.987,       216,   31051.5,     13070,      6607,     23596,        12,       287
         1,   19213.2,         0,         0,   4134.04,      2702,   1120.78,       915,    84.238,        71,    72.408,        71,   2514.02,        75,      2370,        56,         0,   114.949,       204,   31051.5,     13070,      6607,     23596,        12,       287
         1,   10611.9,         0,         0,   1327.34,      1034,   230.349,       250,    13.624,        19,     8.349,        19,   527.086,        21,       496,        12,         0,    39.693,        82,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12264.5,         0,         0,   1679.93,      1252,    375.35,       283,    22.645,        22,    14.845,        22,   545.516,        25,       513,        14,         0,    30.004,        64,   31051.5,     13070,      6607,     23596,        12,       287
         1,    7029.8,         0,         0,   595.952,       587,    89.772,       115,    11.126,        13,     5.792,        13,   314.145,        16,       292,         6,         0,    15.657,        39,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14024.1,         0,         0,   2157.16,      1320,       464,       365,        28,        32,    21.554,        32,   1048.93,        35,       986,        24,         0,    29.716,        55,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7738.39,         0,         0,   559.597,       465,   107.281,       112,    12.858,        10,     5.324,        10,   272.807,        14,       256,         5,         0,    12.329,        23,   31051.5,     13070,      6607,     23596,        12,       287
         1,   15633.2,         0,         0,   2188.49,      1765,   623.606,       561,    33.287,        23,    14.266,        23,   738.937,        26,       696,        17,         0,     24.07,        54,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12360.1,         0,         0,   1401.67,      1287,   347.804,       342,    18.551,        22,    12.484,        22,   565.696,        24,       536,        17,         0,    25.435,        52,   31051.5,     13070,      6607,     23596,        12,       287
         1,   21761.2,         0,         0,   3520.01,      2627,   1134.98,       917,    72.993,        86,    61.559,        86,   2845.54,        87,      2668,        65,         0,    36.243,        84,   31051.5,     13070,      6607,     23596,        12,       287
         1,     26216,         0,         0,   5746.42,      4251,   2097.48,      1686,    54.946,        66,    46.462,        66,   1632.59,        69,      1527,        53,         0,    74.288,       108,   31051.5,     13070,      6607,     23596,        12,       287
         1,   19115.2,         0,         0,   3018.99,      2512,   966.583,       893,    42.006,        59,    34.074,        59,   1513.66,        62,      1435,        47,         0,    24.649,        79,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18077.1,         0,         0,   3016.43,      2559,   969.617,       916,    85.762,        94,    74.071,        94,   2465.69,        96,      2316,        78,         0,    72.366,       189,   31051.5,     13070,      6607,     23596,        12,       287
         1,   22151.8,         0,         0,   4487.02,      3510,   1448.44,      1285,    62.923,        82,     52.11,        82,   1994.14,        85,      1879,        61,         0,    22.906,        67,   31051.5,     13070,      6607,     23596,        12,       287
         1,   28087.8,         0,         0,   5178.13,      4167,   1821.04,      1580,   228.018,       263,   213.766,       263,   3128.82,       132,      2924,       101,         0,    16.461,        41,   31051.5,     13070,      6607,     23596,        12,       287
         1,   999.162,         0,         0,     81.45,       101,     8.943,        13,     3.837,         4,     0.122,         4,     66.21,         7,        62,         2,         0,     0.293,        12,   31051.5,     13070,      6607,     23596,        12,       287
         1,   1997.92,         0,         0,   129.559,       147,     8.631,        17,     4.285,         5,      0.61,         5,    97.854,         7,        93,         2,         0,     1.547,        14,   31051.5,     13070,      6607,     23596,        12,       287
         1,   21613.2,         0,         0,   2948.57,      2708,   956.009,       949,    22.973,        31,    17.625,        31,   522.365,        31,       488,        19,         0,    20.167,        56,   31051.5,     13070,      6607,     23596,        12,       287
         1,   7643.76,         0,         0,   536.588,       620,    84.192,       120,    22.486,        31,    16.463,        31,    747.11,        33,       709,        24,         0,     4.916,        28,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18207.4,         0,         0,   2762.26,      2502,   695.442,       737,    31.549,        44,    25.677,        44,   971.168,        47,       917,        32,         0,    26.346,        55,   31051.5,     13070,      6607,     23596,        12,       287
         1,   13944.2,         0,         0,   1577.77,      1625,   377.814,       426,    23.113,        33,    17.886,        33,   738.566,        36,       699,        25,         0,    28.418,        68,   31051.5,     13070,      6607,     23596,        12,       287
         1,   16162.7,         0,         0,   2134.67,      2199,   599.258,       634,    22.708,        27,    15.597,        27,   667.363,        29,       632,        18,         0,    15.978,        66,   31051.5,     13070,      6607,     23596,        12,       287
         1,     21610,         0,         0,   4036.08,      3379,   1430.29,      1290,    18.974,        28,     18.38,        28,   476.457,        30,       446,        15,         0,    38.001,        80,   31051.5,     13070,      6607,     23596,        12,       287
         1,   15190.3,         0,         0,   2042.17,      1993,   461.849,       508,    12.951,        19,      8.78,        19,   286.345,        21,       266,        10,         0,    28.974,        72,   31051.5,     13070,      6607,     23596,        12,       287
         1,   27261.3,         0,         0,   3953.51,      3561,   1284.35,      1201,    80.227,       103,    69.231,       103,    1525.6,        69,      1436,        49,         0,    45.713,       132,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12758.1,         0,         0,   1206.36,      1181,   269.104,       295,    13.861,        15,      9.14,        15,   276.185,        18,       258,         8,         0,    11.328,        17,   31051.5,     13070,      6607,     23596,        12,       287
         1,   15345.3,         0,         0,   2192.54,      2090,   608.115,       609,    20.617,        25,    15.262,        25,   493.055,        28,       461,        15,         0,     7.979,        22,   31051.5,     13070,      6607,     23596,        12,       287
         1,   9695.48,         0,         0,   803.447,       850,   162.137,       206,    12.902,        15,      7.56,        15,    309.51,        17,       290,        10,         0,     1.514,        11,   31051.5,     13070,      6607,     23596,        12,       287
         1,     11605,         0,         0,   1089.28,      1181,   217.356,       268,    13.061,        20,     7.947,        20,   409.497,        22,       389,        12,         0,    11.383,        45,   31051.5,     13070,      6607,     23596,        12,       287
         1,   23063.3,         0,         0,   2354.01,      2180,   715.129,       627,   115.057,       109,    79.534,       109,   3176.37,       111,      2975,        95,         0,    17.432,        54,   31051.5,     13070,      6607,     23596,        12,       287
         1,   9197.94,         0,         0,   738.184,       713,   183.156,       172,    16.326,        23,    10.896,        23,   491.092,        26,       464,        15,         0,     9.228,        31,   31051.5,     13070,      6607,     23596,        12,       287
         1,   5697.46,         0,         0,   291.099,       352,    52.316,        75,    24.979,        32,    19.826,        32,   902.215,        34,       857,        27,         0,    30.756,        88,   31051.5,     13070,      6607,     23596,        12,       287
         1,   8029.07,         0,         0,    621.34,       618,    93.601,       116,    12.508,        21,     8.301,        21,   500.669,        23,       475,        16,         0,     10.88,        32,   31051.5,     13070,      6607,     23596,        12,       287
         1,   6111.11,         0,         0,   392.663,       436,    43.173,        71,     8.711,        13,     4.866,        13,   243.419,        15,       230,         7,         0,    20.471,        56,   31051.5,     13070,      6607,     23596,        12,       287
         1,   24752.7,         0,         0,   4350.23,      3749,   1516.91,      1360,    98.186,       125,    87.603,       125,   1713.44,        72,      1617,        53,         0,    63.699,       171,   31051.5,     13070,      6607,     23596,        12,       287
         1,   24936.9,         0,         0,   4838.11,      3895,   1923.48,      1406,    25.913,        32,    20.015,        32,   720.541,        34,       664,        20,         0,    47.972,        97,   31051.5,     13070,      6607,     23596,        12,       287
         1,   10034.8,         0,         0,   823.881,       849,   143.629,       183,     13.27,        18,      8.72,        18,   402.089,        20,       383,        11,         0,     20.04,        59,   31051.5,     13070,      6607,     23596,        12,       287
         1,   4796.09,         0,         0,   260.252,       325,    20.218,        37,     6.635,        11,     2.906,        11,   190.218,        13,       181,         5,         0,     7.625,        30,   31051.5,     13070,      6607,     23596,        12,       287
         1,   8051.33,         0,         0,   505.479,       505,    97.088,        95,     5.471,         9,     1.872,         9,    79.311,        11,        72,         2,         0,     6.129,        31,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18969.1,         0,         0,   2347.53,      1989,   806.025,       799,    38.401,        53,    32.114,        53,    1108.1,        53,      1045,        36,         0,    38.826,       107,   31051.5,     13070,      6607,     23596,        12,       287
         1,   19826.5,         0,         0,   2985.74,      2795,   981.236,       963,    31.155,        36,    25.018,        36,   897.074,        39,       846,        28,         0,    12.584,        45,   31051.5,     13070,      6607,     23596,        12,       287
         1,   18441.5,         0,         0,   2802.72,      2743,   924.397,       899,    97.654,       126,    89.161,       126,   1322.34,        56,      1253,        42,         0,     80.17,       151,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12308.8,         0,         0,   1487.89,      1518,    419.33,       422,      29.2,        33,    23.411,        33,   753.195,        36,       705,        25,         0,    22.148,        72,   31051.5,     13070,      6607,     23596,        12,       287
         1,   26639.3,         0,         0,   6346.04,      4732,   2696.03,      1981,    33.032,        40,        26,        40,   918.205,        42,       866,        23,         0,    76.569,       117,   31051.5,     13070,      6607,     23596,        12,       287
         1,   20958.3,         0,         0,   2972.49,      2538,   931.927,       804,    53.748,        64,    60.208,        64,   1709.06,        65,      1604,        50,         0,     19.82,        43,   31051.5,     13070,      6607,     23596,        12,       287
         1,   17086.2,         0,         0,   2850.22,      2505,   894.148,       828,    56.873,        46,    30.516,        46,   1271.01,        49,      1188,        35,         0,     50.49,       118,   31051.5,     13070,      6607,     23596,        12,       287
         1,   12102.5,         0,         0,   1420.48,      1256,   305.363,       329,     45.49,        65,    36.685,        65,   722.627,        33,       677,        21,         0,     5.147,        15,   31051.5,     13070,      6607,     23596,        12,       287
         1,   22747.3,         0,         0,   4731.83,      3882,   1682.58,      1467,     43.85,        49,    36.327,        49,   1329.98,        52,      1259,        40,         0,     9.419,        31,   31051.5,     13070,      6607,     23596,        12,       287
         1,   22472.7,         0,         0,   4359.67,      3847,   1595.79,      1442,    56.708,        66,    48.581,        66,   1548.75,        68,      1456,        51,         0,    44.834,       117,   31051.5,     13070,      6607,     23596,        12,       287
         1,   14484.1,         0,         0,   1534.94,      1499,   500.104,       460,    71.501,       103,    62.061,       103,   1109.55,        52,      1043,        37,         0,    16.371,        43,   31051.5,     13070,      6607,     23596,        12,       287
         1,   11974.4,         0,         0,   952.657,       935,   238.934,       276,     31.65,        38,    23.789,        38,   851.868,        39,       807,        26,         0,    13.249,        42,   31051.5,     13070,      6607,     23596,        12,       287
         1,   6639.45,         0,         0,   550.028,       597,    72.731,       104,     7.424,        11,     3.277,        11,   208.344,        14,       196,         7,         0,     4.655,        22,   31051.5,     13070,      6607,     23596,        12,       287
         1,   10951.1,         0,         0,   1199.66,      1029,   250.447,       275,    19.486,        22,     11.36,        22,   538.594,        24,       512,        16,         0,    23.464,        71,   31051.5,     13070,      6607,     23596,        12,       287
         1,   9132.82,         0,         0,   876.387,       714,   133.804,       151,    25.021,        22,     9.342,        22,    521.21,        24,       498,        16,         0,     6.704,        22,   31051.5,     13070,      6607,     23596,        12,       287
