         k,      dist, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   14270.9,         0,         0,   1396.36,      1471,   438.573,       425,    57.457,        84,    48.432,        84,   2038.75,        53,      1974,        38,         0,    23.599,        71,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4367.27,         0,         0,   114.575,       154,    12.546,        25,     8.137,        10,     2.767,        10,   415.676,        16,       402,         9,         0,    10.376,        48,   29107.5,     12621,      6607,     23069,        23,       287
         1,   19652.2,         0,         0,   1775.74,      1802,   500.402,       493,   214.778,       238,   197.286,       238,   5931.98,       132,      5714,       110,         0,    48.359,       131,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16978.1,         0,         0,   2369.29,      2437,   745.807,       770,    55.269,        41,    27.179,        41,   1785.92,        43,      1733,        32,         0,     8.791,        29,   29107.5,     12621,      6607,     23069,        23,       287
         1,   2426.42,         0,         0,    36.833,        56,     9.377,        18,     6.832,         6,     1.337,         6,   172.186,         9,       166,         3,         0,     3.279,        15,   29107.5,     12621,      6607,     23069,        23,       287
         1,   2717.58,         0,         0,   104.758,       131,    19.516,        35,      5.99,         6,     0.932,         6,   169.489,         9,       163,         3,         0,     2.339,        15,   29107.5,     12621,      6607,     23069,        23,       287
         1,   13073.2,         0,         0,   1434.34,      1525,   346.204,       401,    22.989,        32,    16.401,        32,   1122.23,        35,      1085,        22,         0,    20.633,        46,   29107.5,     12621,      6607,     23069,        23,       287
         1,   8108.96,         0,         0,   487.591,       617,    83.407,       119,     8.378,        11,     3.006,        11,   296.071,        14,       286,         6,         0,     6.703,        25,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5084.79,         0,         0,   309.269,       377,    29.802,        47,    12.629,        15,     6.118,        15,     565.6,        17,       550,        11,         0,     1.452,        17,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16723.2,         0,         0,    2085.2,      2051,   601.075,       572,    31.246,        40,    23.236,        40,   1458.97,        44,      1411,        28,         0,     7.858,        25,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9998.24,         0,         0,     770.7,       815,   167.673,       224,    16.211,        22,    10.701,        22,   769.857,        24,       744,        15,         0,    41.388,        93,   29107.5,     12621,      6607,     23069,        23,       287
         1,     19869,         0,         0,   2450.62,      2396,    806.08,       806,   121.619,       174,   111.482,       174,   3628.99,        94,      3517,        70,         0,     6.974,        27,   29107.5,     12621,      6607,     23069,        23,       287
         1,   17656.4,         0,         0,   1880.41,      1986,   588.211,       663,    71.724,       105,    62.771,       105,   2715.83,        68,      2637,        49,         0,    21.605,        63,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4897.86,         0,         0,    47.465,        64,     7.533,        16,     8.039,        10,     2.566,        10,   308.511,        12,       301,         4,         0,    85.849,       176,   29107.5,     12621,      6607,     23069,        23,       287
         1,   12457.3,         0,         0,   1120.67,      1176,   404.444,       381,    23.435,        28,    16.327,        28,   1194.86,        32,      1159,        22,         0,    12.141,        40,   29107.5,     12621,      6607,     23069,        23,       287
         1,   14218.8,         0,         0,   1090.97,      1233,   265.013,       281,    59.405,        65,     51.42,        65,   3027.59,        67,      2921,        55,         0,    20.809,        55,   29107.5,     12621,      6607,     23069,        23,       287
         1,   17119.8,         0,         0,   1356.55,      1408,   317.775,       334,     84.63,        94,    74.531,        94,   3782.68,        96,      3643,        76,         0,     20.03,        61,   29107.5,     12621,      6607,     23069,        23,       287
         1,   6309.39,         0,         0,   346.993,       433,    64.452,        90,      9.74,        14,     4.268,        14,   400.965,        19,       388,         8,         0,      22.6,        90,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5283.63,         0,         0,   232.125,       301,    30.903,        53,    12.019,        16,     6.014,        16,   501.639,        18,       486,         9,         0,    14.203,        52,   29107.5,     12621,      6607,     23069,        23,       287
         1,   2363.64,         0,         0,    86.199,       124,     4.384,        12,     6.962,         8,     1.608,         8,   173.566,        10,       168,         3,         0,    75.907,       148,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5677.12,         0,         0,   204.993,       245,     29.79,        45,      8.57,        11,     3.408,        11,   286.382,        13,       277,         5,         0,    22.603,        74,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5985.36,         0,         0,   418.405,       489,    60.228,        83,    17.967,         9,     2.912,         9,   290.173,        14,       280,         6,         0,    22.498,        46,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7831.66,         0,         0,   445.237,       510,     69.25,        97,    14.172,        15,     6.808,        15,   467.518,        17,       452,        10,         0,     3.472,        10,   29107.5,     12621,      6607,     23069,        23,       287
         1,   3266.82,         0,         0,   220.788,       245,    17.471,        33,     9.132,        11,     3.229,        11,   373.406,        15,       362,         8,         0,     1.426,        18,   29107.5,     12621,      6607,     23069,        23,       287
         1,    7084.2,         0,         0,   504.153,       592,    90.974,       127,    13.084,        18,     7.192,        18,   622.404,        22,       604,        12,         0,     4.416,        19,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7826.35,         0,         0,   438.347,       543,    92.286,       121,    14.675,        19,     8.338,        19,    732.57,        24,       708,        15,         0,    15.647,        45,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16028.9,         0,         0,   1687.69,      1775,   450.365,       453,    62.867,        68,    44.761,        68,   2862.19,        70,      2774,        54,         0,    25.454,        67,   29107.5,     12621,      6607,     23069,        23,       287
         1,   1317.55,         0,         0,    37.528,        52,     2.537,         9,     5.144,         1,     0.016,         1,     0.564,         5,         0,         0,         0,     0.064,         6,   29107.5,     12621,      6607,     23069,        23,       287
         1,     14322,         0,         0,   1376.61,      1461,   414.338,       441,    15.547,        22,     9.792,        22,   670.426,        24,       648,        12,         0,    40.259,       113,   29107.5,     12621,      6607,     23069,        23,       287
         1,   15288.5,         0,         0,   1587.46,      1708,   440.718,       464,    29.793,        39,    21.939,        39,    1454.1,        41,      1410,        27,         0,    17.701,        78,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4977.32,         0,         0,   234.944,       317,    28.446,        47,    12.601,        15,     6.302,        15,   638.032,        19,       620,        11,         0,       1.2,        13,   29107.5,     12621,      6607,     23069,        23,       287
         1,   1595.42,         0,         0,    31.321,        33,     5.598,        12,     5.509,         4,      0.12,         4,   135.609,         8,       130,         3,         0,     0.312,        12,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16850.8,         0,         0,   1866.11,      1924,   414.574,       472,    38.882,        56,    30.949,        56,   2099.32,        58,      2033,        39,         0,    30.136,        79,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7241.31,         0,         0,   452.144,       544,    81.785,       119,    11.081,        15,     5.549,        15,   424.942,        17,       411,         7,         0,    24.182,        81,   29107.5,     12621,      6607,     23069,        23,       287
         1,      2410,         0,         0,    91.756,       123,    14.356,        28,     5.895,         5,     0.638,         5,    112.11,         7,       108,         2,         0,     1.853,        21,   29107.5,     12621,      6607,     23069,        23,       287
         1,   14407.2,         0,         0,   1173.79,      1209,   279.491,       292,    33.183,        47,    24.748,        47,   1819.95,        51,      1763,        37,         0,     8.626,        38,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9811.09,         0,         0,   741.038,       862,   145.289,       190,    20.838,        27,     13.71,        27,    1110.2,        29,      1080,        19,         0,    19.284,        52,   29107.5,     12621,      6607,     23069,        23,       287
         1,   13452.9,         0,         0,   1357.63,      1469,   380.529,       431,    14.741,        23,     8.592,        23,   567.304,        25,       546,        13,         0,     7.865,        34,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9300.68,         0,         0,   755.658,       832,   178.055,       214,    16.967,        22,    10.853,        22,    682.29,        26,       658,        13,         0,    29.145,        63,   29107.5,     12621,      6607,     23069,        23,       287
         1,   18007.1,         0,         0,   2077.14,      2160,   594.728,       675,     21.26,        31,    15.136,        31,   1045.19,        37,      1010,        18,         0,    40.238,        83,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4216.46,         0,         0,    200.21,       248,    19.317,        35,     6.683,         6,     1.321,         6,   171.167,        10,       164,         3,         0,     3.356,        15,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10340.7,         0,         0,   772.775,       902,   175.692,       228,    46.225,        70,    38.543,        70,   1909.85,        47,      1856,        36,         0,    21.006,        68,   29107.5,     12621,      6607,     23069,        23,       287
         1,   13750.4,         0,         0,   940.485,      1046,   258.613,       254,    25.349,        33,     18.46,        33,   1436.21,        36,      1394,        28,         0,    44.162,       145,   29107.5,     12621,      6607,     23069,        23,       287
         1,    9876.2,         0,         0,   664.103,       728,   171.592,       208,    38.895,        56,    30.628,        56,   1240.95,        33,      1199,        23,         0,     38.22,       121,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4263.22,         0,         0,   170.039,       234,    25.786,        40,      6.35,         5,      1.03,         5,   114.303,         7,       110,         2,         0,     2.447,        13,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4963.11,         0,         0,   232.117,       320,    32.777,        37,     8.969,        10,      3.25,        10,   240.026,        12,       231,         5,         0,     8.756,        31,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7433.06,         0,         0,   465.524,       552,    65.269,       100,    21.522,        27,    14.756,        27,   971.458,        28,       940,        19,         0,     18.48,        24,   29107.5,     12621,      6607,     23069,        23,       287
         1,   13144.5,         0,         0,   988.653,      1123,   202.307,       238,    15.098,        21,     9.746,        21,   564.227,        23,       541,        12,         0,    53.862,       147,   29107.5,     12621,      6607,     23069,        23,       287
         1,   17231.9,         0,         0,    2218.4,      2183,   708.524,       676,    38.417,        44,     31.56,        44,   1878.86,        46,      1818,        33,         0,    38.694,        89,   29107.5,     12621,      6607,     23069,        23,       287
         1,     13829,         0,         0,   1264.59,      1316,   425.405,       424,    60.174,        82,    51.172,        82,   2006.84,        51,      1941,        37,         0,    22.167,        68,   29107.5,     12621,      6607,     23069,        23,       287
         1,   11280.5,         0,         0,   967.026,      1042,    239.54,       301,    58.075,        89,    49.724,        89,   1444.41,        41,      1401,        26,         0,    21.017,        63,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4561.93,         0,         0,   251.365,       297,    49.935,        71,    19.181,        20,    12.568,        20,   748.848,        22,       724,        14,         0,     8.707,        43,   29107.5,     12621,      6607,     23069,        23,       287
         1,    7035.9,         0,         0,   385.054,       499,    75.497,        99,    37.172,        21,      9.54,        21,   896.885,        23,       872,        14,         0,     32.39,        77,   29107.5,     12621,      6607,     23069,        23,       287
         1,   18512.1,         0,         0,   1198.64,      1134,   194.253,       205,    26.519,        31,    19.259,        31,   1231.27,        33,      1188,        23,         0,    22.179,        80,   29107.5,     12621,      6607,     23069,        23,       287
         1,   3857.38,         0,         0,   178.685,       230,    12.866,        27,    11.304,        15,     4.885,        15,   626.491,        21,       608,        12,         0,     8.547,        45,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5947.45,         0,         0,   346.112,       414,    35.316,        58,     9.631,        13,     4.326,        13,   450.955,        15,       440,         7,         0,     8.249,        27,   29107.5,     12621,      6607,     23069,        23,       287
         1,   15348.2,         0,         0,   1816.17,      1729,   568.923,       577,    22.638,        33,    16.533,        33,   972.985,        35,       936,        21,         0,    41.533,       120,   29107.5,     12621,      6607,     23069,        23,       287
         1,   19008.4,         0,         0,   2458.38,      2556,     741.4,       782,   103.886,       151,    93.433,       151,   3051.22,        75,      2961,        56,         0,    22.536,        55,   29107.5,     12621,      6607,     23069,        23,       287
         1,   20419.8,         0,         0,   1572.99,      1616,   521.614,       506,     106.4,       141,     94.07,       141,   3658.34,        88,      3541,        69,         0,     3.323,        10,   29107.5,     12621,      6607,     23069,        23,       287
         1,   14618.5,         0,         0,   1367.38,      1465,   377.553,       463,    18.489,        25,    14.259,        25,   896.087,        31,       868,        16,         0,     3.553,        18,   29107.5,     12621,      6607,     23069,        23,       287
         1,   3094.65,         0,         0,    73.808,        91,    16.786,        32,     5.274,         5,     0.146,         5,   118.309,         9,       113,         3,         0,     0.528,        20,   29107.5,     12621,      6607,     23069,        23,       287
         1,   12883.6,         0,         0,   971.108,      1033,   201.104,       222,    26.236,        23,    10.052,        23,   848.576,        25,       825,        14,         0,     3.397,        11,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10960.2,         0,         0,   888.375,       976,   214.837,       267,    19.018,        26,    12.006,        26,   914.307,        30,       884,        19,         0,     4.286,        17,   29107.5,     12621,      6607,     23069,        23,       287
         1,   6427.95,         0,         0,   299.071,       390,    48.755,        80,    11.046,        15,     5.205,        15,   399.721,        17,       387,         8,         0,    30.874,        87,   29107.5,     12621,      6607,     23069,        23,       287
         1,   18461.9,         0,         0,   1936.71,      1984,   438.822,       470,    56.783,        70,    47.154,        70,    3121.1,        72,      3026,        58,         0,      6.64,        21,   29107.5,     12621,      6607,     23069,        23,       287
         1,   12575.6,         0,         0,   1130.43,      1283,    267.66,       349,    12.924,        18,     7.648,        18,   505.509,        20,       487,         9,         0,    47.445,       144,   29107.5,     12621,      6607,     23069,        23,       287
         1,   8254.43,         0,         0,   620.629,       715,   135.867,       168,    14.923,        19,     8.804,        19,   628.929,        21,       609,        12,         0,    10.919,        49,   29107.5,     12621,      6607,     23069,        23,       287
         1,   12220.9,         0,         0,   769.326,       874,   148.638,       188,      18.8,        21,    11.392,        21,    746.21,        25,       719,        14,         0,     7.828,        25,   29107.5,     12621,      6607,     23069,        23,       287
         1,   11203.4,         0,         0,   845.889,       979,   217.822,       285,    65.032,        88,    53.808,        88,   2135.36,        54,      2072,        40,         0,    17.753,        52,   29107.5,     12621,      6607,     23069,        23,       287
         1,   23036.6,         0,         0,    3294.7,      3131,    961.43,      1006,    32.597,        44,    25.261,        44,      1578,        46,      1527,        32,         0,    12.747,        44,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10950.7,         0,         0,   305.673,       375,    49.273,        69,    10.176,        15,     4.921,        15,   398.853,        17,       384,         7,         0,    25.416,       115,   29107.5,     12621,      6607,     23069,        23,       287
         1,     24171,         0,         0,   3093.02,      2998,   719.454,       770,    28.821,        37,    21.477,        37,   1503.86,        39,      1455,        29,         0,    29.173,        96,   29107.5,     12621,      6607,     23069,        23,       287
         1,   13808.6,         0,         0,   783.856,       862,   147.985,       180,     9.395,        14,     4.176,        14,   341.564,        16,       330,         6,         0,   115.127,       224,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16029.1,         0,         0,   1351.99,      1433,   244.681,       276,    12.603,        18,     6.657,        18,   616.906,        20,       598,        11,         0,    10.566,        40,   29107.5,     12621,      6607,     23069,        23,       287
         1,   20503.8,         0,         0,   2160.79,      2034,   684.627,       727,    50.026,        58,    40.938,        58,   2465.11,        61,      2385,        47,         0,    14.813,        76,   29107.5,     12621,      6607,     23069,        23,       287
         1,     17735,         0,         0,    1797.4,      1920,    483.86,       558,    35.422,        43,    27.087,        43,   1781.18,        46,      1725,        34,         0,     2.036,         7,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5919.55,         0,         0,   201.822,       274,    40.652,        61,    11.239,        11,     4.086,        11,   391.779,        13,       376,         6,         0,    11.905,        46,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5743.21,         0,         0,   314.094,       352,    49.997,        70,    16.237,        14,     5.355,        14,   613.331,        18,       594,        12,         0,     0.068,         5,   29107.5,     12621,      6607,     23069,        23,       287
         1,   18264.9,         0,         0,    2002.5,      1802,   551.342,       502,    97.533,       114,    78.745,       114,   3926.06,        66,      3780,        50,         0,    15.061,        37,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9482.97,         0,         0,   899.465,       835,   136.428,       177,    18.184,        23,    12.942,        23,   971.127,        25,       942,        16,         0,    11.951,        33,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4525.17,         0,         0,   213.835,       205,    32.468,        47,     10.12,        11,     3.374,        11,   508.328,        17,       492,         8,         0,      8.07,        29,   29107.5,     12621,      6607,     23069,        23,       287
         1,   15313.9,         0,         0,   1900.88,      1272,   317.655,       312,      87.4,        86,    71.845,        86,   3888.95,        88,      3730,        69,         0,    18.861,        75,   29107.5,     12621,      6607,     23069,        23,       287
         1,   14658.3,         0,         0,    1688.6,      1374,   344.725,       280,    25.748,        27,    16.499,        27,   905.771,        29,       869,        18,         0,    17.295,        56,   29107.5,     12621,      6607,     23069,        23,       287
         1,    9451.4,         0,         0,   1097.52,       774,   224.487,       204,    47.938,        69,    35.766,        69,   1413.88,        38,      1365,        23,         0,    23.416,        78,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10412.2,         0,         0,   1146.05,      1121,   274.536,       294,     17.82,        20,    11.256,        20,   601.757,        22,       575,        10,         0,    43.152,       102,   29107.5,     12621,      6607,     23069,        23,       287
         1,     17889,         0,         0,   2589.31,      2109,   719.322,       722,   153.274,       112,   129.197,       112,   3681.09,        77,      3539,        58,         0,    49.895,        78,   29107.5,     12621,      6607,     23069,        23,       287
         1,   20241.1,         0,         0,   3559.06,      2159,   727.668,       507,    94.953,        81,    61.411,        81,   5912.33,        84,      5684,        70,         0,    59.534,       108,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5637.01,         0,         0,   312.923,       307,    99.332,        77,    13.667,        15,     5.992,        15,   572.021,        17,       547,         8,         0,    22.299,        51,   29107.5,     12621,      6607,     23069,        23,       287
         1,     13183,         0,         0,   1129.65,       965,   443.729,       288,    59.617,        67,    47.727,        67,    4238.9,        69,      4083,        52,         0,     5.471,        15,   29107.5,     12621,      6607,     23069,        23,       287
         1,   8268.71,         0,         0,   685.703,       647,   109.292,       138,    13.135,        16,     7.223,        16,   435.893,        17,       420,         7,         0,    14.973,        47,   29107.5,     12621,      6607,     23069,        23,       287
         1,   8455.94,         0,         0,   811.653,       833,   157.703,       185,    19.335,        27,    11.963,        27,    1074.1,        30,      1045,        18,         0,     9.285,        35,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10393.8,         0,         0,   1175.79,      1083,   263.421,       257,     61.23,        81,    49.985,        81,   1160.68,        31,      1118,        18,         0,    25.867,       105,   29107.5,     12621,      6607,     23069,        23,       287
         1,   15866.6,         0,         0,   2183.65,      1947,   601.502,       571,    30.413,        33,    20.392,        33,      1573,        35,      1527,        25,         0,     3.055,        17,   29107.5,     12621,      6607,     23069,        23,       287
         1,   3640.26,         0,         0,   235.795,       199,    22.433,        31,    13.336,        20,     6.881,        20,   427.661,        17,       412,         7,         0,    11.507,        44,   29107.5,     12621,      6607,     23069,        23,       287
         1,   6911.27,         0,         0,    513.94,       439,    83.362,       106,    27.611,        35,    19.448,        35,   1619.01,        36,      1573,        28,         0,     2.895,        15,   29107.5,     12621,      6607,     23069,        23,       287
         1,     12347,         0,         0,   1394.01,      1055,   249.421,       234,    20.998,        27,    12.205,        27,   1097.76,        31,      1062,        20,         0,     9.975,        40,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16835.2,         0,         0,   1936.92,      1769,   399.302,       428,    77.316,        84,    65.641,        84,   3574.76,        86,      3451,        66,         0,     3.174,        36,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5919.66,         0,         0,   393.889,       375,     92.05,       107,    21.466,        22,    14.202,        22,   863.421,        24,       834,        16,         0,    10.375,        41,   29107.5,     12621,      6607,     23069,        23,       287
         1,   11429.8,         0,         0,   1249.63,      1219,   260.435,       318,     19.65,        24,    12.511,        24,   947.793,        26,       923,        17,         0,     12.36,        49,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5523.13,         0,         0,    336.91,       394,     29.83,        51,    13.083,        19,     7.369,        19,   782.809,        23,       762,        14,         0,    11.657,        37,   29107.5,     12621,      6607,     23069,        23,       287
         1,   277.708,         0,         0,    42.985,        56,     0.746,         7,     5.071,         1,     0.026,         1,     0.561,         7,         0,         0,         0,     0.503,        19,   29107.5,     12621,      6607,     23069,        23,       287
         1,   6306.47,         0,         0,   414.041,       467,    57.648,        78,     9.155,        11,     3.693,        11,   245.053,        14,       233,         6,         0,    22.193,        81,   29107.5,     12621,      6607,     23069,        23,       287
         1,   6817.81,         0,         0,    277.63,       365,    45.009,        75,     9.528,        12,     3.934,        12,   511.361,        19,       497,         9,         0,    12.207,        43,   29107.5,     12621,      6607,     23069,        23,       287
         1,   15812.4,         0,         0,   1472.23,      1484,   318.133,       327,    14.567,        21,     9.134,        21,   610.516,        23,       589,        11,         0,    31.693,        61,   29107.5,     12621,      6607,     23069,        23,       287
         1,   8276.46,         0,         0,       515,       596,    79.766,       120,    10.847,        12,     4.581,        12,   451.601,        14,       439,         7,         0,     6.259,        24,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7694.79,         0,         0,   516.128,       567,    78.332,       120,    39.071,        55,    30.068,        55,   947.418,        28,       916,        18,         0,     6.392,        34,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9522.35,         0,         0,   820.077,       905,   186.543,       219,    16.469,        18,     9.799,        18,   624.491,        20,       602,        12,         0,     6.262,        21,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10870.1,         0,         0,    864.03,       940,   194.365,       224,    32.245,        43,    24.467,        43,   1597.03,        45,      1547,        31,         0,      2.38,        19,   29107.5,     12621,      6607,     23069,        23,       287
         1,   19608.4,         0,         0,      2470,      2488,   772.706,       829,   104.104,       137,    92.174,       137,   3903.29,        94,      3776,        71,         0,     0.314,        11,   29107.5,     12621,      6607,     23069,        23,       287
         1,   10179.5,         0,         0,   841.512,       884,   201.151,       246,    30.109,        40,     22.26,        40,   1530.46,        42,      1481,        32,         0,     1.871,        17,   29107.5,     12621,      6607,     23069,        23,       287
         1,   12482.2,         0,         0,   1152.81,      1101,   264.228,       278,     64.77,        70,    64.256,        70,   2760.78,        72,      2661,        54,         0,    92.183,       141,   29107.5,     12621,      6607,     23069,        23,       287
         1,   17322.2,         0,         0,   1732.25,      1751,   561.668,       611,    68.885,        89,    60.713,        89,   3858.43,        91,      3739,        68,         0,     5.226,        23,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7127.77,         0,         0,   371.394,       467,    53.207,        80,     15.08,        18,     8.616,        18,   729.908,        22,       707,        14,         0,    20.145,        27,   29107.5,     12621,      6607,     23069,        23,       287
         1,   1996.35,         0,         0,   198.104,       242,    20.824,        36,     8.038,         8,     2.619,         8,   224.956,        10,       217,         4,         0,     7.243,        28,   29107.5,     12621,      6607,     23069,        23,       287
         1,    9946.5,         0,         0,   615.464,       708,   144.303,       170,    16.025,        25,     9.909,        25,   781.087,        27,       758,        15,         0,    30.781,        96,   29107.5,     12621,      6607,     23069,        23,       287
         1,   11707.6,         0,         0,   693.171,       789,   175.486,       211,    17.102,        25,    10.654,        25,   828.102,        27,       803,        15,         0,     2.175,        12,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9171.92,         0,         0,   707.313,       807,   122.062,       168,    24.105,        36,    17.188,        36,   1224.64,        37,      1185,        24,         0,    13.832,        36,   29107.5,     12621,      6607,     23069,        23,       287
         1,   6414.03,         0,         0,   375.912,       390,    63.397,        86,     8.845,        13,     3.607,        13,    398.62,        20,       383,         8,         0,     9.111,        34,   29107.5,     12621,      6607,     23069,        23,       287
         1,   4159.71,         0,         0,   245.154,       330,    37.126,        59,     8.582,        13,     3.254,        13,   337.721,        15,       329,         6,         0,    22.904,       100,   29107.5,     12621,      6607,     23069,        23,       287
         1,   16177.5,         0,         0,    1306.1,      1316,   302.231,       320,    74.772,        86,    65.481,        86,    3783.5,        88,      3652,        70,         0,    18.853,        58,   29107.5,     12621,      6607,     23069,        23,       287
         1,   7352.83,         0,         0,   439.018,       522,    68.819,        96,    21.511,        29,    14.183,        29,   1106.15,        31,      1070,        22,         0,       8.3,        55,   29107.5,     12621,      6607,     23069,        23,       287
         1,   14231.7,         0,         0,   1203.33,      1356,    379.06,       408,    15.944,        22,    10.284,        22,   621.957,        24,       600,        11,         0,    30.408,        68,   29107.5,     12621,      6607,     23069,        23,       287
         1,   13732.6,         0,         0,   1480.31,      1577,   453.172,       475,    16.963,        22,    11.145,        22,   858.924,        26,       831,        16,         0,     39.75,       106,   29107.5,     12621,      6607,     23069,        23,       287
         1,   22709.4,         0,         0,   2829.64,      3067,   649.792,       695,    67.382,        91,    57.849,        91,    3721.5,        93,      3604,        67,         0,    11.727,        41,   29107.5,     12621,      6607,     23069,        23,       287
         1,     23695,         0,         0,   1898.42,      2040,    566.64,       522,   125.197,       164,   109.405,       164,   4191.67,        96,      4053,        73,         0,    17.506,        55,   29107.5,     12621,      6607,     23069,        23,       287
         1,   21859.5,         0,         0,   3061.49,      2828,   1019.08,       934,   137.946,       177,   125.499,       177,   5755.82,       149,      5559,       108,         0,     29.94,        47,   29107.5,     12621,      6607,     23069,        23,       287
         1,   8767.98,         0,         0,   739.605,       846,   184.072,       200,    16.192,        20,    10.822,        20,   644.156,        22,       623,        11,         0,    67.103,       118,   29107.5,     12621,      6607,     23069,        23,       287
         1,   5714.45,         0,         0,   284.397,       304,    41.393,        64,    18.062,        21,    11.305,        21,   708.196,        22,       683,        13,         0,    10.728,        41,   29107.5,     12621,      6607,     23069,        23,       287
         1,   20029.1,         0,         0,   2418.02,      2440,   592.811,       646,    41.742,        53,    32.951,        53,   1999.91,        53,      1934,        40,         0,     3.537,        20,   29107.5,     12621,      6607,     23069,        23,       287
         1,   9521.68,         0,         0,   703.477,       824,    127.91,       179,    44.698,        64,     36.97,        64,   1482.26,        37,      1441,        27,         0,    17.833,        55,   29107.5,     12621,      6607,     23069,        23,       287
