         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   2246.54,         1,         1,         4,         0,         0,   2262.29,      4754,    84.727,       218,    47.727,        27,     5.069,        27,   947.628,        29,       922,        21,         0,         0,   853.531,        29,       830,        21,         2,    12.366,        71,    447153,    375543,    188905,    332978,       420,      8385
         1,   2183.27,         1,         1,         6,         0,         0,   1776.74,      4537,    45.813,       198,    26.684,        33,     4.124,        33,   1313.88,        35,      1293,        26,         0,         0,    1329.6,        35,      1306,        26,         1,     2.359,        41,    447153,    375543,    188905,    332978,       420,      8385
         1,   5426.07,         1,         1,        13,         0,         0,   8334.82,     23409,   667.274,      1873,    75.278,       186,    33.756,       186,   10376.1,       188,     10175,       152,         0,         0,   9315.89,       188,      9157,       152,        23,     3.451,        44,    447153,    375543,    188905,    332978,       420,      8385
         1,    2427.2,         1,         1,         6,         0,         0,   2432.93,      6567,    98.486,       362,    28.092,        38,     5.331,        38,    1949.2,        40,      1924,        31,         0,         0,      1766,        40,      1742,        31,         4,      3.28,        44,    447153,    375543,    188905,    332978,       420,      8385
         1,   2479.75,         1,         1,         7,         0,         0,   2202.45,      5818,    73.028,       329,    28.678,        37,     5.373,        37,    1585.2,        39,      1558,        29,         0,         0,   1310.61,        39,      1284,        29,         4,     2.968,        24,    447153,    375543,    188905,    332978,       420,      8385
         1,   2348.36,         1,         1,         6,         0,         0,   1707.91,      4493,    41.624,       208,    24.571,        24,     3.092,        24,   874.037,        28,       859,        16,         0,         0,   1333.08,        28,      1319,        16,         5,      5.15,        55,    447153,    375543,    188905,    332978,       420,      8385
         1,    2850.9,         1,         1,         6,         0,         0,   2623.45,      7164,    99.551,       433,    25.936,        30,     4.228,        30,   1154.49,        32,      1135,        22,         0,         0,    1021.8,        32,      1003,        22,         3,      2.54,        28,    447153,    375543,    188905,    332978,       420,      8385
         1,   1090.62,         1,         1,         3,         0,         0,   613.119,      1491,    13.117,        66,    20.995,        13,      0.92,        13,   516.999,        17,       508,         9,         0,         0,   522.203,        17,       515,         9,         2,     4.699,        58,    447153,    375543,    188905,    332978,       420,      8385
         1,   2621.52,         1,         1,         6,         0,         0,    2609.9,      7065,   130.958,       381,    27.822,        46,      6.34,        46,   2187.21,        48,      2156,        35,         0,         0,   2012.78,        48,      1978,        35,         7,    13.083,       101,    447153,    375543,    188905,    332978,       420,      8385
         1,   2065.47,         1,         1,         3,         0,         0,   1320.77,      3730,    49.624,       205,    22.023,        20,      1.77,        20,   502.211,        22,       492,        11,         0,         0,   501.271,        22,       492,        11,         5,     6.267,        72,    447153,    375543,    188905,    332978,       420,      8385
         1,    2334.2,         1,         1,         4,         0,         0,   1688.22,      5800,    95.737,       369,    25.396,        31,     4.268,        31,   1140.05,        33,      1120,        21,         0,         0,   1143.59,        33,      1113,        21,         5,     5.787,        65,    447153,    375543,    188905,    332978,       420,      8385
         1,   5105.15,         1,         1,         7,         0,         0,    6721.2,     20930,    478.22,      1606,    58.859,       121,    41.018,       121,   5050.96,       123,      4966,        99,         0,         0,   4307.92,       123,      4221,        99,        11,     6.891,        48,    447153,    375543,    188905,    332978,       420,      8385
         1,   1477.49,         1,         1,         4,         0,         0,   1003.76,      2160,    46.219,       153,    22.946,        18,     1.921,        18,   422.469,        20,       412,        10,         0,         0,   489.415,        20,       478,        10,         5,    10.152,        84,    447153,    375543,    188905,    332978,       420,      8385
         1,   1631.28,         1,         1,         5,         0,         0,   966.761,      2457,     28.47,       117,    24.357,        25,     2.957,        25,   877.691,        27,       861,        17,         0,         0,   854.317,        27,       839,        17,         4,     8.126,       106,    447153,    375543,    188905,    332978,       420,      8385
         1,   3248.85,         1,         1,         7,         0,         0,   3031.79,      8368,   137.018,       518,    29.046,        49,     6.467,        49,      2542,        52,      2506,        37,         0,         0,    2629.5,        52,      2598,        37,         8,     3.746,        37,    447153,    375543,    188905,    332978,       420,      8385
         1,   4429.97,         1,         1,         7,         0,         0,   5023.34,     14796,   352.368,      1105,    35.121,        76,    11.257,        76,   2862.61,        78,      2810,        58,         0,         0,   2433.36,        78,      2380,        58,         9,    16.721,       146,    447153,    375543,    188905,    332978,       420,      8385
         1,   388.661,         1,         1,         2,         0,         0,   260.874,       609,     2.975,        14,    19.973,         5,     0.034,         5,   140.318,         8,       138,         2,         0,         0,   132.846,         8,       131,         2,         0,     0.138,        20,    447153,    375543,    188905,    332978,       420,      8385
         1,   3703.06,         1,         1,         7,         0,         0,   2845.44,      9166,   153.752,       549,    32.772,        58,     9.097,        58,   2383.07,        60,      2345,        42,         0,         0,   2049.52,        60,      2013,        42,        10,     7.209,        62,    447153,    375543,    188905,    332978,       420,      8385
         1,   3177.27,         1,         1,         7,         0,         0,   3359.08,      8731,   174.045,       687,    41.081,       114,    15.905,       114,   3576.88,        98,      3515,        71,         0,         0,   3591.95,        98,      3527,        71,        19,     6.098,        58,    447153,    375543,    188905,    332978,       420,      8385
         1,    4327.3,         1,         1,         4,         0,         0,   5024.45,     16750,   292.493,      1191,    25.499,        36,     3.688,        36,   1195.74,        38,      1174,        26,         0,         0,   1248.57,        38,      1225,        26,         5,    17.245,       153,    447153,    375543,    188905,    332978,       420,      8385
         1,   1974.25,         1,         1,         9,         0,         0,   1355.26,      3496,    39.352,       182,    37.425,        85,    11.709,        85,    3495.4,        63,      3451,        53,         0,         0,   3288.73,        63,      3244,        53,         4,    10.996,       127,    447153,    375543,    188905,    332978,       420,      8385
         1,   1569.01,         1,         1,         6,         0,         0,   771.876,      2744,    27.666,       110,    27.721,        25,     5.221,        25,   771.784,        28,       752,        21,         0,         0,   960.271,        28,       939,        21,         1,      1.21,        23,    447153,    375543,    188905,    332978,       420,      8385
         1,   7746.14,         1,         1,         7,         0,         0,   13020.5,     38362,   1038.38,      2815,    49.722,       135,    22.052,       135,   8656.55,       136,      8557,       108,         0,         0,   7606.98,       136,      7500,       108,        20,    15.858,       146,    447153,    375543,    188905,    332978,       420,      8385
         1,   1537.92,         2,         2,         3,         0,         0,   1484.75,      2935,    35.204,       124,    27.546,        39,     5.009,        39,   770.374,        24,       752,        16,         0,         0,   752.589,        24,       739,        16,         2,     5.223,        51,    447153,    375543,    188905,    332978,       420,      8385
         1,   3341.01,         1,         1,         6,         0,         0,   3304.87,      8631,     224.5,       693,    27.238,        42,     5.328,        42,   1377.19,        46,      1348,        31,         0,         0,   1737.41,        46,      1708,        31,         8,    15.514,       177,    447153,    375543,    188905,    332978,       420,      8385
         1,   5188.03,         2,         2,         2,         0,         0,   8245.96,     23591,   609.934,      1859,    58.851,       175,    28.109,       175,    1107.1,        37,      1088,        19,         0,         0,   1184.38,        37,      1166,        19,        11,     9.752,        71,    447153,    375543,    188905,    332978,       420,      8385
         1,   1158.94,         1,         1,         2,         0,         0,   631.623,      1560,    10.322,        50,    31.547,        11,     0.883,        11,   294.634,        14,       288,         6,         0,         0,   244.997,        14,       238,         6,         3,    13.778,        33,    447153,    375543,    188905,    332978,       420,      8385
         1,   3275.82,         1,         1,         4,         0,         0,   3856.62,      8874,   172.305,       602,    31.686,        46,     7.446,        46,   1921.96,        49,      1886,        36,         0,         0,   2505.87,        49,      2470,        36,         6,     3.101,        31,    447153,    375543,    188905,    332978,       420,      8385
         1,   1142.07,         1,         1,         2,         0,         0,   360.409,       765,    10.859,        43,    23.227,        10,     0.963,        10,   290.845,        12,       286,         5,         0,         0,   283.512,        12,       280,         5,         2,     2.649,        23,    447153,    375543,    188905,    332978,       420,      8385
         1,   4400.13,         1,         1,         9,         0,         0,   5775.44,     15968,   335.017,      1248,    34.283,        58,     8.889,        58,   2912.44,        60,      2872,        42,         0,         0,   3153.74,        60,      3113,        42,         9,    54.014,       503,    447153,    375543,    188905,    332978,       420,      8385
         1,   2869.93,         1,         1,         4,         0,         0,   2739.36,      7072,   144.979,       527,    38.737,        82,    12.284,        82,   2173.67,        47,      2136,        33,         0,         0,   2105.23,        47,      2071,        33,         6,    15.252,       177,    447153,    375543,    188905,    332978,       420,      8385
         1,   925.861,         1,         1,         3,         0,         0,   380.948,       984,    11.699,        51,     23.47,        13,     1.486,        13,   477.449,        15,       470,         7,         0,         0,    519.12,        15,       510,         7,         3,     2.001,        25,    447153,    375543,    188905,    332978,       420,      8385
         1,   1875.42,         1,         1,         3,         0,         0,   1271.33,      3543,    32.649,       138,    25.836,        16,      1.19,        16,   793.154,        19,       784,         8,         0,         0,   691.113,        19,       682,         8,         4,     5.867,        54,    447153,    375543,    188905,    332978,       420,      8385
         1,   2857.34,         1,         1,         5,         0,         0,   2319.29,      7206,     98.78,       427,    29.041,        37,      5.69,        37,   2039.25,        39,      2011,        30,         0,         0,   1982.96,        39,      1957,        30,         2,    11.633,        98,    447153,    375543,    188905,    332978,       420,      8385
         1,   2939.73,         1,         1,         3,         0,         0,   2631.88,      7686,   161.737,       609,    26.298,        22,     2.721,        22,   730.396,        24,       714,        11,         0,         0,   760.662,        24,       747,        11,         7,    14.131,       108,    447153,    375543,    188905,    332978,       420,      8385
         1,   1804.91,         1,         1,         4,         0,         0,   1154.82,      3315,    58.231,       218,    32.574,        15,     2.048,        15,   902.662,        20,       890,        11,         0,         0,   1426.72,        20,      1412,        11,         4,      7.87,        39,    447153,    375543,    188905,    332978,       420,      8385
         1,   2082.12,         1,         1,         4,         0,         0,   1730.06,      4099,    74.074,       267,    28.215,        18,     2.764,        18,   443.381,        21,       432,        10,         0,         0,   770.723,        21,       757,        10,         6,     4.857,        32,    447153,    375543,    188905,    332978,       420,      8385
