         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   82.3187,         1,         1,         5,         0,         0,    320.98,       772,   223.107,       649,    10.239,        37,       5.7,        37,   180.667,        39,       158,        27,         0,         0,   170.777,        39,       149,        27,         6,    24.465,       246,   6108.28,      8672,      6246,      8286,         4,        75
         1,   148.278,         2,         2,         4,         0,         0,   319.773,      1027,   266.958,       897,   562.807,      1421,    396.42,      1421,   517.676,       109,       448,        75,         0,         0,   487.025,       109,       413,        75,        26,     3.442,        43,   6108.28,      8672,      6246,      8286,         4,        75
         1,   139.765,         1,         1,         4,         0,         0,   267.044,       922,    236.26,       880,    43.915,       193,    33.448,       193,   889.614,       193,       758,       137,         0,         0,   890.262,       193,       749,       137,        44,    27.709,       233,   6108.28,      8672,      6246,      8286,         4,        75
         1,   157.066,         3,         3,        12,         0,         0,    166.15,       562,    88.701,       384,     96.15,       419,     85.99,       419,   577.303,       132,       487,        97,         0,         0,   567.896,       132,       486,        97,        26,     3.419,        24,   6108.28,      8672,      6246,      8286,         4,        75
         1,   54.6648,         1,         1,         6,         0,         0,    41.614,       180,    45.718,       108,     7.206,        37,     5.016,        37,   133.769,        39,       114,        21,         0,         0,   127.102,        39,       106,        21,        12,     2.025,        16,   6108.28,      8672,      6246,      8286,         4,        75
         1,    97.187,         1,         1,         4,         0,         0,   189.468,       784,    156.64,       641,    15.202,        69,    11.569,        69,   286.149,        69,       235,        47,         0,         0,   280.637,        69,       231,        47,        12,    16.745,       160,   6108.28,      8672,      6246,      8286,         4,        75
         1,   82.2982,         1,         1,         2,         0,         0,   169.929,       740,   158.626,       651,      2.93,        25,     2.323,        25,    75.855,        27,        64,        12,         0,         0,    71.752,        27,        59,        12,         9,    28.415,       297,   6108.28,      8672,      6246,      8286,         4,        75
         1,   140.784,         1,         1,         7,         0,         0,   244.605,       995,   251.891,       948,    40.438,       162,    32.476,       162,    734.33,       162,       613,       118,         0,         0,    787.63,       162,       657,       118,        28,     5.279,        55,   6108.28,      8672,      6246,      8286,         4,        75
         1,   210.003,         1,         1,         8,         0,         0,    556.94,      1811,   471.066,      1573,   1380.16,      4669,   1293.84,      4669,   1996.85,       398,      1658,       318,         0,         0,   2019.64,       398,      1698,       318,        58,     5.334,        68,   6108.28,      8672,      6246,      8286,         4,        75
         1,   291.336,         1,         1,        15,         0,         0,   284.612,      1049,   221.157,       920,   231.305,       974,   215.961,       974,   3130.83,       623,      2590,       515,         0,         0,   3176.34,       623,      2659,       515,        72,     3.049,        47,   6108.28,      8672,      6246,      8286,         4,        75
