         k,      dist, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   3280.77,         0,         0,    154.36,       213,    14.498,        26,    46.008,         9,     3.053,         9,   585.389,        15,       573,         6,         0,     6.743,        22,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3057.95,         0,         0,   161.851,       218,    18.518,        38,    37.389,        10,      2.56,        10,   441.911,        18,       419,         6,         0,     6.689,        23,   28162.3,     12926,      6608,     22411,       201,       287
         1,      3583,         0,         0,   132.108,       175,    11.419,        24,    34.799,         5,     0.158,         5,   132.719,        12,       129,         2,         0,   162.697,       463,   28162.3,     12926,      6608,     22411,       201,       287
         1,   995.691,         0,         0,    23.922,        30,     6.198,        12,    34.341,         5,     0.143,         5,   177.053,         8,       173,         2,         0,     0.478,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4022.16,         0,         0,   171.969,       222,    23.953,        39,    40.805,        17,     5.553,        17,   396.214,        11,       389,         4,         0,     8.646,        27,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1204.66,         0,         0,   112.871,       160,     8.767,        19,    37.251,         6,     1.218,         6,   180.385,        10,       173,         2,         0,     4.114,        24,   28162.3,     12926,      6608,     22411,       201,       287
         1,   7313.61,         0,         0,   525.083,       589,   113.778,       129,     45.14,        20,     9.381,        20,   1297.79,        25,      1276,        13,         0,    18.587,        55,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2559.66,         0,         0,    87.186,       119,    11.597,        22,    36.204,         7,     1.611,         7,   321.798,         9,       315,         3,         0,     8.518,        37,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2102.8,         0,         0,    70.813,        96,     8.254,        19,    36.753,         8,     1.678,         8,   369.891,        12,       363,         4,         0,     8.148,        42,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3822.26,         0,         0,   189.314,       267,    23.545,        45,    38.228,        10,     3.051,        10,   842.228,        16,       831,         6,         0,    22.899,        87,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4339.74,         0,         0,   287.887,       359,    25.603,        42,    41.602,        12,     4.551,        12,   576.098,        14,       563,         9,         0,     4.414,        17,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2355.12,         0,         0,   106.946,       136,    15.633,        24,    37.571,         6,     1.015,         6,   281.375,         9,       275,         3,         0,     8.579,        39,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2975.78,         0,         0,    153.97,       198,    13.431,        29,    38.721,        10,     2.801,        10,   509.758,        14,       501,         5,         0,     7.778,        29,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1267.43,         0,         0,   132.456,       177,     4.225,        10,     41.54,         5,     0.169,         5,   159.884,         8,       155,         2,         0,     4.749,        31,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5510.04,         0,         0,   291.688,       355,    58.337,        76,    38.978,        10,     3.382,        10,   609.305,        13,       598,         7,         0,    33.161,        93,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5368.28,         0,         0,   384.476,       496,    71.157,       107,    85.114,        80,    35.948,        80,   1138.23,        25,      1115,        13,         0,    63.202,       174,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3323.98,         0,         0,   153.873,       194,    14.513,        26,    36.803,         7,     1.949,         7,   291.372,        10,       282,         5,         0,      6.22,        27,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1966.17,         0,         0,   154.179,       191,     17.56,        32,    36.184,         9,     1.966,         9,   380.693,        14,       373,         4,         0,      6.66,        31,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2580.6,         0,         0,    42.445,        60,     8.665,        19,    38.955,         8,     2.678,         8,   546.901,        14,       537,         7,         0,    10.734,        39,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2739.4,         0,         0,    70.886,       114,     6.405,        17,    35.209,         5,     0.146,         5,   183.187,         9,       180,         2,         0,    25.914,       125,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3572.98,         0,         0,    79.436,        95,    21.617,        35,    46.649,        27,    10.575,        27,   223.344,        10,       216,         3,         0,    20.506,        97,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2724.83,         0,         0,   172.755,       229,    16.879,        28,    41.652,        16,     6.115,        16,   1120.26,        19,      1104,        10,         0,     3.785,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1092.13,         0,         0,    23.744,        52,     1.287,         6,    39.793,         1,     0.034,         1,     0.576,         6,         0,         0,         0,     7.511,        34,   28162.3,     12926,      6608,     22411,       201,       287
         1,   668.617,         0,         0,    28.234,        39,     2.649,         9,    35.054,         1,     0.016,         1,     0.614,         6,         0,         0,         0,     2.767,        26,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1914.57,         0,         0,    23.798,        32,     6.763,        14,    35.022,         5,      0.16,         5,   193.111,         8,       188,         2,         0,     7.478,        45,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1789.66,         0,         0,    27.739,        59,     2.259,         9,    34.568,         1,     0.042,         1,     0.517,         6,         0,         0,         0,    13.995,       104,   28162.3,     12926,      6608,     22411,       201,       287
         1,   478.769,         0,         0,   115.068,       146,     4.035,         9,    35.575,         4,      0.12,         4,    190.81,         7,       186,         2,         0,       2.6,        19,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1788.38,         0,         0,   133.296,       171,    13.643,        23,    38.832,        11,     3.678,        11,   383.162,        13,       373,         5,         0,    13.833,        51,   28162.3,     12926,      6608,     22411,       201,       287
         1,   6743.64,         0,         0,    562.62,       656,    88.354,       102,    81.782,        61,     43.18,        61,   897.184,        22,       871,        15,         0,    19.731,        72,   28162.3,     12926,      6608,     22411,       201,       287
         1,   773.369,         0,         0,    34.985,        46,      1.74,         7,    35.067,         1,     0.026,         1,     0.538,         5,         0,         0,         0,     9.118,        35,   28162.3,     12926,      6608,     22411,       201,       287
         1,   7713.82,         0,         0,   557.139,       647,   103.778,       130,        61,        43,    23.808,        43,   1188.99,        21,      1166,        14,         0,    12.608,        37,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4366.17,         0,         0,   243.131,       318,    32.194,        54,    45.836,        18,     9.669,        18,   1211.26,        20,      1188,        14,         0,     1.562,        10,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3335.49,         0,         0,   176.325,       227,     53.36,        66,     36.34,         7,     2.003,         7,   239.079,         9,       233,         3,         0,     4.562,        17,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2942.56,         0,         0,     137.4,       196,    13.654,        27,    36.655,         6,     1.013,         6,   287.973,         9,       282,         3,         0,     5.882,        28,   28162.3,     12926,      6608,     22411,       201,       287
         1,   961.601,         0,         0,    64.701,        84,     0.792,         9,    34.961,         1,     0.027,         1,     0.588,         9,         0,         0,         0,    124.94,       408,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1437.69,         0,         0,   113.371,       178,     8.096,        21,    40.534,        15,     4.658,        15,   821.777,        21,       807,         9,         0,    11.323,        71,   28162.3,     12926,      6608,     22411,       201,       287
         1,    3951.9,         0,         0,   137.587,       184,    13.778,        28,    35.815,         5,     1.011,         5,   214.714,         7,       210,         2,         0,     1.725,        21,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4435.46,         0,         0,   193.139,       250,    26.089,        44,    39.291,        11,     3.564,        11,   512.286,        13,       502,         5,         0,     8.659,        25,   28162.3,     12926,      6608,     22411,       201,       287
         1,   772.243,         0,         0,    39.125,        40,     5.705,        11,    35.653,         6,     0.753,         6,   135.278,         9,       130,         2,         0,     3.909,        33,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2797.1,         0,         0,   116.907,       172,     7.225,        18,    35.556,         5,     0.133,         5,   159.973,         8,       157,         2,         0,     0.563,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   733.297,         0,         0,    19.199,        35,     3.612,        10,    36.033,         6,     1.002,         6,     2.208,         8,         0,         0,         0,     8.708,        65,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1503.67,         0,         0,    34.219,        51,      7.86,        17,    37.634,        11,     2.671,        11,   316.088,        15,       307,         5,         0,    17.236,        63,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2187.3,         0,         0,    52.358,        78,     7.193,        19,    39.616,         1,     0.025,         1,     0.574,         7,         0,         0,         0,      3.96,        45,   28162.3,     12926,      6608,     22411,       201,       287
         1,   6832.64,         0,         0,   437.089,       510,    68.631,       104,    42.274,        18,     7.544,        18,   1154.97,        21,      1136,        11,         0,     8.625,        24,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3040.39,         0,         0,   199.624,       225,    10.383,        22,    36.515,         6,     0.975,         6,   183.718,         9,       178,         3,         0,     16.69,        55,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3325.57,         0,         0,   106.806,       149,    18.051,        30,    38.003,        10,     4.087,        10,    466.44,        15,       453,         6,         0,    32.144,       120,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2465.92,         0,         0,    54.636,        68,    10.884,        20,    43.025,         5,     0.915,         5,   135.169,         7,       131,         2,         0,      2.97,        18,   28162.3,     12926,      6608,     22411,       201,       287
         1,    1190.1,         0,         0,     30.68,        44,     1.619,         7,    34.539,         4,      0.12,         4,   174.326,         7,       171,         2,         0,     4.006,        26,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3999.75,         0,         0,   179.751,       237,    26.318,        41,    38.073,         9,     2.545,         9,   346.206,        13,       336,         5,         0,     3.265,        11,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4736.42,         0,         0,   253.567,       350,    37.086,        63,    60.788,        40,    19.507,        40,   2297.25,        33,      2264,        22,         0,    19.778,        66,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5064.46,         0,         0,   209.445,       283,    31.695,        49,    38.865,        11,      4.12,        11,    435.65,        15,       424,         5,         0,     9.756,        25,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3229.49,         0,         0,   228.462,       285,    19.195,        32,     37.99,        10,     2.875,        10,   460.102,        13,       448,         6,         0,    15.151,        47,   28162.3,     12926,      6608,     22411,       201,       287
         1,   6226.81,         0,         0,   350.567,       403,    59.432,        79,    52.037,        15,    17.405,        15,   676.057,        15,       662,         6,         0,    29.963,        72,   28162.3,     12926,      6608,     22411,       201,       287
         1,    377.08,         0,         0,    87.365,       125,     4.829,        11,     34.78,         5,     0.574,         5,    198.58,         8,       193,         2,         0,     1.359,        13,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3812.06,         0,         0,   185.384,       247,    40.346,        56,    48.876,        12,     6.444,        12,   770.944,        16,       757,         8,         0,    28.457,        66,   28162.3,     12926,      6608,     22411,       201,       287
         1,   645.182,         0,         0,     47.27,        60,     4.619,        12,    35.443,         6,     0.983,         6,   105.656,        10,       101,         2,         0,    26.904,       103,   28162.3,     12926,      6608,     22411,       201,       287
         1,    1375.7,         0,         0,    90.695,       109,     7.538,        17,    34.816,         4,      0.12,         4,   136.922,         7,       134,         2,         0,     5.534,        33,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1710.72,         0,         0,    74.325,        93,     10.18,        20,    39.875,        12,     4.259,        12,   582.625,        17,       571,         7,         0,     3.255,        17,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3576.54,         0,         0,   193.642,       253,    24.558,        35,    39.581,        11,     4.377,        11,   598.147,        13,       587,         6,         0,     8.282,        35,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4329.24,         0,         0,     121.8,       179,    23.275,        45,    36.464,         9,     2.255,         9,    427.73,        13,       419,         6,         0,     2.498,        16,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2068.64,         0,         0,    37.576,        55,     6.492,        15,    34.114,         1,     0.016,         1,     0.591,         6,         0,         0,         0,     8.812,        41,   28162.3,     12926,      6608,     22411,       201,       287
         1,   446.794,         0,         0,    13.797,        31,     0.687,         5,    36.347,         1,     0.015,         1,     0.529,         5,         0,         0,         0,     0.029,         6,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1792.83,         0,         0,    90.668,       127,     6.595,        14,    34.457,         5,     0.162,         5,   285.045,         8,       270,         2,         0,     0.561,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5161.81,         0,         0,   152.238,       169,    47.895,        62,    40.041,        13,     4.905,        13,   495.027,        15,       481,         8,         0,    26.518,        84,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2054.93,         0,         0,    41.321,        67,     3.245,        12,    45.881,         5,      0.16,         5,   147.616,         9,       145,         2,         0,    35.677,       134,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4523.42,         0,         0,   232.806,       303,    47.235,        63,    39.533,        12,     4.429,        12,   723.562,        16,       710,         6,         0,    18.924,        62,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3247.48,         0,         0,   202.713,       251,    17.428,        30,    36.607,         8,     1.801,         8,   365.821,        11,       357,         4,         0,     8.678,        39,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2226.52,         0,         0,     75.51,       119,    14.053,        30,     38.04,        10,     2.956,        10,   621.887,        19,       592,         6,         0,    14.916,        57,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5657.85,         0,         0,   666.035,       573,    44.349,        68,    51.655,        34,    14.214,        34,   1708.83,        24,      1684,        14,         0,     18.48,        41,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2026.7,         0,         0,   136.494,       180,    10.713,        25,    35.175,         5,     0.161,         5,   167.382,        12,       164,         2,         0,    45.399,       175,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1189.74,         0,         0,    21.788,        32,      4.74,        12,    35.781,         1,      0.02,         1,      0.61,         6,         0,         0,         0,     0.095,         8,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3208.99,         0,         0,    60.458,        86,    10.899,        20,    36.098,         5,     0.165,         5,   103.271,         8,       100,         2,         0,     0.763,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   406.356,         0,         0,    28.388,        40,         4,         9,    36.082,         5,     1.025,         5,   263.643,         9,       256,         3,         0,     1.421,         7,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2770.85,         0,         0,     31.35,        40,    15.665,        25,    37.472,         5,     0.845,         5,   186.175,         7,       182,         2,         0,     8.858,        45,   28162.3,     12926,      6608,     22411,       201,       287
         1,   7918.77,         0,         0,   554.825,       555,    87.862,       126,    49.105,        22,    10.644,        22,   1375.39,        25,      1351,        14,         0,     8.315,        31,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4449.41,         0,         0,   203.678,       265,    30.746,        51,     90.69,         9,     2.708,         9,   487.635,        12,       478,         5,         0,     9.542,        39,   28162.3,     12926,      6608,     22411,       201,       287
         1,    1249.2,         0,         0,     75.25,        72,     8.154,        17,    56.956,         1,     0.016,         1,      0.62,         6,         0,         0,         0,     6.768,        45,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2074.71,         0,         0,   119.002,       161,    10.657,        21,    36.743,         6,     0.649,         6,   186.858,         9,       183,         2,         0,    10.642,        69,   28162.3,     12926,      6608,     22411,       201,       287
         1,   10400.8,         0,         0,   827.933,       896,   192.234,       219,    46.433,        21,     9.939,        21,   1681.95,        23,      1658,        14,         0,    33.719,        97,   28162.3,     12926,      6608,     22411,       201,       287
         1,    1346.8,         0,         0,    60.643,        88,     2.604,        12,    35.139,         1,      0.03,         1,     0.616,         7,         0,         0,         0,     2.838,        26,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2235.06,         0,         0,   155.945,       234,     7.577,        17,    35.684,         5,     0.157,         5,   174.262,         8,       171,         2,         0,     0.676,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1553.94,         0,         0,   122.459,       180,    15.456,        27,    48.331,         5,     0.983,         5,   195.773,         9,       190,         2,         0,     8.782,        30,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4395.29,         0,         0,   217.253,       271,    36.385,        51,    43.483,         9,     2.805,         9,   900.352,        16,       886,         6,         0,    13.811,        32,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4100.74,         0,         0,   185.459,       237,    29.728,        52,    44.156,        10,     2.969,        10,   394.558,        14,       384,         6,         0,    28.512,        96,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5854.65,         0,         0,   269.871,       351,    33.266,        55,    40.159,        11,     4.326,        11,   552.544,        15,       540,         7,         0,    12.195,        33,   28162.3,     12926,      6608,     22411,       201,       287
         1,   570.824,         0,         0,    24.202,        43,     3.433,         9,    35.142,         1,     0.016,         1,     0.594,         5,         0,         0,         0,     0.057,         6,   28162.3,     12926,      6608,     22411,       201,       287
         1,    1722.1,         0,         0,    71.127,        91,     0.735,         9,    35.542,         1,     0.028,         1,     0.643,         9,         0,         0,         0,   149.188,       413,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1192.28,         0,         0,    22.045,        29,     4.923,        12,    35.158,         1,     0.026,         1,     0.734,         6,         0,         0,         0,     0.065,         8,   28162.3,     12926,      6608,     22411,       201,       287
         1,   993.215,         0,         0,    42.006,        50,     3.239,        10,    51.667,         5,     0.223,         5,   138.332,         8,       135,         2,         0,      0.89,        20,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4229.46,         0,         0,   324.148,       348,    34.662,        46,    58.024,        10,     5.441,        10,   590.558,        14,       568,         6,         0,      11.9,        25,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1534.39,         0,         0,    32.591,        31,     7.737,        12,    40.203,         1,     0.024,         1,     0.613,         6,         0,         0,         0,     2.412,        26,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4013.68,         0,         0,   197.782,       218,     28.21,        45,    37.509,        10,       2.8,        10,   841.275,        16,       830,         6,         0,    22.465,        87,   28162.3,     12926,      6608,     22411,       201,       287
         1,   6756.58,         0,         0,   389.874,       452,    70.187,        95,    59.257,        44,     22.07,        44,   846.541,        23,       821,        14,         0,    26.654,       103,   28162.3,     12926,      6608,     22411,       201,       287
         1,    2567.8,         0,         0,    58.206,        66,     8.476,        13,    37.221,         7,     2.135,         7,   200.642,         9,       193,         3,         0,     9.585,        35,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1523.89,         0,         0,    81.597,       126,     9.699,        20,    36.621,         8,     2.278,         8,   226.712,        12,       218,         3,         0,     7.481,        33,   28162.3,     12926,      6608,     22411,       201,       287
         1,   600.351,         0,         0,   101.119,       128,     4.242,        11,    34.826,         4,     0.121,         4,   134.344,         7,       132,         2,         0,     0.303,        12,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2809.09,         0,         0,   214.461,       263,    22.097,        38,    37.018,         7,      2.04,         7,   199.451,        11,       192,         3,         0,    13.514,        49,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2270.25,         0,         0,   129.411,       180,      14.3,        28,     35.71,         6,     1.242,         6,   228.086,        11,       221,         3,         0,     4.121,        24,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5917.07,         0,         0,   268.158,       326,    32.923,        57,    103.03,        22,     8.223,        22,   360.441,        14,       350,         7,         0,    23.141,        67,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2549.56,         0,         0,   133.133,       169,    15.788,        28,    36.461,         7,     1.449,         7,   250.595,         9,       245,         3,         0,     3.564,        18,   28162.3,     12926,      6608,     22411,       201,       287
         1,   7150.05,         0,         0,   289.212,       392,    34.984,        63,    42.863,        18,     7.423,        18,   1410.11,        22,      1389,        12,         0,    21.899,        67,   28162.3,     12926,      6608,     22411,       201,       287
         1,   890.767,         0,         0,    33.955,        54,     5.076,        11,    35.808,         5,     0.598,         5,   187.779,         9,       182,         2,         0,      1.34,        13,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4967.16,         0,         0,   270.046,       350,    27.763,        49,    43.896,        18,     6.841,        18,   1058.69,        20,      1037,        13,         0,     0.466,        15,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1390.64,         0,         0,    12.078,        21,     6.997,        11,    51.852,         1,     0.032,         1,     0.881,         6,         0,         0,         0,     0.155,         8,   28162.3,     12926,      6608,     22411,       201,       287
         1,   5067.37,         0,         0,   276.931,       249,    46.527,        58,     38.66,        11,     4.005,        11,   487.662,        15,       473,         7,         0,    22.407,        74,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2504.47,         0,         0,   194.123,       276,     20.63,        38,    37.868,        12,     3.374,        12,   667.386,        16,       655,         7,         0,    17.236,        69,   28162.3,     12926,      6608,     22411,       201,       287
         1,    7893.4,         0,         0,   639.616,       756,   115.272,       160,    73.103,        63,    34.686,        63,   985.267,        25,       958,        13,         0,    13.531,        68,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3633.79,         0,         0,   111.984,       177,    16.877,        34,    36.329,         7,     1.032,         7,   249.875,        10,       244,         3,         0,     3.456,        25,   28162.3,     12926,      6608,     22411,       201,       287
         1,   4148.13,         0,         0,   156.251,       219,    19.323,        38,    40.571,         6,     1.107,         6,   136.085,        10,       131,         2,         0,    28.169,        95,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3625.01,         0,         0,    80.552,       124,     9.901,        21,    37.747,         7,     2.091,         7,     330.6,        10,       323,         4,         0,    14.527,        47,   28162.3,     12926,      6608,     22411,       201,       287
         1,   7161.85,         0,         0,   336.656,       415,    74.671,       101,    57.238,        40,    19.174,        40,   1213.19,        26,      1174,        16,         0,    12.445,        40,   28162.3,     12926,      6608,     22411,       201,       287
         1,   137.615,         0,         0,    87.037,       143,     0.836,         7,    35.408,         1,     0.017,         1,     0.617,         7,         0,         0,         0,     6.973,        38,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3951.17,         0,         0,   234.143,       341,    21.523,        41,    37.048,         6,     1.447,         6,   409.733,        10,       403,         3,         0,    12.971,        19,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1066.54,         0,         0,    17.693,        30,     2.565,         8,    35.991,         1,     0.025,         1,     0.609,         5,         0,         0,         0,     3.612,        19,   28162.3,     12926,      6608,     22411,       201,       287
         1,   790.142,         0,         0,    18.229,        26,     4.406,         9,    36.252,         5,     0.569,         5,   217.253,         7,       213,         2,         0,     1.573,        13,   28162.3,     12926,      6608,     22411,       201,       287
         1,   777.927,         0,         0,    15.241,        24,     4.649,        12,    35.744,         4,     0.144,         4,   117.856,         7,       115,         2,         0,     0.366,        12,   28162.3,     12926,      6608,     22411,       201,       287
         1,   3712.84,         0,         0,    110.34,       147,    12.035,        24,    37.349,         9,      2.13,         9,   386.933,        11,       380,         4,         0,     2.939,        16,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2124.14,         0,         0,   170.881,       229,     13.99,        27,     37.23,         5,      0.83,         5,   141.749,         7,       138,         2,         0,     7.468,        39,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2289.85,         0,         0,   138.246,       212,     8.955,        22,    39.284,         4,     0.136,         4,   236.638,         8,       232,         2,         0,     0.528,        16,   28162.3,     12926,      6608,     22411,       201,       287
         1,    1514.7,         0,         0,    53.268,        58,     7.645,        15,    37.891,         5,     0.615,         5,   195.988,         7,       192,         2,         0,      6.83,        30,   28162.3,     12926,      6608,     22411,       201,       287
         1,      2717,         0,         0,   112.804,       142,    10.178,        22,    36.772,         5,     0.751,         5,   142.766,         9,       138,         2,         0,    12.658,        45,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2977.13,         0,         0,    173.33,       220,    22.512,        34,    42.081,        19,     6.669,        19,   366.597,        11,       359,         4,         0,    12.872,        47,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1477.46,         0,         0,    98.229,       151,     8.668,        22,    35.023,         5,     0.132,         5,   137.788,         9,       134,         2,         0,     4.608,        37,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2080.77,         0,         0,   120.157,       117,    11.308,        21,    36.465,         5,     1.149,         5,   121.063,         7,       117,         2,         0,     2.541,        14,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2429.67,         0,         0,    98.384,       148,     7.731,        19,    34.964,         4,     0.161,         4,   117.311,         9,       113,         2,         0,     2.795,        27,   28162.3,     12926,      6608,     22411,       201,       287
         1,   6873.35,         0,         0,   280.512,       359,    59.882,        83,    43.242,        20,     6.829,        20,   502.818,        11,       492,         6,         0,    25.337,        72,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1782.32,         0,         0,    32.998,        49,     4.189,        10,    57.386,         6,     1.148,         6,    414.01,        10,       407,         3,         0,    27.897,        72,   28162.3,     12926,      6608,     22411,       201,       287
         1,   1426.85,         0,         0,    39.465,        46,     7.428,        14,    40.601,         6,     1.322,         6,   271.628,         9,       266,         3,         0,     3.266,        15,   28162.3,     12926,      6608,     22411,       201,       287
         1,    3007.7,         0,         0,   127.415,       142,    10.356,        20,    41.531,        10,     2.405,        10,   612.805,        13,       603,         5,         0,      4.39,        19,   28162.3,     12926,      6608,     22411,       201,       287
         1,   2726.27,         0,         0,    99.325,        83,    17.206,        22,    42.767,         9,     4.444,         9,   578.915,        12,       558,         5,         0,    12.747,        36,   28162.3,     12926,      6608,     22411,       201,       287
         1,   7304.05,         0,         0,   531.272,       548,    75.785,        93,    58.517,        16,     8.124,        16,   1396.02,        20,      1372,        12,         0,    10.011,        32,   28162.3,     12926,      6608,     22411,       201,       287
