         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   3169.52,         1,         1,         4,         0,         0,   3690.21,      8893,   184.817,       537,    31.967,        47,     6.386,        47,   1346.61,        52,      1289,        33,         0,         0,   1249.51,        52,      1217,        33,        11,    10.947,        96,    457862,    376507,    188905,    334538,       336,      8385
         1,   4738.37,         1,         1,         4,         0,         0,   6082.05,     17045,   391.402,      1342,    30.045,        59,     9.414,        59,   1994.05,        60,      1949,        42,         0,         0,   2887.09,        60,      2847,        42,        11,    17.585,       133,    457862,    376507,    188905,    334538,       336,      8385
         1,   1276.71,         1,         1,         4,         0,         0,    640.77,      1492,      18.9,        68,    18.969,        13,     1.018,        13,   506.374,        16,       498,         9,         0,         0,   455.704,        16,       447,         9,         1,     7.526,        69,    457862,    376507,    188905,    334538,       336,      8385
         1,   4299.61,         1,         1,        10,         0,         0,   6079.83,     15085,   389.765,      1180,    79.002,       135,    24.093,       135,   2687.11,        81,      2634,        57,         0,         0,   2843.02,        81,      2784,        57,        16,      9.55,        88,    457862,    376507,    188905,    334538,       336,      8385
         1,   1087.55,         1,         1,         3,         0,         0,    758.23,      1847,    20.368,        77,    18.011,         9,     0.741,         9,   338.615,        12,       332,         6,         0,         0,     303.8,        12,       298,         6,         1,     3.603,        44,    457862,    376507,    188905,    334538,       336,      8385
         1,   2376.45,         1,         1,         5,         0,         0,   1872.45,      4707,     56.27,       261,     21.21,        23,     2.775,        23,   813.527,        25,       800,        15,         0,         0,   798.488,        25,       785,        15,         4,      0.14,        11,    457862,    376507,    188905,    334538,       336,      8385
         1,   4075.88,         1,         1,         3,         0,         0,   4743.17,     13472,   264.128,      1060,    26.626,        53,     7.186,        53,   4446.51,        57,      4410,        43,         0,         0,   2590.08,        57,      2552,        43,         7,     9.115,       103,    457862,    376507,    188905,    334538,       336,      8385
         1,   1682.67,         1,         1,         3,         0,         0,   1008.16,      2713,    23.834,       116,    17.908,         9,     0.723,         9,   256.952,        11,       251,         5,         0,         0,       393,        11,       387,         5,         1,      1.61,        19,    457862,    376507,    188905,    334538,       336,      8385
         1,    1723.6,         1,         1,         4,         0,         0,   889.644,      2335,    24.131,       111,    18.623,        17,     1.552,        17,   696.885,        19,       687,        11,         0,         0,   658.986,        19,       649,        11,         2,     9.254,        85,    457862,    376507,    188905,    334538,       336,      8385
         1,   2068.12,         1,         1,         5,         0,         0,   1181.17,      3490,    39.461,       177,    20.335,        23,     2.926,        23,   921.745,        26,       904,        17,         0,         0,   810.055,        26,       795,        17,         2,     0.926,        27,    457862,    376507,    188905,    334538,       336,      8385
         1,    4166.2,         1,         1,         5,         0,         0,    4422.6,     13321,   263.079,       952,    31.259,        63,     9.899,        63,   4226.62,        66,      4172,        56,         0,         0,   3194.51,        66,      3143,        56,         4,    12.755,       127,    457862,    376507,    188905,    334538,       336,      8385
         1,      3874,         1,         1,         9,         0,         0,   4677.08,     12762,   215.918,       854,    39.619,        95,    16.403,        95,    5316.4,       101,      5239,        77,         0,         0,   4739.38,       101,      4667,        77,        16,    15.976,       143,    457862,    376507,    188905,    334538,       336,      8385
         1,   5565.79,         1,         1,         6,         0,         0,   10580.6,     25821,   754.758,      2257,    57.213,       176,    28.933,       176,   3612.89,       113,      3536,        84,         0,         0,   3442.42,       113,      3366,        84,        15,    25.246,       222,    457862,    376507,    188905,    334538,       336,      8385
         1,   2844.61,         1,         1,        12,         0,         0,   3298.42,      7689,   114.619,       502,    29.907,        60,     9.995,        60,   3103.81,        63,      3055,        52,         0,         0,   4530.89,        63,      4488,        52,         3,     8.037,       102,    457862,    376507,    188905,    334538,       336,      8385
         1,   4399.64,         1,         1,         9,         0,         0,    5837.1,     14973,   261.723,      1013,     45.55,       156,    20.971,       156,    6054.8,       115,      5979,        86,         0,         0,   6872.13,       115,      6800,        86,        19,     7.803,        64,    457862,    376507,    188905,    334538,       336,      8385
         1,   1844.37,         1,         1,         4,         0,         0,   1297.46,      3312,    42.535,       153,    20.424,        13,     1.695,        13,   426.091,        15,       418,         9,         0,         0,   620.194,        15,       611,         9,         1,     4.089,        35,    457862,    376507,    188905,    334538,       336,      8385
         1,    4378.1,         1,         1,         6,         0,         0,   7009.02,     15942,   438.362,      1251,    31.627,        64,    10.725,        64,   2456.86,        67,      2406,        55,         0,         0,   2486.14,        67,      2436,        55,         6,     7.349,        54,    457862,    376507,    188905,    334538,       336,      8385
         1,   937.053,         1,         1,         4,         0,         0,   668.415,      1441,    20.381,        58,    19.738,        15,     1.439,        15,   448.334,        17,       439,         9,         0,         0,   427.009,        17,       419,         9,         1,     1.669,        31,    457862,    376507,    188905,    334538,       336,      8385
         1,   2614.19,         2,         2,         5,         0,         0,   1999.12,      5752,   119.392,       394,    31.016,        67,    11.097,        67,   2434.06,        58,      2395,        44,         0,         0,   2161.56,        58,      2126,        44,         6,     9.349,        89,    457862,    376507,    188905,    334538,       336,      8385
         1,   2224.43,         2,         2,         3,         0,         0,   1747.93,      5079,    63.734,       273,    28.534,        52,     7.677,        52,   1156.52,        42,      1131,        27,         0,         0,   1880.66,        42,      1854,        27,         8,     1.949,        35,    457862,    376507,    188905,    334538,       336,      8385
         1,   5165.87,         1,         1,        10,         0,         0,   6717.93,     19606,   433.656,      1560,    35.739,        86,    13.866,        86,    3772.3,        90,      3712,        67,         0,         0,   3227.13,        90,      3169,        67,        13,     3.568,        31,    457862,    376507,    188905,    334538,       336,      8385
