         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   26.4764,         1,         1,         2,         0,         0,   168.752,       235,    97.069,       163,      7.24,        17,     3.218,        17,    50.218,        21,        37,         9,         0,         0,    41.458,        21,        32,         9,         6,     9.759,        47,   12693.3,      9609,      8391,      9308,         1,        47
         1,   30.8708,         1,         1,         3,         0,         0,    133.55,       250,    56.644,       131,     2.973,        20,      2.65,        20,    48.171,        22,        38,         9,         0,         0,    44.743,        22,        36,         9,         5,    19.003,       146,   12693.3,      9609,      8391,      9308,         1,        47
         1,   232.773,         1,         1,        22,         0,         0,   842.397,      1114,   977.011,      1024,    643.29,       527,    335.94,       527,   2278.86,       530,      1676,       442,         0,         0,   3134.23,       530,      2096,       442,        60,    43.706,       127,   12693.3,      9609,      8391,      9308,         1,        47
         1,   149.624,         1,         1,        11,         0,         0,    1306.7,       716,   1051.03,       584,    161.47,       150,   117.028,       150,   1187.79,       152,       713,       128,         0,         0,   765.701,       152,       428,       128,        16,      8.72,        10,   12693.3,      9609,      8391,      9308,         1,        47
         1,   171.044,         1,         1,        15,         0,         0,   877.592,       744,   607.974,       633,   155.209,       225,   137.241,       225,   995.541,       228,       735,       197,         0,         0,   973.168,       228,       728,       197,        20,     10.06,        56,   12693.3,      9609,      8391,      9308,         1,        47
         1,   246.111,         1,         1,        15,         0,         0,   454.862,       784,   420.258,       674,    381.35,       432,   364.001,       432,   1809.15,       436,      1354,       369,         0,         0,   2222.76,       436,      1674,       369,        46,    34.975,       121,   12693.3,      9609,      8391,      9308,         1,        47
         1,   194.506,         1,         1,        13,         0,         0,   600.796,       766,   526.915,       663,   249.874,       433,   231.987,       433,   2280.54,       437,      1777,       372,         0,         0,   1760.13,       437,      1215,       372,        46,    53.753,       319,   12693.3,      9609,      8391,      9308,         1,        47
         1,   169.701,         1,         1,        16,         0,         0,   528.803,       742,   398.849,       629,    145.53,       217,   130.241,       217,   959.728,       220,       717,       192,         0,         0,   942.419,       220,       701,       192,        18,     6.138,        42,   12693.3,      9609,      8391,      9308,         1,        47
         1,   7.28011,         1,         1,         2,         0,         0,    37.086,        80,     5.977,        20,     0.382,         5,      0.06,         5,    10.955,         8,         8,         2,         0,         0,     9.991,         8,         8,         2,         0,     0.244,        20,   12693.3,      9609,      8391,      9308,         1,        47
         1,   20.4048,         1,         1,         6,         0,         0,   130.317,       162,    42.867,        64,     9.333,        20,     7.004,        20,    89.832,        23,        68,        13,         0,         0,    82.816,        23,        65,        13,         4,    12.979,        55,   12693.3,      9609,      8391,      9308,         1,        47
