         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,    765.94,         1,         1,         2,         0,         0,    378.98,       662,    15.748,        41,   212.209,         6,     0.795,         6,   643.882,        10,       637,         3,         0,         0,   307.851,        10,       302,         3,         1,     2.623,        15,    475901,    361513,    188905,    306359,      2516,      8385
         1,   808.913,         1,         1,         2,         0,         0,   264.782,       623,    20.525,        43,   157.737,         6,     0.384,         6,   620.028,         9,       616,         3,         0,         0,   429.656,         9,       425,         3,         1,     6.417,        58,    475901,    361513,    188905,    306359,      2516,      8385
         1,   530.215,         1,         1,         2,         0,         0,   219.454,       413,     4.288,        19,   148.091,         4,     0.037,         4,    343.29,         7,       341,         2,         0,         0,   266.701,         7,       264,         2,         0,     1.349,        18,    475901,    361513,    188905,    306359,      2516,      8385
         1,   413.402,         1,         1,         2,         0,         0,    94.177,       281,     5.409,        19,   152.181,         5,     0.036,         5,   497.597,         9,       493,         3,         0,         0,   565.479,         9,       561,         3,         0,     0.261,        20,    475901,    361513,    188905,    306359,      2516,      8385
         1,   951.162,         1,         1,         2,         0,         0,    52.281,       122,     9.661,        39,   159.665,         1,      0.02,         1,     0.229,         6,         0,         0,         0,         0,     0.264,         6,         0,         0,         0,     4.774,        32,    475901,    361513,    188905,    306359,      2516,      8385
         1,   641.202,         1,         1,         2,         0,         0,   261.742,       613,     5.623,        23,   163.033,         6,     0.195,         6,    323.14,         9,       321,         2,         0,         0,   314.599,         9,       313,         2,         0,     1.909,        22,    475901,    361513,    188905,    306359,      2516,      8385
         1,   1920.51,         1,         1,         4,         0,         0,      1402,      2959,    41.872,       126,   169.068,        32,     4.336,        32,   1472.78,        23,      1457,        14,         0,         0,   2133.94,        23,      2115,        14,         3,     5.005,        37,    475901,    361513,    188905,    306359,      2516,      8385
         1,   2170.87,         1,         1,         3,         0,         0,   1629.54,      3720,    63.543,       215,   146.226,        22,     2.395,        22,   2706.47,        25,      2691,        13,         0,         0,   2439.49,        25,      2425,        13,         5,    52.133,       405,    475901,    361513,    188905,    306359,      2516,      8385
         1,   205.913,         1,         1,         2,         0,         0,   256.787,       638,     2.754,        12,   186.376,         1,     0.026,         1,     0.296,         5,         0,         0,         0,         0,     0.445,         5,         0,         0,         0,     0.045,         6,    475901,    361513,    188905,    306359,      2516,      8385
         1,   1091.53,         1,         1,         4,         0,         0,   782.689,      1855,     15.68,        67,   156.097,        18,     2.134,        18,   2837.78,        20,      2827,        11,         0,         0,   1223.77,        20,      1210,        11,         4,     4.014,        23,    475901,    361513,    188905,    306359,      2516,      8385
