         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   30.3645,         2,         2,         2,         0,         0,    65.936,       103,    29.272,        50,    22.592,        34,     7.106,        34,   475.364,        16,       465,         7,         0,         0,   487.328,        16,       479,         7,         3,    11.798,        83,   16071.9,      9484,      8391,      8852,        29,        47
         1,   11.1803,         1,         1,         2,         0,         0,    40.583,        94,     7.091,        25,     3.702,         5,     0.501,         8,   374.782,        13,       369,         5,         0,         0,   365.103,        13,       360,         5,         1,      1.69,        36,   16071.9,      9484,      8391,      8852,        29,        47
         1,   69.9118,         3,         3,         6,         0,         0,   112.075,       162,    94.903,       141,   538.452,       923,   449.297,       923,   5913.05,       116,      5778,        87,         0,         0,   5972.72,       116,      5816,        87,        16,    10.864,        49,   16071.9,      9484,      8391,      8852,        29,        47
         1,   27.6586,         1,         1,         2,         0,         0,   182.642,       287,    99.965,       197,     5.787,        12,     1.836,        12,   378.931,        14,       371,         5,         0,         0,   372.234,        14,       366,         5,         3,    11.163,        68,   16071.9,      9484,      8391,      8852,        29,        47
         1,   17.4642,         1,         1,         2,         0,         0,    55.895,        68,    22.979,        45,     6.755,         9,      0.93,         9,   219.966,        11,       215,         3,         0,         0,    281.23,        11,       276,         3,         1,     9.491,        52,   16071.9,      9484,      8391,      8852,        29,        47
         1,   13.8924,         1,         1,         2,         0,         0,    40.079,        77,     5.267,        20,     3.872,         7,     0.357,         7,   232.886,        10,       230,         3,         0,         0,   227.562,        10,       224,         3,         1,     9.034,        71,   16071.9,      9484,      8391,      8852,        29,        47
         1,   15.2971,         1,         1,         2,         0,         0,    39.104,        66,    11.524,        28,     5.293,        12,     1.734,        12,   362.465,        16,       354,         6,         0,         0,   356.275,        16,       350,         6,         4,       5.1,        27,   16071.9,      9484,      8391,      8852,        29,        47
         1,   10.8167,         1,         1,         2,         0,         0,    46.319,        73,    12.762,        35,      5.43,        10,     1.528,        10,   294.422,        13,       287,         5,         0,         0,   287.453,        13,       282,         5,         2,     6.723,        45,   16071.9,      9484,      8391,      8852,        29,        47
         1,   7.81025,         1,         1,         2,         0,         0,    38.416,        85,     5.631,        18,     4.807,         8,     0.974,         8,   154.683,         9,       151,         2,         0,         0,   149.744,         9,       146,         2,         2,     2.543,        19,   16071.9,      9484,      8391,      8852,        29,        47
         1,         5,         1,         1,         2,         0,         0,    30.829,        60,     5.807,        18,     5.716,        11,     1.838,        11,   377.065,        14,       367,         6,         0,         0,   373.284,        14,       365,         6,         2,     6.068,        25,   16071.9,      9484,      8391,      8852,        29,        47
         1,   16.1189,         1,         1,         4,         0,         0,    44.258,        76,    20.738,        44,     8.886,        16,      4.05,        16,   722.408,        18,       710,        10,         0,         0,   714.432,        18,       703,        10,         4,      2.49,        11,   16071.9,      9484,      8391,      8852,        29,        47
         1,   2.23607,         1,         1,         2,         0,         0,    10.456,        17,     4.418,        11,     3.735,         6,     0.073,         6,   144.283,         9,       141,         2,         0,         0,   142.688,         9,       139,         2,         0,     0.294,        24,   16071.9,      9484,      8391,      8852,        29,        47
         1,   36.1559,         1,         1,         4,         0,         0,   114.092,       204,    80.254,       178,     9.401,        23,      5.07,        23,   1096.44,        25,      1072,        16,         0,         0,   1194.75,        25,      1166,        16,         3,    40.691,       171,   16071.9,      9484,      8391,      8852,        29,        47
         1,   10.6338,         1,         1,         3,         0,         0,    44.593,        79,    14.937,        45,     8.912,        13,     5.142,        13,   599.406,        16,       590,         8,         0,         0,   637.765,        16,       627,         8,         4,     0.045,         3,   16071.9,      9484,      8391,      8852,        29,        47
         1,    33.883,         1,         1,         3,         0,         0,   111.432,       100,    83.681,        76,     9.941,        19,     4.947,        19,   886.227,        21,       867,        11,         0,         0,   774.236,        21,       758,        11,         5,    19.651,        69,   16071.9,      9484,      8391,      8852,        29,        47
         1,   49.1473,         2,         2,         5,         0,         0,   153.534,       274,   104.963,       200,    33.229,        70,    21.541,        70,   1939.11,        40,      1895,        25,         0,         0,   1788.06,        40,      1746,        25,        10,     4.498,        12,   16071.9,      9484,      8391,      8852,        29,        47
         1,   27.4571,         1,         1,         5,         0,         0,    47.556,        66,     30.26,        60,    22.163,        25,     6.669,        25,   1148.01,        27,      1128,        16,         0,         0,   1140.09,        27,      1122,        16,         4,    18.926,       101,   16071.9,      9484,      8391,      8852,        29,        47
         1,   3.16228,         1,         1,         2,         0,         0,    47.498,        91,     1.335,         8,    11.875,         5,     0.062,         5,   147.262,         8,       145,         2,         0,         0,    144.41,         8,       142,         2,         0,     1.901,        36,   16071.9,      9484,      8391,      8852,        29,        47
         1,   42.0476,         3,         3,         2,         0,         0,    195.58,       317,   127.908,       234,   1326.57,      1447,   981.941,      1447,    4158.8,        65,      4051,        50,         0,         0,   3552.42,        65,      3449,        50,         8,    22.005,        75,   16071.9,      9484,      8391,      8852,        29,        47
         1,   22.0362,         1,         1,         4,         0,         0,    43.488,        75,    24.867,        55,    10.881,        21,     4.787,        21,   787.021,        23,       772,        11,         0,         0,   778.801,        23,       765,        11,         5,     3.485,        26,   16071.9,      9484,      8391,      8852,        29,        47
         1,   24.0278,         1,         1,         3,         0,         0,    93.004,       170,    52.896,       111,     9.022,        16,       4.3,        16,   724.952,        18,       711,        10,         0,         0,   715.633,        18,       703,        10,         2,     3.201,        15,   16071.9,      9484,      8391,      8852,        29,        47
         1,   45.3008,         1,         1,         7,         0,         0,   155.742,       256,   122.883,       202,    22.548,        42,    14.202,        42,   2756.46,        44,      2705,        32,         0,         0,   2806.62,        44,      2753,        32,         6,      6.16,        17,   16071.9,      9484,      8391,      8852,        29,        47
         1,   38.6285,         1,         1,         7,         0,         0,   113.817,       165,    63.441,       126,    39.495,        26,    10.035,        26,   1522.85,        28,      1495,        21,         0,         0,   1517.16,        28,      1489,        21,         1,    21.076,       105,   16071.9,      9484,      8391,      8852,        29,        47
         1,   26.0227,         2,         2,         4,         0,         0,   109.423,       193,    52.722,       112,      37.6,        75,    25.333,        75,   1428.53,        32,      1398,        23,         0,         0,   1405.99,        32,      1377,        23,         4,     4.067,        22,   16071.9,      9484,      8391,      8852,        29,        47
         1,   11.7047,         1,         1,         2,         0,         0,    57.659,       109,     8.403,        33,         4,         7,     0.357,         7,   231.197,        10,       227,         3,         0,         0,   228.502,        10,       225,         3,         1,      8.88,        67,   16071.9,      9484,      8391,      8852,        29,        47
         1,   13.0384,         1,         1,         2,         0,         0,    46.814,        81,    13.331,        33,     6.494,        13,     2.504,        13,   453.856,        16,       443,         8,         0,         0,   426.888,        16,       417,         8,         4,     4.003,        15,   16071.9,      9484,      8391,      8852,        29,        47
