         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   24.4407,         1,         1,         4,         0,         0,   197.955,       150,    55.074,        59,    20.754,        12,     4.463,        12,   647.483,        14,       630,         6,         0,         0,   539.424,        14,       528,         6,         2,    18.218,        56,   13118.4,      7947,      6246,      7221,        53,        75
         1,        16,         1,         1,         4,         0,         0,    79.097,       102,    23.406,        45,    12.745,        19,     3.941,        19,   1065.61,        20,      1045,        11,         0,         0,   759.275,        20,       744,        11,         4,    11.979,        68,   13118.4,      7947,      6246,      7221,        53,        75
         1,   20.2485,         1,         1,         2,         0,         0,   120.596,       216,      20.1,        58,     6.253,         5,     0.058,         5,   138.977,         8,       137,         2,         0,         0,   132.994,         8,       131,         2,         0,     2.273,        31,   13118.4,      7947,      6246,      7221,        53,        75
         1,   8.94427,         1,         1,         2,         0,         0,    24.667,        49,     6.167,        20,     6.721,         8,     3.011,        22,   485.042,        12,       477,         5,         0,         0,   374.764,        12,       368,         5,         1,     9.968,        64,   13118.4,      7947,      6246,      7221,        53,        75
         1,   18.6815,         1,         1,         2,         0,         0,    70.735,       158,    26.183,        72,      7.35,         9,      1.06,         9,   246.556,        11,       241,         4,         0,         0,   240.835,        11,       236,         4,         2,     2.693,        21,   13118.4,      7947,      6246,      7221,        53,        75
         1,   31.9694,         1,         1,         9,         0,         0,   113.524,       236,    52.543,        95,    39.182,        58,    18.607,        58,   2931.26,        58,      2865,        44,         0,         0,   2839.29,        58,      2776,        44,         8,    10.598,        59,   13118.4,      7947,      6246,      7221,        53,        75
         1,   14.5602,         1,         1,         2,         0,         0,    31.222,        65,    10.739,        31,     6.793,         9,     0.918,         9,   299.881,        12,       295,         4,         0,         0,   293.369,        12,       289,         4,         2,     3.105,        31,   13118.4,      7947,      6246,      7221,        53,        75
         1,   61.3774,         2,         2,         7,         0,         0,   139.242,       254,   119.448,       176,   241.826,       505,   182.441,       505,    4211.6,        68,      4129,        52,         0,         0,   4083.55,        68,      4019,        52,        11,     2.131,         8,   13118.4,      7947,      6246,      7221,        53,        75
         1,   16.9706,         1,         1,         2,         0,         0,   140.017,       275,    33.571,        89,      7.55,         7,     0.566,         7,   212.488,        10,       207,         3,         0,         0,   206.992,        10,       203,         3,         1,    16.437,       109,   13118.4,      7947,      6246,      7221,        53,        75
         1,   48.7864,         2,         2,         3,         0,         0,    384.56,       585,   155.966,       312,    38.252,        95,    24.852,        95,   3391.84,        66,      3326,        43,         0,         0,   3227.36,        66,      3171,        43,        15,    54.901,       307,   13118.4,      7947,      6246,      7221,        53,        75
         1,   46.0435,         1,         1,         3,         0,         0,     83.97,       179,    37.513,        96,    24.091,        25,     5.803,        25,   1473.79,        29,      1444,        16,         0,         0,   1206.86,        29,      1181,        16,         6,    20.219,       106,   13118.4,      7947,      6246,      7221,        53,        75
         1,   6.40312,         1,         1,         2,         0,         0,    52.112,        89,      5.17,        16,     6.533,         4,     0.056,         4,   104.226,         7,       102,         2,         0,         0,    99.514,         7,        98,         2,         0,      0.21,        12,   13118.4,      7947,      6246,      7221,        53,        75
         1,   35.3755,         1,         1,         3,         0,         0,   232.176,       449,    72.404,       213,    22.025,        21,      6.08,        21,   1347.81,        25,      1327,        12,         0,         0,   1444.06,        25,      1409,        12,         6,    60.353,       190,   13118.4,      7947,      6246,      7221,        53,        75
         1,   6.08276,         1,         1,         2,         0,         0,    24.408,        36,     4.517,        13,    15.249,         7,     1.782,         7,   209.026,        10,       202,         3,         0,         0,   213.477,        10,       208,         3,         1,     9.273,        61,   13118.4,      7947,      6246,      7221,        53,        75
         1,   46.9781,         2,         2,         3,         0,         0,   136.234,       226,    59.224,       128,    36.651,        67,    17.653,        67,   1517.74,        33,      1470,        18,         0,         0,    1497.9,        33,      1456,        18,        10,     5.558,        29,   13118.4,      7947,      6246,      7221,        53,        75
         1,   47.1392,         1,         1,         8,         0,         0,   196.905,       242,    111.61,       194,   194.118,       359,    159.44,       359,   3702.16,        81,      3593,        54,         0,         0,   3701.45,        81,      3576,        54,        15,     4.535,        26,   13118.4,      7947,      6246,      7221,        53,        75
         1,   3.60555,         1,         1,         2,         0,         0,    34.747,        90,     2.913,        15,     6.031,         5,     0.062,         5,    67.847,         8,        66,         1,         0,         0,    64.878,         8,        64,         1,         1,     0.217,        15,   13118.4,      7947,      6246,      7221,        53,        75
         1,   10.7703,         1,         1,         2,         0,         0,    62.588,       132,     7.341,        24,     6.628,        10,     1.048,        10,   300.716,        14,       294,         5,         0,         0,   294.638,        14,       288,         5,         2,     8.714,        80,   13118.4,      7947,      6246,      7221,        53,        75
         1,   30.0689,         1,         1,         3,         0,         0,    65.672,       137,    33.186,        82,     9.227,        13,     2.626,        13,   438.683,        15,       428,         7,         0,         0,   428.109,        15,       420,         7,         3,     4.849,        15,   13118.4,      7947,      6246,      7221,        53,        75
         1,   25.5539,         1,         1,         2,         0,         0,    58.515,       135,    31.945,        78,     8.077,        16,     1.898,        16,   390.486,        18,       382,         7,         0,         0,   384.099,        18,       375,         7,         5,     7.669,        52,   13118.4,      7947,      6246,      7221,        53,        75
         1,   10.0711,         1,         1,         4,         0,         0,    45.533,        82,     9.949,        29,     9.679,        13,     2.532,        13,   599.713,        14,       590,         8,         0,         0,   537.235,        14,       527,         8,         1,     1.451,        15,   13118.4,      7947,      6246,      7221,        53,        75
         1,   17.4642,         1,         1,         2,         0,         0,    25.104,        54,    10.281,        29,     6.796,         8,     0.898,         8,   117.397,        10,       112,         3,         0,         0,    114.05,        10,       110,         3,         1,     2.314,        20,   13118.4,      7947,      6246,      7221,        53,        75
         1,   20.3961,         1,         1,         2,         0,         0,    78.515,       127,    23.881,        51,     9.184,         9,     0.934,         9,   235.927,        12,       230,         4,         0,         0,   228.742,        12,       224,         4,         2,     4.279,        31,   13118.4,      7947,      6246,      7221,        53,        75
         1,   22.4722,         1,         1,         2,         0,         0,    70.876,       162,    21.598,        65,     7.759,        13,     1.317,        13,   467.193,        17,       461,         6,         0,         0,   463.702,        17,       457,         6,         4,    30.521,       201,   13118.4,      7947,      6246,      7221,        53,        75
         1,   36.8782,         1,         1,         2,         0,         0,    76.456,       146,    48.635,       107,     9.261,        15,     2.497,        15,   411.223,        17,       403,         7,         0,         0,    404.23,        17,       395,         7,         5,     6.403,        36,   13118.4,      7947,      6246,      7221,        53,        75
         1,   12.0416,         1,         1,         2,         0,         0,    95.121,       183,    15.119,        43,     7.668,         9,     1.019,         9,   292.738,        12,       288,         4,         0,         0,   287.955,        12,       284,         4,         2,     3.914,        34,   13118.4,      7947,      6246,      7221,        53,        75
         1,     32.28,         1,         1,         2,         0,         0,   100.652,       219,    68.442,       158,     9.698,        16,     3.315,        16,    405.27,        18,       394,         6,         0,         0,   442.101,        18,       432,         6,         6,    17.038,        77,   13118.4,      7947,      6246,      7221,        53,        75
         1,    48.763,         1,         1,         3,         0,         0,    77.952,       181,     38.04,        99,    13.383,        25,     5.405,        25,   1111.82,        29,      1092,        15,         0,         0,   1098.67,        29,      1080,        15,         7,    18.823,       112,   13118.4,      7947,      6246,      7221,        53,        75
         1,    7.2111,         1,         1,         2,         0,         0,    29.616,        70,     5.278,        20,     6.473,         7,     0.276,         7,   213.388,        10,       210,         3,         0,         0,   207.758,        10,       205,         3,         1,     1.323,        25,   13118.4,      7947,      6246,      7221,        53,        75
         1,   9.89949,         1,         1,         2,         0,         0,    68.238,       171,     7.975,        31,     6.563,         7,     0.445,         7,   213.942,        10,       210,         3,         0,         0,   209.889,        10,       207,         3,         1,     4.369,        36,   13118.4,      7947,      6246,      7221,        53,        75
         1,    10.198,         1,         1,         2,         0,         0,    37.107,        96,      5.94,        23,     6.397,         7,     0.319,         7,   177.767,        10,       174,         3,         0,         0,   173.883,        10,       170,         3,         1,     1.231,        25,   13118.4,      7947,      6246,      7221,        53,        75
         1,   39.5546,         1,         1,         3,         0,         0,    87.783,       183,    81.785,       142,    11.638,        19,      4.17,        19,   667.794,        22,       652,        12,         0,         0,   670.456,        22,       655,        12,         4,     7.445,        66,   13118.4,      7947,      6246,      7221,        53,        75
         1,   6.83095,         1,         1,         3,         0,         0,    22.195,        43,     4.002,        13,     9.044,        11,     1.924,        11,   288.035,        11,       281,         5,         0,         0,   284.341,        11,       278,         5,         1,     6.325,        37,   13118.4,      7947,      6246,      7221,        53,        75
         1,   11.0454,         1,         1,         2,         0,         0,    62.398,       140,    10.533,        30,     7.436,         8,     0.679,         8,   140.526,        10,       136,         3,         0,         0,   136.445,        10,       132,         3,         1,     2.377,        22,   13118.4,      7947,      6246,      7221,        53,        75
         1,   5.09902,         1,         1,         2,         0,         0,    42.476,        96,     3.969,        15,     7.349,         8,     0.828,         8,   286.787,        11,       282,         4,         0,         0,    279.91,        11,       276,         4,         2,     2.171,        19,   13118.4,      7947,      6246,      7221,        53,        75
         1,   43.5412,         1,         1,         5,         0,         0,    99.566,       217,     45.61,       111,    38.985,        88,    23.835,        88,   1837.02,        41,      1798,        23,         0,         0,   2039.78,        41,      2002,        23,        12,     3.975,        22,   13118.4,      7947,      6246,      7221,        53,        75
         1,      38.1,         1,         1,         9,         0,         0,   143.137,       272,      54.5,       114,    41.843,        77,    27.111,        77,   4515.99,        77,      4424,        60,         0,         0,   4370.92,        77,      4281,        60,         9,    23.725,       142,   13118.4,      7947,      6246,      7221,        53,        75
         1,   77.7857,         2,         2,         8,         0,         0,   146.418,       254,      82.5,       174,   357.503,       826,   316.863,       826,   6800.93,       107,      6661,        81,         0,         0,   7444.47,       107,      7273,        81,        18,    10.667,        31,   13118.4,      7947,      6246,      7221,        53,        75
         1,   82.6778,         1,         1,         4,         0,         0,   296.719,       239,   156.541,       163,    74.653,       145,    42.679,       145,   3370.59,        57,      3275,        36,         0,         0,   2748.98,        57,      2690,        36,        12,    21.993,        93,   13118.4,      7947,      6246,      7221,        53,        75
         1,   27.8766,         1,         1,         3,         0,         0,   162.411,       338,    53.331,       135,    10.292,        14,     2.889,        14,   846.613,        18,       832,         8,         0,         0,   788.465,        18,       778,         8,         4,     9.536,        56,   13118.4,      7947,      6246,      7221,        53,        75
         1,   13.3417,         1,         1,         2,         0,         0,    52.133,       112,     8.125,        25,     7.896,        10,     1.141,        10,   271.104,        13,       265,         4,         0,         0,   260.107,        13,       255,         4,         2,    33.878,       131,   13118.4,      7947,      6246,      7221,        53,        75
         1,    6.7082,         1,         1,         2,         0,         0,    34.986,        66,     5.992,        18,     7.376,         9,      1.09,         9,   116.403,        11,       112,         2,         0,         0,   113.947,        11,       110,         2,         2,     5.306,        49,   13118.4,      7947,      6246,      7221,        53,        75
         1,   44.4306,         1,         1,         4,         0,         0,   157.775,       303,    76.408,       173,    14.089,        33,     6.118,        33,   1369.16,        35,      1344,        20,         0,         0,   1351.24,        35,      1327,        20,         5,    26.925,       125,   13118.4,      7947,      6246,      7221,        53,        75
         1,   21.2638,         1,         1,         4,         0,         0,    32.681,        66,    15.451,        35,    10.924,        12,      3.61,        12,   591.293,        16,       579,         9,         0,         0,   578.285,        16,       567,         9,         3,     0.521,         6,   13118.4,      7947,      6246,      7221,        53,        75
         1,        13,         1,         1,         2,         0,         0,    76.414,       186,    19.054,        59,     7.516,         6,     0.922,         6,   187.411,        10,       182,         4,         0,         0,   182.374,        10,       177,         4,         1,      1.69,         8,   13118.4,      7947,      6246,      7221,        53,        75
         1,   25.7101,         1,         1,         3,         0,         0,    53.844,       103,     26.66,        62,    13.744,        11,     3.766,        11,   420.769,        13,       411,         6,         0,         0,   459.039,        13,       448,         6,         3,      7.02,        13,   13118.4,      7947,      6246,      7221,        53,        75
         1,   13.9284,         1,         1,         2,         0,         0,    20.861,        47,     9.915,        28,     7.666,         9,         1,         9,   229.258,        14,       223,         5,         0,         0,   221.319,        14,       216,         5,         3,     3.248,        21,   13118.4,      7947,      6246,      7221,        53,        75
         1,   19.0263,         1,         1,         2,         0,         0,    41.867,        98,    12.687,        34,     7.568,         9,     1.275,         9,   222.594,        11,       217,         4,         0,         0,   216.334,        11,       212,         4,         2,     3.295,        21,   13118.4,      7947,      6246,      7221,        53,        75
         1,   17.3044,         1,         1,         3,         0,         0,    38.669,        81,    11.991,        31,     8.476,        10,     1.566,        10,   352.947,        12,       346,         6,         0,         0,   344.846,        12,       338,         6,         0,     2.824,        17,   13118.4,      7947,      6246,      7221,        53,        75
         1,        10,         1,         1,         2,         0,         0,     45.05,       127,     7.623,        28,     6.814,         6,     0.246,         6,   113.843,         8,       110,         2,         0,         0,   111.688,         8,       109,         2,         0,     0.871,        22,   13118.4,      7947,      6246,      7221,        53,        75
         1,   7.61577,         1,         1,         2,         0,         0,    27.078,        71,     5.055,        18,     7.482,        10,     0.818,        10,   245.779,        12,       241,         3,         0,         0,   241.676,        12,       238,         3,         1,     3.972,        46,   13118.4,      7947,      6246,      7221,        53,        75
         1,   27.8206,         1,         1,         3,         0,         0,   108.699,       216,    30.978,        76,     9.484,        15,     2.585,        15,   632.294,        17,       617,         9,         0,         0,   584.664,        17,       571,         9,         4,    12.921,        50,   13118.4,      7947,      6246,      7221,        53,        75
         1,    34.699,         1,         1,         4,         0,         0,     75.06,       146,    40.134,        93,    14.434,        22,     5.731,        22,   1123.84,        25,      1102,        15,         0,         0,   1113.82,        25,      1093,        15,         5,     8.686,        40,   13118.4,      7947,      6246,      7221,        53,        75
         1,   40.8489,         1,         1,         3,         0,         0,    72.285,       147,    32.094,        77,    15.119,        24,     5.144,        24,   1296.41,        26,      1272,        16,         0,         0,   1221.07,        26,      1202,        16,         4,     9.456,        58,   13118.4,      7947,      6246,      7221,        53,        75
