         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   35.2278,         4,         4,         2,         0,         0,     84.61,        79,     27.97,        33,   833.679,       998,   422.747,       998,   2751.83,        22,      2716,        15,         0,         0,   2274.03,        22,      2234,        15,         1,     9.265,        34,   53722.3,     28364,     23223,     25121,        95,       157
         1,         2,         1,         1,         2,         0,         0,    37.307,        55,     5.356,        12,    12.286,         1,     0.041,         1,     0.938,         6,         0,         0,         0,         0,     0.627,         6,         0,         0,         0,    15.593,        62,   53722.3,     28364,     23223,     25121,        95,       157
         1,   30.2324,         1,         1,         2,         0,         0,    67.589,        72,    33.983,        36,    13.895,         8,     0.954,         8,   379.454,        10,       372,         3,         0,         0,    385.76,        10,       380,         3,         1,     9.708,        54,   53722.3,     28364,     23223,     25121,        95,       157
         1,    19.105,         1,         1,         2,         0,         0,    59.674,        64,     4.713,        17,    11.221,         7,     0.459,         7,   324.192,        11,       319,         3,         0,         0,   310.051,        11,       304,         3,         1,    11.267,        68,   53722.3,     28364,     23223,     25121,        95,       157
         1,   46.0435,         1,         1,         2,         0,         0,    70.188,        93,    36.871,        48,    16.339,        11,     4.261,        11,   729.337,        13,       715,         5,         0,         0,    763.68,        13,       750,         5,         3,    23.218,        69,   53722.3,     28364,     23223,     25121,        95,       157
         1,   16.9292,         1,         1,         4,         0,         0,    57.316,        77,     8.866,        25,    14.324,        14,     3.602,        14,   881.108,        16,       865,         8,         0,         0,   781.467,        16,       768,         8,         3,     4.488,        17,   53722.3,     28364,     23223,     25121,        95,       157
         1,         3,         1,         1,         2,         0,         0,    21.669,        83,     1.076,         6,     12.17,         1,     0.032,         1,     0.408,         4,         0,         0,         0,         0,     0.232,         4,         0,         0,         0,     2.011,        13,   53722.3,     28364,     23223,     25121,        95,       157
         1,   18.3848,         1,         1,         2,         0,         0,    40.118,        77,     6.447,        18,     9.367,         7,     0.726,         7,   311.623,        10,       306,         3,         0,         0,    290.19,        10,       285,         3,         1,     1.865,        18,   53722.3,     28364,     23223,     25121,        95,       157
         1,   43.1053,         1,         1,         3,         0,         0,    480.08,       540,   116.182,       196,    14.226,        14,     4.044,        14,   840.357,        18,       819,         7,         0,         0,   863.931,        18,       847,         7,         3,    22.179,       124,   53722.3,     28364,     23223,     25121,        95,       157
         1,   15.2971,         1,         1,         2,         0,         0,    64.187,       100,     5.731,        15,    10.458,        10,     1.254,        10,   404.152,        13,       399,         4,         0,         0,   425.334,        13,       421,         4,         2,     13.88,        96,   53722.3,     28364,     23223,     25121,        95,       157
         1,   11.0454,         1,         1,         2,         0,         0,   142.985,       281,     4.412,        17,    10.105,         9,     1.048,         9,   498.713,        11,       489,         4,         0,         0,   380.982,        11,       375,         4,         2,     7.674,        45,   53722.3,     28364,     23223,     25121,        95,       157
         1,   24.7386,         1,         1,         2,         0,         0,    36.041,        41,     6.564,         9,     9.928,         5,     0.887,         5,     2.978,         5,         0,         0,         0,         0,     2.549,         5,         0,         0,         0,     7.528,        33,   53722.3,     28364,     23223,     25121,        95,       157
         1,   79.3788,         5,         5,         2,         0,         0,   194.139,       220,    53.163,        99,   1163.41,      1371,   1098.87,      1371,   6290.16,        70,      6216,        43,         0,         0,   6375.04,        70,      6288,        43,        21,    67.543,       252,   53722.3,     28364,     23223,     25121,        95,       157
         1,   47.8539,         2,         2,         2,         0,         0,   327.442,       313,     53.06,        91,    62.585,       103,    43.432,       103,   4180.63,        47,      4125,        34,         0,         0,   4558.02,        47,      4506,        34,         7,    17.008,        79,   53722.3,     28364,     23223,     25121,        95,       157
         1,   22.1359,         1,         1,         2,         0,         0,    76.356,       168,    13.037,        47,    40.847,        18,      3.16,        18,   1510.99,        21,      1493,         8,         0,         0,    1748.3,        21,      1727,         8,         6,    22.746,       112,   53722.3,     28364,     23223,     25121,        95,       157
         1,   19.3132,         1,         1,         2,         0,         0,   185.228,       186,    36.825,        26,    11.796,        13,     1.783,        13,   631.821,        16,       622,         6,         0,         0,   663.046,        16,       655,         6,         4,     7.168,        43,   53722.3,     28364,     23223,     25121,        95,       157
         1,   28.7627,         1,         1,         4,         0,         0,    202.16,       227,    39.345,        55,    16.484,        14,     4.933,        14,    924.24,        17,       909,         9,         0,         0,   1080.13,        17,      1058,         9,         2,    10.593,        51,   53722.3,     28364,     23223,     25121,        95,       157
         1,   24.8395,         1,         1,         2,         0,         0,   139.756,       193,    26.341,        66,    14.555,        10,     1.071,        10,   409.497,        12,       403,         4,         0,         0,    427.87,        12,       423,         4,         2,    13.414,        89,   53722.3,     28364,     23223,     25121,        95,       157
         1,   41.2311,         1,         1,         2,         0,         0,    80.867,       102,     6.349,        12,     9.549,         6,     0.271,         6,   185.561,         8,       183,         2,         0,         0,    234.19,         8,       229,         2,         0,     1.455,        22,   53722.3,     28364,     23223,     25121,        95,       157
         1,   47.9944,         2,         2,         8,         0,         0,   241.475,       255,    56.251,        58,   540.122,       697,   568.922,       697,   3592.32,        35,      3538,        29,         0,         0,   3263.39,        35,      3214,        29,         2,      4.59,        14,   53722.3,     28364,     23223,     25121,        95,       157
         1,   31.6228,         2,         2,         2,         0,         0,   368.468,       335,    66.066,        57,    77.184,        99,    35.975,        99,   1916.77,        21,      1891,        13,         0,         0,   1750.05,        21,      1724,        13,         3,     9.203,        29,   53722.3,     28364,     23223,     25121,        95,       157
         1,   35.3412,         1,         1,         2,         0,         0,    69.589,        96,    21.344,        57,     17.27,        12,     3.217,        12,   740.095,        15,       724,         6,         0,         0,   524.806,        15,       513,         6,         3,     23.84,        70,   53722.3,     28364,     23223,     25121,        95,       157
         1,   23.2594,         1,         1,         2,         0,         0,   243.802,       411,    31.372,        76,    10.241,         8,     0.849,         8,   424.674,        11,       420,         4,         0,         0,   446.713,        11,       442,         4,         2,     2.308,        19,   53722.3,     28364,     23223,     25121,        95,       157
         1,   79.1581,         2,         2,         2,         0,         0,    52.278,       115,    20.246,        76,   163.056,       259,   109.748,       259,   2089.68,        44,      2061,        20,         0,         0,   2040.28,        44,      2016,        20,        18,    28.808,       245,   53722.3,     28364,     23223,     25121,        95,       157
         1,   36.2353,         1,         1,         2,         0,         0,    43.603,        79,     9.535,        22,    11.571,        13,     2.202,        13,   675.082,        15,       667,         6,         0,         0,   632.056,        15,       624,         6,         4,     17.97,        65,   53722.3,     28364,     23223,     25121,        95,       157
         1,   15.2315,         1,         1,         2,         0,         0,    87.096,       105,    14.288,        22,    45.033,         6,     16.59,         6,   376.133,         8,       366,         2,         0,         0,   358.597,         8,       317,         2,         0,    53.537,        48,   53722.3,     28364,     23223,     25121,        95,       157
         1,   66.3722,         5,         5,         6,         0,         0,   898.678,       462,   141.875,       132,   4293.24,      4905,   4185.56,      4905,      9661,        87,      9487,        57,         0,         0,   8697.97,        87,      8469,        57,        20,    33.978,        71,   53722.3,     28364,     23223,     25121,        95,       157
         1,   64.6211,         3,         3,         5,         0,         0,   466.596,       306,   167.568,       150,    1573.8,      1715,   1698.27,      1715,   5409.79,        59,      5303,        44,         0,         0,   5509.16,        59,      5411,        44,         7,    29.215,       107,   53722.3,     28364,     23223,     25121,        95,       157
         1,   37.9473,         1,         1,         2,         0,         0,   116.635,       112,    34.592,        60,    13.877,         8,     1.418,         8,   598.932,        11,       590,         4,         0,         0,   795.761,        11,       784,         4,         2,     10.98,        49,   53722.3,     28364,     23223,     25121,        95,       157
         1,   34.0588,         1,         1,         2,         0,         0,   107.227,        82,    19.644,        34,    12.053,        14,     2.517,        14,   664.684,        16,       653,         6,         0,         0,   621.395,        16,       613,         6,         4,    15.069,        72,   53722.3,     28364,     23223,     25121,        95,       157
         1,    12.083,         1,         1,         2,         0,         0,    90.714,       163,     5.168,        11,     9.631,         5,     0.824,         5,   150.079,         7,       147,         2,         0,         0,    132.69,         7,       130,         2,         0,     2.256,        13,   53722.3,     28364,     23223,     25121,        95,       157
         1,   23.3238,         1,         1,         2,         0,         0,   104.393,       185,    19.429,        65,    10.113,        10,      0.96,        10,   586.327,        13,       580,         4,         0,         0,   628.799,        13,       621,         4,         2,    11.261,       106,   53722.3,     28364,     23223,     25121,        95,       157
         1,   29.1548,         3,         3,         2,         0,         0,    50.417,        93,     9.028,        22,    1107.3,      1478,   906.525,      1478,   604.649,        14,       595,         6,         0,         0,   700.169,        14,       690,         6,         2,     5.785,        46,   53722.3,     28364,     23223,     25121,        95,       157
         1,    7.2111,         1,         1,         2,         0,         0,    87.142,        87,     4.706,        14,    12.069,         1,     0.035,         1,     0.856,         6,         0,         0,         0,         0,     0.604,         6,         0,         0,         0,     4.647,        38,   53722.3,     28364,     23223,     25121,        95,       157
