         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   36.6742,         1,         1,         2,         0,         0,    73.848,        85,    10.599,        28,    16.387,         9,     0.685,         9,   303.446,        11,       298,         4,         0,         0,   211.861,        11,       207,         4,         2,     2.173,        21,   30809.1,     29576,     23223,     25400,       142,       157
         1,   17.7279,         1,         1,         3,         0,         0,    67.046,       169,      41.7,        31,    25.338,        18,     2.011,        18,   501.474,        18,       494,         6,         0,         0,   490.206,        18,       481,         6,         6,    16.895,       144,   30809.1,     29576,     23223,     25400,       142,       157
         1,   7.07107,         1,         1,         2,         0,         0,    65.119,       176,     3.691,        18,    14.189,         9,     0.609,         9,   472.835,        12,       467,         4,         0,         0,   412.365,        12,       408,         4,         2,    23.609,       205,   30809.1,     29576,     23223,     25400,       142,       157
         1,   45.7056,         2,         2,         2,         0,         0,     77.41,       167,    39.156,        79,    20.914,        54,     8.767,        54,   1092.07,        32,      1073,        16,         0,         0,   1180.75,        32,      1164,        16,         8,    19.629,       151,   30809.1,     29576,     23223,     25400,       142,       157
         1,     25.02,         1,         1,         2,         0,         0,   148.152,       262,    18.703,        43,     8.713,         1,     0.019,         1,     0.201,         6,         0,         0,         0,         0,     0.184,         6,         0,         0,         0,     4.406,        18,   30809.1,     29576,     23223,     25400,       142,       157
         1,         5,         1,         1,         2,         0,         0,    27.241,        84,     2.348,        19,     9.319,         7,     0.198,         7,   139.521,        11,       136,         3,         0,         0,   167.036,        11,       164,         3,         1,     1.317,        39,   30809.1,     29576,     23223,     25400,       142,       157
         1,    33.559,         2,         2,         4,         0,         0,    69.122,       110,    17.627,        41,   110.842,       195,    58.895,       195,   270.313,        21,       261,        10,         0,         0,   265.325,        21,       255,        10,         7,     4.624,        24,   30809.1,     29576,     23223,     25400,       142,       157
         1,   41.2311,         3,         3,         2,         0,         0,   226.803,       470,   116.592,       237,   209.762,       324,   130.289,       324,   2541.62,        62,      2480,        36,         0,         0,   3274.36,        62,      3131,        36,        16,    32.767,       201,   30809.1,     29576,     23223,     25400,       142,       157
         1,   28.3019,         2,         2,         2,         0,         0,    95.985,       199,     21.73,        70,    51.453,       109,    33.802,       109,   791.042,        26,       777,        13,         0,         0,   1278.84,        26,      1259,        13,         7,    15.905,        88,   30809.1,     29576,     23223,     25400,       142,       157
         1,   29.2746,         1,         1,         2,         0,         0,    33.212,        68,    13.069,        36,    14.144,        14,     2.158,        14,   126.186,        18,       117,         6,         0,         0,    141.24,        18,       133,         6,         6,     6.244,        31,   30809.1,     29576,     23223,     25400,       142,       157
