         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   4830.15,         1,         1,         9,         0,         0,    7673.9,     18968,   613.293,      1562,    33.904,        77,    22.426,        77,   2853.93,        77,      2801,        54,         0,         0,   2879.13,        77,      2827,        54,        15,     5.769,        51,    443210,    392983,    188905,    352464,       168,      8385
         1,   4359.59,         2,         2,         5,         0,         0,   5127.11,     15511,   325.906,      1237,    60.109,       187,    34.903,       187,   3843.88,        71,      3791,        60,         0,         0,   4741.48,        71,      4680,        60,         5,    13.188,        54,    443210,    392983,    188905,    352464,       168,      8385
         1,   11068.6,         1,         1,        17,         0,         0,   43900.1,     87566,   4473.23,      9863,   524.139,      1162,    313.05,      1162,   30693.4,       910,     29903,       744,         0,         0,   30779.4,       910,     30007,       744,       128,     7.812,        91,    443210,    392983,    188905,    352464,       168,      8385
         1,   4010.02,         1,         1,         8,         0,         0,   4709.12,     12821,   259.834,       993,    17.535,        49,     6.639,        49,   1243.28,        50,      1208,        35,         0,         0,   1246.73,        50,      1217,        35,         7,     9.722,       118,    443210,    392983,    188905,    352464,       168,      8385
         1,   3727.98,         1,         1,         3,         0,         0,   3709.61,     11591,   234.682,       742,    12.618,        28,      2.96,        28,   525.961,        30,       510,        16,         0,         0,   544.349,        30,       532,        16,         8,    14.096,       124,    443210,    392983,    188905,    352464,       168,      8385
         1,   3062.79,         1,         1,         5,         0,         0,    2245.9,      6150,   146.898,       608,    17.191,        42,     5.667,        42,   1303.58,        44,      1277,        30,         0,         0,   1337.85,        44,      1313,        30,         5,     1.621,        26,    443210,    392983,    188905,    352464,       168,      8385
         1,   6240.15,         1,         1,         6,         0,         0,   12087.4,     33434,   1155.24,      2883,    32.789,       114,    17.526,       114,   4823.27,       116,      4746,        86,         0,         0,   4936.53,       116,      4857,        86,        20,    10.736,       112,    443210,    392983,    188905,    352464,       168,      8385
         1,   4448.39,         1,         1,         7,         0,         0,   6714.09,     17058,   321.982,      1177,    19.977,        46,     7.566,        46,   1487.99,        50,      1448,        37,         0,         0,   1558.32,        50,      1520,        37,         7,     4.268,        38,    443210,    392983,    188905,    352464,       168,      8385
         1,    876.55,         1,         1,         2,         0,         0,   447.349,      1033,     10.83,        53,     8.988,         7,     0.349,         7,   146.566,         9,       144,         3,         0,         0,   149.792,         9,       148,         3,         1,     2.611,        35,    443210,    392983,    188905,    352464,       168,      8385
         1,   11067.3,         1,         1,        18,         0,         0,   28740.7,     68063,   2190.32,      5894,    126.43,       396,    85.001,       396,   11236.2,       399,     10917,       321,         0,         0,     12143,       399,     11776,       321,        60,       3.4,        22,    443210,    392983,    188905,    352464,       168,      8385
