         k,      dist, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,reevaluate,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   4962.89,         0,         0,   305.345,       337,    65.586,        89,    14.344,        10,     3.174,        10,    379.17,        16,       366,         7,         0,     19.54,        66,   29652.8,     12803,      6607,     23011,        58,       287
         1,      2556,         0,         0,    29.145,        46,    10.058,        23,    11.451,         6,     0.688,         6,    91.177,         8,        87,         2,         0,     4.314,        36,   29652.8,     12803,      6607,     23011,        58,       287
         1,   15387.6,         0,         0,   2013.53,      2123,   529.519,       576,   132.216,       159,   106.803,       159,   4926.47,        78,      4834,        48,         0,      12.5,        63,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7920.27,         0,         0,   522.221,       577,    124.98,       167,    26.865,        27,    14.217,        27,   1140.51,        29,      1108,        19,         0,    34.375,        92,   29652.8,     12803,      6607,     23011,        58,       287
         1,   11757.1,         0,         0,   1043.06,      1175,   260.161,       319,    38.634,        42,    25.112,        42,   2239.04,        49,      2187,        30,         0,    16.457,        76,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8444.89,         0,         0,   465.161,       554,   114.404,       146,    24.922,        26,    12.426,        26,   1927.96,        27,      1899,        18,         0,     5.025,        16,   29652.8,     12803,      6607,     23011,        58,       287
         1,   11175.3,         0,         0,    1006.6,      1190,   229.362,       272,    23.201,        22,    11.033,        22,   1122.92,        26,      1097,        14,         0,     10.22,        29,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5766.06,         0,         0,     336.7,       396,    39.527,        63,    19.441,        16,     7.264,        16,   692.109,        18,       673,        10,         0,     4.758,        44,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4250.18,         0,         0,   234.584,       302,    30.345,        42,    14.967,         7,     2.635,         7,   328.823,        11,       313,         5,         0,     6.669,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9829.86,         0,         0,   794.977,       909,   180.233,       233,    18.219,        16,     5.961,        16,   526.111,        18,       511,         9,         0,     0.586,        21,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7190.43,         0,         0,    304.08,       378,    41.366,        57,    22.106,        19,     9.874,        19,   737.543,        21,       715,        14,         0,     0.348,        11,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10704.7,         0,         0,   469.927,       551,   108.977,       133,    17.076,        15,     5.876,        15,    433.89,        17,       418,         7,         0,    59.915,       198,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8557.62,         0,         0,   582.455,       722,    93.742,       147,    47.895,        69,    33.458,        69,   1722.78,        32,      1689,        19,         0,     5.193,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5045.56,         0,         0,   243.646,       305,    36.344,        57,    17.809,        16,     6.057,        16,   604.237,        20,       588,        10,         0,     7.559,        31,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6226.43,         0,         0,   283.057,       351,    54.058,        73,    21.442,        16,     9.613,        16,     955.2,        18,       935,        12,         0,    14.879,        40,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4646.21,         0,         0,   244.368,       315,    42.521,        61,    15.905,        12,     4.986,        12,   403.549,        14,       392,         4,         0,    10.175,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8537.62,         0,         0,   261.865,       305,    80.511,        98,   159.724,       192,   140.626,       192,   2384.81,        42,      2327,        33,         0,    21.329,        69,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5645.36,         0,         0,   307.727,       424,    24.513,        49,    15.782,        11,     4.054,        11,   699.631,        17,       686,         8,         0,    15.022,        18,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8655.18,         0,         0,   583.515,       682,   109.609,       157,    24.976,        26,    12.525,        26,   1116.58,        29,      1087,        18,         0,     21.65,        79,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7282.97,         0,         0,   336.921,       376,    51.397,        63,    24.511,        25,    11.826,        25,   984.356,        27,       955,        19,         0,    11.549,        36,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5166.87,         0,         0,   345.687,       418,    55.158,        77,    17.177,        15,     5.715,        15,   702.136,        18,       687,         9,         0,     9.893,        46,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4459.73,         0,         0,   192.251,       230,    32.374,        46,    13.025,         9,     2.069,         9,   324.508,        12,       316,         4,         0,     6.843,        31,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7398.37,         0,         0,   391.302,       489,    82.344,       125,    17.903,        18,      6.66,        18,   766.852,        22,       748,        10,         0,    23.213,        69,   29652.8,     12803,      6607,     23011,        58,       287
         1,   12416.6,         0,         0,   1113.43,      1219,   284.197,       315,     32.32,        37,    19.523,        37,   2070.18,        40,      2026,        30,         0,    20.519,        57,   29652.8,     12803,      6607,     23011,        58,       287
         1,   11846.1,         0,         0,   807.127,       908,   210.286,       261,    82.375,       100,    65.859,       100,   2458.63,        61,      2384,        43,         0,     9.424,        31,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5669.47,         0,         0,   296.847,       381,    44.445,        65,    18.363,        17,     7.013,        17,   889.768,        20,       871,        10,         0,    15.164,        36,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8287.69,         0,         0,   417.011,       533,    56.767,        98,    13.461,        12,      3.05,        12,    410.49,        16,       398,         7,         0,    22.485,        82,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10158.2,         0,         0,   756.918,       897,   164.999,       204,    21.175,        20,    10.017,        20,   943.228,        24,       918,        13,         0,    80.239,       185,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9538.63,         0,         0,   700.828,       811,   164.412,       205,     31.37,        34,    18.767,        34,   2111.99,        35,      2070,        26,         0,    13.181,        34,   29652.8,     12803,      6607,     23011,        58,       287
         1,   13615.8,         0,         0,   1411.61,      1571,   314.091,       354,    37.334,        43,    23.535,        43,    2509.2,        46,      2455,        34,         0,    22.779,        65,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8205.14,         0,         0,   434.396,       470,   113.861,       131,    23.513,        18,    10.898,        18,   771.425,        20,       748,        13,         0,     0.043,         3,   29652.8,     12803,      6607,     23011,        58,       287
         1,   2491.18,         0,         0,    49.002,        77,    11.013,        22,    12.395,         7,     1.456,         7,   264.785,        10,       258,         4,         0,     4.871,        19,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3083.87,         0,         0,   121.005,       168,    25.268,        33,    24.045,        12,     6.999,        12,   520.671,        14,       507,         8,         0,     4.712,        15,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9780.37,         0,         0,   707.768,       764,   152.071,       208,    21.558,        19,     9.496,        19,   898.863,        23,       878,        12,         0,     4.991,        18,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5076.19,         0,         0,   269.821,       320,    37.224,        56,    16.151,        12,     4.992,        12,   514.108,        14,       501,         7,         0,    14.233,        46,   29652.8,     12803,      6607,     23011,        58,       287
         1,   729.478,         0,         0,    85.037,       120,     3.392,        10,    11.279,         1,     0.016,         1,      0.64,         6,         0,         0,         0,     0.091,         8,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7497.71,         0,         0,   514.107,       630,     82.08,       122,    23.466,        25,    11.587,        25,   1129.56,        27,      1100,        17,         0,    17.188,        46,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9496.41,         0,         0,   693.567,       803,   131.437,       184,    32.129,        34,    19.808,        34,   1865.39,        38,      1822,        27,         0,    23.678,        62,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4456.41,         0,         0,   243.231,       308,    40.917,        64,    16.644,        14,     5.186,        14,   703.513,        17,       688,         9,         0,     4.986,        21,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4000.84,         0,         0,   152.306,       207,    34.564,        54,    16.226,        11,      4.66,        11,   443.505,        16,       431,         6,         0,     6.339,        23,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10921.4,         0,         0,   1027.15,      1179,   213.746,       268,    65.728,        81,    49.566,        81,   2894.35,        61,      2820,        47,         0,    12.898,        35,   29652.8,     12803,      6607,     23011,        58,       287
         1,   12729.8,         0,         0,   1403.06,      1401,   287.998,       361,    42.133,        57,    28.979,        57,   850.888,        27,       824,        14,         0,    17.049,        35,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4410.19,         0,         0,   125.936,       144,    25.233,        41,    16.553,        15,     5.414,        15,    599.67,        18,       581,         9,         0,    17.728,        53,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7372.05,         0,         0,   400.426,       487,    65.151,        98,    14.217,         9,     2.965,         9,    369.38,        12,       360,         5,         0,     2.897,        15,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6059.23,         0,         0,   351.027,       464,    43.857,        69,    12.354,         9,     1.921,         9,    113.07,        11,       107,         2,         0,    11.396,        48,   29652.8,     12803,      6607,     23011,        58,       287
         1,    2447.8,         0,         0,    59.433,        79,    11.341,        21,      11.8,         6,     0.729,         6,   137.777,         9,       131,         3,         0,     2.755,        22,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4748.75,         0,         0,   336.526,       344,    43.315,        67,    15.341,        11,     3.782,        11,   482.306,        15,       469,         8,         0,     4.303,        17,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6810.41,         0,         0,     263.5,       359,    32.708,        53,    17.707,        14,     5.815,        14,   483.424,        15,       468,         9,         0,     8.418,        25,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4575.65,         0,         0,   200.817,       270,    19.884,        40,    21.334,        22,     6.386,        22,   889.457,        14,       868,         8,         0,     9.002,        32,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4633.64,         0,         0,   184.971,       215,    26.656,        44,    14.177,         9,       2.5,         9,    343.83,        13,       336,         5,         0,     6.061,        21,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7044.44,         0,         0,   435.708,       503,    64.695,        99,    23.614,        22,    10.355,        22,   1143.35,        25,      1116,        18,         0,     0.898,        10,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3133.06,         0,         0,   126.555,       153,    18.362,        31,    12.121,         6,     0.952,         6,   203.426,         9,       199,         3,         0,     2.398,        15,   29652.8,     12803,      6607,     23011,        58,       287
         1,   12573.2,         0,         0,   1218.19,      1339,   374.048,       411,    33.071,        31,    19.965,        31,   1380.97,        36,      1337,        22,         0,    36.216,        86,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9473.41,         0,         0,   515.677,       563,    102.22,       122,    24.913,        21,    12.705,        21,   1068.24,        25,      1039,        17,         0,    13.547,        43,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4020.82,         0,         0,   154.846,       178,    36.362,        48,    24.403,         9,     3.683,         9,   136.844,         9,       130,         2,         0,     8.893,        21,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6555.76,         0,         0,   412.499,       497,      74.1,       109,    19.012,        15,     6.478,        15,       734,        17,       718,        10,         0,     0.083,         7,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9376.82,         0,         0,   536.139,       647,   123.884,       180,    34.801,        38,    30.962,        38,   2128.68,        42,      2077,        30,         0,    19.047,        64,   29652.8,     12803,      6607,     23011,        58,       287
         1,    8751.7,         0,         0,   661.774,       781,   121.488,       161,    21.068,        19,     8.922,        19,   790.111,        22,       768,        13,         0,      7.65,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4859.52,         0,         0,    82.428,        99,    12.194,        26,     13.08,         8,     1.465,         8,   168.807,        12,       162,         4,         0,     3.957,        36,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7998.34,         0,         0,   547.597,       665,   136.777,       157,     20.72,        20,    19.109,        20,   895.427,        20,       876,        11,         0,    23.843,        76,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8617.65,         0,         0,   627.815,       644,   126.164,       159,    28.091,        35,    15.465,        35,   594.301,        22,       574,        12,         0,    23.373,        68,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4657.56,         0,         0,   198.655,       240,    47.142,        68,    15.084,        13,     4.017,        13,   355.574,        17,       341,         7,         0,    15.225,        52,   29652.8,     12803,      6607,     23011,        58,       287
         1,   11902.9,         0,         0,   900.168,       995,   233.186,       254,    39.873,        18,    22.647,        18,   605.339,        21,       587,         9,         0,    17.177,        40,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5417.31,         0,         0,   119.217,       153,    39.021,        61,    15.531,        12,     4.004,        12,   394.785,        17,       381,         7,         0,    10.806,        28,   29652.8,     12803,      6607,     23011,        58,       287
         1,   1991.87,         0,         0,   176.531,       232,    15.129,        25,     12.63,         7,     1.496,         7,   170.499,        10,       164,         3,         0,     3.375,        17,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5567.69,         0,         0,   353.657,       457,    37.401,        65,    18.895,        17,     6.458,        17,   679.174,        22,       660,        13,         0,      1.47,        18,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5498.81,         0,         0,   349.501,       435,    52.987,        75,    21.403,        20,     9.387,        20,   1275.02,        22,      1253,        14,         0,    10.109,        28,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10463.3,         0,         0,   884.357,      1054,   175.665,       242,    63.357,        83,    48.767,        83,   1847.47,        31,      1815,        21,         0,    15.206,        41,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6951.71,         0,         0,   387.208,       471,    73.918,        98,    17.523,        15,      6.11,        15,   653.385,        18,       638,         8,         0,     31.98,        76,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3122.54,         0,         0,   140.103,       183,    22.304,        37,    11.153,         5,     0.169,         5,   107.042,         8,       104,         2,         0,      3.11,        26,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8077.39,         0,         0,   415.926,       478,   118.428,       131,    16.874,        14,     5.543,        14,   482.949,        16,       468,         6,         0,    26.202,        40,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7200.14,         0,         0,   484.683,       553,   140.608,       168,    16.951,        13,     5.186,        13,   533.862,        18,       517,         9,         0,     5.605,        17,   29652.8,     12803,      6607,     23011,        58,       287
         1,   2029.82,         0,         0,   120.611,       148,      7.58,        15,    11.423,         5,     0.539,         5,   120.157,         7,       115,         2,         0,     7.122,        25,   29652.8,     12803,      6607,     23011,        58,       287
         1,   11186.8,         0,         0,   961.049,      1116,   250.646,       287,     18.23,        17,     6.799,        17,   674.751,        19,       658,         8,         0,    19.233,        55,   29652.8,     12803,      6607,     23011,        58,       287
         1,   12188.2,         0,         0,   1209.21,      1337,   254.379,       326,    52.049,        66,    37.928,        66,    3902.8,        56,      3840,        38,         0,    15.597,        57,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5616.86,         0,         0,   170.768,       226,    43.378,        47,    13.582,         8,     2.302,         8,   179.984,        10,       172,         3,         0,    11.572,        46,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6558.57,         0,         0,   459.674,       485,    66.023,       100,    18.964,        18,     7.059,        18,   712.828,        20,       695,        12,         0,     8.453,        30,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9837.52,         0,         0,   804.161,       969,   190.437,       232,    22.094,        21,     9.975,        21,   1225.31,        23,      1203,        12,         0,      9.07,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   14417.7,         0,         0,   1780.07,      1865,   449.462,       489,    53.566,        80,    37.848,        80,   3270.31,        44,      3225,        28,         0,     5.923,        42,   29652.8,     12803,      6607,     23011,        58,       287
         1,    7694.3,         0,         0,   423.721,       544,    54.239,        86,    20.586,        18,       8.5,        18,   1019.48,        21,       999,        14,         0,    11.314,        74,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5188.19,         0,         0,   303.904,       381,    44.981,        74,     12.48,         8,     1.323,         8,   281.862,        10,       276,         3,         0,    28.523,       104,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7924.34,         0,         0,   595.538,       663,    119.76,       156,    21.788,        20,     9.841,        20,   861.714,        23,       839,        14,         0,     15.95,        53,   29652.8,     12803,      6607,     23011,        58,       287
         1,    7844.1,         0,         0,   477.333,       599,    58.533,       103,     17.37,        13,     5.178,        13,   1128.64,        19,      1112,        11,         0,     0.075,         5,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5750.52,         0,         0,   242.448,       308,    42.537,        68,     26.48,        37,    14.761,        37,   758.888,        20,       743,        10,         0,    15.254,        47,   29652.8,     12803,      6607,     23011,        58,       287
         1,      5589,         0,         0,   283.667,       385,    36.183,        60,    26.523,        33,    13.931,        33,   742.714,        17,       725,        10,         0,    13.467,        50,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8665.34,         0,         0,   704.854,       830,   159.445,       188,    24.299,        26,    12.746,        26,   1126.65,        31,      1092,        20,         0,     30.16,        71,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9950.11,         0,         0,   480.671,       596,   154.683,       167,    24.928,        21,    10.889,        21,   1246.16,        22,      1223,        13,         0,    29.489,        68,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7352.82,         0,         0,   596.435,       632,    73.156,       108,    30.901,        11,     13.81,        11,   308.615,        13,       298,         5,         0,    12.084,        41,   29652.8,     12803,      6607,     23011,        58,       287
         1,   962.663,         0,         0,    92.603,       120,     6.214,        16,    10.825,         5,     0.148,         5,   142.026,         8,       139,         2,         0,    16.923,        82,   29652.8,     12803,      6607,     23011,        58,       287
         1,    7829.5,         0,         0,   457.198,       550,    83.957,       123,    17.508,        13,     5.676,        13,   635.464,        15,       622,         8,         0,     4.469,        21,   29652.8,     12803,      6607,     23011,        58,       287
         1,   430.116,         0,         0,    91.901,       142,     1.892,         8,    11.302,         1,     0.016,         1,     0.693,         6,         0,         0,         0,     8.861,        24,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5558.37,         0,         0,   301.517,       336,    60.302,        71,     25.96,        23,    13.488,        23,   970.349,        23,       944,        15,         0,    46.993,       125,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6933.66,         0,         0,   264.127,       347,    38.772,        59,    18.677,        15,     6.668,        15,   780.569,        18,       764,        10,         0,     6.208,        32,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10276.4,         0,         0,   487.804,       554,    98.449,       119,    25.215,        22,    12.999,        22,   964.426,        26,       934,        16,         0,    12.705,        43,   29652.8,     12803,      6607,     23011,        58,       287
         1,   9858.09,         0,         0,   766.339,       911,   172.973,       224,    22.099,        22,     9.263,        22,   807.747,        24,       786,        14,         0,      0.53,        21,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8458.69,         0,         0,   657.249,       728,   176.026,       185,     41.58,        44,    27.584,        44,   1043.17,        22,      1021,        13,         0,     53.72,       116,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8445.66,         0,         0,   767.851,       704,   125.167,       148,    21.861,        20,     9.422,        20,   799.547,        22,       768,        11,         0,     3.489,        19,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3450.53,         0,         0,   278.763,       205,     46.25,        60,    25.102,        12,      3.56,        12,   380.756,        16,       368,         6,         0,    12.426,        47,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8305.11,         0,         0,   459.652,       473,   123.214,       133,    40.057,        35,    22.044,        35,   2400.14,        39,      2355,        28,         0,      4.01,        11,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10676.7,         0,         0,   1205.87,      1163,   284.923,       308,    25.629,        26,    13.652,        26,   858.452,        31,       825,        14,         0,    82.194,       184,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5617.85,         0,         0,   298.146,       273,     61.23,        71,     23.57,         9,     2.813,         9,   324.426,        11,       314,         5,         0,     8.043,        26,   29652.8,     12803,      6607,     23011,        58,       287
         1,   2978.55,         0,         0,   116.757,       132,      8.81,        18,    14.398,         7,     0.931,         7,   143.793,        10,       137,         3,         0,   139.328,       277,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8186.63,         0,         0,   755.745,       712,    137.41,       166,    17.789,        15,     5.327,        15,   577.509,        17,       562,         8,         0,    30.826,        87,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3177.05,         0,         0,   213.707,       214,    16.365,        27,     15.76,        11,      4.02,        11,   308.856,        13,       298,         5,         0,    21.432,        55,   29652.8,     12803,      6607,     23011,        58,       287
         1,   2956.15,         0,         0,   187.167,       200,    13.701,        21,    12.743,         7,     1.419,         7,   258.835,         9,       253,         3,         0,     3.288,        17,   29652.8,     12803,      6607,     23011,        58,       287
         1,   16143.1,         0,         0,   2299.68,      2103,   563.354,       642,    63.588,        84,    47.058,        84,   1809.84,        40,      1764,        23,         0,    59.269,       156,   29652.8,     12803,      6607,     23011,        58,       287
         1,   2883.99,         0,         0,   227.419,       251,    27.534,        44,    15.979,        10,     3.916,        10,   505.941,        13,       495,         6,         0,    12.978,        48,   29652.8,     12803,      6607,     23011,        58,       287
         1,   15122.7,         0,         0,   2122.23,      2020,   610.697,       610,    84.296,       104,    66.613,       104,   4753.56,        84,      4644,        60,         0,    54.122,       134,   29652.8,     12803,      6607,     23011,        58,       287
         1,   10219.3,         0,         0,   869.529,       803,   209.826,       212,    58.554,        70,    43.126,        70,   1694.94,        41,      1644,        27,         0,     9.539,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7079.85,         0,         0,   428.279,       482,    66.262,       103,    15.169,        11,     3.952,        11,    299.85,        15,       289,         5,         0,    36.221,        97,   29652.8,     12803,      6607,     23011,        58,       287
         1,    7102.8,         0,         0,    615.37,       596,    94.214,       115,    21.796,        20,     9.247,        20,   892.557,        22,       869,        15,         0,     7.224,        33,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3249.52,         0,         0,    57.903,        78,    13.775,        22,    14.269,        12,     3.165,        12,   331.178,        15,       322,         5,         0,   205.298,       412,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5044.41,         0,         0,   174.596,       205,    21.327,        30,    12.786,         7,     1.558,         7,   220.666,         9,       215,         3,         0,     3.796,        17,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3658.12,         0,         0,   198.739,       243,    17.465,        31,    12.314,         7,     1.443,         7,   261.412,        10,       254,         4,         0,     3.228,        17,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6231.03,         0,         0,   389.212,       419,    78.024,        91,    16.581,        15,     5.667,        15,   523.868,        18,       510,         9,         0,    24.132,        78,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8753.37,         0,         0,    736.57,       815,   128.522,       177,     17.75,        18,     6.818,        18,   819.976,        21,       803,        11,         0,    25.042,        65,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5362.81,         0,         0,   418.452,       492,    45.512,        71,    12.801,         9,     2.234,         9,   303.214,        16,       293,         5,         0,     8.826,        38,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7450.83,         0,         0,   398.031,       465,    75.456,       112,    27.403,        35,    14.994,        35,   1315.83,        24,      1291,        17,         0,    17.558,        52,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3491.36,         0,         0,   169.168,       199,    28.341,        37,    13.744,         8,     2.246,         8,   395.967,        13,       385,         7,         0,    11.398,        33,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7392.54,         0,         0,   424.613,       521,    87.626,       122,     18.97,        17,     7.305,        17,   781.038,        19,       762,        13,         0,    18.158,        65,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6443.55,         0,         0,   402.156,       501,    53.637,        81,    18.633,        19,     6.634,        19,   755.094,        22,       737,        13,         0,     9.561,        45,   29652.8,     12803,      6607,     23011,        58,       287
         1,   11433.9,         0,         0,    1081.7,      1144,   270.146,       325,    25.608,        29,    13.411,        29,   986.428,        32,       956,        17,         0,    14.399,        60,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7532.35,         0,         0,   802.101,       658,   128.425,       149,    23.198,        20,     10.18,        20,   848.825,        24,       824,        13,         0,     5.434,        56,   29652.8,     12803,      6607,     23011,        58,       287
         1,   5141.43,         0,         0,   228.765,       294,    39.013,        64,    13.384,         7,     1.929,         7,   263.955,        10,       255,         4,         0,     1.396,        13,   29652.8,     12803,      6607,     23011,        58,       287
         1,   8323.66,         0,         0,   585.831,       669,   100.711,       137,    17.071,        13,     5.094,        13,   567.153,        16,       551,         9,         0,     7.798,        27,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7551.23,         0,         0,   538.114,       626,    84.634,       119,     32.38,        30,    18.278,        30,   1816.76,        32,      1775,        23,         0,     4.391,        26,   29652.8,     12803,      6607,     23011,        58,       287
         1,   4582.69,         0,         0,   205.006,       245,    43.462,        67,    23.969,         6,     1.733,         6,   266.604,         9,       259,         3,         0,     4.176,        15,   29652.8,     12803,      6607,     23011,        58,       287
         1,   2824.55,         0,         0,    64.362,        76,    18.812,        32,    13.564,         9,      2.26,         9,   236.935,        12,       228,         5,         0,     7.042,        28,   29652.8,     12803,      6607,     23011,        58,       287
         1,   3329.98,         0,         0,   196.317,       255,    16.353,        30,    12.462,         7,      1.62,         7,   228.492,        10,       222,         4,         0,     4.877,        23,   29652.8,     12803,      6607,     23011,        58,       287
         1,   6628.27,         0,         0,   337.274,       434,    67.576,       101,    42.492,        46,    27.177,        46,   1038.09,        20,      1012,        11,         0,    36.693,       100,   29652.8,     12803,      6607,     23011,        58,       287
         1,   7720.86,         0,         0,    591.35,       528,   107.696,       116,    31.661,        35,    17.415,        35,   1458.85,        24,      1428,        15,         0,    29.242,        63,   29652.8,     12803,      6607,     23011,        58,       287
