         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   79.0759,         1,         1,         2,         0,         0,    60.853,        94,    23.452,        73,     6.711,        18,      2.49,        18,   194.943,        20,       185,         8,         0,         0,   193.989,        20,       184,         8,         6,     9.236,        58,   23516.9,     28073,     23223,     26670,        15,       157
         1,   103.257,         2,         2,         6,         0,         0,   558.565,      1127,   239.262,       588,   924.268,      1676,   638.655,      1676,   1471.19,        88,      1378,        67,         0,         0,   1488.83,        88,      1400,        67,        17,     3.392,        17,   23516.9,     28073,     23223,     26670,        15,       157
         1,   71.8224,         1,         1,         5,         0,         0,   266.814,       652,    51.127,       168,    12.956,        42,      8.97,        42,   715.973,        46,       685,        30,         0,         0,   708.721,        46,       680,        30,        11,    20.428,       143,   23516.9,     28073,     23223,     26670,        15,       157
         1,   23.2594,         1,         1,         2,         0,         0,    53.771,        86,    12.788,        32,      2.27,        11,     0.662,        11,     99.72,        13,        95,         5,         0,         0,    97.422,        13,        94,         5,         2,     2.665,        37,   23516.9,     28073,     23223,     26670,        15,       157
         1,   12.3693,         1,         1,         2,         0,         0,    48.094,        82,     2.267,        18,     1.673,         1,      0.02,         1,     0.174,         6,         0,         0,         0,         0,     0.126,         6,         0,         0,         0,     0.081,         8,   23516.9,     28073,     23223,     26670,        15,       157
         1,   168.751,         3,         3,         9,         0,         0,   108.507,       261,    66.367,       198,   420.163,      1110,   352.763,      1110,   2019.53,       112,      1932,        89,         0,         0,   2251.95,       112,      2166,        89,        14,    13.621,        66,   23516.9,     28073,     23223,     26670,        15,       157
         1,   69.0886,         1,         1,         5,         0,         0,    324.09,      1044,   165.936,       504,    22.851,        80,    16.499,        80,   1263.54,        81,      1207,        54,         0,         0,   1248.62,        81,      1194,        54,        21,     2.143,        32,   23516.9,     28073,     23223,     26670,        15,       157
         1,   135.794,         2,         2,         2,         0,         0,   436.413,      1010,    175.91,       420,    108.18,       332,    93.924,       332,   2340.43,       137,      2233,        98,         0,         0,   2277.23,       137,      2177,        98,        33,    36.684,       251,   23516.9,     28073,     23223,     26670,        15,       157
         1,   117.359,         3,         3,         3,         0,         0,     422.9,      1158,   202.278,       618,   1436.09,      3019,   1103.97,      3019,   1993.98,        97,      1908,        83,         0,         0,   1971.86,        97,      1887,        83,         9,    20.582,       109,   23516.9,     28073,     23223,     26670,        15,       157
         1,   101.622,         1,         1,         3,         0,         0,     98.98,       295,    58.639,       254,    11.092,        55,       5.2,        55,    669.95,        57,       638,        26,         0,         0,   637.337,        57,       607,        26,        24,    39.467,       377,   23516.9,     28073,     23223,     26670,        15,       157
         1,    20.733,         1,         1,         4,         0,         0,    91.653,       131,    28.099,        68,     4.451,        16,     2.145,        16,   260.728,        18,       249,         9,         0,         0,   214.896,        18,       207,         9,         3,     5.641,        57,   23516.9,     28073,     23223,     26670,        15,       157
         1,   165.466,         5,         5,         4,         0,         0,   399.406,       712,   142.082,       405,   502.978,      1451,   444.529,      1451,   2914.18,       148,      2793,       125,         0,         0,   2903.54,       148,      2788,       125,        18,    14.887,       103,   23516.9,     28073,     23223,     26670,        15,       157
         1,   253.927,         5,         5,         6,         0,         0,   457.572,       885,   151.981,       325,   1933.24,      4540,   1750.18,      4540,   2370.45,       109,      2261,       101,         0,         0,   2363.64,       109,      2254,       101,         2,    18.773,        95,   23516.9,     28073,     23223,     26670,        15,       157
         1,   17.4642,         1,         1,         2,         0,         0,    73.931,       113,      9.54,        28,     2.265,         9,     0.528,         9,   100.655,        13,        97,         5,         0,         0,    96.996,        13,        93,         5,         2,     2.115,        31,   23516.9,     28073,     23223,     26670,        15,       157
         1,   109.098,         2,         2,         4,         0,         0,   103.383,       294,    58.673,       254,    1175.1,      2598,     942.9,      2598,    1715.3,       124,      1649,        73,         0,         0,   1699.04,       124,      1635,        73,        41,    48.185,       409,   23516.9,     28073,     23223,     26670,        15,       157
         1,   207.252,         1,         1,        10,         0,         0,   346.833,      1168,   219.039,       644,   1275.82,      2945,   1008.45,      2945,   3163.61,       191,      3005,       130,         0,         0,   3104.19,       191,      2933,       130,        53,     44.37,       317,   23516.9,     28073,     23223,     26670,        15,       157
         1,   99.7647,         1,         1,         2,         0,         0,   354.937,       666,     93.75,       248,     7.324,        42,     4.806,        42,   488.369,        45,       472,        21,         0,         0,   481.634,        45,       460,        21,        19,    13.589,        87,   23516.9,     28073,     23223,     26670,        15,       157
         1,   90.2497,         3,         3,         2,         0,         0,   393.073,       864,   157.197,       561,   872.947,      2473,   790.754,      2473,    2652.7,       170,      2546,       115,         0,         0,   2679.49,       170,      2579,       115,        45,    17.738,       147,   23516.9,     28073,     23223,     26670,        15,       157
         1,   102.529,         1,         1,         7,         0,         0,   208.885,       383,    86.135,       197,    56.233,       201,    45.465,       201,   1065.69,        67,      1023,        44,         0,         0,   1049.22,        67,      1008,        44,        17,    13.972,       121,   23516.9,     28073,     23223,     26670,        15,       157
         1,   143.537,         3,         3,         6,         0,         0,    450.98,      1389,   201.611,       664,   680.843,      1972,   641.288,      1972,   2352.36,       121,      2261,       101,         0,         0,   2336.69,       121,      2249,       101,        16,     5.812,        27,   23516.9,     28073,     23223,     26670,        15,       157
         1,   29.1204,         1,         1,         2,         0,         0,    92.915,       214,    15.611,        46,     3.451,        16,     1.654,        16,   191.171,        19,       183,         8,         0,         0,   185.905,        19,       178,         8,         6,     4.702,        35,   23516.9,     28073,     23223,     26670,        15,       157
         1,   64.0312,         1,         1,         2,         0,         0,    63.644,       155,     26.79,       107,     3.516,        16,     1.761,        16,   194.141,        19,       185,         8,         0,         0,   188.902,        19,       182,         8,         6,     8.539,        61,   23516.9,     28073,     23223,     26670,        15,       157
