         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   25.1396,         1,         1,         4,         0,         0,    82.944,       139,    26.056,        56,    12.883,        15,      2.75,        15,   1213.83,        18,      1201,        10,         0,         0,   1196.92,        18,      1184,        10,         3,    13.574,        67,   13679.5,      7834,      6246,      7127,        46,        75
         1,    73.657,         1,         1,         8,         0,         0,   126.532,       231,    79.151,       151,   447.341,       940,   365.873,       940,   8212.91,       106,      8094,        73,         0,         0,   8323.68,       106,      8202,        73,        22,    10.826,        55,   13679.5,      7834,      6246,      7127,        46,        75
         1,         7,         1,         1,         3,         0,         0,    22.017,        43,     8.167,        21,    10.118,        14,     3.123,        14,   697.142,        14,       688,         6,         0,         0,   707.665,        14,       698,         6,         0,     2.199,        20,   13679.5,      7834,      6246,      7127,        46,        75
         1,   78.9812,         1,         1,         5,         0,         0,    53.405,       102,    31.368,        70,      81.5,       185,    54.811,       185,   4723.89,        59,      4664,        43,         0,         0,   4702.48,        59,      4642,        43,         9,    15.899,        69,   13679.5,      7834,      6246,      7127,        46,        75
         1,   32.6108,         1,         1,         6,         0,         0,   131.028,       225,    55.949,       122,    20.193,        24,      8.51,        24,   1563.25,        26,      1538,        11,         0,         0,   1336.16,        26,      1318,        11,         5,     5.106,        33,   13679.5,      7834,      6246,      7127,        46,        75
         1,   30.3645,         1,         1,         2,         0,         0,    89.661,       127,     18.39,        42,     7.984,        13,     1.807,        13,   622.037,        15,       614,         5,         0,         0,   598.791,        15,       591,         5,         3,     7.955,        52,   13679.5,      7834,      6246,      7127,        46,        75
         1,   10.3246,         1,         1,         5,         0,         0,    22.174,        52,    11.318,        35,    10.745,        14,      3.44,        14,   920.843,        14,       911,         8,         0,         0,   909.428,        14,       900,         8,         0,      3.39,        24,   13679.5,      7834,      6246,      7127,        46,        75
         1,   15.2643,         1,         1,         2,         0,         0,    48.594,       110,    16.438,        46,     6.763,         7,     0.414,         7,   497.559,        11,       492,         3,         0,         0,    362.86,        11,       358,         3,         1,     4.765,        52,   13679.5,      7834,      6246,      7127,        46,        75
         1,   46.8744,         1,         1,         6,         0,         0,    98.702,       220,    53.652,       144,    27.494,        43,    16.444,        43,   4982.61,        47,      4881,        32,         0,         0,   4136.38,        47,      4032,        32,         7,    12.427,        57,   13679.5,      7834,      6246,      7127,        46,        75
         1,   49.0039,         1,         1,         7,         0,         0,   218.081,       226,    90.886,       146,    51.176,        65,     33.18,        65,   5734.37,        67,      5648,        45,         0,         0,   7269.52,        67,      7167,        45,        13,      26.9,        90,   13679.5,      7834,      6246,      7127,        46,        75
         1,   75.6393,         2,         2,         8,         0,         0,   291.419,       308,   212.876,       256,    73.872,        95,    50.164,        95,   12956.5,       114,     12775,        87,         0,         0,   14461.4,       114,     14236,        87,        13,    29.506,       100,   13679.5,      7834,      6246,      7127,        46,        75
         1,   35.3239,         1,         1,         3,         0,         0,   115.052,       122,    59.275,        80,    19.078,        19,     9.628,        19,   1667.04,        21,      1639,        10,         0,         0,   1504.76,        21,      1477,        10,         4,    25.003,       104,   13679.5,      7834,      6246,      7127,        46,        75
