         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   1127.53,         1,         1,         3,         0,         0,   349.328,       794,    16.016,        51,    59.038,         9,     0.706,         9,   636.189,        11,       630,         5,         0,         0,   399.704,        11,       395,         5,         1,      2.67,        26,    446580,    369077,    188905,    323556,       839,      8385
         1,   2838.95,         1,         1,         4,         0,         0,      2795,      6814,   126.725,       445,    46.857,        26,     3.142,        26,   1615.97,        29,      1599,        17,         0,         0,   1426.16,        29,      1408,        17,         5,     13.65,       133,    446580,    369077,    188905,    323556,       839,      8385
         1,   2434.87,         2,         2,         4,         0,         0,   2067.69,      5620,    89.174,       378,     73.52,        73,    11.827,        73,   2354.47,        36,      2331,        26,         0,         0,   2542.39,        36,      2516,        26,         4,     4.924,        43,    446580,    369077,    188905,    323556,       839,      8385
         1,   865.026,         1,         1,         3,         0,         0,   469.993,      1061,     12.76,        51,    42.285,         9,      0.67,         9,   426.761,        13,       422,         5,         0,         0,   363.202,        13,       359,         5,         1,     2.268,        37,    446580,    369077,    188905,    323556,       839,      8385
         1,   1763.45,         1,         1,         4,         0,         0,    803.71,      2563,    40.607,       156,    48.193,        29,     3.795,        29,   1354.52,        29,      1335,        22,         0,         0,   1880.19,        29,      1861,        22,         2,     3.437,        33,    446580,    369077,    188905,    323556,       839,      8385
         1,   2034.37,         1,         1,         4,         0,         0,   1269.48,      3650,    68.628,       228,    43.988,        16,     2.128,        16,   825.222,        20,       815,        10,         0,         0,   881.225,        20,       869,        10,         4,     3.697,        37,    446580,    369077,    188905,    323556,       839,      8385
         1,   970.615,         1,         1,         4,         0,         0,   350.411,       966,    14.972,        57,    43.854,        12,     1.389,        12,   400.292,        14,       393,         8,         0,         0,   643.832,        14,       637,         8,         1,     0.571,        13,    446580,    369077,    188905,    323556,       839,      8385
         1,   814.236,         1,         1,         3,         0,         0,   168.867,       359,     7.762,        37,    43.289,        10,     0.841,        10,   333.599,        13,       328,         5,         0,         0,   301.363,        13,       297,         5,         3,      2.74,        27,    446580,    369077,    188905,    323556,       839,      8385
         1,    1885.6,         1,         1,         6,         0,         0,   1462.88,      4028,    56.978,       235,    48.397,        38,     4.888,        38,   1771.85,        43,      1740,        28,         0,         0,   1808.13,        43,      1778,        28,         8,      9.22,        97,    446580,    369077,    188905,    323556,       839,      8385
         1,   3666.87,         1,         1,         8,         0,         0,   4290.54,     12309,    199.26,       766,    74.286,       131,    19.562,       131,   1929.57,        39,      1906,        27,         0,         0,   1884.62,        39,      1862,        27,         5,     6.243,        66,    446580,    369077,    188905,    323556,       839,      8385
