         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   11.0454,         1,         1,         2,         0,         0,    60.102,        92,     11.18,        23,     11.25,        10,     1.263,        10,   512.037,        13,       505,         4,         0,         0,   592.408,        13,       586,         4,         2,     9.181,        76,   13298.9,      9386,      8391,      8605,        48,        47
         1,   4.24264,         1,         1,         2,         0,         0,    21.519,        19,     6.876,        11,     8.468,         8,     1.194,         8,   432.138,         9,       423,         3,         0,         0,   443.787,         9,       435,         3,         1,     5.203,        19,   13298.9,      9386,      8391,      8605,        48,        47
         1,   10.2956,         1,         1,         2,         0,         0,    60.872,        72,     7.291,        17,     9.051,         1,     0.044,         1,     0.679,         6,         0,         0,         0,         0,      0.73,         6,         0,         0,         0,     2.165,        26,   13298.9,      9386,      8391,      8605,        48,        47
         1,    21.095,         1,         1,         2,         0,         0,    73.987,        85,    17.655,        31,     8.493,         8,     1.094,         8,   574.134,        13,       565,         4,         0,         0,   713.025,        13,       701,         4,         2,    10.472,        43,   13298.9,      9386,      8391,      8605,        48,        47
         1,   18.4391,         1,         1,         2,         0,         0,   100.999,       137,    23.793,        46,     6.367,         7,     0.455,         7,    499.51,        11,       492,         3,         0,         0,   486.775,        11,       479,         3,         1,     12.93,        93,   13298.9,      9386,      8391,      8605,        48,        47
         1,   13.4536,         1,         1,         2,         0,         0,    22.737,        26,     8.605,        11,    12.342,         6,     1.665,         6,   289.617,         8,       283,         2,         0,         0,   293.971,         8,       284,         2,         0,     6.569,        16,   13298.9,      9386,      8391,      8605,        48,        47
         1,   4.12311,         1,         1,         2,         0,         0,    47.941,        26,     6.078,        10,      7.43,         6,     0.808,         6,   359.193,         8,       350,         3,         0,         0,   353.511,         8,       347,         3,         1,     1.585,         8,   13298.9,      9386,      8391,      8605,        48,        47
         1,   16.1555,         1,         1,         2,         0,         0,    29.913,        29,    15.732,        12,    15.914,         8,     7.173,         8,    637.05,        10,       616,         5,         0,         0,   702.705,        10,       681,         5,         0,    21.808,        19,   13298.9,      9386,      8391,      8605,        48,        47
         1,   20.6989,         1,         1,         7,         0,         0,    74.558,        97,    33.305,        45,    34.956,        24,    14.574,        24,   2500.45,        28,      2466,        17,         0,         0,   2441.48,        28,      2410,        17,         5,     3.687,        13,   13298.9,      9386,      8391,      8605,        48,        47
         1,   30.4589,         1,         1,         5,         0,         0,    360.12,       180,   176.241,       118,    41.686,        33,    21.934,        33,   2532.01,        32,      2468,        17,         0,         0,   2607.01,        32,      2541,        17,         8,    18.583,        67,   13298.9,      9386,      8391,      8605,        48,        47
