         k,      dist,      rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,    44.911,         1,         2,         0,         0,    61.637,       100,    18.957,        24,    12.643,         5,     0.545,         5,    113.06,         7,       107,         2,         0,         0,    91.854,         7,        88,         2,         0,     5.855,        35,   22016.1,     27283,     23223,     51413,        63,       157
         1,     40.05,         2,         2,         0,         0,    38.326,        83,    11.091,        37,   131.227,       282,   106.121,       282,   449.697,        17,       435,         7,         0,         0,   442.935,        17,       430,         7,         5,     5.834,        31,   22016.1,     27283,     23223,     51413,        63,       157
         1,   65.0692,         1,         2,         0,         0,    44.796,       107,    28.982,        80,    17.122,        18,     2.768,        18,   852.163,        21,       838,         9,         0,         0,   959.111,        21,       944,         9,         7,     8.198,        39,   22016.1,     27283,     23223,     51413,        63,       157
         1,   15.8114,         1,         2,         0,         0,     80.62,       172,     6.598,        34,     13.24,        14,     1.418,        14,   612.481,        17,       602,         7,         0,         0,   620.729,        17,       611,         7,         5,      6.75,        57,   22016.1,     27283,     23223,     51413,        63,       157
         1,   66.0201,         1,         4,         0,         0,   138.685,       251,    62.271,       120,   114.482,       207,    95.272,       207,   4124.55,        60,      4051,        31,         0,         0,    4370.7,        60,      4293,        31,        14,     1.761,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   15.0333,         1,         2,         0,         0,     8.859,        16,     3.523,         8,    12.344,         5,     0.284,         5,     5.936,         6,         0,         0,         0,         0,     5.441,         6,         0,         0,         0,     2.906,        23,   22016.1,     27283,     23223,     51413,        63,       157
         1,   1.41421,         1,         2,         0,         0,    99.178,       197,     1.308,         9,    20.951,         1,     0.013,         1,     0.503,         5,         0,         0,         0,         0,     0.405,         5,         0,         0,         0,     0.043,         6,   22016.1,     27283,     23223,     51413,        63,       157
         1,   22.0227,         2,         2,         0,         0,    59.841,       178,     5.645,        26,   151.998,       328,   135.375,       328,   894.987,        22,       879,        13,         0,         0,   829.931,        22,       813,        13,         3,     5.067,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.0294,         1,         2,         0,         0,   110.051,       189,     6.706,        21,     13.05,        12,     1.513,        12,    343.67,        13,       336,         4,         0,         0,   340.441,        13,       333,         4,         4,     6.621,        49,   22016.1,     27283,     23223,     51413,        63,       157
         1,        17,         1,         2,         0,         0,    56.564,       102,     5.617,        29,    13.992,        18,     2.189,        18,   791.594,        22,       779,         9,         0,         0,   787.938,        22,       776,         9,         7,     6.596,        61,   22016.1,     27283,     23223,     51413,        63,       157
         1,   51.4497,         1,         5,         0,         0,   242.875,       458,    38.928,        81,    22.965,        46,     8.958,        46,   2851.97,        48,      2802,        32,         0,         0,   2734.19,        48,      2688,        32,        11,     8.644,        59,   22016.1,     27283,     23223,     51413,        63,       157
         1,   17.0294,         1,         2,         0,         0,   161.285,       345,    11.671,        43,    12.165,         8,     0.512,         8,   265.703,        11,       259,         4,         0,         0,   263.486,        11,       257,         4,         1,      2.08,        28,   22016.1,     27283,     23223,     51413,        63,       157
         1,    81.442,         1,         4,         0,         0,   178.325,       369,    46.748,       126,    25.692,        44,    11.198,        44,    1323.4,        47,      1242,        27,         0,         0,   1346.75,        47,      1273,        27,        13,    12.124,        97,   22016.1,     27283,     23223,     51413,        63,       157
         1,   53.5038,         3,         6,         0,         0,   386.826,       691,   181.534,       456,   1403.32,      2268,   1215.18,      2268,    7561.2,        98,      7434,        62,         0,         0,   7334.27,        98,      7204,        62,        25,     6.891,        33,   22016.1,     27283,     23223,     51413,        63,       157
         1,   23.5372,         1,         2,         0,         0,   158.073,       382,     5.506,        31,    12.417,         1,     0.023,         1,     0.647,         7,         0,         0,         0,         0,     0.482,         7,         0,         0,         0,     8.869,        92,   22016.1,     27283,     23223,     51413,        63,       157
         1,   79.9481,         1,         5,         0,         0,   231.813,       405,   125.008,       307,    110.83,       257,    85.052,       257,   5084.14,        84,      4989,        59,         0,         0,   5263.26,        84,      5164,        59,        17,    29.244,       170,   22016.1,     27283,     23223,     51413,        63,       157
         1,        68,         1,         2,         0,         0,    35.163,        82,    25.361,        74,    17.696,        20,     3.684,        20,    891.39,        23,       875,        10,         0,         0,   1024.12,        23,      1009,        10,         8,     9.234,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,   194.621,         5,        10,         0,         0,   283.457,       446,   177.436,       398,   3010.32,      6439,   2820.54,      6439,   19673.5,       280,     19283,       220,         0,         0,   19863.6,       280,     19472,       220,        32,     8.018,        23,   22016.1,     27283,     23223,     51413,        63,       157
         1,   32.7567,         1,         2,         0,         0,    113.06,       225,    15.217,        50,    13.652,         6,       0.4,         6,    99.943,         7,        97,         1,         0,         0,   122.752,         7,       117,         1,         1,     1.071,        15,   22016.1,     27283,     23223,     51413,        63,       157
         1,   11.3137,         1,         2,         0,         0,     38.75,        64,     3.808,         8,    11.849,         5,     0.195,         5,    71.646,         8,        65,         2,         0,         0,    70.049,         8,        63,         2,         0,     2.208,        23,   22016.1,     27283,     23223,     51413,        63,       157
         1,   48.0416,         2,         2,         0,         0,   103.932,       277,    24.022,        69,    36.437,        80,    20.941,        80,   1273.51,        25,      1243,        16,         0,         0,   1318.42,        25,      1278,        16,         2,    18.349,        75,   22016.1,     27283,     23223,     51413,        63,       157
         1,   7.07107,         1,         2,         0,         0,     44.81,        62,     5.186,        16,    12.474,         5,     0.458,         5,   135.858,         7,       131,         2,         0,         0,   133.526,         7,       129,         2,         0,     2.598,        23,   22016.1,     27283,     23223,     51413,        63,       157
         1,   25.2982,         1,         2,         0,         0,    44.737,        74,     4.399,        20,    12.747,         9,     1.031,         9,   103.953,        10,        98,         2,         0,         0,   103.117,        10,        98,         2,         2,     3.629,        31,   22016.1,     27283,     23223,     51413,        63,       157
         1,   70.3291,         4,         5,         0,         0,   486.224,       958,   234.911,       555,   1409.55,      2716,      1311,      2716,   8922.81,       136,      8790,        91,         0,         0,   9129.98,       136,      8999,        91,        33,   105.498,       729,   22016.1,     27283,     23223,     51413,        63,       157
         1,   41.3038,         2,         2,         0,         0,    81.312,       144,    19.947,        53,    46.923,        78,    22.103,        78,    667.51,        16,       654,         8,         0,         0,   763.442,        16,       740,         8,         2,     5.836,        32,   22016.1,     27283,     23223,     51413,        63,       157
         1,   30.4138,         1,         2,         0,         0,   133.933,       218,     9.559,        31,    13.681,        16,      1.96,        16,   590.012,        18,       580,         7,         0,         0,   587.684,        18,       577,         7,         5,     6.633,        52,   22016.1,     27283,     23223,     51413,        63,       157
         1,   42.5441,         1,         2,         0,         0,    23.006,        83,     6.707,        34,    15.755,        25,     2.799,        25,   1015.14,        28,       999,        12,         0,         0,   1052.21,        28,      1036,        12,        10,      9.04,        79,   22016.1,     27283,     23223,     51413,        63,       157
         1,   90.4324,         2,         4,         0,         0,   317.405,       548,    77.773,       169,   118.368,       222,    76.533,       222,   3899.94,        63,      3814,        48,         0,         0,   3997.59,        63,      3926,        48,        10,    16.312,       105,   22016.1,     27283,     23223,     51413,        63,       157
         1,   12.6491,         1,         2,         0,         0,    88.892,       206,      4.64,        19,    12.113,         8,     0.482,         8,    172.67,        10,       167,         3,         0,         0,   170.853,        10,       166,         3,         1,     2.363,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   95.4514,         7,         6,         0,         0,   366.005,       555,   108.959,       191,   2729.74,      4758,   2361.41,      4758,   7357.63,       110,      7156,        79,         0,         0,      7003,       110,      6836,        79,        25,     7.134,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,   24.8576,         1,         3,         0,         0,   105.584,       307,    40.491,       131,    15.856,        22,      3.21,        22,   1098.27,        24,      1080,        11,         0,         0,   1341.93,        24,      1324,        11,         7,     7.906,        90,   22016.1,     27283,     23223,     51413,        63,       157
         1,   107.953,         7,         7,         0,         0,   375.381,       847,   146.886,       335,   4238.97,      8386,   4055.04,      8386,     11787,       154,     11591,       110,         0,         0,   11294.5,       154,     11113,       110,        35,      5.62,        46,   22016.1,     27283,     23223,     51413,        63,       157
         1,   43.2426,         1,         5,         0,         0,   499.476,       817,   162.622,       368,     17.58,        22,      3.65,        22,    740.55,        23,       722,         8,         0,         0,   848.458,        23,       831,         8,         8,    13.591,       112,   22016.1,     27283,     23223,     51413,        63,       157
         1,   134.412,         2,         9,         0,         0,   262.923,       418,   158.608,       371,      2956,      6107,   2627.57,      6107,   16899.3,       250,     16573,       189,         0,         0,   17165.6,       250,     16812,       189,        35,    15.022,        97,   22016.1,     27283,     23223,     51413,        63,       157
         1,   10.4403,         1,         2,         0,         0,   114.908,       239,    17.825,        71,    12.799,         9,      0.89,         9,   293.654,        13,       285,         5,         0,         0,   289.465,        13,       281,         5,         2,     3.136,        30,   22016.1,     27283,     23223,     51413,        63,       157
         1,         7,         1,         3,         0,         0,    63.074,       100,     7.466,        30,     12.95,        12,     1.609,        12,   407.278,        16,       396,         5,         0,         0,   398.596,        16,       390,         5,         6,     2.485,        14,   22016.1,     27283,     23223,     51413,        63,       157
         1,   7.07107,         1,         2,         0,         0,    88.583,       152,     7.969,        27,    12.121,         1,     0.029,         1,     0.539,         6,         0,         0,         0,         0,     0.448,         6,         0,         0,         0,     0.065,         8,   22016.1,     27283,     23223,     51413,        63,       157
         1,    29.916,         1,         3,         0,         0,   108.815,       300,    25.808,        87,    14.195,        11,     2.094,        11,   623.646,        17,       610,         7,         0,         0,   618.086,        17,       606,         7,         1,     5.138,        46,   22016.1,     27283,     23223,     51413,        63,       157
         1,   22.2036,         1,         2,         0,         0,    23.707,        31,     8.206,         9,    12.642,         5,     0.813,         5,   141.397,         7,       132,         2,         0,         0,   139.398,         7,       130,         2,         0,     2.174,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   13.4164,         1,         2,         0,         0,    51.841,       129,     4.578,        22,    13.768,        11,     0.874,        11,   177.788,        12,       173,         3,         0,         0,   174.077,        12,       168,         3,         3,    25.513,       223,   22016.1,     27283,     23223,     51413,        63,       157
         1,   26.3509,         1,         4,         0,         0,   279.394,       486,    84.391,       216,    13.944,        15,     1.603,        15,    812.13,        18,       797,         9,         0,         0,   808.104,        18,       795,         9,         3,     9.196,       112,   22016.1,     27283,     23223,     51413,        63,       157
         1,   38.1182,         1,         2,         0,         0,   213.536,       380,     74.66,       148,     13.69,        12,     1.553,        12,   376.265,        13,       369,         4,         0,         0,   373.161,        13,       366,         4,         4,     6.803,        49,   22016.1,     27283,     23223,     51413,        63,       157
         1,   102.741,         1,         4,         0,         0,   301.766,       406,   108.986,       171,   1182.63,      2195,   918.782,      2195,   3630.99,        58,      3528,        38,         0,         0,   3548.26,        58,      3461,        38,        14,    43.823,       215,   22016.1,     27283,     23223,     51413,        63,       157
         1,        15,         1,         2,         0,         0,   188.197,       289,      14.1,        36,    15.361,        20,     2.507,        20,   502.417,        20,       489,         6,         0,         0,   384.299,        20,       374,         6,         8,    15.205,       106,   22016.1,     27283,     23223,     51413,        63,       157
         1,   44.2966,         3,         3,         0,         0,   257.169,       283,    78.453,       106,   850.965,      1513,   726.468,      1513,   1246.68,        20,      1224,        15,         0,         0,   1240.26,        20,      1217,        15,         1,     4.215,        14,   22016.1,     27283,     23223,     51413,        63,       157
         1,   66.7308,         4,         2,         0,         0,    86.256,       176,    44.816,       107,   173.355,       398,   149.406,       398,   2429.76,        46,      2385,        34,         0,         0,   2471.53,        46,      2425,        34,         6,     7.757,        49,   22016.1,     27283,     23223,     51413,        63,       157
         1,   58.6941,         7,         2,         0,         0,   157.072,       321,    49.067,       139,   350.294,      1051,   305.249,      1051,   3202.23,        38,      3167,        24,         0,         0,   3118.37,        38,      3085,        24,         8,     7.565,        45,   22016.1,     27283,     23223,     51413,        63,       157
         1,    43.909,         1,         2,         0,         0,    20.866,        17,     5.684,         7,    12.888,         5,      1.06,         5,   174.961,         7,       165,         2,         0,         0,   152.116,         7,       145,         2,         0,     2.706,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   19.6977,         1,         2,         0,         0,    46.297,       122,     6.528,        31,    12.584,         9,     0.659,         9,   112.689,        10,       109,         2,         0,         0,   110.979,        10,       107,         2,         2,    27.678,       260,   22016.1,     27283,     23223,     51413,        63,       157
         1,        22,         1,         2,         0,         0,   145.427,       328,      2.59,        17,     11.94,         6,     0.212,         6,   117.937,         9,       114,         2,         0,         0,   123.155,         9,       120,         2,         0,    24.661,       241,   22016.1,     27283,     23223,     51413,        63,       157
         1,   50.6952,         2,         2,         0,         0,   137.693,       321,    64.843,       184,   426.782,       892,   387.146,       892,   949.208,        22,       922,        14,         0,         0,   943.272,        22,       917,        14,         2,     5.051,        29,   22016.1,     27283,     23223,     51413,        63,       157
         1,   38.1838,         2,         2,         0,         0,    13.395,        18,     4.053,         8,   186.717,       338,   154.891,       338,   107.664,         8,        99,         2,         0,         0,    105.85,         8,        97,         2,         0,     1.754,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   51.0882,         2,         2,         0,         0,    238.73,       479,    40.377,        71,    298.72,       411,    190.17,       411,   1460.85,        25,      1439,        16,         0,         0,   1453.51,        25,      1432,        16,         4,     8.875,        53,   22016.1,     27283,     23223,     51413,        63,       157
         1,   14.2127,         1,         2,         0,         0,    47.912,        88,     5.809,        18,    12.458,         7,     0.676,         7,   208.316,         9,       203,         3,         0,         0,   205.581,         9,       201,         3,         1,     7.303,        61,   22016.1,     27283,     23223,     51413,        63,       157
         1,    69.739,         1,         4,         0,         0,   207.748,       413,    38.518,       124,    24.463,        49,     10.32,        49,    2418.2,        52,      2366,        32,         0,         0,   2641.26,        52,      2593,        32,        12,     5.869,        40,   22016.1,     27283,     23223,     51413,        63,       157
         1,   63.5938,         2,         4,         0,         0,   259.276,       544,    85.214,       236,    229.76,       528,   187.371,       528,   3897.58,        71,      3827,        44,         0,         0,   3710.59,        71,      3644,        44,        20,    60.679,       403,   22016.1,     27283,     23223,     51413,        63,       157
         1,   72.1249,         5,         2,         0,         0,   361.651,       616,   122.979,       174,   1741.78,      3058,    1445.5,      3058,   4741.32,        73,      4652,        52,         0,         0,   4760.36,        73,      4675,        52,        14,    13.921,        77,   22016.1,     27283,     23223,     51413,        63,       157
         1,    12.083,         1,         2,         0,         0,    32.762,        91,     4.059,        28,    13.009,        13,     1.043,        13,   505.865,        16,       497,         6,         0,         0,   544.162,        16,       536,         6,         4,    12.118,       143,   22016.1,     27283,     23223,     51413,        63,       157
         1,   9.30714,         1,         3,         0,         0,    67.674,        88,      11.9,        25,     13.17,        10,     1.361,        10,   303.484,        13,       293,         5,         0,         0,   290.964,        13,       281,         5,         1,    13.215,        94,   22016.1,     27283,     23223,     51413,        63,       157
         1,   149.915,         4,         3,         0,         0,    96.413,       165,    61.946,       145,   1100.18,      2346,    982.81,      2346,   2756.55,        38,      2700,        30,         0,         0,   2765.14,        38,      2707,        30,         2,     7.824,        59,   22016.1,     27283,     23223,     51413,        63,       157
         1,   85.1519,         1,         5,         0,         0,   228.588,       425,   143.586,       328,   117.306,       288,    96.594,       288,   6264.07,       103,      6142,        72,         0,         0,   6152.55,       103,      6033,        72,        21,    34.459,       214,   22016.1,     27283,     23223,     51413,        63,       157
         1,   58.0564,         2,         4,         0,         0,   153.902,       217,    53.274,       106,    41.058,       100,    23.983,       100,   3063.07,        50,      3005,        36,         0,         0,      3143,        50,      3090,        36,         9,    22.057,       147,   22016.1,     27283,     23223,     51413,        63,       157
         1,   14.1421,         1,         2,         0,         0,   100.016,       223,    10.481,        25,    12.739,         8,     0.887,         8,   308.175,        10,       302,         4,         0,         0,   303.433,        10,       298,         4,         2,     1.516,        10,   22016.1,     27283,     23223,     51413,        63,       157
         1,   18.0278,         1,         2,         0,         0,    91.243,       247,     5.113,        20,    12.337,         6,     0.118,         6,   153.471,         8,       150,         2,         0,         0,   152.217,         8,       149,         2,         0,     0.401,        16,   22016.1,     27283,     23223,     51413,        63,       157
         1,   117.723,         7,         4,         0,         0,   311.458,       645,    92.599,       231,   856.871,      2052,   739.927,      2052,   7978.23,       120,      7824,        90,         0,         0,   7809.81,       120,      7678,        90,        24,    84.384,       331,   22016.1,     27283,     23223,     51413,        63,       157
         1,   27.2029,         1,         2,         0,         0,    72.673,       167,    11.829,        50,    13.531,        17,     1.841,        17,   677.147,        20,       665,         8,         0,         0,    670.39,        20,       660,         8,         6,    14.624,       130,   22016.1,     27283,     23223,     51413,        63,       157
         1,     32.72,         2,         3,         0,         0,    95.154,       148,     29.97,        74,    32.751,        68,    15.058,        68,   1222.77,        24,      1198,        13,         0,         0,   1300.74,        24,      1272,        13,         5,    15.812,       132,   22016.1,     27283,     23223,     51413,        63,       157
         1,   19.0263,         1,         2,         0,         0,      82.8,       204,     6.153,        25,    12.718,         9,     0.848,         9,   380.568,        12,       374,         4,         0,         0,   378.032,        12,       371,         4,         2,     7.365,        64,   22016.1,     27283,     23223,     51413,        63,       157
         1,   54.6915,         1,         4,         0,         0,    92.817,       130,    58.926,        96,    17.479,        17,     4.438,        17,   666.984,        17,       644,         8,         0,         0,    661.45,        17,       642,         8,         5,     3.094,        17,   22016.1,     27283,     23223,     51413,        63,       157
         1,   21.2603,         2,         2,         0,         0,   140.633,       252,    34.778,       100,    88.243,       177,    57.666,       177,   1601.45,        38,      1563,        25,         0,         0,    1620.4,        38,      1545,        25,         5,     3.189,        37,   22016.1,     27283,     23223,     51413,        63,       157
         1,   88.5664,         5,         2,         0,         0,    94.656,       154,    87.557,       153,   1989.66,      3768,   1675.05,      3768,   5897.08,        79,      5752,        66,         0,         0,   5588.01,        79,      5451,        66,         3,    23.096,       101,   22016.1,     27283,     23223,     51413,        63,       157
         1,    71.078,         4,         3,         0,         0,    59.113,       137,    21.441,        73,   191.998,       571,   225.076,       571,   2610.41,        61,      2547,        33,         0,         0,   2648.47,        61,      2590,        33,        23,     9.069,        41,   22016.1,     27283,     23223,     51413,        63,       157
         1,    50.868,         2,         5,         0,         0,    305.33,       547,    94.698,       218,   311.644,       680,   260.871,       680,   3611.39,        60,      3543,        40,         0,         0,   3560.76,        60,      3495,        40,        14,    43.685,       322,   22016.1,     27283,     23223,     51413,        63,       157
         1,   93.8438,         4,         6,         0,         0,   223.667,       298,    81.354,       165,   290.791,       608,   245.015,       608,   4458.02,        67,      4381,        48,         0,         0,   4282.72,        67,      4212,        48,         8,      20.2,       128,   22016.1,     27283,     23223,     51413,        63,       157
         1,   83.1327,         4,         4,         0,         0,   166.941,       330,    53.767,       129,   1721.11,      3205,   1380.72,      3205,   3852.26,        71,      3772,        56,         0,         0,   3882.12,        71,      3800,        56,        10,     8.145,        41,   22016.1,     27283,     23223,     51413,        63,       157
         1,   31.0161,         1,         2,         0,         0,   254.369,       641,    58.985,       201,    17.512,        19,     3.123,        19,    806.42,        21,       792,         9,         0,         0,   882.396,        21,       867,         9,         7,    24.489,       153,   22016.1,     27283,     23223,     51413,        63,       157
         1,    103.69,         7,         5,         0,         0,   400.912,       694,   194.831,       443,   3648.86,      6932,   3222.42,      6932,   16489.6,       205,     16229,       182,         0,         0,   16290.8,       205,     16018,       182,        13,    22.585,       131,   22016.1,     27283,     23223,     51413,        63,       157
         1,   21.9317,         1,         2,         0,         0,    59.582,        96,     7.292,        30,     13.71,         1,     0.025,         1,     0.834,         9,         0,         0,         0,         0,     1.063,         9,         0,         0,         0,     6.261,        94,   22016.1,     27283,     23223,     51413,        63,       157
         1,   32.6497,         1,         2,         0,         0,   130.653,       258,    15.978,        38,    15.176,        18,      2.78,        18,    1166.4,        21,      1151,         9,         0,         0,   1106.25,        21,      1091,         9,         7,    11.878,        65,   22016.1,     27283,     23223,     51413,        63,       157
         1,   14.8661,         1,         2,         0,         0,     40.18,        59,     6.123,        20,     11.97,         1,     0.023,         1,     0.573,         6,         0,         0,         0,         0,     0.405,         6,         0,         0,         0,     0.072,         8,   22016.1,     27283,     23223,     51413,        63,       157
         1,   6.08276,         1,         2,         0,         0,    71.508,        78,     7.231,        15,    11.785,         6,      0.27,         6,    135.48,         9,       130,         2,         0,         0,   133.315,         9,       130,         2,         0,     3.903,        33,   22016.1,     27283,     23223,     51413,        63,       157
         1,   26.9258,         1,         2,         0,         0,    99.481,       123,    17.836,        45,    12.772,         8,     0.952,         8,   279.204,        10,       271,         3,         0,         0,   276.334,        10,       269,         3,         1,     6.645,        56,   22016.1,     27283,     23223,     51413,        63,       157
         1,   48.2701,         2,         2,         0,         0,   355.335,       636,    67.632,       134,    55.136,        94,    34.711,        94,   1396.25,        27,      1353,        15,         0,         0,   1287.17,        27,      1261,        15,         4,     8.675,        59,   22016.1,     27283,     23223,     51413,        63,       157
         1,   20.9929,         1,         6,         0,         0,    27.358,        74,     12.84,        35,    15.914,        18,     3.068,        18,   631.941,        19,       615,        10,         0,         0,   625.704,        19,       609,        10,         5,     1.059,        11,   22016.1,     27283,     23223,     51413,        63,       157
         1,   25.1794,         1,         2,         0,         0,   100.499,       186,    29.484,        58,    11.646,         4,     0.039,         4,    119.31,         7,       117,         2,         0,         0,     118.2,         7,       116,         2,         0,     4.953,        37,   22016.1,     27283,     23223,     51413,        63,       157
         1,   19.9249,         1,         2,         0,         0,     36.68,        85,     7.654,        46,    13.304,        17,     1.853,        17,   654.423,        20,       642,         8,         0,         0,   678.487,        20,       668,         8,         6,     5.992,        55,   22016.1,     27283,     23223,     51413,        63,       157
         1,   108.175,         5,         3,         0,         0,   119.685,       146,     83.66,       145,   1910.04,      3741,   1705.58,      3741,   8329.96,       109,      8097,        92,         0,         0,   8663.02,       109,      8430,        92,         5,     33.64,       143,   22016.1,     27283,     23223,     51413,        63,       157
         1,   81.3449,         2,         2,         0,         0,    249.58,       489,    37.319,       116,   867.262,      1503,   660.402,      1503,   1797.27,        42,      1759,        26,         0,         0,   1822.75,        42,      1783,        26,        10,    16.257,       100,   22016.1,     27283,     23223,     51413,        63,       157
         1,    29.249,         1,         4,         0,         0,     394.3,       884,    93.708,       250,     14.09,        20,     2.299,        20,   915.933,        21,       899,        10,         0,         0,   913.689,        21,       900,        10,         4,    16.242,       162,   22016.1,     27283,     23223,     51413,        63,       157
         1,   22.6716,         1,         2,         0,         0,    73.199,       217,     17.64,        75,    14.148,        18,     2.215,        18,   889.871,        20,       877,         8,         0,         0,   846.555,        20,       834,         8,         6,       8.3,        73,   22016.1,     27283,     23223,     51413,        63,       157
         1,   14.8661,         1,         2,         0,         0,    79.718,       198,    12.684,        50,    12.274,         7,     0.238,         7,   185.032,        10,       181,         3,         0,         0,   183.593,        10,       179,         3,         1,     0.907,        25,   22016.1,     27283,     23223,     51413,        63,       157
         1,   9.48683,         1,         2,         0,         0,    46.691,        57,     3.161,         9,    12.506,         5,      0.32,         5,   188.068,         7,       183,         2,         0,         0,   185.766,         7,       181,         2,         0,     1.055,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   78.1601,         3,         2,         0,         0,   196.518,       407,    86.164,       237,   2081.16,      3591,   1866.21,      3591,   4595.28,        68,      4519,        50,         0,         0,   4558.89,        68,      4489,        50,         8,     7.758,        47,   22016.1,     27283,     23223,     51413,        63,       157
         1,   48.1157,         1,         4,         0,         0,   176.551,       246,    45.226,        88,    14.348,         8,     2.715,         8,   654.764,        12,       640,         5,         0,         0,   649.173,        12,       633,         5,         1,     4.674,        16,   22016.1,     27283,     23223,     51413,        63,       157
         1,   26.4008,         1,         2,         0,         0,    45.174,        79,     3.715,        16,    13.028,        13,     1.483,        13,   192.202,        14,       185,         3,         0,         0,   190.151,        14,       183,         3,         5,     5.264,        43,   22016.1,     27283,     23223,     51413,        63,       157
         1,   114.949,         7,         7,         0,         0,   447.394,       693,   155.133,       317,   2989.07,      5720,   2826.94,      5720,    7406.9,       118,      7255,        79,         0,         0,   7659.47,       118,      7502,        79,        33,    12.487,        68,   22016.1,     27283,     23223,     51413,        63,       157
         1,   61.9839,         2,         2,         0,         0,   232.231,       505,    78.269,       220,   1527.89,      2611,    1279.7,      2611,   3108.18,        40,      3071,        22,         0,         0,    3059.3,        40,      3025,        22,        12,     14.42,        97,   22016.1,     27283,     23223,     51413,        63,       157
         1,   25.6125,         1,         2,         0,         0,    97.732,       265,    23.826,        87,    12.352,         8,     0.452,         8,   243.347,        10,       238,         3,         0,         0,   285.239,        10,       281,         3,         1,      5.91,        65,   22016.1,     27283,     23223,     51413,        63,       157
         1,   10.8167,         1,         2,         0,         0,    42.976,        85,      2.77,        14,    14.429,         4,     0.035,         4,     91.72,         8,        88,         2,         0,         0,   106.318,         8,       102,         2,         0,      0.18,        12,   22016.1,     27283,     23223,     51413,        63,       157
         1,    59.439,         3,         2,         0,         0,    45.752,        87,    25.207,        57,   245.667,       463,   195.462,       463,   698.034,        20,       680,        11,         0,         0,   693.522,        20,       674,        11,         3,     3.712,        31,   22016.1,     27283,     23223,     51413,        63,       157
         1,   63.7809,         1,         2,         0,         0,    58.157,       105,    29.155,        78,    14.191,        18,     2.736,        18,   804.055,        21,       790,         9,         0,         0,   802.062,        21,       787,         9,         7,     6.971,        39,   22016.1,     27283,     23223,     51413,        63,       157
         1,   10.8167,         1,         2,         0,         0,    98.256,       203,     2.637,        11,    11.961,         5,      0.24,         5,   124.146,         7,       121,         2,         0,         0,   122.077,         7,       119,         2,         0,     0.715,        13,   22016.1,     27283,     23223,     51413,        63,       157
         1,   52.5477,         2,         4,         0,         0,   147.824,       188,     43.06,       115,    41.471,       104,     24.04,       104,   2561.06,        44,      2511,        28,         0,         0,   2584.87,        44,      2541,        28,        10,    24.088,       169,   22016.1,     27283,     23223,     51413,        63,       157
         1,   15.8114,         1,         2,         0,         0,   171.037,       400,    12.544,        50,     13.82,        19,     2.041,        19,   792.192,        22,       779,         9,         0,         0,   786.216,        22,       773,         9,         7,     6.645,        61,   22016.1,     27283,     23223,     51413,        63,       157
         1,   108.041,        11,         4,         0,         0,   450.506,       853,   143.037,       338,   6976.79,     14106,   6464.27,     14106,   12605.1,       150,     12411,       119,         0,         0,   12449.5,       150,     12270,       119,        26,    43.026,       195,   22016.1,     27283,     23223,     51413,        63,       157
         1,   97.5553,         2,         4,         0,         0,   203.469,       548,    68.972,       189,   108.758,       234,     76.08,       234,   4257.42,        67,      4185,        53,         0,         0,   4557.75,        67,      4477,        53,         9,    18.041,       113,   22016.1,     27283,     23223,     51413,        63,       157
         1,   63.9531,         1,         2,         0,         0,   330.859,       558,    91.052,       236,    15.488,        21,     2.938,        21,   889.675,        23,       870,        10,         0,         0,   900.818,        23,       884,        10,         8,     8.344,        45,   22016.1,     27283,     23223,     51413,        63,       157
         1,   103.959,         3,         5,         0,         0,   221.013,       325,   155.826,       229,   823.083,      1482,   745.986,      1482,   10379.8,       187,     10062,       155,         0,         0,     10696,       187,     10375,       155,        15,    56.374,       291,   22016.1,     27283,     23223,     51413,        63,       157
         1,    12.083,         1,         2,         0,         0,    91.601,       180,     5.133,        19,    13.274,        10,     1.217,        10,   255.293,        11,       248,         3,         0,         0,   252.054,        11,       247,         3,         3,     5.038,        41,   22016.1,     27283,     23223,     51413,        63,       157
         1,   38.4708,         1,         2,         0,         0,    56.971,       172,    16.685,        54,    16.814,        31,     3.916,        31,   1404.66,        34,      1383,        15,         0,         0,   1339.54,        34,      1318,        15,        13,     21.92,        97,   22016.1,     27283,     23223,     51413,        63,       157
         1,   20.5183,         1,         2,         0,         0,    21.059,        17,     5.005,         7,    12.054,         5,     0.479,         5,   108.446,         7,       102,         2,         0,         0,    92.882,         7,        88,         2,         0,     1.232,        13,   22016.1,     27283,     23223,     51413,        63,       157
