         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   132.791,         2,         2,         3,         0,         0,   942.421,      1451,     538.2,      1083,   129.322,       367,    97.081,       367,      1868,       277,      1618,       225,         0,         0,    1801.4,       277,      1556,       225,        41,     35.82,       286,   24458.3,     28875,     23223,     27543,         4,       157
         1,   426.728,         3,         3,        15,         0,         0,   1354.36,      2555,    1011.5,      2203,   3336.69,      7158,   2842.82,      7158,   5809.44,      1003,      4952,       714,         0,         0,   5983.06,      1003,      5055,       714,       273,    39.062,       258,   24458.3,     28875,     23223,     27543,         4,       157
         1,    85.144,         2,         2,         6,         0,         0,   591.813,      1293,   298.096,       745,   168.118,       420,    144.35,       420,   970.394,       162,       829,       121,         0,         0,   962.723,       162,       828,       121,        30,     4.891,        38,   24458.3,     28875,     23223,     27543,         4,       157
         1,   61.5224,         1,         1,         2,         0,         0,    88.992,       220,     51.61,       141,     3.038,        16,     2.153,        16,    61.923,        18,        51,         7,         0,         0,    80.037,        18,        70,         7,         5,     8.265,        52,   24458.3,     28875,     23223,     27543,         4,       157
         1,   466.409,         4,         4,        12,         0,         0,   1249.49,      2617,   957.065,      2187,   2383.57,      5209,   2189.47,      5209,   5220.39,       917,      4414,       643,         0,         0,   5203.41,       917,      4395,       643,       232,     8.947,        53,   24458.3,     28875,     23223,     27543,         4,       157
         1,   301.924,         1,         1,        13,         0,         0,   635.694,      1111,   285.566,       550,    95.768,       184,    84.964,       184,   1308.17,       186,      1110,       158,         0,         0,   1286.14,       186,      1110,       158,        22,     58.69,       211,   24458.3,     28875,     23223,     27543,         4,       157
         1,   235.834,         3,         3,         6,         0,         0,   1651.27,      3586,   1056.92,      2422,   1481.81,      3724,   1431.65,      3724,   8064.69,      1200,      6930,      1018,         0,         0,   8047.41,      1200,      6938,      1018,       130,    90.546,       697,   24458.3,     28875,     23223,     27543,         4,       157
         1,   74.5453,         2,         2,         2,         0,         0,    68.108,       146,    44.162,       117,   550.048,      1135,   489.268,      1135,    75.788,        22,        65,         9,         0,         0,    73.506,        22,        64,         9,         7,    10.042,        64,   24458.3,     28875,     23223,     27543,         4,       157
         1,   419.201,         3,         3,        15,         0,         0,    979.04,      2418,   801.208,      2096,   2620.14,      6762,   2551.06,      6762,   4932.32,       852,      4262,       617,         0,         0,   4920.31,       852,      4268,       617,       219,    37.739,       268,   24458.3,     28875,     23223,     27543,         4,       157
         1,   229.918,         3,         3,        12,         0,         0,   901.605,      1678,   541.376,      1154,   575.161,      1384,   535.256,      1384,   2101.65,       308,      1787,       259,         0,         0,   2042.25,       308,      1751,       259,        26,    27.333,       137,   24458.3,     28875,     23223,     27543,         4,       157
