         k,      dist,      rank,  max_rank,      vnum, cost_edbt,  gen_edbt,  cost_ki0,   gen_ki0,   cost_ki,    gen_ki, cost_poly,  gen_poly,  cost_ffp,   gen_ffp,   cost_hi,    gen_hi,     hcost,     hcall,    hreuse,reevaluate,  cost_hi2,   gen_hi2,    hcost2,    hcall2,   hreuse2,   cost_fi,    gen_fi,  cost_pre,   gen_pre,   edgecnt,  fencecnt,       pts,     polys
         1,   3048.25,         1,         1,         4,         0,         0,   3736.82,      7086,   145.863,       446,    35.446,        27,       3.7,        27,   1254.38,        29,      1237,        19,         0,         0,   1285.99,        29,      1267,        19,         4,     3.484,        21,    449853,    374100,    188905,    330764,       504,      8385
         1,   3306.59,         2,         2,         3,         0,         0,   3268.03,      8254,   157.249,       617,    47.877,       109,    14.799,       109,   2120.24,        37,      2102,        24,         0,         0,   2119.31,        37,      2100,        24,         7,     5.696,        51,    449853,    374100,    188905,    330764,       504,      8385
         1,    1998.9,         1,         1,         4,         0,         0,   1313.77,      3304,    37.736,       171,    27.695,        21,     2.387,        21,   706.851,        23,       693,        13,         0,         0,   926.056,        23,       914,        13,         3,    12.757,       135,    449853,    374100,    188905,    330764,       504,      8385
         1,   2967.71,         1,         1,         4,         0,         0,    2533.3,      7700,   123.422,       497,    29.501,        31,     3.689,        31,   1292.61,        33,      1271,        22,         0,         0,   2150.32,        33,      2133,        22,         5,     7.836,        64,    449853,    374100,    188905,    330764,       504,      8385
         1,   2298.42,         1,         1,         6,         0,         0,   1357.44,      3957,    52.102,       237,    36.719,        30,      3.94,        30,   1831.79,        36,      1796,        29,         0,         0,   2075.57,        36,      2050,        29,         1,     2.907,        32,    449853,    374100,    188905,    330764,       504,      8385
         1,   1412.39,         1,         1,         4,         0,         0,   848.278,      2385,    22.892,       109,     29.17,        26,      3.54,        26,   998.663,        29,       982,        20,         0,         0,   1249.11,        29,      1232,        20,         3,     8.017,        97,    449853,    374100,    188905,    330764,       504,      8385
         1,   1569.56,         1,         1,         3,         0,         0,   939.657,      3105,    26.384,       125,    24.968,        10,     0.961,        10,   577.331,        18,       569,         9,         0,         0,   609.038,        18,       601,         9,         4,     2.856,        26,    449853,    374100,    188905,    330764,       504,      8385
         1,   2104.93,         2,         2,         3,         0,         0,   1280.07,      4046,     51.74,       230,    31.397,        46,     5.751,        46,   1508.76,        39,      1482,        30,         0,         0,   2084.28,        39,      2058,        30,         4,    12.721,        98,    449853,    374100,    188905,    330764,       504,      8385
         1,   1221.32,         1,         1,         4,         0,         0,   661.411,      1952,    16.661,        85,    27.779,        19,     2.444,        19,   882.956,        21,       870,        12,         0,         0,   894.628,        21,       881,        12,         5,     2.986,        17,    449853,    374100,    188905,    330764,       504,      8385
         1,   4990.59,         1,         1,         4,         0,         0,    5908.3,     19526,    492.99,      1538,    33.675,        50,     6.691,        50,   2976.76,        50,      2943,        32,         0,         0,   2628.54,        50,      2599,        32,         6,    29.666,       250,    449853,    374100,    188905,    330764,       504,      8385
         1,   3300.57,         1,         1,         7,         0,         0,   3150.76,      9210,   156.831,       661,    35.482,        47,     7.816,        47,   1623.79,        49,      1589,        35,         0,         0,   1658.55,        49,      1627,        35,         5,     4.438,        60,    449853,    374100,    188905,    330764,       504,      8385
         1,   2481.35,         1,         1,         5,         0,         0,   1256.05,      4703,     78.82,       354,    29.801,        33,     4.068,        33,   1173.47,        36,      1150,        28,         0,         0,   1699.34,        36,      1676,        28,         1,     6.219,        61,    449853,    374100,    188905,    330764,       504,      8385
         1,   2007.15,         1,         1,         3,         0,         0,   1015.65,      3336,    39.625,       180,    28.229,        24,      3.09,        24,   1163.67,        27,      1146,        18,         0,         0,    1317.7,        27,      1300,        18,         3,     4.599,        36,    449853,    374100,    188905,    330764,       504,      8385
         1,    1060.1,         1,         1,         4,         0,         0,   395.054,      1093,    15.687,        62,    27.768,        26,     2.739,        26,    549.63,        22,       538,        11,         0,         0,   656.576,        22,       646,        11,         1,     2.526,        50,    449853,    374100,    188905,    330764,       504,      8385
         1,   144.516,         1,         1,         2,         0,         0,    43.618,       111,     1.494,        10,     25.22,         1,     0.024,         1,     0.239,         6,         0,         0,         0,         0,     0.138,         6,         0,         0,         0,     0.088,         8,    449853,    374100,    188905,    330764,       504,      8385
         1,   2280.33,         1,         1,         4,         0,         0,   1332.82,      4117,    37.358,       172,    28.898,        27,     3.191,        27,   1062.73,        29,      1045,        20,         0,         0,   1149.94,        29,      1134,        20,         2,     7.349,        88,    449853,    374100,    188905,    330764,       504,      8385
         1,   1429.21,         1,         1,         3,         0,         0,   634.347,      2028,    23.138,       101,    27.522,        18,     2.422,        18,   741.607,        22,       731,        12,         0,         0,   628.383,        22,       616,        12,         4,     1.309,        17,    449853,    374100,    188905,    330764,       504,      8385
         1,   3088.37,         1,         1,         8,         0,         0,   1980.26,      7321,   120.759,       518,    44.635,        87,    13.508,        87,   3866.14,        90,      3798,        66,         0,         0,   4236.06,        90,      4171,        66,        15,     9.381,       133,    449853,    374100,    188905,    330764,       504,      8385
         1,   3306.72,         1,         1,         8,         0,         0,    2416.8,      9514,    119.39,       543,    36.334,        61,     9.203,        61,   2569.49,        65,      2526,        51,         0,         0,   3512.15,        65,      3470,        51,         3,     4.625,        63,    449853,    374100,    188905,    330764,       504,      8385
