K,order,dist,cost_ki,cost_edbt,vnum,density
7,1,754.082,127.884,443998,2,1.07656
7,2,1379.28,127.884,443998,2,1.07656
7,3,1962.08,127.884,443998,3,1.07656
7,4,2439.84,127.884,443998,5,1.07656
7,5,2538.6,127.884,443998,4,1.07656
7,6,2961.29,127.884,443998,3,1.07656
7,7,3007.37,127.884,443998,5,1.07656
7,1,1101.37,92.754,177597,3,1.07656
7,2,1762.8,92.754,177597,2,1.07656
7,3,1874.96,92.754,177597,4,1.07656
7,4,2144.21,92.754,177597,2,1.07656
7,5,2563.03,92.754,177597,5,1.07656
7,6,2587.03,92.754,177597,2,1.07656
7,7,2677.03,92.754,177597,3,1.07656
7,1,50.5964,25.237,131263,2,1.07656
7,2,469.038,25.237,131263,2,1.07656
7,3,896.404,25.237,131263,2,1.07656
7,4,1606.68,25.237,131263,2,1.07656
7,5,1781.09,25.237,131263,2,1.07656
7,6,1818.75,25.237,131263,4,1.07656
7,7,2011.12,25.237,131263,2,1.07656
7,1,256.457,61.454,627973,2,1.07656
7,2,501.328,61.454,627973,2,1.07656
7,3,935.284,61.454,627973,2,1.07656
7,4,1132.71,61.454,627973,3,1.07656
7,5,1179.82,61.454,627973,2,1.07656
7,6,2114.98,61.454,627973,3,1.07656
7,7,2126.61,61.454,627973,2,1.07656
7,1,281.234,21.897,102216,3,1.07656
7,2,677.681,21.897,102216,2,1.07656
7,3,824.801,21.897,102216,3,1.07656
7,4,967.738,21.897,102216,2,1.07656
7,5,1698.66,21.897,102216,2,1.07656
7,6,1777.66,21.897,102216,4,1.07656
7,7,1796.54,21.897,102216,4,1.07656
7,1,412.611,86.495,438838,2,1.07656
7,2,553.377,86.495,438838,2,1.07656
7,3,1336.6,86.495,438838,2,1.07656
7,4,1625.55,86.495,438838,3,1.07656
7,5,1927.18,86.495,438838,5,1.07656
7,6,2714.36,86.495,438838,4,1.07656
7,7,2739.87,86.495,438838,3,1.07656
7,1,836.515,60.568,333349,2,1.07656
7,2,1271.02,60.568,333349,2,1.07656
7,3,1273.29,60.568,333349,2,1.07656
7,4,2386.69,60.568,333349,4,1.07656
7,5,2473.31,60.568,333349,4,1.07656
7,6,2503.83,60.568,333349,4,1.07656
7,7,2551.1,60.568,333349,4,1.07656
7,1,579.057,45.784,159463,3,1.07656
7,2,1302.11,45.784,159463,2,1.07656
7,3,1427.73,45.784,159463,4,1.07656
7,4,1720.64,45.784,159463,2,1.07656
7,5,1770.08,45.784,159463,3,1.07656
7,6,1971.13,45.784,159463,7,1.07656
7,7,2169.91,45.784,159463,4,1.07656
7,1,614.206,24.09,67115.1,2,1.07656
7,2,1239.53,24.09,67115.1,2,1.07656
7,3,1597.71,24.09,67115.1,2,1.07656
7,4,1816.43,24.09,67115.1,2,1.07656
7,5,2310.79,24.09,67115.1,2,1.07656
7,6,2764.85,24.09,67115.1,2,1.07656
7,7,2775.54,24.09,67115.1,3,1.07656
7,1,1267.01,77.988,452896,2,1.07656
7,2,1363.06,77.988,452896,3,1.07656
7,3,1828.83,77.988,452896,5,1.07656
7,4,1974.83,77.988,452896,3,1.07656
7,5,2626.9,77.988,452896,4,1.07656
7,6,2659.04,77.988,452896,3,1.07656
7,7,2782.72,77.988,452896,2,1.07656
7,1,273.249,80.183,353478,2,1.07656
7,2,2097.43,80.183,353478,3,1.07656
7,3,2102.71,80.183,353478,4,1.07656
7,4,2630.83,80.183,353478,6,1.07656
7,5,2642.9,80.183,353478,5,1.07656
7,6,2730.23,80.183,353478,4,1.07656
7,7,2762.33,80.183,353478,4,1.07656
7,1,1039.16,39.346,287483,2,1.07656
7,2,1560.65,39.346,287483,2,1.07656
7,3,1766.16,39.346,287483,5,1.07656
7,4,1766.35,39.346,287483,6,1.07656
7,5,1798.24,39.346,287483,3,1.07656
7,6,1814.39,39.346,287483,2,1.07656
7,7,1832.03,39.346,287483,4,1.07656
7,1,424.5,87.795,400669,2,1.07656
7,2,721.491,87.795,400669,2,1.07656
7,3,1908.56,87.795,400669,6,1.07656
7,4,2025.98,87.795,400669,6,1.07656
7,5,2345.25,87.795,400669,6,1.07656
7,6,2599.62,87.795,400669,5,1.07656
7,7,2647.96,87.795,400669,5,1.07656
7,1,343.286,26.064,450905,2,1.07656
7,2,605.892,26.064,450905,2,1.07656
7,3,662.873,26.064,450905,2,1.07656
7,4,985.368,26.064,450905,3,1.07656
7,5,1236.48,26.064,450905,3,1.07656
7,6,1619.8,26.064,450905,3,1.07656
7,7,1653.3,26.064,450905,5,1.07656
7,1,486.236,18.411,159724,2,1.07656
7,2,813.199,18.411,159724,2,1.07656
7,3,848.291,18.411,159724,2,1.07656
7,4,906.005,18.411,159724,2,1.07656
7,5,1048.22,18.411,159724,2,1.07656
7,6,1209.75,18.411,159724,4,1.07656
7,7,1536.41,18.411,159724,4,1.07656
7,1,448.216,60.276,160984,2,1.07656
7,2,1619.51,60.276,160984,4,1.07656
7,3,1791.39,60.276,160984,4,1.07656
7,4,1917.81,60.276,160984,4,1.07656
7,5,1967.97,60.276,160984,7,1.07656
7,6,2289.52,60.276,160984,4,1.07656
7,7,2300.88,60.276,160984,4,1.07656
7,1,1188.72,51.917,275794,2,1.07656
7,2,1278.65,51.917,275794,2,1.07656
7,3,1554.86,51.917,275794,2,1.07656
7,4,1750.65,51.917,275794,3,1.07656
7,5,1860.88,51.917,275794,3,1.07656
7,6,2061.61,51.917,275794,3,1.07656
7,7,2144.52,51.917,275794,3,1.07656
7,1,421.438,85.189,415313,2,1.07656
7,2,534.575,85.189,415313,2,1.07656
7,3,1213.24,85.189,415313,2,1.07656
7,4,1276.41,85.189,415313,2,1.07656
7,5,2052.86,85.189,415313,4,1.07656
7,6,2140.13,85.189,415313,3,1.07656
7,7,2592.62,85.189,415313,4,1.07656
7,1,298.007,39.69,320703,2,1.07656
7,2,941.386,39.69,320703,3,1.07656
7,3,1511.09,39.69,320703,3,1.07656
7,4,2162.09,39.69,320703,3,1.07656
7,5,2398.16,39.69,320703,3,1.07656
7,6,2425.17,39.69,320703,4,1.07656
7,7,2556.05,39.69,320703,3,1.07656
7,1,1554.01,74.567,589603,5,1.07656
7,2,1727.96,74.567,589603,4,1.07656
7,3,1813.94,74.567,589603,5,1.07656
7,4,2017.36,74.567,589603,5,1.07656
7,5,2122.56,74.567,589603,4,1.07656
7,6,2161.89,74.567,589603,5,1.07656
7,7,2246.62,74.567,589603,4,1.07656
7,1,1011.95,54.668,166438,3,1.07656
7,2,1212.8,54.668,166438,4,1.07656
7,3,1755.9,54.668,166438,5,1.07656
7,4,2089.07,54.668,166438,4,1.07656
7,5,2207.15,54.668,166438,4,1.07656
7,6,2367.04,54.668,166438,4,1.07656
7,7,2442.67,54.668,166438,4,1.07656
7,1,647.707,26.488,108035,2,1.07656
7,2,934.944,26.488,108035,2,1.07656
7,3,951.183,26.488,108035,3,1.07656
7,4,1321.63,26.488,108035,3,1.07656
7,5,1343.16,26.488,108035,3,1.07656
7,6,1639.96,26.488,108035,2,1.07656
7,7,1709.49,26.488,108035,2,1.07656
7,1,718.754,49.518,189377,2,1.07656
7,2,976.087,49.518,189377,2,1.07656
7,3,1481.12,49.518,189377,3,1.07656
7,4,1866.66,49.518,189377,3,1.07656
7,5,2216.3,49.518,189377,2,1.07656
7,6,2331.72,49.518,189377,3,1.07656
