K,order,dist,cost_ki,cost_edbt,vnum,density
8,1,309.944,83.34,684810,2,1.07611
8,2,933.323,83.34,684810,3,1.07611
8,3,1285.76,83.34,684810,4,1.07611
8,4,1399.66,83.34,684810,6,1.07611
8,5,1436.62,83.34,684810,3,1.07611
8,6,1589.87,83.34,684810,4,1.07611
8,7,1714.46,83.34,684810,3,1.07611
8,8,2131.18,83.34,684810,5,1.07611
8,1,1279.12,154.622,758656,3,1.07611
8,2,1324.77,154.622,758656,5,1.07611
8,3,1547.54,154.622,758656,3,1.07611
8,4,2435.01,154.622,758656,2,1.07611
8,5,2653.44,154.622,758656,7,1.07611
8,6,3040.82,154.622,758656,6,1.07611
8,7,3041.19,154.622,758656,6,1.07611
8,8,3060.1,154.622,758656,3,1.07611
8,1,268.628,64.809,261111,2,1.07611
8,2,760.434,64.809,261111,2,1.07611
8,3,936.483,64.809,261111,2,1.07611
8,4,1149.23,64.809,261111,2,1.07611
8,5,1709.27,64.809,261111,3,1.07611
8,6,1717.1,64.809,261111,5,1.07611
8,7,1755.81,64.809,261111,4,1.07611
8,8,1839.95,64.809,261111,3,1.07611
8,1,452.604,70.837,479720,2,1.07611
8,2,637.139,70.837,479720,2,1.07611
8,3,1474.08,70.837,479720,3,1.07611
8,4,1573.07,70.837,479720,3,1.07611
8,5,1725.43,70.837,479720,3,1.07611
8,6,1833.33,70.837,479720,5,1.07611
8,7,2084.47,70.837,479720,3,1.07611
8,8,2151.71,70.837,479720,6,1.07611
8,1,395.828,35.065,310501,2,1.07611
8,2,646.133,35.065,310501,2,1.07611
8,3,908.952,35.065,310501,2,1.07611
8,4,953.835,35.065,310501,2,1.07611
8,5,1146.28,35.065,310501,2,1.07611
8,6,1149.01,35.065,310501,2,1.07611
8,7,1176.49,35.065,310501,2,1.07611
8,8,1262.77,35.065,310501,2,1.07611
8,1,748.523,111.387,1.2378e+06,3,1.07611
8,2,1533.52,111.387,1.2378e+06,3,1.07611
8,3,1626.35,111.387,1.2378e+06,6,1.07611
8,4,1661.05,111.387,1.2378e+06,3,1.07611
8,5,2456.66,111.387,1.2378e+06,4,1.07611
8,6,2671.13,111.387,1.2378e+06,4,1.07611
8,7,3002.99,111.387,1.2378e+06,6,1.07611
8,8,3047.36,111.387,1.2378e+06,5,1.07611
8,1,609.824,25.966,171033,2,1.07611
8,2,721.91,25.966,171033,2,1.07611
8,3,1032.52,25.966,171033,2,1.07611
8,4,1036.95,25.966,171033,2,1.07611
8,5,1139.5,25.966,171033,2,1.07611
8,6,1263.48,25.966,171033,2,1.07611
8,7,1624.48,25.966,171033,2,1.07611
8,8,1803.49,25.966,171033,2,1.07611
8,1,410.099,51.995,521617,2,1.07611
8,2,764.364,51.995,521617,2,1.07611
8,3,961.188,51.995,521617,2,1.07611
8,4,1350.86,51.995,521617,3,1.07611
8,5,1354.35,51.995,521617,4,1.07611
8,6,1656.1,51.995,521617,4,1.07611
8,7,1809.23,51.995,521617,3,1.07611
8,8,1872.39,51.995,521617,2,1.07611
8,1,732.226,52.411,533794,3,1.07611
8,2,810.436,52.411,533794,3,1.07611
8,3,895.849,52.411,533794,3,1.07611
8,4,1184.61,52.411,533794,3,1.07611
8,5,1696.85,52.411,533794,4,1.07611
8,6,1751.06,52.411,533794,4,1.07611
8,7,1937.84,52.411,533794,3,1.07611
8,8,2168.95,52.411,533794,4,1.07611
8,1,690.781,43.614,374624,2,1.07611
8,2,1238.59,43.614,374624,2,1.07611
8,3,1340.68,43.614,374624,3,1.07611
8,4,1611.8,43.614,374624,3,1.07611
8,5,1871.81,43.614,374624,3,1.07611
8,6,1908.22,43.614,374624,2,1.07611
8,7,2102.85,43.614,374624,3,1.07611
8,8,2208.68,43.614,374624,5,1.07611
8,1,655.244,89.912,368331,3,1.07611
8,2,806.302,89.912,368331,3,1.07611
8,3,1688.16,89.912,368331,6,1.07611
8,4,1691.26,89.912,368331,3,1.07611
8,5,1893.13,89.912,368331,5,1.07611
8,6,1910,89.912,368331,6,1.07611
8,7,1958.17,89.912,368331,2,1.07611
8,8,2356.85,89.912,368331,4,1.07611
8,1,613.149,48.248,267187,3,1.07611
8,2,1404.18,48.248,267187,3,1.07611
8,3,1707.97,48.248,267187,3,1.07611
8,4,1713.57,48.248,267187,4,1.07611
8,5,1731.02,48.248,267187,4,1.07611
8,6,1816.88,48.248,267187,3,1.07611
8,7,1827.5,48.248,267187,4,1.07611
8,8,1885.8,48.248,267187,5,1.07611
8,1,589.186,72.612,449402,2,1.07611
8,2,1008.91,72.612,449402,2,1.07611
8,3,1624.15,72.612,449402,3,1.07611
8,4,1830.9,72.612,449402,5,1.07611
8,5,1961.32,72.612,449402,5,1.07611
8,6,2062.91,72.612,449402,3,1.07611
8,7,2203.96,72.612,449402,5,1.07611
8,8,2264.44,72.612,449402,4,1.07611
8,1,344.096,60.203,509019,2,1.07611
8,2,1092.5,60.203,509019,2,1.07611
8,3,1235.97,60.203,509019,2,1.07611
8,4,1475.79,60.203,509019,3,1.07611
8,5,1661.88,60.203,509019,3,1.07611
8,6,1730.62,60.203,509019,3,1.07611
8,7,1807.05,60.203,509019,3,1.07611
8,8,1921.97,60.203,509019,3,1.07611
8,1,787.261,60.525,159380,3,1.07611
8,2,1057.52,60.525,159380,4,1.07611
8,3,1206.2,60.525,159380,2,1.07611
8,4,1355.44,60.525,159380,3,1.07611
8,5,1870.31,60.525,159380,3,1.07611
8,6,2110.14,60.525,159380,4,1.07611
8,7,2120.63,60.525,159380,3,1.07611
8,8,2254.21,60.525,159380,3,1.07611
8,1,444.01,57.052,280052,2,1.07611
8,2,484.175,57.052,280052,2,1.07611
8,3,658.286,57.052,280052,2,1.07611
8,4,878.206,57.052,280052,2,1.07611
8,5,900.385,57.052,280052,2,1.07611
8,6,1298.64,57.052,280052,2,1.07611
8,7,1370.71,57.052,280052,3,1.07611
8,8,1886.94,57.052,280052,3,1.07611
8,1,1012.67,79.988,749278,4,1.07611
8,2,1050.32,79.988,749278,4,1.07611
8,3,1371.32,79.988,749278,4,1.07611
8,4,1428.73,79.988,749278,3,1.07611
8,5,1551.41,79.988,749278,8,1.07611
8,6,1833.62,79.988,749278,8,1.07611
8,7,1860.37,79.988,749278,5,1.07611
8,8,2178.28,79.988,749278,3,1.07611
8,1,1069.99,48.204,134640,2,1.07611
8,2,1357.34,48.204,134640,2,1.07611
8,3,1390.2,48.204,134640,4,1.07611
8,4,1410.31,48.204,134640,3,1.07611
8,5,1638.56,48.204,134640,3,1.07611
8,6,1837.7,48.204,134640,4,1.07611
8,7,1869.06,48.204,134640,4,1.07611
8,8,1914.71,48.204,134640,4,1.07611
8,1,248.085,46.77,205188,2,1.07611
8,2,398.058,46.77,205188,2,1.07611
8,3,641.929,46.77,205188,3,1.07611
8,4,753.096,46.77,205188,2,1.07611
8,5,1135.96,46.77,205188,3,1.07611
8,6,1216.8,46.77,205188,4,1.07611
8,7,1295.91,46.77,205188,4,1.07611
8,8,1628.1,46.77,205188,5,1.07611
8,1,1165.04,97.183,1.05171e+06,4,1.07611
8,2,1247.21,97.183,1.05171e+06,3,1.07611
8,3,1768.5,97.183,1.05171e+06,3,1.07611
8,4,2197.35,97.183,1.05171e+06,3,1.07611
8,5,2373.62,97.183,1.05171e+06,6,1.07611
8,6,2395.85,97.183,1.05171e+06,5,1.07611
8,7,2489.67,97.183,1.05171e+06,6,1.07611
8,8,2523.94,97.183,1.05171e+06,6,1.07611
8,1,113.464,39.974,220630,2,1.07611
8,2,190.515,39.974,220630,2,1.07611
8,3,1233.82,39.974,220630,2,1.07611
8,4,1535.57,39.974,220630,7,1.07611
8,5,1674.56,39.974,220630,2,1.07611
8,6,1702.84,39.974,220630,3,1.07611
8,7,1757.24,39.974,220630,2,1.07611
8,8,1959.19,39.974,220630,3,1.07611
8,1,1338.75,186.12,2.04573e+06,4,1.07611
8,2,1640.31,186.12,2.04573e+06,5,1.07611
8,3,1705.96,186.12,2.04573e+06,4,1.07611
8,4,2876.3,186.12,2.04573e+06,6,1.07611
8,5,2898.49,186.12,2.04573e+06,5,1.07611
8,6,2908.28,186.12,2.04573e+06,5,1.07611
8,7,3028.65,186.12,2.04573e+06,6,1.07611
8,8,3064.05,186.12,2.04573e+06,6,1.07611
8,1,1411.03,120.188,1.0188e+06,3,1.07611
8,2,1451.85,120.188,1.0188e+06,4,1.07611
8,3,1511,120.188,1.0188e+06,2,1.07611
8,4,1699.03,120.188,1.0188e+06,4,1.07611
8,5,1785.94,120.188,1.0188e+06,4,1.07611
8,6,2105.68,120.188,1.0188e+06,5,1.07611
8,7,2315.21,120.188,1.0188e+06,6,1.07611
8,8,2374.63,120.188,1.0188e+06,7,1.07611
8,1,1312.71,109.462,460172,5,1.07611
8,2,1440.04,109.462,460172,3,1.07611
8,3,1645.02,109.462,460172,2,1.07611
8,4,1857.76,109.462,460172,3,1.07611
8,5,2320.7,109.462,460172,3,1.07611
8,6,2335.46,109.462,460172,3,1.07611
8,7,2429.4,109.462,460172,3,1.07611
8,8,2430.28,109.462,460172,3,1.07611
8,1,143.924,217.981,3.02462e+06,2,1.07611
8,2,1338.53,217.981,3.02462e+06,3,1.07611
8,3,2008.56,217.981,3.02462e+06,4,1.07611
8,4,3003.77,217.981,3.02462e+06,5,1.07611
8,5,3042.32,217.981,3.02462e+06,5,1.07611
8,6,3067.4,217.981,3.02462e+06,3,1.07611
8,7,3171.85,217.981,3.02462e+06,5,1.07611
8,8,3230.93,217.981,3.02462e+06,5,1.07611
8,1,289.614,78.061,653926,2,1.07611
8,2,1207.02,78.061,653926,4,1.07611
8,3,1660.28,78.061,653926,3,1.07611
8,4,1753.5,78.061,653926,4,1.07611
8,5,1762.44,78.061,653926,5,1.07611
8,6,1990.24,78.061,653926,3,1.07611
8,7,2114.51,78.061,653926,4,1.07611
8,8,2195.11,78.061,653926,4,1.07611
8,1,534.559,42.178,400627,3,1.07611
8,2,810.968,42.178,400627,3,1.07611
8,3,834.675,42.178,400627,2,1.07611
8,4,949.198,42.178,400627,3,1.07611
8,5,973.994,42.178,400627,3,1.07611
8,6,1135.59,42.178,400627,2,1.07611
8,7,1165.9,42.178,400627,4,1.07611
8,8,1614.63,42.178,400627,3,1.07611
8,1,913.819,121.093,886966,3,1.07611
8,2,1472.08,121.093,886966,5,1.07611
8,3,1497.49,121.093,886966,3,1.07611
8,4,1632.03,121.093,886966,3,1.07611
8,5,2022.84,121.093,886966,4,1.07611
8,6,2144.82,121.093,886966,6,1.07611
8,7,2381.36,121.093,886966,5,1.07611
8,8,2492.69,121.093,886966,6,1.07611
8,1,1052.26,63.258,373287,3,1.07611
8,2,1220.79,63.258,373287,3,1.07611
8,3,1265.67,63.258,373287,3,1.07611
8,4,1284.26,63.258,373287,4,1.07611
8,5,1769.95,63.258,373287,3,1.07611
8,6,1823.84,63.258,373287,3,1.07611
8,7,1896.4,63.258,373287,3,1.07611
8,8,1945.84,63.258,373287,5,1.07611
8,1,355.039,39.326,163150,2,1.07611
8,2,557.366,39.326,163150,2,1.07611
8,3,720.508,39.326,163150,3,1.07611
8,4,953.882,39.326,163150,2,1.07611
8,5,1139.83,39.326,163150,2,1.07611
8,6,1443.81,39.326,163150,4,1.07611
8,7,1539.52,39.326,163150,3,1.07611
8,8,1766.86,39.326,163150,3,1.07611
8,1,582.788,67.693,410734,2,1.07611
8,2,833.317,67.693,410734,2,1.07611
8,3,1356.59,67.693,410734,4,1.07611
8,4,1645.57,67.693,410734,4,1.07611
8,5,1837.88,67.693,410734,5,1.07611
8,6,2077.34,67.693,410734,5,1.07611
8,7,2207.05,67.693,410734,7,1.07611
8,8,2267.58,67.693,410734,2,1.07611
8,1,899.219,62.22,486191,3,1.07611
8,2,1163.79,62.22,486191,3,1.07611
8,3,1278.2,62.22,486191,4,1.07611
8,4,1623.61,62.22,486191,2,1.07611
8,5,1683.76,62.22,486191,5,1.07611
8,6,1750.26,62.22,486191,8,1.07611
8,7,1803.93,62.22,486191,3,1.07611
8,8,1832.27,62.22,486191,7,1.07611
8,1,903.77,36.362,360846,2,1.07611
8,2,932.508,36.362,360846,3,1.07611
8,3,1108.2,36.362,360846,2,1.07611
8,4,1471.71,36.362,360846,2,1.07611
8,5,1487.49,36.362,360846,2,1.07611
