K,order,dist,cost_ki,cost_edbt,vnum,density
5,1,262.406,49.375,78621.5,2,1.07567
5,2,1234.88,49.375,78621.5,4,1.07567
5,3,1287.33,49.375,78621.5,3,1.07567
5,4,1539.29,49.375,78621.5,3,1.07567
5,5,1568.06,49.375,78621.5,3,1.07567
5,1,1577.94,82.864,482963,6,1.07567
5,2,1965.82,82.864,482963,5,1.07567
5,3,2069.48,82.864,482963,5,1.07567
5,4,2412.85,82.864,482963,5,1.07567
5,5,2817.33,82.864,482963,5,1.07567
5,1,478.038,25.809,240272,2,1.07567
5,2,549.794,25.809,240272,2,1.07567
5,3,1276.39,25.809,240272,2,1.07567
5,4,1375.26,25.809,240272,2,1.07567
5,5,1729.77,25.809,240272,4,1.07567
5,1,963.379,51.459,366478,2,1.07567
5,2,1210.61,51.459,366478,2,1.07567
5,3,1714.51,51.459,366478,3,1.07567
5,4,1782.29,51.459,366478,3,1.07567
5,5,1933.07,51.459,366478,3,1.07567
5,1,1058.64,56.24,356085,3,1.07567
5,2,1146.35,56.24,356085,4,1.07567
5,3,1374.26,56.24,356085,2,1.07567
5,4,1963.38,56.24,356085,5,1.07567
5,5,2780.32,56.24,356085,6,1.07567
5,1,551.132,33.88,148362,2,1.07567
5,2,904.743,33.88,148362,5,1.07567
5,3,1164.88,33.88,148362,5,1.07567
5,4,1167.69,33.88,148362,2,1.07567
5,5,1427.22,33.88,148362,2,1.07567
5,1,505.099,44.473,190023,2,1.07567
5,2,1050.21,44.473,190023,2,1.07567
5,3,1088.03,44.473,190023,2,1.07567
5,4,1129.01,44.473,190023,2,1.07567
5,5,1523.86,44.473,190023,3,1.07567
5,1,145.041,22.699,161473,2,1.07567
5,2,742.929,22.699,161473,2,1.07567
5,3,1087.22,22.699,161473,4,1.07567
5,4,1276.11,22.699,161473,4,1.07567
5,5,1363.46,22.699,161473,3,1.07567
5,1,888.298,48.314,458990,3,1.07567
5,2,1029.43,48.314,458990,2,1.07567
5,3,1383.51,48.314,458990,5,1.07567
5,4,1469.43,48.314,458990,4,1.07567
5,5,1995.32,48.314,458990,4,1.07567
5,1,610.941,23.493,136487,2,1.07567
5,2,734.001,23.493,136487,2,1.07567
5,3,890.27,23.493,136487,2,1.07567
5,4,970.044,23.493,136487,2,1.07567
5,5,1009.92,23.493,136487,2,1.07567
5,1,569.994,32.45,255922,2,1.07567
5,2,941.955,32.45,255922,4,1.07567
5,3,1365.91,32.45,255922,3,1.07567
5,4,1433.37,32.45,255922,2,1.07567
5,5,1484.78,32.45,255922,4,1.07567
5,1,400.671,40.926,434203,2,1.07567
5,2,874.293,40.926,434203,4,1.07567
5,3,886.649,40.926,434203,4,1.07567
5,4,1065.96,40.926,434203,3,1.07567
5,5,1797.41,40.926,434203,4,1.07567
5,1,336.562,54.725,238911,3,1.07567
5,2,1039.36,54.725,238911,2,1.07567
5,3,1217.78,54.725,238911,2,1.07567
5,4,1390.65,54.725,238911,3,1.07567
5,5,1490.24,54.725,238911,2,1.07567
5,1,46.4004,43.495,330100,2,1.07567
5,2,1801.76,43.495,330100,3,1.07567
5,3,1832.04,43.495,330100,4,1.07567
5,4,1867.11,43.495,330100,2,1.07567
5,5,1872.42,43.495,330100,3,1.07567
5,1,1982.58,72.072,662283,3,1.07567
5,2,2369.62,72.072,662283,4,1.07567
5,3,2470.24,72.072,662283,4,1.07567
5,4,2543.03,72.072,662283,4,1.07567
5,5,2578.61,72.072,662283,2,1.07567
5,1,941.781,57.658,227274,3,1.07567
5,2,1359.43,57.658,227274,3,1.07567
5,3,1951.77,57.658,227274,4,1.07567
5,4,2014.01,57.658,227274,3,1.07567
5,5,2445.25,57.658,227274,5,1.07567
5,1,1353.64,83.342,839958,2,1.07567
5,2,1388.42,83.342,839958,3,1.07567
5,3,1757.02,83.342,839958,4,1.07567
5,4,1894.65,83.342,839958,4,1.07567
5,5,1905.2,83.342,839958,7,1.07567
5,1,250.05,82.12,922772,2,1.07567
5,2,1274.69,82.12,922772,3,1.07567
5,3,1600.11,82.12,922772,4,1.07567
5,4,1777.59,82.12,922772,7,1.07567
5,5,2287.23,82.12,922772,3,1.07567
5,1,388.295,8.909,80113.6,2,1.07567
5,2,593.527,8.909,80113.6,2,1.07567
5,3,677.346,8.909,80113.6,2,1.07567
5,4,854.443,8.909,80113.6,2,1.07567
5,5,866.797,8.909,80113.6,2,1.07567
5,1,516.493,47.124,633998,2,1.07567
5,2,858.353,47.124,633998,4,1.07567
