K,order,dist,cost_ki,cost_edbt,vnum,density
7,1,361.12,51.938,257970,2,1.07482
7,2,1391.66,51.938,257970,4,1.07482
7,3,1474.74,51.938,257970,4,1.07482
7,4,1634.14,51.938,257970,6,1.07482
7,5,1671.39,51.938,257970,5,1.07482
7,6,1681.24,51.938,257970,5,1.07482
7,7,1894.48,51.938,257970,3,1.07482
7,1,679.76,49.475,263757,2,1.07482
7,2,751.883,49.475,263757,2,1.07482
7,3,1058.61,49.475,263757,2,1.07482
7,4,1111.66,49.475,263757,2,1.07482
7,5,1268.02,49.475,263757,2,1.07482
7,6,1747.92,49.475,263757,2,1.07482
7,7,1759.6,49.475,263757,2,1.07482
7,1,683.401,45.065,480982,2,1.07482
7,2,713.324,45.065,480982,4,1.07482
7,3,1259.21,45.065,480982,2,1.07482
7,4,1326.66,45.065,480982,2,1.07482
7,5,1479.6,45.065,480982,5,1.07482
7,6,1658.93,45.065,480982,5,1.07482
7,7,1726.35,45.065,480982,4,1.07482
7,1,711.427,47.843,253694,2,1.07482
7,2,866.36,47.843,253694,2,1.07482
7,3,912.345,47.843,253694,2,1.07482
7,4,1512,47.843,253694,3,1.07482
7,5,1561.09,47.843,253694,3,1.07482
7,6,1810.77,47.843,253694,3,1.07482
7,7,1922.42,47.843,253694,3,1.07482
7,1,458.017,29.831,127721,3,1.07482
7,2,568.521,29.831,127721,3,1.07482
7,3,662.935,29.831,127721,3,1.07482
7,4,1023.1,29.831,127721,4,1.07482
7,5,1100.54,29.831,127721,2,1.07482
7,6,1109.15,29.831,127721,4,1.07482
7,7,1191.14,29.831,127721,2,1.07482
7,1,1113.57,54.131,471952,4,1.07482
7,2,1239.23,54.131,471952,2,1.07482
7,3,1595.61,54.131,471952,5,1.07482
7,4,1714.57,54.131,471952,5,1.07482
7,5,1843.68,54.131,471952,5,1.07482
7,6,1964.2,54.131,471952,5,1.07482
7,7,1995.85,54.131,471952,5,1.07482
7,1,353.385,66.993,282300,3,1.07482
7,2,1031.53,66.993,282300,3,1.07482
7,3,1173.82,66.993,282300,3,1.07482
7,4,1670.9,66.993,282300,5,1.07482
7,5,1962.56,66.993,282300,4,1.07482
7,6,2138.14,66.993,282300,5,1.07482
7,7,2204.46,66.993,282300,5,1.07482
7,1,310.466,64.354,221458,2,1.07482
7,2,1123.87,64.354,221458,3,1.07482
7,3,1476.45,64.354,221458,4,1.07482
7,4,1527.04,64.354,221458,2,1.07482
7,5,1576.61,64.354,221458,3,1.07482
7,6,1621.74,64.354,221458,3,1.07482
7,7,1674.89,64.354,221458,3,1.07482
7,1,698.663,110.859,558709,3,1.07482
7,2,1774.3,110.859,558709,6,1.07482
7,3,2860.51,110.859,558709,4,1.07482
7,4,2869.97,110.859,558709,8,1.07482
7,5,2942.79,110.859,558709,8,1.07482
7,6,2952.72,110.859,558709,5,1.07482
7,7,3183.27,110.859,558709,6,1.07482
7,1,75.1532,31.974,246900,2,1.07482
7,2,1169.23,31.974,246900,2,1.07482
7,3,1348.53,31.974,246900,4,1.07482
7,4,1402.21,31.974,246900,3,1.07482
7,5,1617.79,31.974,246900,4,1.07482
7,6,1624.66,31.974,246900,4,1.07482
7,7,1670.49,31.974,246900,4,1.07482
7,1,618.231,55.089,341253,2,1.07482
7,2,661.566,55.089,341253,2,1.07482
7,3,1086.93,55.089,341253,3,1.07482
7,4,1380.82,55.089,341253,3,1.07482
7,5,1507.93,55.089,341253,2,1.07482
7,6,1657.21,55.089,341253,6,1.07482
7,7,1736.69,55.089,341253,4,1.07482
7,1,355.927,44.878,252076,3,1.07482
7,2,356.787,44.878,252076,2,1.07482
7,3,1008.24,44.878,252076,3,1.07482
7,4,1117.18,44.878,252076,3,1.07482
7,5,1322.53,44.878,252076,4,1.07482
7,6,1375.81,44.878,252076,3,1.07482
7,7,1467.74,44.878,252076,3,1.07482
7,1,860.774,67.387,356891,2,1.07482
7,2,965.308,67.387,356891,3,1.07482
7,3,1026.01,67.387,356891,2,1.07482
7,4,1159.55,67.387,356891,2,1.07482
7,5,1527.65,67.387,356891,5,1.07482
7,6,1719.74,67.387,356891,3,1.07482
7,7,2210.33,67.387,356891,3,1.07482
7,1,1020.33,77.74,335892,5,1.07482
7,2,1201.49,77.74,335892,4,1.07482
7,3,1218.11,77.74,335892,3,1.07482
7,4,1447.88,77.74,335892,3,1.07482
7,5,1470.68,77.74,335892,4,1.07482
7,6,1481.85,77.74,335892,3,1.07482
7,7,1635.98,77.74,335892,2,1.07482
7,1,315.103,66.596,473918,2,1.07482
7,2,1021.76,66.596,473918,3,1.07482
7,3,1024.47,66.596,473918,2,1.07482
7,4,1025.28,66.596,473918,2,1.07482
7,5,1480.02,66.596,473918,5,1.07482
7,6,1925.02,66.596,473918,3,1.07482
7,7,1937.06,66.596,473918,3,1.07482
7,1,761.869,72.243,696949,2,1.07482
7,2,822.924,72.243,696949,6,1.07482
7,3,824.781,72.243,696949,3,1.07482
7,4,908.737,72.243,696949,8,1.07482
7,5,1580.96,72.243,696949,5,1.07482
7,6,1740.91,72.243,696949,3,1.07482
7,7,1778.04,72.243,696949,5,1.07482
7,1,297.047,28.31,137832,2,1.07482
7,2,402.733,28.31,137832,2,1.07482
7,3,698.043,28.31,137832,4,1.07482
7,4,805.299,28.31,137832,4,1.07482
7,5,827.082,28.31,137832,2,1.07482
7,6,889.957,28.31,137832,3,1.07482
7,7,979.506,28.31,137832,4,1.07482
7,1,539.231,65.467,603947,2,1.07482
7,2,695.708,65.467,603947,2,1.07482
7,3,1239.15,65.467,603947,2,1.07482
7,4,1421.35,65.467,603947,4,1.07482
7,5,1476.46,65.467,603947,2,1.07482
7,6,1607.67,65.467,603947,6,1.07482
7,7,1668.04,65.467,603947,3,1.07482
7,1,276.66,40.975,269383,2,1.07482
7,2,1080.06,40.975,269383,4,1.07482
7,3,1118.83,40.975,269383,2,1.07482
7,4,1428.78,40.975,269383,5,1.07482
7,5,1514.91,40.975,269383,4,1.07482
7,6,1650.31,40.975,269383,4,1.07482
7,7,1683.23,40.975,269383,3,1.07482
7,1,1217.22,94.511,840759,3,1.07482
7,2,1424.97,94.511,840759,4,1.07482
7,3,1666.69,94.511,840759,4,1.07482
7,4,1979.87,94.511,840759,5,1.07482
7,5,2079.68,94.511,840759,4,1.07482
7,6,2177.64,94.511,840759,4,1.07482
7,7,2195.45,94.511,840759,6,1.07482
7,1,534.125,57.33,316466,2,1.07482
7,2,564.742,57.33,316466,2,1.07482
7,3,638.6,57.33,316466,2,1.07482
7,4,1427.33,57.33,316466,4,1.07482
7,5,1566.78,57.33,316466,2,1.07482
7,6,1770.76,57.33,316466,4,1.07482
7,7,1811.56,57.33,316466,4,1.07482
7,1,465.669,91.612,791538,2,1.07482
7,2,708.241,91.612,791538,2,1.07482
7,3,1217.97,91.612,791538,3,1.07482
7,4,1885.19,91.612,791538,4,1.07482
7,5,1971.32,91.612,791538,4,1.07482
7,6,2054.26,91.612,791538,4,1.07482
7,7,2349.55,91.612,791538,3,1.07482
7,1,151.344,65.092,387002,2,1.07482
7,2,449.027,65.092,387002,2,1.07482
7,3,612.295,65.092,387002,2,1.07482
7,4,630.756,65.092,387002,3,1.07482
7,5,1377.32,65.092,387002,3,1.07482
7,6,1546.35,65.092,387002,2,1.07482
7,7,1608.38,65.092,387002,5,1.07482
7,1,621.043,45.235,421989,3,1.07482
