K,order,dist,cost_ki,cost_edbt,vnum,density
10,1,910.862,85.687,561033,2,1.07836
10,2,1332.55,85.687,561033,2,1.07836
10,3,1880.82,85.687,561033,3,1.07836
10,4,2462.31,85.687,561033,4,1.07836
10,5,3311.86,85.687,561033,3,1.07836
10,6,3839.89,85.687,561033,3,1.07836
10,7,4313.93,85.687,561033,3,1.07836
10,8,4524.9,85.687,561033,3,1.07836
10,9,4617.38,85.687,561033,4,1.07836
10,10,4918.71,85.687,561033,3,1.07836
10,1,561.121,107.459,608747,2,1.07836
10,2,635.492,107.459,608747,2,1.07836
10,3,838.59,107.459,608747,2,1.07836
10,4,2220.47,107.459,608747,2,1.07836
10,5,2269.84,107.459,608747,3,1.07836
10,6,4135.88,107.459,608747,4,1.07836
10,7,4578.01,107.459,608747,5,1.07836
10,8,5038.2,107.459,608747,3,1.07836
10,9,5054.11,107.459,608747,8,1.07836
10,10,5121.26,107.459,608747,7,1.07836
10,1,448.636,59.642,273713,2,1.07836
10,2,1136.66,59.642,273713,2,1.07836
10,3,2266.84,59.642,273713,3,1.07836
10,4,2738.72,59.642,273713,2,1.07836
10,5,2799.97,59.642,273713,2,1.07836
10,6,2943.94,59.642,273713,4,1.07836
10,7,3236.33,59.642,273713,2,1.07836
10,8,3253.84,59.642,273713,2,1.07836
10,9,4102.63,59.642,273713,6,1.07836
10,10,4118.36,59.642,273713,3,1.07836
10,1,612.119,50.216,165891,2,1.07836
10,2,1342.54,50.216,165891,2,1.07836
10,3,1511.89,50.216,165891,3,1.07836
10,4,1975.75,50.216,165891,3,1.07836
10,5,2558.67,50.216,165891,3,1.07836
10,6,3221.81,50.216,165891,3,1.07836
10,7,3425.27,50.216,165891,3,1.07836
10,8,3501.86,50.216,165891,5,1.07836
10,9,3568.55,50.216,165891,4,1.07836
10,10,4092.75,50.216,165891,5,1.07836
10,1,641.611,55.259,295702,2,1.07836
10,2,854.908,55.259,295702,2,1.07836
10,3,1354.84,55.259,295702,2,1.07836
10,4,2021.58,55.259,295702,2,1.07836
10,5,2213.45,55.259,295702,3,1.07836
10,6,3606.91,55.259,295702,4,1.07836
10,7,4082.1,55.259,295702,4,1.07836
10,8,4219.17,55.259,295702,3,1.07836
10,9,4374.89,55.259,295702,3,1.07836
10,10,4680.04,55.259,295702,4,1.07836
10,1,1021.32,39.448,223230,2,1.07836
10,2,1275.07,39.448,223230,3,1.07836
10,3,1459.28,39.448,223230,2,1.07836
10,4,2080.05,39.448,223230,3,1.07836
10,5,2529.33,39.448,223230,2,1.07836
10,6,2727.04,39.448,223230,3,1.07836
10,7,3186.39,39.448,223230,3,1.07836
10,8,3291.82,39.448,223230,2,1.07836
10,9,3658.76,39.448,223230,3,1.07836
10,10,4051.5,39.448,223230,3,1.07836
10,1,501.144,29.728,183080,2,1.07836
10,2,527.504,29.728,183080,2,1.07836
10,3,753.815,29.728,183080,2,1.07836
10,4,1219.53,29.728,183080,2,1.07836
10,5,2281.16,29.728,183080,2,1.07836
10,6,2427.31,29.728,183080,3,1.07836
10,7,2456.85,29.728,183080,2,1.07836
10,8,2516.7,29.728,183080,2,1.07836
10,9,3354.56,29.728,183080,4,1.07836
10,10,3435.27,29.728,183080,3,1.07836
10,1,577.17,107.674,869490,2,1.07836
10,2,2549.99,107.674,869490,3,1.07836
10,3,4567.91,107.674,869490,5,1.07836
10,4,4695.83,107.674,869490,4,1.07836
10,5,4709.07,107.674,869490,3,1.07836
10,6,4765.79,107.674,869490,4,1.07836
10,7,4852.6,107.674,869490,7,1.07836
10,8,4902.45,107.674,869490,10,1.07836
10,9,5004.77,107.674,869490,5,1.07836
10,10,5076.68,107.674,869490,5,1.07836
10,1,345.627,61.882,201325,2,1.07836
10,2,1307.96,61.882,201325,5,1.07836
10,3,2031.78,61.882,201325,4,1.07836
10,4,2133.82,61.882,201325,2,1.07836
10,5,2438.88,61.882,201325,4,1.07836
10,6,2567.95,61.882,201325,6,1.07836
10,7,2569.54,61.882,201325,3,1.07836
10,8,4353.22,61.882,201325,5,1.07836
10,9,4687.4,61.882,201325,5,1.07836
10,10,5034.55,61.882,201325,6,1.07836
10,1,1691.4,62.746,299832,2,1.07836
10,2,2702.3,62.746,299832,3,1.07836
10,3,2703.92,62.746,299832,2,1.07836
10,4,3513.62,62.746,299832,2,1.07836
10,5,3898.05,62.746,299832,6,1.07836
10,6,3918.7,62.746,299832,4,1.07836
10,7,4368.71,62.746,299832,2,1.07836
10,8,4466.88,62.746,299832,3,1.07836
10,9,4630.08,62.746,299832,4,1.07836
10,10,4803.74,62.746,299832,4,1.07836
10,1,1189.16,75.893,570269,2,1.07836
10,2,2687.51,75.893,570269,3,1.07836
10,3,2888.75,75.893,570269,3,1.07836
10,4,3820.82,75.893,570269,4,1.07836
10,5,4014.12,75.893,570269,3,1.07836
10,6,4301.44,75.893,570269,3,1.07836
10,7,4387.21,75.893,570269,5,1.07836
10,8,4438.44,75.893,570269,4,1.07836
10,9,4604.88,75.893,570269,4,1.07836
10,10,4656.9,75.893,570269,4,1.07836
10,1,1558.35,61.373,310238,3,1.07836
10,2,1636.79,61.373,310238,3,1.07836
10,3,2037.15,61.373,310238,3,1.07836
10,4,2893.27,61.373,310238,3,1.07836
10,5,3317.05,61.373,310238,3,1.07836
10,6,3865.89,61.373,310238,5,1.07836
10,7,4261.76,61.373,310238,5,1.07836
10,8,4324.11,61.373,310238,4,1.07836
10,9,4540.09,61.373,310238,5,1.07836
10,10,4879.41,61.373,310238,6,1.07836
10,1,1242.98,63.379,491717,3,1.07836
10,2,1426.36,63.379,491717,3,1.07836
10,3,2162.25,63.379,491717,5,1.07836
10,4,2237.9,63.379,491717,3,1.07836
10,5,2857.67,63.379,491717,3,1.07836
10,6,3127.85,63.379,491717,3,1.07836
10,7,3787.95,63.379,491717,3,1.07836
10,8,3874.55,63.379,491717,4,1.07836
10,9,3939.71,63.379,491717,3,1.07836
10,10,4377.91,63.379,491717,4,1.07836
10,1,984.312,49.429,326007,3,1.07836
10,2,2583.96,49.429,326007,5,1.07836
10,3,2836.13,49.429,326007,5,1.07836
10,4,2854.57,49.429,326007,3,1.07836
10,5,3057.78,49.429,326007,4,1.07836
10,6,3349.92,49.429,326007,4,1.07836
10,7,3353.52,49.429,326007,2,1.07836
10,8,3407.88,49.429,326007,4,1.07836
10,9,3410.28,49.429,326007,5,1.07836
10,10,4060.67,49.429,326007,4,1.07836
10,1,1820.89,30.892,194957,4,1.07836
10,2,2260.77,30.892,194957,3,1.07836
10,3,2606.16,30.892,194957,5,1.07836
10,4,2684.46,30.892,194957,2,1.07836
10,5,2997.65,30.892,194957,5,1.07836
10,6,3030.72,30.892,194957,2,1.07836
10,7,3196.21,30.892,194957,2,1.07836
10,8,3200.18,30.892,194957,4,1.07836
10,9,3368.75,30.892,194957,4,1.07836
10,10,3577.08,30.892,194957,6,1.07836
10,1,1148.12,148.433,442452,3,1.07836
10,2,3400.56,148.433,442452,2,1.07836
10,3,3775.57,148.433,442452,4,1.07836
10,4,5059.74,148.433,442452,4,1.07836
10,5,5658.59,148.433,442452,3,1.07836
10,6,6107.36,148.433,442452,4,1.07836
10,7,6184.3,148.433,442452,2,1.07836
10,8,6321.46,148.433,442452,5,1.07836
10,9,6339.08,148.433,442452,5,1.07836
10,10,7475.35,148.433,442452,3,1.07836
10,1,858.848,82.633,286863,2,1.07836
10,2,1816.14,82.633,286863,2,1.07836
10,3,2083.6,82.633,286863,2,1.07836
10,4,2544.38,82.633,286863,2,1.07836
10,5,2995.21,82.633,286863,3,1.07836
10,6,3497.45,82.633,286863,3,1.07836
10,7,3507.35,82.633,286863,3,1.07836
10,8,3914.11,82.633,286863,2,1.07836
10,9,4302.52,82.633,286863,3,1.07836
10,10,4574.29,82.633,286863,2,1.07836
10,1,1260.87,74.125,254829,2,1.07836
10,2,2335.97,74.125,254829,3,1.07836
10,3,2612.07,74.125,254829,7,1.07836
10,4,3009.77,74.125,254829,3,1.07836
10,5,3459.25,74.125,254829,4,1.07836
10,6,3803.77,74.125,254829,7,1.07836
10,7,4006.17,74.125,254829,4,1.07836
10,8,4125.77,74.125,254829,6,1.07836
