K,order,dist,cost_ki,cost_edbt,vnum,density
10,1,748.74,77.973,631879,2,1.07548
10,2,1025.72,77.973,631879,2,1.07548
10,3,1309.12,77.973,631879,4,1.07548
10,4,1799.39,77.973,631879,4,1.07548
10,5,1839.3,77.973,631879,4,1.07548
10,6,1946.19,77.973,631879,5,1.07548
10,7,2026.74,77.973,631879,5,1.07548
10,8,2148.01,77.973,631879,5,1.07548
10,9,2290.4,77.973,631879,4,1.07548
10,10,2330.29,77.973,631879,4,1.07548
10,1,781.771,72.719,497294,3,1.07548
10,2,1659.06,72.719,497294,2,1.07548
10,3,2132.52,72.719,497294,4,1.07548
10,4,2143.76,72.719,497294,3,1.07548
10,5,2145.11,72.719,497294,2,1.07548
10,6,2196.08,72.719,497294,4,1.07548
10,7,2310.98,72.719,497294,4,1.07548
10,8,2395.95,72.719,497294,3,1.07548
10,9,2466.8,72.719,497294,2,1.07548
10,10,2684.49,72.719,497294,4,1.07548
10,1,502.869,102.756,1.58232e+06,2,1.07548
10,2,801.452,102.756,1.58232e+06,2,1.07548
10,3,1315.79,102.756,1.58232e+06,2,1.07548
10,4,1568.95,102.756,1.58232e+06,5,1.07548
10,5,2180.54,102.756,1.58232e+06,4,1.07548
10,6,2191.58,102.756,1.58232e+06,2,1.07548
10,7,2315.81,102.756,1.58232e+06,2,1.07548
10,8,2375.04,102.756,1.58232e+06,4,1.07548
10,9,2550.62,102.756,1.58232e+06,5,1.07548
10,10,2619.21,102.756,1.58232e+06,4,1.07548
10,1,126.321,145.684,1.53331e+06,2,1.07548
10,2,505.887,145.684,1.53331e+06,2,1.07548
10,3,797.332,145.684,1.53331e+06,2,1.07548
10,4,1119.53,145.684,1.53331e+06,3,1.07548
10,5,1751.1,145.684,1.53331e+06,4,1.07548
10,6,1960.25,145.684,1.53331e+06,5,1.07548
10,7,2089.19,145.684,1.53331e+06,5,1.07548
10,8,2108.96,145.684,1.53331e+06,4,1.07548
10,9,2329.22,145.684,1.53331e+06,3,1.07548
10,10,2359.95,145.684,1.53331e+06,4,1.07548
10,1,609.244,121.421,639013,2,1.07548
10,2,1009.44,121.421,639013,3,1.07548
10,3,1794.86,121.421,639013,3,1.07548
10,4,1915.87,121.421,639013,3,1.07548
10,5,2016.34,121.421,639013,3,1.07548
10,6,2033.95,121.421,639013,3,1.07548
10,7,2222.12,121.421,639013,4,1.07548
10,8,2525.21,121.421,639013,5,1.07548
10,9,2652.63,121.421,639013,3,1.07548
10,10,2749.95,121.421,639013,4,1.07548
10,1,998.165,111.182,266179,3,1.07548
10,2,1055.31,111.182,266179,2,1.07548
10,3,1593.5,111.182,266179,3,1.07548
10,4,1735.66,111.182,266179,4,1.07548
10,5,1818.39,111.182,266179,3,1.07548
10,6,2285.07,111.182,266179,5,1.07548
10,7,2342.62,111.182,266179,4,1.07548
10,8,2450.96,111.182,266179,6,1.07548
10,9,2608.38,111.182,266179,7,1.07548
10,10,2938.93,111.182,266179,5,1.07548
10,1,548.373,53.848,544464,2,1.07548
10,2,700.003,53.848,544464,2,1.07548
10,3,932.258,53.848,544464,2,1.07548
10,4,1240.01,53.848,544464,3,1.07548
10,5,1652.19,53.848,544464,3,1.07548
10,6,1696.92,53.848,544464,3,1.07548
10,7,1747.23,53.848,544464,2,1.07548
10,8,1752.43,53.848,544464,6,1.07548
10,9,2069.39,53.848,544464,5,1.07548
10,10,2288.73,53.848,544464,9,1.07548
10,1,93.3488,140.202,2.42199e+06,2,1.07548
10,2,796.554,140.202,2.42199e+06,2,1.07548
10,3,2167.84,140.202,2.42199e+06,4,1.07548
10,4,2234.76,140.202,2.42199e+06,5,1.07548
10,5,2671.35,140.202,2.42199e+06,5,1.07548
10,6,2681.26,140.202,2.42199e+06,4,1.07548
10,7,3390.55,140.202,2.42199e+06,5,1.07548
10,8,3455.31,140.202,2.42199e+06,6,1.07548
