K,order,dist,cost_ki,cost_edbt,vnum,density
5,1,110.164,48.592,254681,2,1.07604
5,2,469.64,48.592,254681,2,1.07604
5,3,858.589,48.592,254681,3,1.07604
5,4,1186.89,48.592,254681,2,1.07604
5,5,1497.84,48.592,254681,4,1.07604
5,1,675.532,16.474,122404,3,1.07604
5,2,882.509,16.474,122404,3,1.07604
5,3,1132.07,16.474,122404,3,1.07604
5,4,1269.29,16.474,122404,3,1.07604
5,5,1277.1,16.474,122404,3,1.07604
5,1,660.342,52.688,161644,2,1.07604
5,2,815.472,52.688,161644,3,1.07604
5,3,1166.06,52.688,161644,2,1.07604
5,4,1363.53,52.688,161644,3,1.07604
5,5,1774.26,52.688,161644,3,1.07604
5,1,589.261,33.255,81665.8,2,1.07604
5,2,868.043,33.255,81665.8,2,1.07604
5,3,1074.78,33.255,81665.8,4,1.07604
5,4,1147.86,33.255,81665.8,4,1.07604
5,5,1197.62,33.255,81665.8,4,1.07604
5,1,1931.28,109.754,1.00411e+06,3,1.07604
5,2,2033.05,109.754,1.00411e+06,4,1.07604
5,3,2091.36,109.754,1.00411e+06,3,1.07604
5,4,2579.54,109.754,1.00411e+06,5,1.07604
5,5,2658.69,109.754,1.00411e+06,5,1.07604
5,1,409.06,31.902,166144,2,1.07604
5,2,825.722,31.902,166144,2,1.07604
5,3,1638.05,31.902,166144,3,1.07604
5,4,1928.35,31.902,166144,2,1.07604
5,5,1933.16,31.902,166144,3,1.07604
5,1,611.81,34.085,178388,3,1.07604
5,2,1211.27,34.085,178388,3,1.07604
5,3,1243.57,34.085,178388,3,1.07604
5,4,1347.69,34.085,178388,4,1.07604
5,5,1554.18,34.085,178388,5,1.07604
5,1,1080.24,32.017,110729,3,1.07604
5,2,1158.62,32.017,110729,4,1.07604
5,3,1337.19,32.017,110729,4,1.07604
5,4,1400.02,32.017,110729,3,1.07604
5,5,1660.56,32.017,110729,3,1.07604
5,1,471.059,50.706,285015,2,1.07604
5,2,932.932,50.706,285015,3,1.07604
5,3,1454.4,50.706,285015,3,1.07604
5,4,1759.51,50.706,285015,3,1.07604
5,5,1861.7,50.706,285015,4,1.07604
5,1,202.714,25.12,69632.8,2,1.07604
5,2,948.37,25.12,69632.8,2,1.07604
5,3,972.425,25.12,69632.8,2,1.07604
5,4,1043.39,25.12,69632.8,2,1.07604
5,5,1406.38,25.12,69632.8,2,1.07604
5,1,834.307,27.833,337430,2,1.07604
5,2,891.101,27.833,337430,4,1.07604
5,3,1326.98,27.833,337430,5,1.07604
5,4,1515.41,27.833,337430,7,1.07604
5,5,1526.25,27.833,337430,3,1.07604
5,1,1117.28,45.552,610718,3,1.07604
5,2,1130.91,45.552,610718,3,1.07604
5,3,1263.4,45.552,610718,3,1.07604
5,4,1668.76,45.552,610718,3,1.07604
5,5,2009.93,45.552,610718,3,1.07604
5,1,1619.58,76.43,428599,3,1.07604
5,2,2000.57,76.43,428599,2,1.07604
5,3,2046.78,76.43,428599,3,1.07604
5,4,2118.58,76.43,428599,3,1.07604
5,5,2209.71,76.43,428599,3,1.07604
5,1,365.658,12.248,36185.5,2,1.07604
5,2,557.195,12.248,36185.5,2,1.07604
5,3,865.569,12.248,36185.5,2,1.07604
5,4,980.29,12.248,36185.5,2,1.07604
5,5,1171.28,12.248,36185.5,2,1.07604
5,1,1869.08,58.815,459444,6,1.07604
5,2,2525.87,58.815,459444,5,1.07604
5,3,2565.32,58.815,459444,6,1.07604
5,4,2596.07,58.815,459444,5,1.07604
5,5,2780.81,58.815,459444,5,1.07604
5,1,726.959,79.895,1.19684e+06,2,1.07604
5,2,1387.05,79.895,1.19684e+06,2,1.07604
5,3,2353.59,79.895,1.19684e+06,3,1.07604
5,4,2379.39,79.895,1.19684e+06,4,1.07604
5,5,2424.25,79.895,1.19684e+06,7,1.07604
5,1,505.832,78.161,366495,2,1.07604
5,2,670.436,78.161,366495,2,1.07604
