K,order,dist,cost_ki,cost_edbt,vnum,density
4,1,1048.84,46.742,186373,3,1.07541
4,2,1301.72,46.742,186373,3,1.07541
4,3,1363.94,46.742,186373,4,1.07541
4,4,1379.94,46.742,186373,4,1.07541
4,1,496.767,19.816,51884.1,3,1.07541
4,2,737.722,19.816,51884.1,2,1.07541
4,3,877.838,19.816,51884.1,2,1.07541
4,4,925.29,19.816,51884.1,2,1.07541
4,1,236.4,29.856,122331,2,1.07541
4,2,314.606,29.856,122331,2,1.07541
4,3,478.453,29.856,122331,2,1.07541
4,4,1225.9,29.856,122331,4,1.07541
4,1,324.484,39.132,132107,2,1.07541
4,2,874.998,39.132,132107,2,1.07541
4,3,1419.29,39.132,132107,3,1.07541
4,4,1527.86,39.132,132107,4,1.07541
4,1,788.064,40.74,214491,2,1.07541
4,2,1086.48,40.74,214491,5,1.07541
4,3,1215.2,40.74,214491,2,1.07541
4,4,1326.32,40.74,214491,5,1.07541
4,1,269.631,17.548,61582.4,2,1.07541
4,2,412.04,17.548,61582.4,2,1.07541
4,3,747.482,17.548,61582.4,3,1.07541
4,4,883.508,17.548,61582.4,3,1.07541
4,1,437.741,39.257,163013,2,1.07541
4,2,442.387,39.257,163013,2,1.07541
4,3,1099.26,39.257,163013,3,1.07541
4,4,1620.28,39.257,163013,6,1.07541
4,1,1106.73,87.408,1.25221e+06,4,1.07541
4,2,1293.44,87.408,1.25221e+06,3,1.07541
4,3,1433.82,87.408,1.25221e+06,3,1.07541
4,4,1964.15,87.408,1.25221e+06,6,1.07541
4,1,212.53,52.169,205999,2,1.07541
4,2,1787.38,52.169,205999,2,1.07541
4,3,2030.84,52.169,205999,5,1.07541
4,4,2144.35,52.169,205999,5,1.07541
4,1,385.539,21.2,71923.1,2,1.07541
4,2,760.445,21.2,71923.1,2,1.07541
4,3,1001.36,21.2,71923.1,4,1.07541
4,4,1109.03,21.2,71923.1,3,1.07541
4,1,1147.38,83.555,636363,3,1.07541
4,2,1561.75,83.555,636363,4,1.07541
4,3,1928.56,83.555,636363,3,1.07541
4,4,2159.37,83.555,636363,5,1.07541
4,1,474.663,24.32,92201.2,2,1.07541
4,2,806.692,24.32,92201.2,4,1.07541
4,3,887.53,24.32,92201.2,4,1.07541
4,4,943.159,24.32,92201.2,2,1.07541
4,1,188.664,21.35,923992,2,1.07541
4,2,749.713,21.35,923992,3,1.07541
4,3,1102.92,21.35,923992,2,1.07541
4,4,1212.08,21.35,923992,6,1.07541
4,1,189.708,30.383,196048,2,1.07541
4,2,933.193,30.383,196048,2,1.07541
4,3,1136.12,30.383,196048,2,1.07541
4,4,1408.09,30.383,196048,3,1.07541
4,1,2303.29,174.06,797313,5,1.07541
4,2,2464.54,174.06,797313,5,1.07541
4,3,2660.21,174.06,797313,5,1.07541
4,4,2668.37,174.06,797313,5,1.07541
4,1,404.26,53.962,270366,2,1.07541
4,2,1695.56,53.962,270366,3,1.07541
4,3,1714.71,53.962,270366,8,1.07541
4,4,1718.99,53.962,270366,4,1.07541
4,1,583.525,13.326,91366.4,2,1.07541
4,2,596.345,13.326,91366.4,3,1.07541
4,3,613.685,13.326,91366.4,2,1.07541
4,4,716.937,13.326,91366.4,3,1.07541
4,1,61.2944,48.14,78062.2,2,1.07541
4,2,106.775,48.14,78062.2,2,1.07541
4,3,1347.27,48.14,78062.2,3,1.07541
4,4,1779.14,48.14,78062.2,4,1.07541
4,1,578.584,46.062,214498,2,1.07541
4,2,697.637,46.062,214498,2,1.07541
4,3,1350.98,46.062,214498,2,1.07541
4,4,1473.86,46.062,214498,3,1.07541
4,1,119.269,33.877,161295,2,1.07541
4,2,293.886,33.877,161295,2,1.07541
4,3,617.057,33.877,161295,3,1.07541
4,4,1128.82,33.877,161295,5,1.07541
4,1,1149.92,40.211,188566,3,1.07541
4,2,1208.94,40.211,188566,3,1.07541
4,3,1665.37,40.211,188566,2,1.07541
4,4,1672.96,40.211,188566,3,1.07541
4,1,757.71,52.965,357066,4,1.07541
4,2,1369.61,52.965,357066,2,1.07541
4,3,1677.23,52.965,357066,3,1.07541
4,4,1695.41,52.965,357066,2,1.07541
4,1,1454.24,46.314,94541.2,4,1.07541
4,2,1520.86,46.314,94541.2,3,1.07541
4,3,1532.71,46.314,94541.2,8,1.07541
4,4,1836.71,46.314,94541.2,3,1.07541
4,1,516.814,31.192,194704,3,1.07541
4,2,632.874,31.192,194704,2,1.07541
4,3,973.342,31.192,194704,3,1.07541
4,4,999.584,31.192,194704,2,1.07541
4,1,741.307,59.039,222934,2,1.07541
4,2,1291.68,59.039,222934,3,1.07541
4,3,1756.58,59.039,222934,3,1.07541
4,4,1871.84,59.039,222934,3,1.07541
4,1,489.449,18.63,394222,3,1.07541
4,2,793.885,18.63,394222,2,1.07541
4,3,824.648,18.63,394222,3,1.07541
4,4,1012.28,18.63,394222,4,1.07541
4,1,485.709,40.183,139598,2,1.07541
4,2,569.72,40.183,139598,2,1.07541
4,3,785.436,40.183,139598,2,1.07541
4,4,1001.27,40.183,139598,3,1.07541
4,1,534.076,62.191,102247,2,1.07541
4,2,1087.42,62.191,102247,2,1.07541
4,3,1828.74,62.191,102247,4,1.07541
4,4,1853.88,62.191,102247,4,1.07541
4,1,773.253,21.322,94287.1,2,1.07541
4,2,792.198,21.322,94287.1,2,1.07541
4,3,807.442,21.322,94287.1,2,1.07541
4,4,1272.34,21.322,94287.1,3,1.07541
4,1,168.576,15.358,181244,2,1.07541
4,2,271.03,15.358,181244,2,1.07541
4,3,668.692,15.358,181244,2,1.07541
4,4,1073.8,15.358,181244,2,1.07541
4,1,490.368,8.698,46279.7,2,1.07541
4,2,533.54,8.698,46279.7,2,1.07541
4,3,679.992,8.698,46279.7,2,1.07541
4,4,764.399,8.698,46279.7,3,1.07541
4,1,350.721,46.439,130767,2,1.07541
4,2,897.546,46.439,130767,3,1.07541
4,3,1199.78,46.439,130767,3,1.07541
4,4,1794.3,46.439,130767,4,1.07541
4,1,381.041,43.902,437275,2,1.07541
4,2,1312.08,43.902,437275,3,1.07541
4,3,1643.54,43.902,437275,3,1.07541
4,4,1677.62,43.902,437275,4,1.07541
