k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
3,886.001,411.393,25.236,12432.8,83930.3,1219,56,21,314,9000,8385
3,686.167,17.155,9.802,1398.55,44271.6,71,29,16,127,9000,8385
3,1248.25,559.271,29.383,16540.4,586580,1759,79,30,1217,9000,8385
3,1112.78,450.322,33.777,20718.3,266131,1471,87,36,819,9000,8385
3,1189.54,950.907,34.348,12383.8,145018,2666,97,24,520,9000,8385
3,1245.48,579.864,23.404,9237.74,83816.8,1863,82,26,473,9000,8385
3,1550.8,1025.61,51.712,26029.1,306874,3677,130,30,1147,9000,8385
3,1072.51,498.783,34.44,10142.5,89424.2,1441,72,23,326,9000,8385
3,824.681,455.665,12.667,3679.45,30623.7,1542,40,21,111,9000,8385
3,1246.99,563.654,30.587,28007,81410.4,1566,85,37,451,9000,8385
3,1755.95,1267.85,59.922,41391.9,328263,4409,186,49,2106,9000,8385
3,1223.51,822.055,30.485,20676.7,140178,2922,100,36,1038,9000,8385
3,1119.14,220.187,12.777,5478.79,96485.3,693,41,23,189,9000,8385
3,602.322,196.782,11.755,6393.52,55948,725,28,16,96,9000,8385
3,1674.85,973.1,46.361,8852.38,74716.5,2912,137,30,768,9000,8385
3,1786.89,1234.56,61.62,15220.1,379091,4205,180,55,965,9000,8385
3,1161.33,804.524,24.878,18361.4,131213,2624,72,29,683,9000,8385
3,1202.06,680.014,49.749,13929.4,101213,2222,139,25,488,9000,8385
3,1078.46,313.124,11.703,6382.54,49991.1,1006,34,16,223,9000,8385
3,561.11,233.099,9.976,10158.2,42948.6,800,32,22,130,9000,8385
3,573.943,374.803,7.16,1609.5,24341.9,1033,23,19,70,9000,8385
3,1545.62,934.11,37.212,23924,224190,3144,122,42,1377,9000,8385
3,564.876,42.863,11.211,9003.11,41851.3,130,30,16,107,9000,8385
3,1165.51,733.942,36.778,6559.43,115235,2315,118,36,730,9000,8385
3,674.463,27.317,6.242,3310.51,25446,108,19,14,70,9000,8385
3,1567.32,1065.81,39.386,21156.8,213715,3726,126,42,1150,9000,8385
3,869.617,432.109,23.096,5369.44,113104,1265,52,23,611,9000,8385
3,754.227,324.805,13.177,5617.14,65516.9,978,39,23,219,9000,8385
3,1193.4,679.246,38.66,40590.5,312952,1650,93,44,1169,9000,8385
3,695.102,380.577,18.479,20533.5,104546,1189,49,31,490,9000,8385
3,1008.03,392.533,21.878,13806.1,123071,1110,69,35,633,9000,8385
3,419.806,22.987,5.129,1.089,64044.5,72,19,10,49,9000,8385
3,937.385,314.146,12.814,7535.22,122691,978,38,21,188,9000,8385
3,457.193,360.626,13,3061.99,54614.8,1143,35,14,119,9000,8385
3,684.873,189.563,10.427,8110.11,25309.6,546,31,18,113,9000,8385
3,1151.99,583.833,32.226,24527.5,208910,1808,85,28,529,9000,8385
3,944.594,312.908,16.709,7489,144084,986,51,22,339,9000,8385
3,937.878,387.081,18.121,12199,60283.8,1281,56,28,252,9000,8385
3,1774.94,1208.27,77.305,16196.7,605445,3538,187,40,2546,9000,8385
3,614.684,88.907,7.818,3380.75,28704.3,287,30,22,88,9000,8385
3,955.733,400.282,19.309,11580.9,37915.1,1326,72,24,246,9000,8385
3,1406.29,954.374,39.296,15917.4,271034,2930,97,34,1383,9000,8385
3,1388.88,718.488,46.341,16701.6,268973,2354,143,48,1315,9000,8385
3,351.411,9.394,3.291,1065.34,26097.1,34,14,9,64,9000,8385
3,1022.46,380.418,31.31,6901.63,175126,1010,79,23,524,9000,8385
3,1314.35,1002.34,27.248,18914.8,120933,2978,88,25,448,9000,8385
3,605.563,242.929,10.979,4677.09,23823,755,37,22,125,9000,8385
3,1557.28,1244.82,57.058,10664.6,165286,3462,145,42,1431,9000,8385
3,1305.72,805.655,27.669,15002.7,142732,2583,92,40,798,9000,8385
3,515.374,276.266,10.036,4914.33,44676.3,674,24,16,107,9000,8385
3,1438.27,796.264,30.074,26360.1,190136,2801,98,38,580,9000,8385
3,1455.11,861.462,33.328,5387.64,310141,2510,84,25,884,9000,8385
3,1840.68,1504.04,52.04,28401.9,630750,3612,141,45,1500,9000,8385
3,1304.8,898.387,36.203,10763.4,490909,2673,77,31,746,9000,8385
3,1057.42,558.614,23.531,14752.8,64364.8,1727,79,23,228,9000,8385
3,467.001,89.663,9.769,8994.44,32714.7,288,30,24,87,9000,8385
3,1264.2,748.896,44.234,4060.37,62923.4,2140,67,21,366,9000,8385
3,1196,520.369,22.415,27540.7,205922,1780,67,30,504,9000,8385
3,1198.79,717.301,45.787,11008,201218,2307,120,43,1290,9000,8385
3,1215.86,601.577,23.121,6361.44,136116,1893,62,15,420,9000,8385
3,930.374,610.931,29.477,14772,91989.9,1755,78,27,448,9000,8385
3,1018.38,697.889,15.046,8156.62,73495.1,1932,44,18,254,9000,8385
3,1275.16,966.647,47.103,13037.4,285088,2944,134,30,1137,9000,8385
3,934.782,302.412,22.253,3710.4,144318,869,52,12,296,9000,8385
3,1126.03,712.038,37.483,20418.5,139862,2403,105,40,533,9000,8385
3,828.697,28.969,8.402,7951.54,48451.4,87,21,17,78,9000,8385
3,1539.53,989.564,62.765,46002.4,422828,3169,175,47,1517,9000,8385
3,1042.95,735.122,20.004,12788.8,58946.3,2274,68,24,315,9000,8385
3,1301.41,849.33,50.64,20847.3,434001,2751,131,30,1028,9000,8385
3,1300.48,502.221,34.669,8895.67,80699.8,1669,101,31,469,9000,8385
3,1063.51,546.951,20.302,4080.11,64873.6,1881,58,20,348,9000,8385
3,1357.02,789.971,31.596,14960,123056,2544,112,31,666,9000,8385
3,964.623,552.043,17.185,4941.33,58984.9,1562,55,18,212,9000,8385
3,1527.86,1023.27,48.845,22013.6,319431,3066,144,46,2557,9000,8385
3,1065.18,609.433,28.219,7143.5,113993,1737,69,18,279,9000,8385
3,1223.09,551.63,31.792,5519.46,169431,1819,98,34,789,9000,8385
3,659.444,227.364,11.126,3065.32,27977.3,688,36,24,147,9000,8385
3,1529.92,737.392,33.243,22148.1,114665,2511,109,43,1060,9000,8385
3,915.14,549.708,53.32,6635.04,393417,1767,123,24,1053,9000,8385
3,1355.73,904.917,56.606,5413.79,478989,2376,111,40,1441,9000,8385
3,947.232,265.734,18.788,18692.6,141043,843,54,29,474,9000,8385
3,1153.81,807.812,42.939,6351,136504,2311,89,27,860,9000,8385
3,586.233,336.446,12.003,2920.23,582891,1078,35,16,183,9000,8385
3,992.247,429.28,16.849,16315.2,103479,1476,54,29,385,9000,8385
3,1074.01,445.223,20.136,24505.5,65723.3,1182,53,30,275,9000,8385
3,885.741,228.52,14.703,5620.69,115209,720,40,21,177,9000,8385
3,1045.05,403.687,17.978,2374.02,73902,1150,50,26,312,9000,8385
3,775.317,390.512,11.398,5395.83,29798.1,1241,37,22,140,9000,8385
3,739.374,440.706,12.93,4883.25,198676,1140,43,12,420,9000,8385
3,1087.81,655.739,25.585,18547.8,142564,1688,71,25,455,9000,8385
3,868.251,670.59,16.938,16615.3,79718.8,1887,50,28,577,9000,8385
3,1229.77,446.814,32.039,14567.4,205096,1440,83,33,713,9000,8385
3,1273.49,748.376,45.984,17895.4,168611,2255,120,46,824,9000,8385
3,1226.34,961.368,39.798,16547.3,92774.2,2543,91,34,375,9000,8385
3,1624.96,1058.4,53.802,39591.6,607783,2774,119,43,1596,9000,8385
3,1924.57,1339.17,73.588,25058.2,1.66059e+06,4542,218,73,6120,9000,8385
3,649.567,332.341,11.166,2328.02,102406,1051,32,14,126,9000,8385
3,756.315,390.59,11.501,5439.83,27749.4,1258,41,20,134,9000,8385
3,865.588,387.713,16.552,5304.55,88511,1277,38,15,202,9000,8385
3,1024.37,639.41,31.705,12394.5,127035,1851,96,23,380,9000,8385
3,515.322,314.641,11.965,11084.5,324172,1049,34,16,200,9000,8385
3,802.808,279.191,12.88,9985.65,64676.5,936,39,25,207,9000,8385
3,1051.11,397.064,16.926,11511.8,302369,1145,42,28,565,9000,8385
3,1147.55,561.596,22.341,5880.03,103074,1858,69,26,370,9000,8385
3,987.143,576.562,33.996,10922.7,141341,1886,65,20,437,9000,8385
3,843.685,432.271,14.964,3059.55,41007.1,1426,48,24,124,9000,8385
3,1046.15,608.132,44.909,39501.7,260044,1863,125,44,1068,9000,8385
3,1064.77,376.46,35.445,9609.16,114182,1094,84,22,496,9000,8385
3,1230.72,810.192,47.834,11676.8,260409,2297,100,31,918,9000,8385
3,723.972,386.192,25.888,16526.2,80382.7,1145,49,21,317,9000,8385
3,1202.08,730.923,43.799,28057.3,151310,2283,122,47,1047,9000,8385
3,1391.23,662.184,35.562,8053.85,170648,2125,112,22,959,9000,8385
3,874.254,418.225,17.406,12177.6,40587.6,1123,46,25,192,9000,8385
3,1359.71,1123.5,39.991,25397.3,104462,3040,119,51,772,9000,8385
3,556.579,381.772,6.681,3116.28,1.08324e+06,1241,19,15,329,9000,8385
3,792.102,309.144,12.749,12154.7,36285.5,919,39,19,110,9000,8385
3,1294.31,943.71,29.937,25447.4,143077,2973,102,32,895,9000,8385
3,1051.1,586.477,25.466,7762.67,186886,1665,72,33,486,9000,8385
3,797.905,504.642,9.869,13271.3,59649.2,1235,31,20,157,9000,8385
3,1038.64,266.238,27.419,6594.31,91804.6,883,84,23,269,9000,8385
3,1251.06,831.13,34.997,21141.3,104919,2593,94,49,669,9000,8385
3,646.756,43.911,9.876,9551.12,64301.2,132,29,12,91,9000,8385
3,1077.39,628.762,20.856,20472.3,123359,1510,58,21,350,9000,8385
3,1345.2,952.452,34.908,18536.8,103905,2890,104,32,479,9000,8385
3,938.589,539.117,20.796,15443.9,43407.2,1799,57,29,280,9000,8385
3,699.252,94.509,8.595,6492.37,73553.4,256,26,10,151,9000,8385
3,432.906,42.752,8.895,12237.6,66949.3,114,26,20,104,9000,8385
3,968.389,466.556,29.75,41098.7,106331,1226,70,36,405,9000,8385
3,676.507,395.159,29.264,3689.58,57080.7,776,63,26,495,9000,8385
3,727.737,248.191,11.98,6532.34,37058.7,622,31,17,80,9000,8385
3,771.596,33.053,13.95,6996.53,101291,97,40,18,224,9000,8385
3,899.398,489.374,23.567,7098.47,73895.4,1622,73,34,418,9000,8385
3,1280.83,768.125,45.263,12895.4,170108,2399,138,27,822,9000,8385
3,1396.45,964.74,42.979,23242.1,173610,2963,115,38,694,9000,8385
3,1182.07,482.452,26.202,21365.6,209269,1639,80,20,541,9000,8385
3,1366.01,1014.3,45.842,35410.8,160101,2849,100,45,1411,9000,8385
3,1747.35,1160.24,53.766,7904.66,355058,3618,173,35,1703,9000,8385
3,1324.98,994.642,54.206,15313,384717,2817,126,42,1317,9000,8385
3,1004.68,471.691,33.358,7344.12,120739,1258,84,23,404,9000,8385
3,770.506,296.846,18.148,4137.45,46517.6,889,47,12,120,9000,8385
3,871.184,496.672,28.021,20985.5,319971,1559,65,30,768,9000,8385
3,1031.62,489.376,24.428,14896,122013,1406,62,34,418,9000,8385
3,1477.36,643.314,74.881,7237.19,108646,1942,122,38,752,9000,8385
3,1131.44,489.656,19.556,5077.86,103371,1387,64,21,299,9000,8385
3,1007.84,703.76,21.087,11620.1,82903.1,2300,63,27,390,9000,8385
3,436.01,321.063,10.672,4006.32,41385.8,854,32,13,96,9000,8385
3,1240.21,612.97,21.467,11247.9,55991.2,1978,63,30,313,9000,8385
3,1630.46,970.201,42.715,8021.34,195371,2804,126,34,1211,9000,8385
3,1035.1,224.356,17.808,9939.44,60299.5,670,55,26,270,9000,8385
3,678.322,434.507,19.678,13247.9,132375,1185,38,27,440,9000,8385
3,1230.79,777.347,28.473,12199.4,117167,2668,89,25,451,9000,8385
3,1115.92,691.528,27.608,28575.4,134988,1909,90,35,735,9000,8385
3,808.109,380.879,22.697,11221.9,97553.8,1217,54,24,440,9000,8385
3,554.004,35.915,11.3,20724,75210.9,94,25,20,161,9000,8385
3,940.946,132.345,19.197,10704.7,116371,401,46,20,266,9000,8385
3,803.726,554.401,20.099,11018,104364,1491,49,21,312,9000,8385
3,445.902,211.126,5.495,6929.88,46522.3,649,18,14,126,9000,8385
3,1010.71,514.068,28.533,36384.4,139385,1550,87,33,876,9000,8385
3,540.922,36.176,6.231,4102.56,7775.08,99,19,17,28,9000,8385
3,1375,902.635,50.416,28286.6,154324,3096,127,45,955,9000,8385
3,911.412,390.065,15.17,16759.1,144087,1245,44,23,370,9000,8385
3,945.9,387.21,22.293,17617.9,167649,1248,61,22,634,9000,8385
3,1198.08,703.38,28.342,8686.26,293551,2103,64,19,979,9000,8385
3,1058.51,494.699,30.715,8644.38,170701,1566,82,25,633,9000,8385
3,750.873,707.248,13.321,5805.44,168893,1890,37,17,272,9000,8385
3,554.083,217.701,8.14,591.432,17668.5,672,23,20,76,9000,8385
3,882.252,464.158,31.86,22300.5,103913,1521,70,24,270,9000,8385
3,1046.03,700.612,51.753,18334.1,273638,1707,111,23,744,9000,8385
3,1582.34,1097.58,45.583,33412.4,235796,3303,134,41,1213,9000,8385
3,994.269,403.718,25.772,32316.2,75294.4,1186,76,32,403,9000,8385
3,1023.01,500.348,34.914,7894.52,191546,1507,98,22,525,9000,8385
3,671.872,222.094,10.157,7169.6,63701.8,616,31,16,99,9000,8385
3,1266.81,619.548,27.693,21200.8,75128,2074,76,33,361,9000,8385
3,1424.37,480.729,34.452,3475.71,36113.9,1586,83,32,397,9000,8385
3,650.841,422.806,10.638,4933.99,169804,1273,21,19,831,9000,8385
3,2031.12,1796.96,91.026,28700.3,1.02023e+06,5737,276,47,4261,9000,8385
3,1356.69,1224.58,37.895,3344.97,80077,3435,93,29,469,9000,8385
3,1471.37,732.508,26.192,7944.77,159901,2401,91,32,697,9000,8385
3,560.109,367.897,9.048,3005.99,104085,1234,29,18,122,9000,8385
3,522.024,363.693,6.035,6718.93,23672.8,852,21,14,56,9000,8385
3,1674.68,1030.83,41.294,17982.6,411931,3469,129,44,1268,9000,8385
3,1549.97,1018.72,42.197,11730.8,148719,2979,120,32,594,9000,8385
3,425.282,171.069,13.534,6537.35,56606.4,563,32,17,140,9000,8385
3,1616.01,1197.7,46.864,32684.4,187854,3124,146,34,864,9000,8385
3,1887.81,1349.02,77.419,29892.8,707839,4369,187,52,2478,9000,8385
3,1249.81,818.401,26.161,9046.77,103710,2319,68,26,427,9000,8385
3,1426.08,713.557,40.871,14937.8,544750,2081,109,37,1198,9000,8385
3,702.706,402.534,11.035,7932.29,75778.8,1268,30,16,192,9000,8385
3,1257.63,1006.87,37.531,46708.8,164473,2281,109,43,879,9000,8385
3,1006.54,235.671,33.598,943.256,38507.8,834,34,13,128,9000,8385
3,606.57,333.742,8.498,6696.34,28657.7,1064,30,17,84,9000,8385
3,1409.81,754.541,35.739,28309.3,290978,2158,104,39,995,9000,8385
3,1561.98,1254.9,60.055,33407.8,272861,3471,160,46,1902,9000,8385
3,644.857,303.283,9.168,12375.3,26336.8,919,32,23,86,9000,8385
3,1336.56,888.815,36.915,17700.5,169662,2665,104,33,568,9000,8385
3,1750.21,1252.46,50.544,27909.8,157323,4238,159,47,991,9000,8385
3,1053.75,624.385,19.76,4587.02,71592.5,1725,55,18,407,9000,8385
3,445.314,209.176,7.392,8260.51,53924.4,709,26,22,190,9000,8385
3,843.092,141.02,34.362,19694.4,230028,393,87,39,1179,9000,8385
3,753.6,297.429,11.662,3446.69,132065,924,37,17,244,9000,8385
3,822.252,460.165,26.669,5729.36,49467.4,1487,45,18,205,9000,8385
3,1719.22,1168.26,59.991,26976.3,249949,3797,197,38,1485,9000,8385
3,1118.96,671.719,26.131,9577,189867,1918,79,22,475,9000,8385
3,1055.29,560.644,21.293,19430.8,267340,1429,56,30,547,9000,8385
3,1530.95,705.784,38.212,14015.2,643330,2059,97,26,836,9000,8385
3,606.304,527.341,8.382,8845.65,42678.7,1664,30,17,78,9000,8385
3,1132.75,972.168,27.725,14637.6,70793.8,2706,76,23,331,9000,8385
3,714.337,545.933,19.227,18813.6,54477,1550,50,33,231,9000,8385
3,742.174,388.675,14.051,7646.32,66645.7,1246,39,26,180,9000,8385
3,1619.47,906.112,46.03,46165.9,279801,3252,151,49,1830,9000,8385
3,408.119,22.37,3.959,2761.62,2882.87,73,17,14,13,9000,8385
3,390.919,242.764,7.462,4026.9,59042.7,663,21,14,91,9000,8385
3,1353.18,1014.34,38.492,36381.1,258118,3015,122,45,928,9000,8385
3,629.321,406.387,10.508,4022.45,48528.3,1201,32,15,87,9000,8385
3,480.505,182.798,8.198,6365.05,45865.4,376,21,19,113,9000,8385
3,1037.47,327.293,21.623,17742.3,146768,957,57,29,463,9000,8385
3,1385.05,774.059,36.606,18201.3,147699,2519,102,35,875,9000,8385
3,964.319,300.668,53.426,12753.6,306093,791,119,20,1077,9000,8385
3,915.787,294.173,18.605,9552.34,100388,857,53,31,330,9000,8385
3,716.878,454.94,12.927,7733.64,107653,1319,38,14,184,9000,8385
3,1458.9,810.608,36.92,11588.2,325571,2505,98,29,1074,9000,8385
3,612.923,437.254,10.08,914.735,32783.4,1236,32,16,123,9000,8385
3,502.738,221.318,9.755,3719.87,68694.4,661,23,13,109,9000,8385
3,920.99,447.962,22.327,8674.52,67079.3,1245,63,28,424,9000,8385
3,643.003,266.36,16.067,9684.04,36170.8,736,36,23,106,9000,8385
3,1308.9,952.824,27.868,11572.5,114258,2781,89,36,623,9000,8385
3,620.908,213.12,11.58,3681.45,74797.7,694,32,21,263,9000,8385
3,1337.48,759.96,29.128,21820,314910,2369,107,41,1800,9000,8385
3,1918.98,1217.66,51.392,34546.3,245034,4271,168,45,944,9000,8385
3,663.862,386.472,12.493,2760.04,81898.4,1190,30,15,224,9000,8385
3,1009.34,444.413,57.726,22471.5,145481,1477,208,143,448,9000,8385
3,1027.43,649.416,37.854,3945.51,59825.5,2093,73,25,231,9000,8385
3,1474.42,903.963,42.59,22966.8,160491,2862,110,30,688,9000,8385
3,547.267,213.52,10.649,5268.91,10836.1,422,33,20,89,9000,8385
3,935.311,504.736,18.977,12215.7,35888,1733,65,33,291,9000,8385
3,658.411,281.691,12.668,9116.28,95093.3,882,34,13,244,9000,8385
3,807.936,408.755,24.843,12552.1,67062.7,1142,63,22,292,9000,8385
3,1136.6,475.229,28.267,8779.06,202526,1353,62,23,567,9000,8385
3,1501.92,1146.64,42.592,11997.6,283537,3156,119,33,1093,9000,8385
3,778.309,357.07,14.834,6950.82,51743.8,1206,44,25,217,9000,8385
3,1089.98,531.516,28.116,8081.02,123868,1798,66,21,478,9000,8385
3,1104.86,404.12,32.873,7941.38,97541.3,1074,88,21,530,9000,8385
3,784.873,410.602,11.638,1975.7,16004.4,1130,32,15,93,9000,8385
3,1267.4,571.336,26.671,25836.1,177182,1818,66,24,455,9000,8385
3,1367.99,827.667,32.605,12217,149253,2647,100,25,675,9000,8385
3,989.667,564.065,21.522,13267.9,150956,1811,56,29,618,9000,8385
3,1476.9,944.973,32.586,29817.5,181530,3146,103,37,785,9000,8385
3,541.341,35.242,5.837,6508.74,19326,102,22,13,54,9000,8385
3,1235.82,722.062,30.131,22055.9,178964,2339,95,37,558,9000,8385
3,1165.5,399.129,31.255,8432.55,83175.1,1280,92,17,353,9000,8385
3,687.032,178.478,9.466,3319.42,77070.7,520,31,13,99,9000,8385
3,935.679,478.42,25.11,6435.16,63208.2,1610,77,28,276,9000,8385
3,1013.37,621.007,28.796,17978,612455,1808,70,31,1037,9000,8385
3,1111.86,577.501,30.92,14040.6,175957,1812,92,37,900,9000,8385
3,1299.47,646.492,27.379,12133.8,120195,1865,74,30,435,9000,8385
3,850.652,78.353,11.142,6931.37,64249.3,218,31,16,125,9000,8385
3,581.764,152.496,8.786,2814.57,18985.5,437,28,13,65,9000,8385
3,1295.85,919.756,27.021,15595.8,104017,2639,77,32,681,9000,8385
3,1090.2,462.521,19.826,7623.47,97310.9,1216,40,24,285,9000,8385
3,1080.67,398.042,28.777,10044.3,77498.5,1291,88,30,626,9000,8385
3,1085.04,451.613,31.81,27776.8,125470,1239,79,50,722,9000,8385
3,1623.26,867.517,69.337,9624.83,144208,2732,175,35,1057,9000,8385
3,1135.2,482.703,16.038,7493.75,41302.1,1445,47,29,211,9000,8385
3,689.734,437.79,23.555,15825.9,158587,1246,64,16,325,9000,8385
3,671.96,375.842,15.74,3541.36,48725.3,1154,37,16,116,9000,8385
3,1161.42,403.356,20.165,7399.02,110986,1328,63,24,574,9000,8385
3,1282.44,727.771,46.315,30079.7,551345,2220,124,35,1726,9000,8385
3,506.544,107.073,11.345,743.894,47625.8,308,27,20,156,9000,8385
3,889.404,326.392,17.002,11064.6,59922.1,773,43,23,141,9000,8385
3,1103.81,408.519,24.819,15182.9,60162.2,1415,89,22,242,9000,8385
3,1346.75,888.209,50.383,16159.6,126624,2786,117,39,927,9000,8385
3,1527.52,878.025,38.351,15026.9,154536,2721,114,29,550,9000,8385
3,1141.86,699.895,28.862,21459.3,175014,1983,91,31,1097,9000,8385
3,1132.84,617.503,33.427,28392.1,136768,1902,73,33,364,9000,8385
3,1020.37,441.15,27.257,25368.8,69436.8,1168,74,38,342,9000,8385
3,742.722,460.09,19.936,13964.2,36661.5,1437,59,23,149,9000,8385
3,436.079,34.747,6.904,2147.02,12682.7,90,21,17,49,9000,8385
3,2199.57,1783.3,80.732,34540.8,647000,5448,238,72,2742,9000,8385
3,965.133,406.097,19.046,12916.6,107991,1259,58,29,226,9000,8385
3,1447.08,1147.38,41.682,19270.3,214467,3015,133,24,826,9000,8385
3,1373.17,888.51,28.955,22157.5,95767.8,2822,114,30,558,9000,8385
3,1277.32,891.926,40.029,18727.7,223225,2694,103,28,1076,9000,8385
3,945.106,302.954,20.049,6616.88,80188.6,926,59,14,141,9000,8385
3,699.729,339.544,9.902,9531.29,26504,1080,38,20,75,9000,8385
3,1727.05,1258.3,48.028,25545.4,244395,3633,145,43,1203,9000,8385
3,1355.23,943.474,40.867,21078.3,471108,2676,97,33,2237,9000,8385
3,1113.36,757.074,41.766,6669.84,260503,2244,97,19,527,9000,8385
3,1417.76,610.92,28.054,12695.4,78664.9,1956,81,25,493,9000,8385
3,1388.57,467.895,29.386,6256.19,112630,1396,79,36,762,9000,8385
3,495.762,382.682,9.566,3488.37,85473.1,1175,26,13,173,9000,8385
3,1038.5,567.364,31.751,9861.58,53486,1700,62,30,382,9000,8385
3,1227.86,738.91,30.289,17555.9,144118,2334,78,28,525,9000,8385
3,1178.05,649.053,26.352,10973,217032,2169,85,42,867,9000,8385
3,1122.02,620.182,21.718,4160.27,76656,1901,55,19,399,9000,8385
3,935.303,480.903,14.516,5323.22,46002.9,1549,45,20,147,9000,8385
3,1053.48,588.702,32.831,2078.91,122812,1717,97,25,506,9000,8385
3,1153,639.88,22.292,32223.7,123244,2109,69,38,640,9000,8385
3,1321.91,660.194,29.592,20715.2,122158,2127,86,23,475,9000,8385
3,804.626,110.025,15.198,15180.4,43882.9,305,41,23,246,9000,8385
3,967.668,416.296,13.649,2980.42,73652.9,1327,47,22,191,9000,8385
3,1134.02,423.906,24.572,8850.68,125142,1189,65,26,491,9000,8385
3,1492.11,862.401,34.386,11525.6,164652,2941,121,37,859,9000,8385
3,874.551,373.796,11.828,1269.77,151560,1140,33,15,292,9000,8385
3,1397.94,888.402,35.801,21715.9,187013,3015,106,38,868,9000,8385
3,1104.85,591.905,33.11,10091,69768.7,1770,76,29,367,9000,8385
3,1188.33,968.206,30.049,22191.3,213873,2354,79,35,817,9000,8385
3,714.377,392.376,28.749,12317.2,100952,1326,77,24,409,9000,8385
3,512.905,62.736,8.917,6732.5,43293.8,183,24,14,86,9000,8385
3,935.816,498.669,21.032,7478.46,68681.1,1313,50,25,266,9000,8385
3,1204.75,500.88,29.669,16081.7,52480.3,1485,81,28,352,9000,8385
3,1237.03,767.711,28.427,5698.51,135552,2471,88,23,314,9000,8385
3,660.038,430.517,14.475,17588.2,43844.8,1399,46,25,131,9000,8385
3,844.962,431.953,16.845,8216.01,23267.7,1503,66,26,155,9000,8385
3,1307.94,938.559,33.392,17387.6,266798,2953,101,31,717,9000,8385
3,1049.44,655.756,28.514,8928.9,133538,2173,81,18,456,9000,8385
3,930.794,617.337,22.121,14390.1,152521,1617,58,24,360,9000,8385
3,952.569,560.737,20.69,13514.8,45184,1670,59,28,228,9000,8385
3,471.024,243.138,8.233,1301.52,19415.2,761,31,16,78,9000,8385
3,647.556,290.927,15.41,17221.3,22447.5,1020,43,21,112,9000,8385
3,847.345,500.908,26.937,19895.2,145452,1388,56,19,472,9000,8385
3,1402.02,1115.84,50.998,27297.4,175358,2989,120,35,954,9000,8385
3,601.016,300.723,14.428,9108.26,84236.4,861,31,16,261,9000,8385
3,512.748,95.824,6.914,988.511,19793.5,222,23,21,74,9000,8385
3,1531.02,1038.07,53.435,17907.4,824753,2719,157,37,1546,9000,8385
3,1087.87,420.584,18.47,12559.5,133873,1063,62,36,600,9000,8385
3,801.192,286.285,18.088,15542.1,79795.1,930,48,21,196,9000,8385
3,856.154,392.756,16.24,3045.1,37220.8,970,48,24,188,9000,8385
3,469.05,307.007,10.052,1052.39,18323.4,676,30,23,90,9000,8385
3,904.599,437.026,26.072,10038.1,64739.7,1489,62,25,308,9000,8385
3,1062.55,284.854,46.164,4958.04,119262,886,104,26,425,9000,8385
3,825.981,377.746,15.43,10882.1,151433,1204,44,19,657,9000,8385
3,1294.15,842.457,32.724,16154.1,103693,2435,110,30,887,9000,8385
3,1237.08,435.367,26.215,14964,77303.9,1482,87,41,505,9000,8385
3,1423.25,879.157,56.074,10551,266234,3015,149,45,1165,9000,8385
3,1395.81,875.223,43.511,22230.4,368433,2513,130,40,1265,9000,8385
3,1712.74,962.491,44.735,17411,412416,3244,134,39,1867,9000,8385
3,1213.31,584.684,34.27,39453.8,125635,1876,101,50,721,9000,8385
3,1464.7,737.144,44.193,14129.9,74616.1,2341,104,31,768,9000,8385
3,1124.79,599.909,33.34,21896,52622.2,2019,74,26,352,9000,8385
3,1225.45,590.346,28.746,19595.1,99057.1,1865,87,32,592,9000,8385
3,1944.35,994.055,55.842,23159.4,411132,3431,170,52,1656,9000,8385
3,808.837,459.768,29.093,11453.3,67695.1,1325,72,23,312,9000,8385
3,845.48,432.951,16.398,11390.5,96685.9,1290,48,35,361,9000,8385
3,664.051,95.372,13.172,6947.68,39319.1,281,36,17,91,9000,8385
3,1333.51,710.264,28.019,27385.4,215408,1921,79,30,814,9000,8385
3,1287.17,767.409,34.392,24165.1,88754.7,2495,98,35,528,9000,8385
3,1333.94,845.55,56.637,16102.6,442974,2847,138,43,1617,9000,8385
3,705.354,473.811,12.601,8698.07,36102.9,1275,34,19,175,9000,8385
3,1491.42,1166.14,41.704,20146.8,116505,3373,120,28,678,9000,8385
3,1194.08,642.345,41.186,29667.6,94637.7,2025,95,37,488,9000,8385
3,1535.2,1031.67,45.294,13212.1,141285,3151,119,41,800,9000,8385
3,1162.27,587.795,28.728,26367,69854,2020,94,32,380,9000,8385
3,1550.36,1151.6,36.902,24303.5,181942,3999,99,25,519,9000,8385
3,1300.76,796.902,54.923,26211.5,408104,2413,145,59,1747,9000,8385
3,720.369,226.021,13.992,5645.51,60435.7,572,32,20,619,9000,8385
3,857.36,327.906,24.276,8344.98,114170,904,67,17,306,9000,8385
3,672.408,287.465,17.425,10187,96367.8,962,54,29,215,9000,8385
3,1160.38,619.401,38.058,19922.7,305363,1904,103,25,1392,9000,8385
3,854.547,587.179,20.702,2612.58,72648.8,1848,63,21,209,9000,8385
3,645.484,506.179,19.793,1086.6,66476.3,1330,43,15,164,9000,8385
3,1210.25,900.339,21.239,1983.72,34685.3,2337,58,23,226,9000,8385
3,993.298,256.071,19.836,2725.66,124309,731,48,16,255,9000,8385
3,985.692,216.759,22.171,10159.9,74545.1,669,45,14,251,9000,8385
3,1047.66,580.912,29.593,18847.2,39222.2,1674,66,22,151,9000,8385
