K,order,dist,cost_ki,cost_edbt,vnum,density
4,1,551.232,18.438,65417.3,2,1.07773
4,2,1270.57,18.438,65417.3,2,1.07773
4,3,1428.19,18.438,65417.3,2,1.07773
4,4,1659.54,18.438,65417.3,2,1.07773
4,1,1202.18,104.411,357825,2,1.07773
4,2,3051.72,104.411,357825,5,1.07773
4,3,4353.25,104.411,357825,6,1.07773
4,4,4413.28,104.411,357825,5,1.07773
4,1,1131.92,52.101,284681,3,1.07773
4,2,2178.15,52.101,284681,4,1.07773
4,3,2251.53,52.101,284681,4,1.07773
4,4,2387.46,52.101,284681,5,1.07773
4,1,300.613,86.768,437331,2,1.07773
4,2,978.056,86.768,437331,3,1.07773
4,3,1441.94,86.768,437331,2,1.07773
4,4,2417.81,86.768,437331,5,1.07773
4,1,57.8014,15.204,90168.6,2,1.07773
4,2,838.057,15.204,90168.6,2,1.07773
4,3,1040.35,15.204,90168.6,2,1.07773
4,4,1507.56,15.204,90168.6,2,1.07773
4,1,1483.78,36.198,112366,2,1.07773
4,2,1513.51,36.198,112366,3,1.07773
4,3,1692.06,36.198,112366,3,1.07773
4,4,2145.9,36.198,112366,3,1.07773
4,1,397.181,34.173,99433.9,2,1.07773
4,2,1177.35,34.173,99433.9,2,1.07773
4,3,1416.54,34.173,99433.9,2,1.07773
4,4,1446.85,34.173,99433.9,2,1.07773
4,1,334.791,6.546,428315,2,1.07773
4,2,610.393,6.546,428315,2,1.07773
4,3,902.216,6.546,428315,2,1.07773
4,4,1165.3,6.546,428315,2,1.07773
4,1,393.28,12.577,98676.1,2,1.07773
4,2,831.732,12.577,98676.1,2,1.07773
4,3,998.618,12.577,98676.1,2,1.07773
4,4,1138.28,12.577,98676.1,2,1.07773
4,1,429.126,28.65,31808.9,3,1.07773
4,2,948.839,28.65,31808.9,3,1.07773
4,3,1231.32,28.65,31808.9,3,1.07773
4,4,1810.32,28.65,31808.9,2,1.07773
4,1,1413.21,47.534,167914,2,1.07773
4,2,2123.48,47.534,167914,2,1.07773
4,3,2160.07,47.534,167914,2,1.07773
4,4,2226.65,47.534,167914,2,1.07773
4,1,773.987,16.721,96466.9,2,1.07773
4,2,1126.4,16.721,96466.9,2,1.07773
4,3,1128.78,16.721,96466.9,2,1.07773
4,4,1500.92,16.721,96466.9,2,1.07773
4,1,1149.39,28.838,172585,3,1.07773
4,2,1387.23,28.838,172585,2,1.07773
4,3,1901.44,28.838,172585,3,1.07773
4,4,2031.51,28.838,172585,4,1.07773
4,1,1570.96,47.907,117387,4,1.07773
4,2,2035.86,47.907,117387,4,1.07773
4,3,2137.67,47.907,117387,3,1.07773
4,4,2346.62,47.907,117387,7,1.07773
4,1,1841.47,64.032,136182,3,1.07773
4,2,2487.03,64.032,136182,4,1.07773
4,3,2567.28,64.032,136182,4,1.07773
4,4,2970.03,64.032,136182,4,1.07773
4,1,453.177,19.853,270256,2,1.07773
4,2,819.254,19.853,270256,2,1.07773
4,3,1157.12,19.853,270256,2,1.07773
4,4,1412.19,19.853,270256,3,1.07773
4,1,952.488,24.621,57761.7,2,1.07773
4,2,1242.44,24.621,57761.7,3,1.07773
4,3,1838.35,24.621,57761.7,2,1.07773
4,4,1880.56,24.621,57761.7,2,1.07773
4,1,349.482,4.316,37743.1,2,1.07773
4,2,521.161,4.316,37743.1,2,1.07773
4,3,531.347,4.316,37743.1,2,1.07773
4,4,757.244,4.316,37743.1,2,1.07773
4,1,1180.95,45.066,405139,4,1.07773
4,2,1958.08,45.066,405139,5,1.07773
4,3,2250.89,45.066,405139,4,1.07773
4,4,2542.15,45.066,405139,5,1.07773
4,1,1677.81,27.855,89027.8,3,1.07773
4,2,1853.79,27.855,89027.8,3,1.07773
4,3,1919.41,27.855,89027.8,2,1.07773
4,4,2421.65,27.855,89027.8,2,1.07773
4,1,286.681,14.756,94566.6,2,1.07773
4,2,662.456,14.756,94566.6,3,1.07773
4,3,880.193,14.756,94566.6,3,1.07773
4,4,1259.67,14.756,94566.6,3,1.07773
4,1,1285.83,17.35,53637.1,3,1.07773
4,2,1296.49,17.35,53637.1,4,1.07773
4,3,1586.32,17.35,53637.1,4,1.07773
4,4,1616.68,17.35,53637.1,3,1.07773
4,1,1401.37,35.428,146113,3,1.07773
4,2,1632.1,35.428,146113,3,1.07773
4,3,2344.74,35.428,146113,3,1.07773
4,4,2960.54,35.428,146113,3,1.07773
4,1,179.078,14.081,69563.7,2,1.07773
4,2,1069.69,14.081,69563.7,3,1.07773
4,3,1172.19,14.081,69563.7,2,1.07773
4,4,1553.05,14.081,69563.7,4,1.07773
4,1,965.168,22.841,35872.6,2,1.07773
4,2,1126.9,22.841,35872.6,4,1.07773
4,3,1376.26,22.841,35872.6,2,1.07773
4,4,1514.53,22.841,35872.6,3,1.07773
4,1,401.4,13.033,106568,2,1.07773
4,2,743.266,13.033,106568,2,1.07773
4,3,1174.08,13.033,106568,2,1.07773
4,4,1202.09,13.033,106568,2,1.07773
4,1,1662.25,25.978,96031.7,4,1.07773
4,2,1728.67,25.978,96031.7,2,1.07773
4,3,2069.28,25.978,96031.7,5,1.07773
