K,order,dist,cost_ki,cost_edbt,vnum,density
10,1,388.567,108.369,327328,2,1.07858
10,2,431.366,108.369,327328,2,1.07858
10,3,573.687,108.369,327328,2,1.07858
10,4,1028.52,108.369,327328,2,1.07858
10,5,1043.44,108.369,327328,2,1.07858
10,6,1346.71,108.369,327328,2,1.07858
10,7,1630.58,108.369,327328,2,1.07858
10,8,2612.76,108.369,327328,3,1.07858
10,9,2656.68,108.369,327328,5,1.07858
10,10,2705,108.369,327328,2,1.07858
10,1,1115.66,80.105,215573,4,1.07858
10,2,1457.17,80.105,215573,2,1.07858
10,3,1513.11,80.105,215573,3,1.07858
10,4,1621.35,80.105,215573,3,1.07858
10,5,1835.99,80.105,215573,5,1.07858
10,6,2117.69,80.105,215573,4,1.07858
10,7,2138.63,80.105,215573,5,1.07858
10,8,2174.4,80.105,215573,5,1.07858
10,9,2894.11,80.105,215573,4,1.07858
10,10,2975.27,80.105,215573,5,1.07858
10,1,815.702,61.712,390469,2,1.07858
10,2,903.753,61.712,390469,2,1.07858
10,3,1129.48,61.712,390469,2,1.07858
10,4,1163.29,61.712,390469,2,1.07858
10,5,1464.09,61.712,390469,3,1.07858
10,6,2319.75,61.712,390469,3,1.07858
10,7,2443.91,61.712,390469,3,1.07858
10,8,2487.21,61.712,390469,4,1.07858
10,9,2528.92,61.712,390469,4,1.07858
10,10,2815.74,61.712,390469,3,1.07858
10,1,1142.17,98.87,603230,3,1.07858
10,2,1260.63,98.87,603230,2,1.07858
10,3,1609.98,98.87,603230,3,1.07858
10,4,1614.53,98.87,603230,3,1.07858
10,5,1923.75,98.87,603230,4,1.07858
10,6,2115.78,98.87,603230,4,1.07858
10,7,2196.64,98.87,603230,2,1.07858
10,8,2474.9,98.87,603230,3,1.07858
10,9,2513.5,98.87,603230,2,1.07858
10,10,3264.75,98.87,603230,4,1.07858
10,1,831.203,84.762,1.5022e+06,2,1.07858
10,2,1091.4,84.762,1.5022e+06,3,1.07858
10,3,1388.52,84.762,1.5022e+06,3,1.07858
10,4,1631.88,84.762,1.5022e+06,4,1.07858
10,5,1729.15,84.762,1.5022e+06,2,1.07858
10,6,1779.93,84.762,1.5022e+06,4,1.07858
10,7,1808.27,84.762,1.5022e+06,3,1.07858
10,8,1831.05,84.762,1.5022e+06,3,1.07858
10,9,1845.58,84.762,1.5022e+06,5,1.07858
10,10,2192.42,84.762,1.5022e+06,4,1.07858
10,1,2027.51,164.245,463798,3,1.07858
10,2,2393.76,164.245,463798,3,1.07858
10,3,2444.76,164.245,463798,4,1.07858
10,4,3410.17,164.245,463798,5,1.07858
10,5,3426.34,164.245,463798,4,1.07858
10,6,3478.99,164.245,463798,5,1.07858
10,7,3907.08,164.245,463798,2,1.07858
