k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
13,2053.89,1474.88,72.659,26772.4,245381,4678,240,82,2824,9000,8385
13,2173.6,2501.21,98.2,69705.2,502299,5651,330,134,4352,9000,8385
13,2316.43,2131.56,138.843,192858,1.55762e+06,7016,420,151,11078,9000,8385
13,1909.2,1168.81,58.454,35575.9,499374,3665,192,75,2033,9000,8385
13,2103.26,1600.47,66.09,44216.3,429775,5090,223,102,3425,9000,8385
13,2235.05,1619.39,90.017,84813,488676,5965,331,103,3993,9000,8385
13,2120.54,1483.79,128.793,150928,1.17047e+06,4587,376,130,8997,9000,8385
13,2104.58,1590.92,109.87,94261.4,894368,5544,337,120,3453,9000,8385
13,2332.77,1610.81,127.538,205884,1.4938e+06,5334,384,154,9464,9000,8385
13,2315.41,2039.67,98.607,78828.4,685011,6249,333,148,5153,9000,8385
13,2087.9,1433.88,73.692,13207.7,329176,4513,242,105,2765,9000,8385
13,1958.94,1356.34,104.138,92694,795708,4081,317,154,6283,9000,8385
13,2303.12,1601.71,102.729,64401.6,630236,4759,319,99,4463,9000,8385
13,1816.92,1295.96,57.688,86512.2,415635,4177,180,110,2313,9000,8385
13,2538.48,2290.8,111.815,196877,1.10409e+06,7916,383,153,9259,9000,8385
13,2726.3,1713.39,113.306,163772,963374,6617,425,165,9211,9000,8385
13,1995.2,1387.84,68.585,46900,685890,4822,245,113,5537,9000,8385
13,1879.41,1439.79,93.433,47517.5,550725,4448,245,96,3877,9000,8385
13,1626.58,1083.81,56.356,60518.4,160005,3194,188,92,1625,9000,8385
13,2518.64,2315.92,141.816,78256.3,791093,7239,395,99,5071,9000,8385
13,2065.8,1371.54,94.166,57735.1,715666,4603,248,122,4039,9000,8385
13,2236.35,1419.13,113.933,140500,1.25329e+06,5153,338,138,6535,9000,8385
13,2379.93,1631.18,106.006,89759.3,655590,5442,308,154,5114,9000,8385
13,2781.21,2740.21,151.879,66161.3,1.10909e+06,8529,425,169,8029,9000,8385
13,2182.03,2030.17,96.076,78446.9,370054,6317,277,116,3665,9000,8385
13,2301.61,1967.91,184.716,107177,1.49243e+06,5163,452,154,10500,9000,8385
13,2027.21,1511.93,82.121,46767.1,1.22723e+06,4750,223,113,6518,9000,8385
13,2491.57,1977.99,151.791,38009.1,1.86182e+06,7043,446,177,12801,9000,8385
13,2498.95,1909.46,200.166,128551,1.4879e+06,6307,524,201,12655,9000,8385
13,2465.08,2684.99,142.611,84001.3,800698,8315,370,137,7747,9000,8385
13,1488.2,944.722,68.869,35602.4,455103,2777,148,73,1909,9000,8385
13,2550.22,2117.68,129.96,99485.2,556035,6552,374,151,6083,9000,8385
13,2231.53,1429.14,76.587,50648,629018,4146,254,111,3813,9000,8385
13,2118.81,1572.28,102.527,109971,760606,5633,336,134,6693,9000,8385
13,1725.59,1479.74,61.603,31828.1,235045,4406,203,94,2220,9000,8385
13,2250.01,1580.34,110.192,118714,971196,5589,356,127,7392,9000,8385
13,2797.02,3137.04,213.16,61667.7,1.1327e+06,8969,538,224,11118,9000,8385
13,1948.81,1470.76,81.482,46596.4,680811,4657,265,100,2963,9000,8385
13,2180.55,2286.59,118.905,43208.6,565076,7164,325,122,4322,9000,8385
13,2326.55,2769.31,116.117,102196,507497,7934,335,103,3584,9000,8385
13,1896.57,1521.17,118.824,100110,654718,4515,298,119,4019,9000,8385
13,2172.49,1218.28,68.885,107053,510549,4229,230,82,3370,9000,8385
13,2532.52,2363.92,145.406,39573,1.40624e+06,8283,461,151,9218,9000,8385
13,1952.95,1211.82,56.174,84754.5,572237,4028,195,102,2752,9000,8385
13,2485.5,2266.11,118.583,169208,833934,8049,490,171,6480,9000,8385
13,1946.11,1328.19,55.487,38191.4,445084,4391,212,96,2699,9000,8385
13,1912.52,748.686,60.853,17234,377139,2554,151,80,1852,9000,8385
13,2250.94,1709.01,123.007,104146,1.36403e+06,6518,354,147,8660,9000,8385
13,2423.92,1964.27,127.569,55376.2,932200,6885,417,117,5109,9000,8385
13,2029.04,1626.31,66.591,56412.9,393088,5041,253,95,2969,9000,8385
13,2871.09,2876.8,180.243,178095,2.08183e+06,9588,539,158,14048,9000,8385
13,2533.98,1927.25,108.982,90706.8,1.07187e+06,6775,365,121,7110,9000,8385
13,2250.22,2121.39,99.068,145495,761031,5478,301,111,6162,9000,8385
13,2347.57,2292.42,94.728,73035.6,745418,7403,289,126,5482,9000,8385
13,2332.71,1778.29,105.412,95675.3,948328,5194,325,124,5568,9000,8385
13,2176.4,1956.02,98.755,37022.7,483496,5972,296,115,4801,9000,8385
13,1626.84,855.442,37.809,12619.9,105069,2595,132,59,841,9000,8385
13,2268.55,1726.39,124.037,160736,1.82842e+06,5970,392,139,8828,9000,8385
13,2928.88,3100.99,206.892,97893.6,2.07095e+06,9233,591,186,12630,9000,8385
13,2537.36,2343.9,126.223,19387.7,1.25127e+06,7267,394,141,9624,9000,8385
13,2207.34,1974.81,136.738,52169.6,1.12614e+06,5946,348,106,6879,9000,8385
13,2537.97,2325.68,144.922,100940,2.21014e+06,8152,444,155,8441,9000,8385
13,1889.59,1331.71,79.6,50425.7,642200,4573,247,124,5448,9000,8385
13,1564.98,951.416,48.041,10761,267389,3024,150,87,2305,9000,8385
13,2213.31,1670.58,115.258,42906.3,913120,4909,336,113,6800,9000,8385
13,1533.68,815.839,65.24,63068.6,397201,2537,185,97,3080,9000,8385
13,1972.6,1360.08,109.66,71991.6,579069,4433,253,115,6047,9000,8385
13,2060.89,1383.62,110.634,147718,995433,4825,333,144,7278,9000,8385
13,2044.92,1332.02,113.799,36207.4,640116,4363,272,119,5707,9000,8385
13,2464.07,2252.86,140.419,50691.6,1.32129e+06,7535,405,171,13681,9000,8385
13,1583.54,1103.47,52.781,27895.9,321990,3413,139,69,1423,9000,8385
13,2080.96,2046.59,96.107,47273.9,702231,5495,268,106,4097,9000,8385
13,1986.04,1081.3,60.664,45298.7,633913,3307,180,95,4087,9000,8385
13,2428.02,2280.07,132.986,170094,1.32318e+06,7354,430,199,7881,9000,8385
13,2270.46,2240.73,179.22,171629,1.74252e+06,6393,407,167,10774,9000,8385
13,2402.1,1999.33,118.249,79762.3,652014,6540,381,94,5310,9000,8385
13,2315.75,1889.44,91.758,70353,475884,6709,317,122,4276,9000,8385
13,2087.04,1581.19,103.673,152865,662622,5016,261,109,5636,9000,8385
13,1826.63,1274,74.53,32379.3,212640,3757,223,112,2251,9000,8385
13,1987.7,1600.88,138.189,154979,1.09679e+06,4982,405,122,5419,9000,8385
13,1991.24,1501.76,89.401,10213.1,486297,4866,258,96,4736,9000,8385
13,2031.26,1542.22,143.093,115246,820551,4814,304,92,4220,9000,8385
13,2497.5,1822.48,106.274,74653.1,800349,5973,364,111,4909,9000,8385
13,1835.41,1162.65,61.169,52136.3,262786,3702,198,103,3489,9000,8385
13,1837.46,1291.97,85.637,77116.8,732543,3391,204,115,4822,9000,8385
13,1899.68,1740.39,81.747,89719.6,323946,5830,392,158,2345,9000,8385
13,2262.38,2431.37,136.382,122794,1.0887e+06,7298,341,133,6919,9000,8385
13,1675.74,1233.25,59.706,44412.1,447636,4486,172,76,2622,9000,8385
13,2367.98,1624.35,106.031,104798,911459,6179,341,126,4249,9000,8385
13,2109.98,1868.7,99.463,62329.6,1.29473e+06,5078,280,114,6664,9000,8385
13,2507.66,1995.79,101.803,100504,809964,6886,321,122,4478,9000,8385
13,2488.9,2270.72,129.268,116613,1.64171e+06,7605,390,171,6691,9000,8385
13,1898.96,1304.08,63.797,58882.6,612394,4425,211,90,3782,9000,8385
13,1837.62,1086.52,63.98,66076.4,223109,3893,187,101,2747,9000,8385
13,1986.49,1231.33,76.632,64752.2,495474,4343,243,85,2867,9000,8385
13,2394.04,1966.66,100.875,129931,630628,7027,350,121,4487,9000,8385
13,2197.25,1800.69,99.826,68060.7,1.23646e+06,5018,289,129,7585,9000,8385
13,2113.01,2155.21,129.073,90127.6,1.28191e+06,6046,370,150,7008,9000,8385
13,2283.9,2222.22,115.552,105560,1.07777e+06,8067,408,168,6895,9000,8385
13,2067.41,1589.87,97.183,112383,924776,5311,315,144,4970,9000,8385
13,2266.33,1268,73.904,31655.3,313552,4535,209,89,3202,9000,8385
13,2344.66,2203.81,113.117,44378.4,601568,7572,354,129,6888,9000,8385
13,1435.46,797.717,45.346,52532.8,294972,2387,124,72,1856,9000,8385
13,2148.24,1468.3,79.717,65440.8,403087,4857,248,99,3549,9000,8385
13,2057.97,1077.44,75.807,64145,914955,3613,219,70,3013,9000,8385
13,1916.57,1266.54,98.317,74785.7,533914,4362,245,86,2965,9000,8385
13,2478.71,2066.91,155.082,189381,1.35013e+06,6375,495,151,9543,9000,8385
13,2049.69,1334.46,87.812,72169.7,869704,4782,285,112,5106,9000,8385
13,2483.89,1789.87,146.849,164666,891392,6407,397,159,9521,9000,8385
13,2688.88,2371.51,162.213,167086,2.03957e+06,7644,478,166,13201,9000,8385
13,2479.09,3010.85,174.701,68159.5,1.01832e+06,8216,491,144,7179,9000,8385
13,2121.1,1680.99,108.803,68063.7,1.32709e+06,5169,322,127,7337,9000,8385
13,1750.11,1081.98,59.867,32226.1,243890,2767,159,74,2009,9000,8385
13,2244.5,1595.94,100.054,152093,714794,5811,332,149,5635,9000,8385
13,2565.42,2066.95,156.268,255926,989735,7194,478,156,8998,9000,8385
13,1407.14,581.787,41.578,29587.9,248294,1910,137,72,1213,9000,8385
13,2460.82,2128.44,116.796,82005.5,1.96736e+06,6422,390,168,7997,9000,8385
13,2615.22,2566.93,161.007,166435,2.76505e+06,9041,505,214,15009,9000,8385
13,2054.03,1305.46,94.032,43026.8,472595,5087,253,92,3209,9000,8385
13,3063,2662.09,228.373,123123,1.60128e+06,9198,629,219,14571,9000,8385
13,2406.72,1429.62,115.667,70376.2,1.10125e+06,4596,382,106,4682,9000,8385
13,2210.93,2033.89,108.314,66801.7,856217,6221,309,143,4998,9000,8385
13,2085.65,1547.02,86.83,140177,776748,5001,269,107,4762,9000,8385
13,3056.63,2266.16,148.18,71886.3,1.08547e+06,8046,450,121,5733,9000,8385
13,2513.45,1831.08,189.109,270832,3.71379e+06,6547,552,182,14754,9000,8385
13,2412.19,2125.45,98.321,84291,1.26012e+06,7515,331,127,8426,9000,8385
13,2101.36,1255.22,67.911,75382,595174,4168,253,113,4150,9000,8385
13,2478,2803.33,105.505,42840.5,723494,8460,310,106,5858,9000,8385
13,2626.42,2538.82,129.251,77738,1.2939e+06,7053,354,135,5845,9000,8385
13,2507.16,2015.08,112.334,97045.8,517477,7756,399,142,5108,9000,8385
13,1937.07,1898.83,107.724,29848.3,1.37248e+06,5981,310,97,6369,9000,8385
13,2426.15,1463.98,102.022,108002,1.38823e+06,4665,319,148,7381,9000,8385
13,2047.68,1697.32,67.813,57265.5,495772,5273,244,75,4271,9000,8385
13,1863.1,1273.7,51.898,24534.7,200841,3705,183,113,1583,9000,8385
13,2107.75,1490.96,72.631,24290.3,394084,4050,223,112,3554,9000,8385
13,2086.86,1754.68,108.477,123425,886363,4381,270,117,3750,9000,8385
13,2009.9,1584.82,94.894,50805.3,559736,4946,269,118,3512,9000,8385
13,2993.25,2657.54,213.899,133992,1.52145e+06,9009,575,162,8447,9000,8385
13,1823.67,1216.95,73.335,57172.4,1.0928e+06,4000,206,117,6333,9000,8385
13,1689.53,826.959,71.269,60210.3,418735,2705,169,77,2866,9000,8385
13,1960.02,1186.02,58.747,26283.3,256141,3634,174,87,1583,9000,8385
13,2238.54,1779.07,102.389,74297.9,1.33886e+06,5922,344,129,7258,9000,8385
13,2019.54,1213.39,79.498,34054.1,851749,3912,244,90,5580,9000,8385
13,2110.56,1861.1,93.948,49964.4,638287,6057,301,87,4799,9000,8385
13,2651.09,1497.52,117.698,113623,763912,5504,356,142,3569,9000,8385
13,2460.97,2161.55,136.074,125156,1.25451e+06,7706,422,154,7062,9000,8385
13,1736.11,1041.82,56.892,41793.5,305805,2602,169,83,1922,9000,8385
13,2364.25,1658.46,127.22,21362.4,901893,4969,390,160,9761,9000,8385
13,2237.91,1750.77,97.641,61642,826194,5672,320,112,5380,9000,8385
13,2649.97,2269.08,161.399,118295,1.09743e+06,7486,420,148,10134,9000,8385
13,2440.35,2272.39,144.347,52323,637839,7447,393,123,5262,9000,8385
13,2198.17,2078.68,124.617,223827,976935,7133,405,145,6524,9000,8385
13,2295.22,1744.03,111.432,108053,1.24989e+06,5640,339,126,4654,9000,8385
13,2307.03,1964.85,97.606,103147,824664,6288,303,116,4664,9000,8385
13,2312.45,1649.77,104.453,12383.5,525084,5360,344,147,6852,9000,8385
13,2562.78,2196.56,113.708,97703.1,607922,6782,372,133,5783,9000,8385
13,1523.1,1226.81,55.163,23344.6,379598,3546,176,95,2323,9000,8385
13,1850.66,1269.66,107.004,106538,645312,4161,282,117,4547,9000,8385
13,2364.57,1970.43,155.801,20458.1,837449,5633,344,138,7229,9000,8385
13,3258.09,2642.3,173.098,44925.7,721051,9504,588,158,8551,9000,8385
13,1814.11,896.038,44.82,23057.9,300719,3164,160,96,1761,9000,8385
13,2496.88,2674.32,131.826,115072,1.00863e+06,8135,370,111,9145,9000,8385
13,2481.93,1812.81,92.579,130709,435398,6170,325,150,3934,9000,8385
13,1806.22,1130.59,44.485,10373.2,342982,3883,143,70,1541,9000,8385
13,3583.84,3410.2,308.443,121662,2.25429e+06,12058,825,282,22933,9000,8385
13,1649.71,1050.86,60.709,53806.9,291315,2899,172,107,1936,9000,8385
13,2232.56,1627.54,123.579,72597.4,963686,5562,334,120,4988,9000,8385
13,2156.31,1863.06,78.248,74537.4,1.04614e+06,5766,237,101,4325,9000,8385
13,2603.63,2698.74,172.595,82333.2,1.82291e+06,8459,479,138,7495,9000,8385
13,2654.57,2555.36,119.47,89559.2,946305,7580,373,143,6136,9000,8385
13,2475.85,2278.38,105.321,74901.1,1.84401e+06,6100,323,129,7403,9000,8385
13,2334.3,1837.11,81.879,80788.3,607584,5539,289,117,4018,9000,8385
13,1614.07,1066.22,60.024,38794.2,466451,3332,199,96,2232,9000,8385
13,2805.66,1981.92,94.103,93304,491813,6870,300,115,3385,9000,8385
13,1530.4,1103,53.536,28795.2,372525,3579,159,96,2605,9000,8385
13,2353.5,1756.29,97.714,32260.4,892514,6509,334,109,6612,9000,8385
13,1775.04,1092.92,55.352,67601,598652,3854,188,68,2282,9000,8385
13,2511.03,2063.16,122.158,153293,1.54086e+06,6586,434,180,10560,9000,8385
13,1862.03,1379.53,74.121,148548,513560,4119,208,95,2617,9000,8385
13,2201.83,1661.79,155.097,77071.9,827706,4538,358,133,4514,9000,8385
13,2989.8,2615.14,162.207,202168,1.01655e+06,9894,548,193,10724,9000,8385
13,1829.11,1215.34,71.002,120400,525951,3684,226,97,4686,9000,8385
13,2286,1957.39,108.581,90232,647130,6584,362,142,6116,9000,8385
13,2259.04,1754.8,108.867,87053.6,1.04225e+06,5522,342,159,10592,9000,8385
13,2156.75,1687.24,95.377,65383.1,818823,4940,269,101,5277,9000,8385
13,1697.43,968.901,43.901,47178.6,298585,2942,131,80,1200,9000,8385
13,2145.97,2033.14,84.96,58934.7,981872,5328,244,77,4775,9000,8385
13,1844.08,1029.44,61.173,67310,718575,3088,160,73,2256,9000,8385
13,2349.2,1764.1,73.768,61440.9,651914,6152,259,101,4548,9000,8385
13,3020.02,3025.36,219.56,48925.4,924041,8439,502,124,6858,9000,8385
13,1968.14,1519.74,110.982,154102,1.4427e+06,4714,329,166,7238,9000,8385
13,2448.24,1916.83,119.983,120111,792294,6362,373,118,7292,9000,8385
13,2269.86,1142.06,47.67,53371.1,631491,3583,169,59,2107,9000,8385
13,2533.23,2080.55,118.309,111030,1.12212e+06,6563,396,143,9618,9000,8385
13,2313.08,1698.87,124.186,104794,525397,6188,353,117,5230,9000,8385
13,2761.75,2283.56,196.141,55788.6,748389,6867,455,153,7030,9000,8385
13,2655.64,2784.32,123.966,130089,1.05795e+06,8425,420,141,6907,9000,8385
13,2004.38,1425.26,67.468,27558.3,648834,5312,261,111,3492,9000,8385
13,2337.03,2222.78,168.853,34097.1,789514,7571,432,183,7361,9000,8385
13,2243.27,1590.12,82.867,42731.1,629107,5319,229,102,4189,9000,8385
13,2746.58,2509.22,158.688,224086,1.13268e+06,9004,508,211,10620,9000,8385
13,1930.22,1362.39,64.991,28329.4,415167,4380,208,80,2640,9000,8385
13,2486.35,1759.53,109.187,36947.7,609697,6484,344,134,5901,9000,8385
13,2037.56,1551.31,122.872,85926.4,690033,4233,313,144,5997,9000,8385
13,2417.64,1689.92,122.885,106714,1.22802e+06,5624,387,147,8663,9000,8385
13,2048.9,1349.64,89.365,68895.5,879187,4936,245,118,5398,9000,8385
13,2206.44,1314.93,108.463,123394,1.2177e+06,4311,303,137,9408,9000,8385
13,2351.35,2248.72,122.304,80514.9,1.45007e+06,7211,360,105,7570,9000,8385
13,2721.75,2306.93,200.955,224452,1.89841e+06,7985,577,181,10375,9000,8385
13,2145.4,2106.27,147.878,77160.4,1.48387e+06,5949,371,150,8689,9000,8385
13,1623.7,1081.33,60.045,81557.5,543487,2877,156,71,1999,9000,8385
13,1919.09,1278.46,70.803,57212.1,785321,4469,202,79,2271,9000,8385
13,2241.18,1871.05,90.571,147393,594913,5813,337,134,5245,9000,8385
13,2299.09,1790.61,87.025,56899.6,561567,6401,311,121,4087,9000,8385
13,2519.57,1528.36,100.462,63431.2,278719,5287,297,129,3518,9000,8385
13,1984.25,1361.51,89.566,69696.8,520805,4860,289,125,5822,9000,8385
13,1563.2,1367.72,64.368,63544,281200,3960,208,96,2655,9000,8385
13,2021.38,1518.13,87.136,72625.7,544054,4951,280,105,3430,9000,8385
13,2610.75,2172.61,157.806,181021,1.8708e+06,8108,453,140,8192,9000,8385
13,2290.18,1579.59,87.745,21373.9,933842,5089,291,84,5900,9000,8385
13,2192.29,1828.63,104.317,62090.4,1.4568e+06,6019,317,116,7187,9000,8385
13,1809.33,1286.28,104.296,64316.4,1.14602e+06,3733,304,133,7538,9000,8385
13,1596.37,943.961,59.634,39045.1,364886,3188,202,90,2520,9000,8385
13,2233.72,1820.16,131.134,100966,1.388e+06,5776,376,162,6394,9000,8385
13,1447.88,638.469,54.256,60222.8,229011,2097,191,130,1755,9000,8385
13,2657.55,2629.07,132.165,129541,1.16149e+06,8057,416,140,7511,9000,8385
13,2464.32,2392.37,207.412,110348,2.82753e+06,7854,574,165,16545,9000,8385
13,1739.6,802.14,49.589,51562.8,445077,2838,168,74,1741,9000,8385
13,2093.43,1724.93,120.293,108227,1.12468e+06,5924,372,128,7776,9000,8385
13,2005.8,1397.88,101.436,76423.6,1.35483e+06,3867,295,102,6696,9000,8385
13,2130.3,1384.52,116.273,108931,550893,4841,295,118,3960,9000,8385
13,2376.92,1804.08,91.676,91675.5,1.41792e+06,6867,335,129,6418,9000,8385
13,2452.96,1689.91,181.321,61111.8,1.2231e+06,5392,369,97,4957,9000,8385
13,2709.42,1733.58,118.421,81451.8,693614,5994,364,126,3917,9000,8385
13,1663.57,928.644,48.607,46349.7,311591,2991,160,81,2059,9000,8385
13,2295.32,1521.09,69.219,24569.8,744930,5244,234,99,3840,9000,8385
13,2109.69,1673.36,103.63,85157.5,876566,5564,267,91,2823,9000,8385
13,2580.48,2473.32,165.739,78882.5,1.56738e+06,7168,466,126,9078,9000,8385
13,2677.39,2256.01,158.837,55949.5,1.24824e+06,7733,514,152,9871,9000,8385
13,2383.06,2067.11,130.628,140438,1.31643e+06,6031,383,103,7458,9000,8385
13,1988.17,1441.38,76.43,44755.4,560402,5082,257,119,4403,9000,8385
13,2738.73,2183.76,124.899,143887,527640,7274,394,184,4412,9000,8385
13,2282.6,1926.27,119.586,122099,1.1924e+06,4708,290,103,6005,9000,8385
13,2076.21,1428.83,121.147,47951.4,888529,3840,243,92,3476,9000,8385
13,2568.55,2242.95,143.951,111760,1.54228e+06,7582,440,132,8807,9000,8385
13,2484.14,1994.45,131.509,116145,961602,6150,408,138,7405,9000,8385
13,2316.9,1913.98,106.144,74093.4,882306,6061,344,122,6684,9000,8385
13,2417.3,1734.16,132.623,40361.8,1.241e+06,5203,384,114,5849,9000,8385
13,2688.15,2288.97,173.102,118176,939290,7266,513,192,10228,9000,8385
13,3380.45,3538.51,322.165,195621,1.5577e+06,12205,679,226,8501,9000,8385
13,2067.91,1789.22,94.019,101541,404600,5223,272,104,2828,9000,8385
13,3616.09,3097.91,139.717,59931.1,490826,10527,488,207,6706,9000,8385
13,2607.96,2254.48,130.376,70125.8,1.15523e+06,7845,424,125,5885,9000,8385
13,2301.8,2045.35,137.03,93650.6,1.94957e+06,6676,395,158,9394,9000,8385
13,2407.17,2052.18,118.641,118360,1.12042e+06,7003,389,168,7904,9000,8385
13,2214.35,2026.69,136.819,49380.2,773934,5913,327,114,5654,9000,8385
13,2095.78,1543.62,98.107,169633,700612,5663,313,116,6886,9000,8385
13,2974.7,2346.72,182.503,47945.4,717959,8313,490,175,12135,9000,8385
13,2172.07,1646.69,101.947,85269.3,685470,4968,326,118,4858,9000,8385
13,2359.41,1486.38,109.185,48337.8,626522,5235,315,106,4454,9000,8385
13,1717.58,1276.69,52.781,74759,271014,3805,146,64,1700,9000,8385
13,1679.17,1185.41,57.245,31939.4,203535,2974,160,73,1985,9000,8385
