K,order,dist,cost_ki,cost_edbt,vnum,density
9,1,836.728,110.421,587123,2,1.07548
9,2,1140.56,110.421,587123,4,1.07548
9,3,1884.94,110.421,587123,3,1.07548
9,4,1896.32,110.421,587123,3,1.07548
9,5,2704.74,110.421,587123,5,1.07548
9,6,3011.88,110.421,587123,6,1.07548
9,7,3118.3,110.421,587123,4,1.07548
9,8,3250.54,110.421,587123,7,1.07548
9,9,3481.16,110.421,587123,5,1.07548
9,1,527.14,47.078,222742,2,1.07548
9,2,1216.39,47.078,222742,2,1.07548
9,3,1333.09,47.078,222742,4,1.07548
9,4,1487.47,47.078,222742,4,1.07548
9,5,1521.95,47.078,222742,2,1.07548
9,6,1553.02,47.078,222742,4,1.07548
9,7,1767.16,47.078,222742,2,1.07548
9,8,1909.54,47.078,222742,2,1.07548
9,9,1970.41,47.078,222742,5,1.07548
9,1,660.327,113.633,615537,2,1.07548
9,2,932.928,113.633,615537,2,1.07548
9,3,1018.55,113.633,615537,3,1.07548
9,4,1293.95,113.633,615537,3,1.07548
9,5,1738.17,113.633,615537,4,1.07548
9,6,1915.61,113.633,615537,6,1.07548
9,7,2098.69,113.633,615537,5,1.07548
9,8,2597.47,113.633,615537,9,1.07548
9,9,2597.88,113.633,615537,5,1.07548
9,1,516.165,46.209,241214,3,1.07548
9,2,691.522,46.209,241214,2,1.07548
9,3,891.355,46.209,241214,3,1.07548
9,4,976.594,46.209,241214,4,1.07548
9,5,1187.01,46.209,241214,3,1.07548
9,6,1375.87,46.209,241214,4,1.07548
9,7,1385.47,46.209,241214,4,1.07548
9,8,1517.49,46.209,241214,4,1.07548
9,9,2006.91,46.209,241214,5,1.07548
9,1,634.058,26.761,279738,2,1.07548
9,2,1220.07,26.761,279738,2,1.07548
9,3,1253.62,26.761,279738,2,1.07548
9,4,1286.01,26.761,279738,2,1.07548
9,5,1533.11,26.761,279738,2,1.07548
9,6,1819.43,26.761,279738,2,1.07548
9,7,1844.85,26.761,279738,2,1.07548
9,8,2094.62,26.761,279738,2,1.07548
9,9,2125.8,26.761,279738,3,1.07548
9,1,1006.96,131.536,1.2314e+06,2,1.07548
9,2,1055.94,131.536,1.2314e+06,2,1.07548
9,3,1150.31,131.536,1.2314e+06,4,1.07548
9,4,1692.85,131.536,1.2314e+06,6,1.07548
9,5,1813.89,131.536,1.2314e+06,4,1.07548
9,6,2117.5,131.536,1.2314e+06,4,1.07548
9,7,2187.16,131.536,1.2314e+06,4,1.07548
9,8,2487.46,131.536,1.2314e+06,3,1.07548
9,9,2811.7,131.536,1.2314e+06,5,1.07548
9,1,596.112,83.833,408040,2,1.07548
9,2,1575.2,83.833,408040,2,1.07548
9,3,1643.18,83.833,408040,2,1.07548
9,4,1825.68,83.833,408040,5,1.07548
9,5,1861.96,83.833,408040,3,1.07548
9,6,2072.61,83.833,408040,5,1.07548
9,7,2210.62,83.833,408040,5,1.07548
9,8,2318.02,83.833,408040,5,1.07548
9,9,2380.38,83.833,408040,5,1.07548
9,1,893.752,140.001,840364,2,1.07548
9,2,1198.01,140.001,840364,2,1.07548
9,3,1443.3,140.001,840364,3,1.07548
9,4,1902.6,140.001,840364,5,1.07548
9,5,1903.9,140.001,840364,3,1.07548
9,6,2558.85,140.001,840364,6,1.07548
9,7,2677.39,140.001,840364,2,1.07548
9,8,2798.76,140.001,840364,4,1.07548
9,9,2825.49,140.001,840364,5,1.07548
9,1,112.606,73.068,345495,2,1.07548
9,2,187.779,73.068,345495,2,1.07548
