K,order,dist,cost_ki,cost_edbt,vnum,density
7,1,664.361,50.635,573679,2,1.07431
7,2,830.128,50.635,573679,3,1.07431
7,3,1289.29,50.635,573679,4,1.07431
7,4,1470.03,50.635,573679,3,1.07431
7,5,1585.86,50.635,573679,4,1.07431
7,6,1725.93,50.635,573679,6,1.07431
7,7,1833.47,50.635,573679,3,1.07431
7,1,851.991,73.736,772317,4,1.07431
7,2,1155.06,73.736,772317,3,1.07431
7,3,1295.52,73.736,772317,4,1.07431
7,4,1365.18,73.736,772317,4,1.07431
7,5,1442.67,73.736,772317,3,1.07431
7,6,1540.21,73.736,772317,3,1.07431
7,7,1614.1,73.736,772317,6,1.07431
7,1,437.905,60.973,441021,2,1.07431
7,2,600.571,60.973,441021,3,1.07431
7,3,1071.14,60.973,441021,3,1.07431
7,4,1403.18,60.973,441021,5,1.07431
7,5,1466.78,60.973,441021,5,1.07431
7,6,1534.34,60.973,441021,4,1.07431
7,7,1535.93,60.973,441021,4,1.07431
7,1,425.677,26.16,215758,2,1.07431
7,2,567.067,26.16,215758,2,1.07431
7,3,887.841,26.16,215758,3,1.07431
7,4,909.129,26.16,215758,3,1.07431
7,5,1049.76,26.16,215758,3,1.07431
7,6,1064.3,26.16,215758,3,1.07431
7,7,1173.01,26.16,215758,3,1.07431
7,1,620.008,26.958,173874,2,1.07431
7,2,681.541,26.958,173874,2,1.07431
7,3,845.285,26.958,173874,3,1.07431
7,4,889.515,26.958,173874,3,1.07431
7,5,1051.26,26.958,173874,3,1.07431
7,6,1062.12,26.958,173874,3,1.07431
7,7,1194.41,26.958,173874,2,1.07431
7,1,1068.64,67.36,403784,3,1.07431
7,2,1100.34,67.36,403784,3,1.07431
7,3,1169.12,67.36,403784,3,1.07431
7,4,1263.92,67.36,403784,3,1.07431
7,5,1380.26,67.36,403784,3,1.07431
7,6,1803.67,67.36,403784,5,1.07431
7,7,2089.82,67.36,403784,5,1.07431
7,1,390.09,30.426,527005,2,1.07431
7,2,700.35,30.426,527005,3,1.07431
7,3,956.792,30.426,527005,4,1.07431
7,4,969.136,30.426,527005,5,1.07431
7,5,1208.17,30.426,527005,6,1.07431
7,6,1212.24,30.426,527005,5,1.07431
7,7,1318.68,30.426,527005,4,1.07431
7,1,225.435,65.268,1.24723e+06,2,1.07431
7,2,847.102,65.268,1.24723e+06,4,1.07431
7,3,1249.33,65.268,1.24723e+06,5,1.07431
7,4,1637.81,65.268,1.24723e+06,7,1.07431
7,5,1929.27,65.268,1.24723e+06,3,1.07431
7,6,2108.28,65.268,1.24723e+06,5,1.07431
7,7,2183.65,65.268,1.24723e+06,2,1.07431
7,1,255.619,61.567,232794,2,1.07431
7,2,1388.93,61.567,232794,5,1.07431
7,3,1503.32,61.567,232794,4,1.07431
7,4,1694.92,61.567,232794,3,1.07431
7,5,1732.29,61.567,232794,4,1.07431
7,6,1774.21,61.567,232794,3,1.07431
7,7,1825.71,61.567,232794,4,1.07431
7,1,139.14,49.786,260719,2,1.07431
7,2,261.079,49.786,260719,2,1.07431
7,3,529.953,49.786,260719,2,1.07431
7,4,589.702,49.786,260719,2,1.07431
7,5,1055,49.786,260719,2,1.07431
7,6,1271.01,49.786,260719,2,1.07431
7,7,1710.87,49.786,260719,2,1.07431
7,1,385.187,38.164,326580,2,1.07431
7,2,810.499,38.164,326580,2,1.07431
7,3,1443.02,38.164,326580,3,1.07431
7,4,1578.63,38.164,326580,3,1.07431
7,5,1697.54,38.164,326580,3,1.07431
7,6,1702.11,38.164,326580,3,1.07431
7,7,1785.61,38.164,326580,3,1.07431
7,1,1026.85,43.173,129367,3,1.07431
7,2,1132.29,43.173,129367,2,1.07431
7,3,1443.65,43.173,129367,3,1.07431
7,4,1483.09,43.173,129367,4,1.07431
7,5,1527.69,43.173,129367,4,1.07431
7,6,1631.49,43.173,129367,3,1.07431
7,7,1649.77,43.173,129367,3,1.07431
7,1,564.881,51.839,278879,2,1.07431
7,2,1023.63,51.839,278879,2,1.07431
7,3,1152.02,51.839,278879,4,1.07431
7,4,1309.34,51.839,278879,2,1.07431
7,5,1378.44,51.839,278879,2,1.07431
7,6,1481.14,51.839,278879,3,1.07431
7,7,1537.13,51.839,278879,4,1.07431
7,1,257.158,34.832,116881,2,1.07431
7,2,1388.04,34.832,116881,4,1.07431
7,3,1539.42,34.832,116881,3,1.07431
7,4,1560.94,34.832,116881,5,1.07431
7,5,1590.5,34.832,116881,5,1.07431
7,6,1689.09,34.832,116881,5,1.07431
7,7,1773.11,34.832,116881,3,1.07431
7,1,609.676,87.821,458556,2,1.07431
7,2,696.604,87.821,458556,2,1.07431
7,3,935.348,87.821,458556,3,1.07431
7,4,958.796,87.821,458556,3,1.07431
7,5,1370.74,87.821,458556,4,1.07431
7,6,1485.39,87.821,458556,3,1.07431
7,7,1563.42,87.821,458556,3,1.07431
7,1,125.208,49,581868,2,1.07431
7,2,145.417,49,581868,2,1.07431
7,3,851.4,49,581868,2,1.07431
7,4,1104.7,49,581868,2,1.07431
7,5,1295.15,49,581868,3,1.07431
7,6,1326.62,49,581868,3,1.07431
7,7,1353.02,49,581868,6,1.07431
7,1,402.413,25.334,154864,2,1.07431
7,2,615.136,25.334,154864,3,1.07431
7,3,914.055,25.334,154864,2,1.07431
7,4,979.337,25.334,154864,3,1.07431
7,5,1067.33,25.334,154864,4,1.07431
7,6,1227.55,25.334,154864,2,1.07431
7,7,1267.08,25.334,154864,3,1.07431
7,1,665.88,50.74,116574,2,1.07431
7,2,829.805,50.74,116574,2,1.07431
7,3,1033.36,50.74,116574,2,1.07431
7,4,1178.72,50.74,116574,2,1.07431
7,5,1331.84,50.74,116574,2,1.07431
7,6,1435.17,50.74,116574,6,1.07431
7,7,1493.97,50.74,116574,4,1.07431
7,1,845.627,57.323,354939,3,1.07431
7,2,869.616,57.323,354939,2,1.07431
7,3,1198.77,57.323,354939,3,1.07431
7,4,1820.58,57.323,354939,2,1.07431
7,5,1886.1,57.323,354939,4,1.07431
7,6,1890.57,57.323,354939,3,1.07431
7,7,1915.87,57.323,354939,3,1.07431
7,1,722.403,72.905,232599,2,1.07431
7,2,785.464,72.905,232599,2,1.07431
7,3,1358.46,72.905,232599,4,1.07431
7,4,1509.73,72.905,232599,4,1.07431
7,5,1836.64,72.905,232599,4,1.07431
7,6,1976.71,72.905,232599,4,1.07431
7,7,2007.3,72.905,232599,2,1.07431
7,1,770.248,32.46,145480,2,1.07431
7,2,956.865,32.46,145480,3,1.07431
7,3,1169.28,32.46,145480,3,1.07431
7,4,1428.58,32.46,145480,4,1.07431
7,5,1442.1,32.46,145480,4,1.07431
7,6,1444.85,32.46,145480,4,1.07431
7,7,1454.08,32.46,145480,3,1.07431
7,1,980.42,58.613,443665,5,1.07431
7,2,1116.78,58.613,443665,3,1.07431
7,3,1214.99,58.613,443665,2,1.07431
7,4,1252.73,58.613,443665,5,1.07431
7,5,1484.65,58.613,443665,2,1.07431
7,6,1515.32,58.613,443665,3,1.07431
7,7,1541.82,58.613,443665,2,1.07431
7,1,119.105,46.523,231974,2,1.07431
7,2,274.565,46.523,231974,2,1.07431
7,3,666.611,46.523,231974,2,1.07431
7,4,1154.81,46.523,231974,4,1.07431
7,5,1238.22,46.523,231974,2,1.07431
7,6,1403.49,46.523,231974,3,1.07431
7,7,1489,46.523,231974,3,1.07431
7,1,848.388,48.409,335601,4,1.07431
7,2,859.695,48.409,335601,2,1.07431
7,3,902.576,48.409,335601,3,1.07431
7,4,1226.25,48.409,335601,2,1.07431
7,5,1307.07,48.409,335601,3,1.07431
7,6,1342.46,48.409,335601,3,1.07431
7,7,1410.16,48.409,335601,2,1.07431
7,1,95.0211,47.523,128384,2,1.07431
7,2,745.613,47.523,128384,4,1.07431
7,3,1171.18,47.523,128384,4,1.07431
7,4,1194.83,47.523,128384,4,1.07431
7,5,1253.81,47.523,128384,4,1.07431
7,6,1451.9,47.523,128384,4,1.07431
7,7,1750.61,47.523,128384,6,1.07431
7,1,870.583,44.298,294360,3,1.07431
7,2,1102.83,44.298,294360,4,1.07431
7,3,1145.42,44.298,294360,4,1.07431
7,4,1155.31,44.298,294360,3,1.07431
7,5,1488.55,44.298,294360,4,1.07431
7,6,1607.41,44.298,294360,3,1.07431
7,7,1631.5,44.298,294360,3,1.07431
7,1,276.007,83.226,256664,2,1.07431
7,2,984.953,83.226,256664,3,1.07431
7,3,1037.91,83.226,256664,3,1.07431
7,4,1370.53,83.226,256664,4,1.07431
7,5,1693.23,83.226,256664,4,1.07431
7,6,1870.57,83.226,256664,5,1.07431
7,7,1934.45,83.226,256664,6,1.07431
7,1,842.016,88.996,539325,3,1.07431
7,2,965.987,88.996,539325,3,1.07431
7,3,1235.34,88.996,539325,2,1.07431
7,4,1473.07,88.996,539325,2,1.07431
7,5,1525.69,88.996,539325,7,1.07431
7,6,1562.76,88.996,539325,3,1.07431
7,7,1682.25,88.996,539325,2,1.07431
7,1,159.113,37.778,177397,2,1.07431
7,2,603.567,37.778,177397,2,1.07431
7,3,696.382,37.778,177397,3,1.07431
7,4,825.992,37.778,177397,3,1.07431
7,5,1329.04,37.778,177397,3,1.07431
7,6,1363.07,37.778,177397,4,1.07431
7,7,1391.5,37.778,177397,3,1.07431
7,1,772.882,66.988,597853,3,1.07431
7,2,813.723,66.988,597853,3,1.07431
7,3,1031.72,66.988,597853,3,1.07431
7,4,1413.14,66.988,597853,4,1.07431
7,5,1494.54,66.988,597853,3,1.07431
7,6,1568.42,66.988,597853,3,1.07431
7,7,1877.78,66.988,597853,4,1.07431
7,1,285.617,64.347,331843,2,1.07431
7,2,471.123,64.347,331843,2,1.07431
7,3,1813.38,64.347,331843,3,1.07431
7,4,2022.14,64.347,331843,4,1.07431
7,5,2036.3,64.347,331843,4,1.07431
7,6,2122.19,64.347,331843,3,1.07431
7,7,2236.84,64.347,331843,4,1.07431
7,1,521.943,84.716,1.02221e+06,2,1.07431
7,2,965.912,84.716,1.02221e+06,2,1.07431
7,3,1043.96,84.716,1.02221e+06,2,1.07431
7,4,1585.42,84.716,1.02221e+06,2,1.07431
7,5,1763.21,84.716,1.02221e+06,2,1.07431
7,6,1827.87,84.716,1.02221e+06,4,1.07431
7,7,1832.85,84.716,1.02221e+06,2,1.07431
7,1,87.7838,31.465,120092,2,1.07431
7,2,197.132,31.465,120092,2,1.07431
7,3,268.017,31.465,120092,2,1.07431
7,4,741.97,31.465,120092,3,1.07431
7,5,790.374,31.465,120092,3,1.07431
7,6,827.348,31.465,120092,2,1.07431
7,7,1097.86,31.465,120092,3,1.07431
7,1,649.857,32.522,61742.7,2,1.07431
7,2,790.759,32.522,61742.7,2,1.07431
7,3,806.019,32.522,61742.7,2,1.07431
7,4,850.681,32.522,61742.7,2,1.07431
7,5,960.81,32.522,61742.7,2,1.07431
7,6,1015.28,32.522,61742.7,2,1.07431
7,7,1347.03,32.522,61742.7,2,1.07431
7,1,1055.05,135.294,674791,3,1.07431
7,2,2072.54,135.294,674791,6,1.07431
7,3,2323.7,135.294,674791,4,1.07431
7,4,2331.8,135.294,674791,6,1.07431
7,5,2640.63,135.294,674791,4,1.07431
7,6,2660.99,135.294,674791,4,1.07431
7,7,3215.62,135.294,674791,4,1.07431
7,1,188.088,26.423,355948,2,1.07431
7,2,220.02,26.423,355948,2,1.07431
7,3,358.558,26.423,355948,2,1.07431
7,4,617.661,26.423,355948,2,1.07431
7,5,938.282,26.423,355948,2,1.07431
7,6,1327.62,26.423,355948,2,1.07431
7,7,1572.27,26.423,355948,2,1.07431
7,1,512.875,74.141,524810,2,1.07431
7,2,782.631,74.141,524810,2,1.07431
7,3,1303.56,74.141,524810,3,1.07431
7,4,1508.41,74.141,524810,2,1.07431
7,5,1707.26,74.141,524810,4,1.07431
7,6,1871.08,74.141,524810,3,1.07431
7,7,2020.48,74.141,524810,4,1.07431
7,1,862.256,76.207,704775,2,1.07431
7,2,1502.04,76.207,704775,3,1.07431
7,3,1559.49,76.207,704775,3,1.07431
7,4,1568.92,76.207,704775,3,1.07431
7,5,1733.37,76.207,704775,2,1.07431
7,6,1780.71,76.207,704775,4,1.07431
7,7,2155.4,76.207,704775,3,1.07431
7,1,139.589,76.645,417308,2,1.07431
7,2,1058.86,76.645,417308,3,1.07431
7,3,1167.5,76.645,417308,2,1.07431
7,4,1642.2,76.645,417308,3,1.07431
7,5,1756.99,76.645,417308,4,1.07431
7,6,1854.04,76.645,417308,4,1.07431
7,7,1916.51,76.645,417308,4,1.07431
7,1,975.756,124.209,464846,2,1.07431
7,2,1244.39,124.209,464846,3,1.07431
7,3,1323.49,124.209,464846,3,1.07431
7,4,1645.38,124.209,464846,3,1.07431
7,5,1736.14,124.209,464846,3,1.07431
7,6,1772.45,124.209,464846,4,1.07431
7,7,1801.74,124.209,464846,2,1.07431
7,1,223.215,28.838,160637,2,1.07431
7,2,575.003,28.838,160637,2,1.07431
7,3,578.337,28.838,160637,2,1.07431
7,4,693.118,28.838,160637,2,1.07431
7,5,849.953,28.838,160637,2,1.07431
7,6,853.156,28.838,160637,3,1.07431
7,7,997.254,28.838,160637,2,1.07431
7,1,623.401,49.142,358801,2,1.07431
7,2,977.655,49.142,358801,2,1.07431
7,3,1168.06,49.142,358801,4,1.07431
7,4,1370.4,49.142,358801,2,1.07431
7,5,1436.82,49.142,358801,5,1.07431
7,6,1571.65,49.142,358801,4,1.07431
7,7,1707.56,49.142,358801,6,1.07431
7,1,376.384,61.667,385131,2,1.07431
7,2,936.867,61.667,385131,3,1.07431
7,3,1205.63,61.667,385131,4,1.07431
7,4,1336.67,61.667,385131,5,1.07431
