K,order,dist,cost_ki,cost_edbt,vnum,density
10,1,464.002,100.993,551038,3,1.07559
10,2,701.212,100.993,551038,2,1.07559
10,3,801.621,100.993,551038,2,1.07559
10,4,1361.87,100.993,551038,5,1.07559
10,5,1520.6,100.993,551038,4,1.07559
10,6,1527.7,100.993,551038,7,1.07559
10,7,1919.61,100.993,551038,3,1.07559
10,8,2060.43,100.993,551038,4,1.07559
10,9,2181.05,100.993,551038,5,1.07559
10,10,2457.98,100.993,551038,6,1.07559
10,1,881.45,66.244,690970,2,1.07559
10,2,913.974,66.244,690970,4,1.07559
10,3,1679.38,66.244,690970,3,1.07559
10,4,1753.36,66.244,690970,5,1.07559
10,5,1877.34,66.244,690970,3,1.07559
10,6,1887.73,66.244,690970,3,1.07559
10,7,1922.41,66.244,690970,3,1.07559
10,8,2027.64,66.244,690970,6,1.07559
10,9,2190.79,66.244,690970,5,1.07559
10,10,2293.2,66.244,690970,3,1.07559
10,1,562.901,42.416,294178,2,1.07559
10,2,579.076,42.416,294178,2,1.07559
10,3,832.312,42.416,294178,2,1.07559
10,4,917.238,42.416,294178,2,1.07559
10,5,1222.22,42.416,294178,3,1.07559
10,6,1457.32,42.416,294178,4,1.07559
10,7,1657.44,42.416,294178,5,1.07559
10,8,1718.55,42.416,294178,4,1.07559
10,9,1847.57,42.416,294178,3,1.07559
10,10,1921.68,42.416,294178,3,1.07559
10,1,487.468,63.479,661100,2,1.07559
10,2,528.229,63.479,661100,2,1.07559
10,3,1209.12,63.479,661100,3,1.07559
10,4,1236.53,63.479,661100,3,1.07559
10,5,1407.12,63.479,661100,3,1.07559
10,6,1536.9,63.479,661100,3,1.07559
10,7,1624.24,63.479,661100,2,1.07559
10,8,1853.24,63.479,661100,3,1.07559
10,9,1914.14,63.479,661100,6,1.07559
10,10,2020.45,63.479,661100,4,1.07559
10,1,137.768,71.569,722934,2,1.07559
10,2,204.377,71.569,722934,2,1.07559
10,3,681.704,71.569,722934,2,1.07559
10,4,1569.99,71.569,722934,2,1.07559
10,5,1725.73,71.569,722934,5,1.07559
10,6,1729.38,71.569,722934,2,1.07559
10,7,1805.94,71.569,722934,4,1.07559
10,8,1870.19,71.569,722934,3,1.07559
10,9,2303.22,71.569,722934,2,1.07559
10,10,2312.4,71.569,722934,5,1.07559
10,1,360.967,131.882,1.04446e+06,2,1.07559
10,2,864.917,131.882,1.04446e+06,2,1.07559
10,3,991.068,131.882,1.04446e+06,2,1.07559
10,4,1810.33,131.882,1.04446e+06,3,1.07559
10,5,2413.97,131.882,1.04446e+06,4,1.07559
10,6,3023.4,131.882,1.04446e+06,5,1.07559
10,7,3137.43,131.882,1.04446e+06,4,1.07559
10,8,3434.85,131.882,1.04446e+06,10,1.07559
10,9,3470.02,131.882,1.04446e+06,4,1.07559
10,10,3560.05,131.882,1.04446e+06,7,1.07559
10,1,1247.34,82.632,820685,2,1.07559
10,2,1467.96,82.632,820685,3,1.07559
10,3,1682.11,82.632,820685,4,1.07559
10,4,1691.02,82.632,820685,6,1.07559
10,5,1791.38,82.632,820685,7,1.07559
10,6,1808.78,82.632,820685,4,1.07559
10,7,1815.28,82.632,820685,6,1.07559
10,8,2314.67,82.632,820685,3,1.07559
10,9,2320.66,82.632,820685,4,1.07559
10,10,2388.24,82.632,820685,5,1.07559
10,1,494.313,107.394,590743,2,1.07559
10,2,535.014,107.394,590743,2,1.07559
10,3,1288.56,107.394,590743,3,1.07559
10,4,1823.86,107.394,590743,4,1.07559
10,5,2320.58,107.394,590743,6,1.07559
10,6,2351.64,107.394,590743,7,1.07559
10,7,2391.62,107.394,590743,6,1.07559
10,8,2412.21,107.394,590743,7,1.07559
10,9,2459.04,107.394,590743,4,1.07559
10,10,2514.16,107.394,590743,5,1.07559
10,1,493.705,37.006,423884,2,1.07559
10,2,543.339,37.006,423884,2,1.07559
10,3,996.534,37.006,423884,3,1.07559
10,4,1056.94,37.006,423884,2,1.07559
10,5,1241.01,37.006,423884,3,1.07559
10,6,1426.82,37.006,423884,2,1.07559
10,7,1561.03,37.006,423884,2,1.07559
10,8,1616.21,37.006,423884,6,1.07559
10,9,1710.62,37.006,423884,4,1.07559
10,10,1727.69,37.006,423884,3,1.07559
10,1,181.224,111.737,497006,2,1.07559
10,2,723.418,111.737,497006,2,1.07559
10,3,1204.1,111.737,497006,3,1.07559
10,4,1809.16,111.737,497006,4,1.07559
10,5,2050.79,111.737,497006,3,1.07559
10,6,2384.58,111.737,497006,2,1.07559
10,7,2474.64,111.737,497006,5,1.07559
10,8,2487.06,111.737,497006,6,1.07559
10,9,2614.68,111.737,497006,3,1.07559
10,10,2691.31,111.737,497006,5,1.07559
10,1,869.726,171.806,499247,4,1.07559
10,2,1890.4,171.806,499247,6,1.07559
10,3,1920.32,171.806,499247,3,1.07559
10,4,1960.61,171.806,499247,3,1.07559
10,5,2120.79,171.806,499247,9,1.07559
10,6,2197.29,171.806,499247,3,1.07559
10,7,2199.91,171.806,499247,4,1.07559
10,8,2202.88,171.806,499247,9,1.07559
10,9,2277.3,171.806,499247,3,1.07559
10,10,2294.27,171.806,499247,4,1.07559
10,1,1006.17,85.718,1.13441e+06,3,1.07559
10,2,1128.14,85.718,1.13441e+06,3,1.07559
10,3,1150.14,85.718,1.13441e+06,3,1.07559
10,4,1538.5,85.718,1.13441e+06,4,1.07559
10,5,2050.75,85.718,1.13441e+06,2,1.07559
10,6,2130.9,85.718,1.13441e+06,3,1.07559
10,7,2169.83,85.718,1.13441e+06,5,1.07559
10,8,2214.29,85.718,1.13441e+06,3,1.07559
10,9,2291.34,85.718,1.13441e+06,3,1.07559
10,10,2572.2,85.718,1.13441e+06,4,1.07559
10,1,318.944,70.746,359705,2,1.07559
10,2,386.535,70.746,359705,2,1.07559
10,3,419.577,70.746,359705,2,1.07559
10,4,1251.72,70.746,359705,3,1.07559
10,5,1287.37,70.746,359705,3,1.07559
10,6,1525.48,70.746,359705,2,1.07559
10,7,1534.75,70.746,359705,2,1.07559
10,8,1769.52,70.746,359705,4,1.07559
10,9,1844.02,70.746,359705,3,1.07559
10,10,2216.14,70.746,359705,6,1.07559
10,1,1125.22,68.312,304027,4,1.07559
10,2,1271.07,68.312,304027,3,1.07559
10,3,1369.54,68.312,304027,3,1.07559
10,4,1479.32,68.312,304027,4,1.07559
10,5,1628.18,68.312,304027,6,1.07559
10,6,1657.72,68.312,304027,4,1.07559
10,7,1992.69,68.312,304027,2,1.07559
10,8,2113.15,68.312,304027,4,1.07559
10,9,2225.64,68.312,304027,4,1.07559
10,10,2338.53,68.312,304027,4,1.07559
10,1,504.493,113.671,595638,3,1.07559
10,2,811.119,113.671,595638,2,1.07559
10,3,839.577,113.671,595638,2,1.07559
10,4,1161.67,113.671,595638,3,1.07559
10,5,1218.72,113.671,595638,4,1.07559
10,6,1288.72,113.671,595638,4,1.07559
10,7,1370.48,113.671,595638,6,1.07559
10,8,1662.66,113.671,595638,2,1.07559
10,9,1831.14,113.671,595638,2,1.07559
10,10,2045,113.671,595638,2,1.07559
10,1,266.443,49.474,325951,2,1.07559
10,2,679.677,49.474,325951,2,1.07559
10,3,1026.23,49.474,325951,3,1.07559
10,4,1027.57,49.474,325951,2,1.07559
10,5,1216.54,49.474,325951,3,1.07559
10,6,1229.7,49.474,325951,3,1.07559
10,7,1295.21,49.474,325951,4,1.07559
10,8,1496.96,49.474,325951,4,1.07559
10,9,1887.44,49.474,325951,3,1.07559
10,10,1911.18,49.474,325951,4,1.07559
10,1,613.686,102.817,278618,2,1.07559
10,2,855.136,102.817,278618,2,1.07559
10,3,911.116,102.817,278618,3,1.07559
10,4,1045.48,102.817,278618,3,1.07559
10,5,1146.7,102.817,278618,3,1.07559
