K,order,dist,cost_ki,cost_edbt,vnum,density
6,1,310.654,43.329,187048,2,1.07567
6,2,908.351,43.329,187048,2,1.07567
6,3,1049.65,43.329,187048,3,1.07567
6,4,1316.05,43.329,187048,3,1.07567
6,5,1815.46,43.329,187048,4,1.07567
6,6,1880.06,43.329,187048,2,1.07567
6,1,129.653,27.001,110623,2,1.07567
6,2,348.049,27.001,110623,2,1.07567
6,3,682.561,27.001,110623,2,1.07567
6,4,1088.38,27.001,110623,2,1.07567
6,5,1208.57,27.001,110623,2,1.07567
6,6,1329.64,27.001,110623,3,1.07567
6,1,780.506,73.505,178080,3,1.07567
6,2,1327.89,73.505,178080,3,1.07567
6,3,1655.92,73.505,178080,4,1.07567
6,4,2290.26,73.505,178080,4,1.07567
6,5,2547.21,73.505,178080,6,1.07567
6,6,2774.28,73.505,178080,4,1.07567
6,1,1532.91,100.363,386147,3,1.07567
6,2,1738.85,100.363,386147,6,1.07567
6,3,1809.16,100.363,386147,3,1.07567
6,4,2073.47,100.363,386147,4,1.07567
6,5,2392.38,100.363,386147,3,1.07567
6,6,2419.35,100.363,386147,5,1.07567
6,1,461.053,42.806,134533,3,1.07567
6,2,704.858,42.806,134533,4,1.07567
6,3,1359.51,42.806,134533,3,1.07567
6,4,1558.53,42.806,134533,5,1.07567
6,5,1661.49,42.806,134533,5,1.07567
6,6,1709.1,42.806,134533,5,1.07567
6,1,576.642,72.725,253882,2,1.07567
6,2,1959.61,72.725,253882,5,1.07567
6,3,2010.26,72.725,253882,3,1.07567
6,4,2115.08,72.725,253882,3,1.07567
6,5,2203.83,72.725,253882,7,1.07567
6,6,2395.23,72.725,253882,5,1.07567
6,1,357.844,30.099,85888.9,2,1.07567
6,2,883.801,30.099,85888.9,2,1.07567
6,3,1153.84,30.099,85888.9,2,1.07567
6,4,1220.56,30.099,85888.9,2,1.07567
6,5,1421,30.099,85888.9,2,1.07567
6,6,1611.14,30.099,85888.9,4,1.07567
6,1,792.145,61.624,385899,2,1.07567
6,2,823.03,61.624,385899,2,1.07567
6,3,1071.7,61.624,385899,4,1.07567
6,4,1974.07,61.624,385899,3,1.07567
6,5,2330.14,61.624,385899,4,1.07567
6,6,2479.53,61.624,385899,5,1.07567
6,1,374.339,48.44,430541,2,1.07567
6,2,1014.18,48.44,430541,2,1.07567
6,3,1563.83,48.44,430541,4,1.07567
6,4,1574.59,48.44,430541,2,1.07567
6,5,1574.92,48.44,430541,7,1.07567
6,6,1835.97,48.44,430541,2,1.07567
6,1,299.047,109.519,885415,2,1.07567
6,2,800.562,109.519,885415,2,1.07567
6,3,1968.55,109.519,885415,4,1.07567
6,4,2011.39,109.519,885415,4,1.07567
6,5,2348.46,109.519,885415,5,1.07567
6,6,2536.32,109.519,885415,3,1.07567
6,1,440.059,29.545,201320,2,1.07567
6,2,543.68,29.545,201320,2,1.07567
6,3,1119.05,29.545,201320,3,1.07567
6,4,1154.41,29.545,201320,3,1.07567
6,5,1369.95,29.545,201320,3,1.07567
6,6,1584.12,29.545,201320,3,1.07567
6,1,879.439,71.674,429093,2,1.07567
6,2,1506.01,71.674,429093,4,1.07567
6,3,1569.02,71.674,429093,3,1.07567
6,4,2110.66,71.674,429093,5,1.07567
6,5,2140.21,71.674,429093,4,1.07567
6,6,2186.98,71.674,429093,4,1.07567
6,1,569.86,18.157,89669.4,2,1.07567
6,2,714.127,18.157,89669.4,3,1.07567
6,3,830.632,18.157,89669.4,2,1.07567
6,4,1013.88,18.157,89669.4,2,1.07567
6,5,1217.89,18.157,89669.4,2,1.07567
6,6,1418.16,18.157,89669.4,2,1.07567
6,1,728.989,65.332,586487,2,1.07567
6,2,801.285,65.332,586487,3,1.07567
6,3,905.884,65.332,586487,2,1.07567
6,4,1438.77,65.332,586487,2,1.07567
6,5,1741.53,65.332,586487,4,1.07567
6,6,2256.61,65.332,586487,4,1.07567
6,1,1495.14,57.649,375316,3,1.07567
6,2,1537.88,57.649,375316,2,1.07567
6,3,1723.44,57.649,375316,3,1.07567
6,4,2140.45,57.649,375316,6,1.07567
6,5,2214.9,57.649,375316,3,1.07567
6,6,2226.66,57.649,375316,3,1.07567
6,1,798.77,59.227,258416,3,1.07567
6,2,823.199,59.227,258416,2,1.07567
6,3,1729.35,59.227,258416,4,1.07567
6,4,1730.81,59.227,258416,3,1.07567
6,5,2028.27,59.227,258416,3,1.07567
6,6,2039.93,59.227,258416,5,1.07567
6,1,1244.98,80.018,843044,4,1.07567
6,2,1345.65,80.018,843044,3,1.07567
6,3,1602.65,80.018,843044,4,1.07567
6,4,1917.71,80.018,843044,6,1.07567
6,5,2111.48,80.018,843044,4,1.07567
6,6,2267.37,80.018,843044,6,1.07567
6,1,688.547,54.361,349855,2,1.07567
6,2,730.988,54.361,349855,2,1.07567
6,3,1021.77,54.361,349855,4,1.07567
6,4,1754.34,54.361,349855,3,1.07567
6,5,1937.57,54.361,349855,2,1.07567
6,6,2148.96,54.361,349855,3,1.07567
6,1,594.085,27.411,61456.9,2,1.07567
6,2,1005.51,27.411,61456.9,2,1.07567
6,3,1385.72,27.411,61456.9,3,1.07567
6,4,1790.74,27.411,61456.9,3,1.07567
6,5,1805.29,27.411,61456.9,3,1.07567
6,6,1819.84,27.411,61456.9,3,1.07567
6,1,49.2443,40.247,159792,2,1.07567
6,2,424.835,40.247,159792,2,1.07567
6,3,449.013,40.247,159792,2,1.07567
6,4,1567.71,40.247,159792,2,1.07567
6,5,1943.45,40.247,159792,4,1.07567
6,6,2080.82,40.247,159792,4,1.07567
6,1,1040.01,33.83,148880,3,1.07567
6,2,1149.69,33.83,148880,3,1.07567
6,3,1512.85,33.83,148880,2,1.07567
6,4,1530.29,33.83,148880,5,1.07567
6,5,1602.03,33.83,148880,3,1.07567
6,6,1785.64,33.83,148880,2,1.07567
6,1,751.569,69.093,686532,3,1.07567
6,2,756.529,69.093,686532,3,1.07567
6,3,1362.13,69.093,686532,3,1.07567
6,4,1880.58,69.093,686532,4,1.07567
6,5,2014.86,69.093,686532,4,1.07567
6,6,2154.78,69.093,686532,3,1.07567
6,1,466.169,37.815,160886,2,1.07567
6,2,680.25,37.815,160886,2,1.07567
6,3,1155.42,37.815,160886,2,1.07567
6,4,1206.39,37.815,160886,2,1.07567
6,5,1219.81,37.815,160886,2,1.07567
6,6,1826.26,37.815,160886,2,1.07567
6,1,621.682,80.257,556018,2,1.07567
6,2,1505.95,80.257,556018,3,1.07567
6,3,1857.47,80.257,556018,3,1.07567
6,4,1909.86,80.257,556018,3,1.07567
6,5,2170.96,80.257,556018,4,1.07567
6,6,2251.13,80.257,556018,3,1.07567
6,1,969.799,45.648,144551,3,1.07567
6,2,1329.9,45.648,144551,4,1.07567
6,3,1446.58,45.648,144551,3,1.07567
6,4,1724.43,45.648,144551,4,1.07567
6,5,1728.39,45.648,144551,3,1.07567
6,6,1735.75,45.648,144551,4,1.07567
6,1,100,33.172,151331,2,1.07567
6,2,837.712,33.172,151331,2,1.07567
6,3,875.648,33.172,151331,2,1.07567
6,4,1079.48,33.172,151331,2,1.07567
6,5,1628.79,33.172,151331,4,1.07567
6,6,1677.01,33.172,151331,6,1.07567
6,1,301.761,26.233,212276,2,1.07567
6,2,714.02,26.233,212276,2,1.07567
6,3,1090.11,26.233,212276,2,1.07567
6,4,1254.54,26.233,212276,2,1.07567
6,5,1520.85,26.233,212276,2,1.07567
6,6,1690.78,26.233,212276,2,1.07567
6,1,643.093,31.065,189828,2,1.07567
6,2,736.961,31.065,189828,2,1.07567
6,3,763.121,31.065,189828,2,1.07567
6,4,1391.05,31.065,189828,2,1.07567
6,5,1426.91,31.065,189828,3,1.07567
6,6,1716.9,31.065,189828,2,1.07567
6,1,1446.01,50.793,286459,4,1.07567
6,2,1787.28,50.793,286459,5,1.07567
6,3,1837.84,50.793,286459,3,1.07567
6,4,1866.16,50.793,286459,7,1.07567
6,5,1909.24,50.793,286459,4,1.07567
6,6,1916.73,50.793,286459,6,1.07567
6,1,978.174,50.367,270810,2,1.07567
6,2,1387.3,50.367,270810,4,1.07567
6,3,1868.86,50.367,270810,4,1.07567
6,4,1960,50.367,270810,4,1.07567
6,5,2232.51,50.367,270810,4,1.07567
6,6,2261.22,50.367,270810,7,1.07567
6,1,174.428,19.376,78020.2,2,1.07567
6,2,563.366,19.376,78020.2,2,1.07567
6,3,1070.07,19.376,78020.2,2,1.07567
6,4,1138,19.376,78020.2,2,1.07567
6,5,1192.13,19.376,78020.2,2,1.07567
6,6,1426.66,19.376,78020.2,2,1.07567
6,1,105.683,54.276,344630,2,1.07567
6,2,203.855,54.276,344630,2,1.07567
6,3,1238.42,54.276,344630,3,1.07567
6,4,1554.03,54.276,344630,3,1.07567
6,5,1787.09,54.276,344630,5,1.07567
6,6,1877.82,54.276,344630,5,1.07567
6,1,391.635,22.071,100475,2,1.07567
6,2,710.985,22.071,100475,3,1.07567
6,3,1171.84,22.071,100475,2,1.07567
6,4,1409.42,22.071,100475,4,1.07567
6,5,1435.72,22.071,100475,3,1.07567
6,6,1557.33,22.071,100475,3,1.07567
6,1,531.159,57.257,586299,2,1.07567
6,2,774.584,57.257,586299,2,1.07567
6,3,1370.69,57.257,586299,2,1.07567
6,4,1821.8,57.257,586299,3,1.07567
6,5,1888,57.257,586299,2,1.07567
6,6,2299.2,57.257,586299,3,1.07567
6,1,576.647,44.642,434412,2,1.07567
6,2,602.209,44.642,434412,3,1.07567
6,3,1072.36,44.642,434412,3,1.07567
6,4,1385.72,44.642,434412,4,1.07567
6,5,1771.6,44.642,434412,3,1.07567
6,6,1943.12,44.642,434412,3,1.07567
6,1,1481.24,40.06,118256,3,1.07567
6,2,1511.45,40.06,118256,2,1.07567
6,3,1619.31,40.06,118256,3,1.07567
6,4,1854.46,40.06,118256,5,1.07567
6,5,1952.8,40.06,118256,3,1.07567
6,6,1983.15,40.06,118256,3,1.07567
6,1,395.285,26.759,433763,2,1.07567
6,2,418.905,26.759,433763,2,1.07567
6,3,955.144,26.759,433763,2,1.07567
6,4,1010.67,26.759,433763,2,1.07567
6,5,1090.7,26.759,433763,2,1.07567
