K,order,dist,cost_ki,cost_edbt,vnum,density
6,1,673.289,33.839,143225,3,1.07656
6,2,1035.37,33.839,143225,3,1.07656
6,3,1161.31,33.839,143225,3,1.07656
6,4,1303.42,33.839,143225,3,1.07656
6,5,1305.22,33.839,143225,3,1.07656
6,6,1807.53,33.839,143225,3,1.07656
6,1,1440.47,68.718,248756,4,1.07656
6,2,1527.55,68.718,248756,4,1.07656
6,3,1927.74,68.718,248756,3,1.07656
6,4,2077.42,68.718,248756,3,1.07656
6,5,2401.85,68.718,248756,4,1.07656
6,6,2414.56,68.718,248756,2,1.07656
6,1,938.509,29.391,222484,3,1.07656
6,2,952.322,29.391,222484,3,1.07656
6,3,1315.92,29.391,222484,3,1.07656
6,4,1332.82,29.391,222484,2,1.07656
6,5,1717.03,29.391,222484,3,1.07656
6,6,1955.68,29.391,222484,3,1.07656
6,1,1204.2,54.297,193312,2,1.07656
6,2,1650.76,54.297,193312,3,1.07656
6,3,1883.74,54.297,193312,3,1.07656
6,4,1973.15,54.297,193312,3,1.07656
6,5,2028.55,54.297,193312,4,1.07656
6,6,2213.63,54.297,193312,3,1.07656
6,1,611.531,49.381,459326,2,1.07656
6,2,667.057,49.381,459326,2,1.07656
6,3,1699.2,49.381,459326,4,1.07656
6,4,1788.07,49.381,459326,2,1.07656
6,5,1847.2,49.381,459326,3,1.07656
6,6,2232.26,49.381,459326,4,1.07656
6,1,1004.08,52.977,130664,2,1.07656
6,2,1556.18,52.977,130664,4,1.07656
6,3,1618.03,52.977,130664,3,1.07656
6,4,1797.77,52.977,130664,4,1.07656
6,5,1924.68,52.977,130664,2,1.07656
6,6,1943.08,52.977,130664,2,1.07656
6,1,538.135,45.115,310274,2,1.07656
6,2,1340.92,45.115,310274,2,1.07656
6,3,1465.8,45.115,310274,2,1.07656
6,4,1569.49,45.115,310274,2,1.07656
6,5,1845.33,45.115,310274,2,1.07656
6,6,2394.34,45.115,310274,3,1.07656
6,1,1023.24,38.014,125369,3,1.07656
6,2,1054.16,38.014,125369,2,1.07656
6,3,1094.77,38.014,125369,2,1.07656
6,4,1209.05,38.014,125369,3,1.07656
