k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
12,2194.43,1548.98,101.472,66851.4,657960,5061,286,103,6171,9000,8385
12,2479.33,1463.88,82.929,69845.7,714662,4613,255,83,2756,9000,8385
12,2496.32,1343.17,88.377,31382.6,240263,4870,253,107,2653,9000,8385
12,1895.34,1220.44,66.225,58827,425076,4132,228,95,2321,9000,8385
12,2260.02,1670.59,75.381,167688,397635,5845,309,131,4492,9000,8385
12,1716.78,1175.77,51.877,45951.1,306784,3503,156,72,1559,9000,8385
12,2205.56,1512.79,116.457,26658.4,1.81871e+06,4851,355,133,5712,9000,8385
12,1498.33,936.574,45.475,58971.1,317992,2588,115,58,2108,9000,8385
12,2287.02,1605.78,93.257,154547,554946,6013,327,146,5329,9000,8385
12,3156.18,2990.41,186.654,156785,1.135e+06,10656,542,164,6971,9000,8385
12,1809.11,1081.57,82.587,94439.2,995461,3290,234,105,5257,9000,8385
12,2235.84,1961.71,128.121,45069,841167,5757,334,109,3812,9000,8385
12,1755.61,1185.04,91.612,114225,869905,4028,277,108,5135,9000,8385
12,2279.64,1514.86,148.523,34645.4,502034,5082,351,117,4904,9000,8385
12,2470.14,2553.03,106.565,100699,906348,8026,355,135,6195,9000,8385
12,2049.17,1325.73,85.594,68652.6,541107,3906,257,112,3391,9000,8385
12,2453.22,1827.75,117.805,54349.3,893456,6927,391,135,5303,9000,8385
12,1241.4,647.214,23.29,27243.5,355840,1861,79,48,665,9000,8385
12,1558.13,1221.53,58.299,47168.9,243641,4122,176,87,2239,9000,8385
12,1993.06,1209.31,86.938,64396.2,671793,3785,261,94,4828,9000,8385
12,1787.74,1096.8,64.243,44023.8,412406,3179,228,113,2325,9000,8385
12,2250.2,1947.54,115.421,143552,701173,6202,366,128,6279,9000,8385
12,2135.44,1515.81,121.945,31788.4,218072,4369,243,91,3108,9000,8385
12,2219.16,1215.05,74.654,83183.7,483133,4695,272,119,3077,9000,8385
12,2719.57,2177.46,117.683,87728.2,586009,7859,424,101,3925,9000,8385
12,1882.55,1029.39,58.095,27067.9,377640,3461,196,74,2496,9000,8385
12,1781.69,845.183,47.241,11818.9,493405,3024,137,50,1613,9000,8385
12,1755.03,1300.68,57.319,59740.7,347531,4207,207,83,2291,9000,8385
12,2028.01,1497.37,111.911,66574.7,1.2139e+06,4405,336,126,7804,9000,8385
12,2585.53,2169.44,124.922,50118.2,479082,7347,362,125,4637,9000,8385
12,1473.07,1051.22,33.484,10933.7,220021,3065,122,57,1303,9000,8385
12,2153.76,1159.34,64.499,28814.2,464778,3569,196,50,1141,9000,8385
12,2446.51,2216.32,89.149,81722.6,815667,8030,286,116,4485,9000,8385
12,1981.53,1119.48,85.597,108131,366353,4026,221,88,2819,9000,8385
12,2555.03,1861.02,96.444,53653.7,893740,7027,324,100,6778,9000,8385
12,2635.57,1969.29,127.088,15966.3,937066,6831,406,144,7937,9000,8385
12,2237.85,1685.02,168.541,142763,2.07797e+06,4843,364,128,7728,9000,8385
12,2250.04,2063.34,148.287,104755,1.4962e+06,6483,459,153,11193,9000,8385
12,1954.04,1216.41,65.909,55632.9,336823,4009,226,100,2907,9000,8385
12,2342.64,1535.71,83.682,91383.9,509849,5545,307,134,6052,9000,8385
12,1970.39,1184.8,67.314,50746.3,285352,3977,246,95,3381,9000,8385
12,2543.1,1772.52,121.881,83365.7,2.07679e+06,6486,380,125,11813,9000,8385
12,1844.48,1197.9,70.901,64400.1,418094,3663,237,97,2568,9000,8385
12,1828.39,1503.36,102.304,81085.2,599388,4686,315,136,5644,9000,8385
12,2992.47,2568.05,217.011,166918,1.59358e+06,6897,545,199,6572,9000,8385
12,2271.41,1566.97,129.468,84668.9,1.05344e+06,4971,299,113,6479,9000,8385
12,1456.4,636.286,45.974,73904.9,151469,2011,140,95,1850,9000,8385
12,2461.44,1844,119.225,21839.4,927070,6429,374,128,6599,9000,8385
12,2272.21,1496.46,79.728,55475.8,546792,5315,282,125,2969,9000,8385
12,1922.54,1185.73,95.978,56004.7,534035,4307,284,107,3597,9000,8385
12,2239.3,1904.52,93.863,115977,387044,6076,301,102,3818,9000,8385
12,2108.94,1589.28,110.508,81629,837446,4578,280,121,5804,9000,8385
12,1780.48,1524.22,89.837,65896.8,459266,4638,241,100,3523,9000,8385
12,1972.95,1299.92,85.846,78669.8,1.22311e+06,4541,264,120,6114,9000,8385
12,2598.86,2274.47,207.064,68866,916505,6777,449,152,9745,9000,8385
12,2392.13,1933.53,111.819,99914.1,528415,5880,347,167,7132,9000,8385
12,2595.94,1866.19,129.293,138499,1.00864e+06,7529,440,139,9647,9000,8385
12,2577.77,2359.64,129.852,79100.3,947892,8427,321,132,6495,9000,8385
12,2150.82,1148.66,92.223,83180.7,1.5233e+06,3334,231,98,3768,9000,8385
12,2779.96,2316.74,197.832,121460,1.65654e+06,7723,517,137,10601,9000,8385
12,2385.3,1767.67,74.931,107126,426340,5748,284,117,3341,9000,8385
12,1744.37,1324.77,53.552,25964.5,647352,4354,172,93,3344,9000,8385
12,1725.75,1099.56,75.023,74153.3,1.27601e+06,3742,230,103,5339,9000,8385
12,2237.96,1653.48,111.796,97812.4,1.0481e+06,5241,311,93,6103,9000,8385
12,2287.49,1778.91,84.719,29345.6,939932,6387,313,89,5396,9000,8385
12,2723.48,2481.13,150.077,36240.1,1.3269e+06,8816,477,181,11517,9000,8385
12,2388.18,1763.03,125.51,73395.2,887635,6534,329,93,4007,9000,8385
12,2022.34,1096.85,56.92,43261.6,337971,4008,188,86,2482,9000,8385
12,3382.33,2359.32,155.292,141276,1.30729e+06,8932,485,147,6888,9000,8385
12,2718.83,1789.53,130.523,89141.6,1.89197e+06,6566,437,153,11268,9000,8385
12,1773.7,697.016,58.583,11388.2,577421,2016,172,92,2287,9000,8385
12,2295.65,1481.2,107.148,66708.5,244750,4842,241,113,3404,9000,8385
12,2215.89,1790.46,102.838,89736.3,1.39781e+06,6465,327,116,5940,9000,8385
12,2352.48,1587.28,100.216,139879,513687,6130,306,107,4442,9000,8385
12,1958.11,1616.07,108.007,69879.8,2.24107e+06,4861,250,119,7761,9000,8385
12,2479.54,1742.61,89.815,168385,737554,5982,312,116,3524,9000,8385
12,2228.57,1480.24,96.915,38173.8,1.16205e+06,5317,307,119,4968,9000,8385
12,3242.69,2102.31,126.813,49145.6,268329,8172,407,113,3645,9000,8385
12,1882.13,1398.57,82.727,62514.6,699477,4409,244,93,4489,9000,8385
12,2027.45,1240.13,85.824,83362.3,242201,4310,322,167,2454,9000,8385
12,2187.01,1623.33,98.577,146148,408085,5642,317,134,3650,9000,8385
12,1705.08,947.555,58.252,75473,256828,3163,203,88,2320,9000,8385
12,2388.32,1787.39,120.923,168156,1.15186e+06,5712,362,140,8413,9000,8385
12,2152.04,1562.84,111.728,82098,438680,4337,284,118,4221,9000,8385
12,2371.24,1999.06,116.348,107963,842645,6996,388,134,6662,9000,8385
12,1592.97,967.969,42.693,15887.7,259066,3234,137,65,2113,9000,8385
12,2274.77,1646.05,90.429,45863.5,908003,6330,330,125,5170,9000,8385
12,1919.27,1397.33,67.679,44468.6,589619,3895,175,73,3644,9000,8385
12,2199.9,1676.09,74.953,38983.3,749548,6168,262,127,5125,9000,8385
12,2759.1,2493.53,173.716,55356,2.59564e+06,8014,536,190,11252,9000,8385
12,2690.37,2065.72,90.232,161500,347970,8464,362,117,3064,9000,8385
12,2827.21,2352.04,160.251,101122,1.95988e+06,8494,480,163,10395,9000,8385
12,2172.96,1743.11,64.871,66127.8,379293,5927,234,79,2989,9000,8385
12,2822.65,2596.22,175.119,188819,1.16735e+06,9422,571,200,7544,9000,8385
12,2459.61,1773.64,122.373,100925,1.23047e+06,6107,394,128,6881,9000,8385
12,2159.89,1901.56,108.99,82561.8,560443,6206,291,99,3757,9000,8385
12,1832.81,1381.41,88.31,119650,479872,3918,268,143,3976,9000,8385
12,1399.52,764.43,51.885,26485.8,544365,2185,132,76,1647,9000,8385
12,2780.05,2266.45,129.363,116468,1.11599e+06,7781,429,163,7363,9000,8385
12,2558.11,2071.62,140.419,113466,765778,7741,446,174,7509,9000,8385
12,2085.39,1583.56,76.01,76523.8,238469,5512,254,96,2450,9000,8385
12,2208.29,1630.12,119.105,60583.2,820564,4481,355,120,7355,9000,8385
12,2164.02,1630.27,92.493,16747.9,1.16776e+06,5012,304,138,6373,9000,8385
12,2724.15,1779.66,113.562,58018.6,1.15196e+06,6754,357,115,6530,9000,8385
12,2127.24,1389.25,84.697,65335.3,533631,4970,295,110,4730,9000,8385
12,1980.24,1641.91,87.244,82073.8,987588,4992,267,102,5542,9000,8385
12,2216.2,1674.8,111.517,91638.1,683744,5994,343,131,6456,9000,8385
12,2370.62,1884.82,140.196,111548,1.64029e+06,6875,438,148,7460,9000,8385
12,2594.05,2214.35,197.077,155705,2.73509e+06,7073,495,151,11912,9000,8385
12,2473.45,1899.51,113.83,90646.1,707040,6151,356,126,4296,9000,8385
12,2444.04,1797.48,92.845,147680,769250,6956,323,113,5712,9000,8385
12,2301.78,2043.77,150.597,152818,2.03529e+06,6807,413,148,13027,9000,8385
12,2428.88,2220.55,129.335,56850,942274,6509,347,135,7527,9000,8385
12,2517.11,2238.26,179.139,100381,2.10251e+06,6891,464,160,10010,9000,8385
12,1833.54,1160.91,74.421,48749.2,502987,4029,227,92,3015,9000,8385
12,2395.18,1744.4,139.045,71739.2,1.87345e+06,6647,447,188,8962,9000,8385
12,1921.61,1162.55,68.318,62182.1,466100,3950,206,82,2636,9000,8385
12,2118.95,1417.14,91.238,50454.7,354990,4857,313,109,5765,9000,8385
12,2150.1,1289.83,87.601,59428.1,1.43756e+06,4252,269,95,5845,9000,8385
12,2349.67,1913.76,108.781,108271,975898,6163,346,142,6596,9000,8385
12,2081.79,1369.35,69.435,64417.5,907472,4308,229,102,5416,9000,8385
12,2280.8,1189.07,93.794,63120.2,3.20789e+06,3947,241,90,10798,9000,8385
12,2441,2045.81,106.605,132449,1.21009e+06,7181,356,129,8588,9000,8385
12,2879.02,2102.8,139.815,87676.4,980594,6645,405,106,3984,9000,8385
12,2284.87,1929.1,103.488,78572,843014,6555,332,140,5896,9000,8385
12,2568.58,2372.21,214.227,115888,1.95044e+06,7936,542,262,12468,9000,8385
12,2482.13,2554,106.527,33946,1.17623e+06,8256,340,122,7787,9000,8385
12,2214.99,1740.83,98.863,44167.3,817991,6281,334,139,8265,9000,8385
12,2846.61,2652.8,145.681,88493.8,1.7782e+06,10347,484,159,9037,9000,8385
12,2131.33,1491.25,80.408,91633.2,478968,5272,260,122,3823,9000,8385
12,2347.81,1918.6,110.981,77173.7,811176,6306,356,142,7328,9000,8385
12,2295.95,1705.93,124.887,84063,974923,6072,375,148,6454,9000,8385
12,2088.83,1716.85,101.806,76803.3,389851,5816,307,121,3020,9000,8385
12,2428.39,1705.74,131.817,101220,2.39014e+06,6057,403,180,10239,9000,8385
12,2280.45,1258.89,111.653,65733.4,706395,4128,320,120,5320,9000,8385
12,2478.57,2357.68,152.345,36892.9,750038,7247,384,165,6636,9000,8385
12,2240.32,2059.89,117.467,196936,815059,6746,365,127,4966,9000,8385
12,2528.08,1991.86,165.953,83551.2,603145,6861,412,181,8195,9000,8385
12,1497.69,789.873,64.908,52024.9,802180,2625,198,97,3549,9000,8385
12,2216.92,1429.71,104.716,106394,889368,4867,327,123,4464,9000,8385
12,2589.42,1832.19,116.499,70328.2,1.49794e+06,7055,339,132,7410,9000,8385
12,1580.19,1124.48,84.668,53529.7,440993,3491,238,105,3514,9000,8385
12,2390.69,1169.75,40.792,39121.7,195488,4009,146,70,636,9000,8385
12,1491.98,897.103,44.407,33045.6,138895,2505,133,87,1669,9000,8385
12,1791.12,1070.67,54.579,58985.6,218814,4193,183,82,1624,9000,8385
12,1951.85,1306.66,76.898,48096.7,388425,4199,238,97,3043,9000,8385
12,1832.19,1288.98,107.415,71978.5,1.25238e+06,3716,262,89,4805,9000,8385
12,1688.43,1260.37,49.669,39354.6,418598,3902,174,91,1991,9000,8385
12,1771.04,850.538,53.619,23417.4,157579,2636,150,72,1394,9000,8385
12,2343.73,1834.23,97.783,80821.3,980990,6606,298,130,5979,9000,8385
12,1958.75,1722.05,130.385,93906.8,939783,5553,351,108,5681,9000,8385
12,2281.35,1733.28,120.854,46747.5,479918,5547,307,112,5181,9000,8385
12,2172.65,1508.97,84.159,38345.9,567407,4872,265,118,4451,9000,8385
12,2273.6,1799.13,111.9,63925.8,326006,5766,312,134,5727,9000,8385
12,2344.19,1945.52,111.058,92876.2,1.13178e+06,5726,362,120,5848,9000,8385
12,2213.83,1592.92,100.474,73743.6,891375,5630,305,95,4809,9000,8385
12,2029.78,1231.34,66.437,55836.4,334219,4309,221,83,2903,9000,8385
12,1985.68,1478.25,73.112,67433.2,483038,4855,246,92,3934,9000,8385
12,1656.08,860.823,54.064,45346,498818,2852,186,76,2197,9000,8385
12,2324.17,1541.44,151.471,74388.1,1.25659e+06,5199,376,114,9425,9000,8385
12,3189.29,2884.69,187.858,177361,1.38048e+06,10690,642,163,9180,9000,8385
12,2060.95,1557.68,125.06,127165,1.01773e+06,5319,311,132,5554,9000,8385
12,2477.09,2023.04,128.066,162217,1.38517e+06,6426,397,197,8563,9000,8385
12,1454.98,962.59,47.818,35580.7,166388,2986,132,58,1562,9000,8385
12,1905.92,1331.28,67.956,48775.6,362571,4739,216,115,2994,9000,8385
12,1556.24,1067.27,96.665,103124,6.60662e+06,3469,294,182,7861,9000,8385
12,2534,1443.39,108.04,111992,367911,5394,298,91,2493,9000,8385
12,2050.25,1214.15,88.024,90198.1,520407,4140,275,102,4722,9000,8385
12,2025.95,1513.95,81.732,62463.7,433544,4889,264,82,2986,9000,8385
12,2173.67,1622.28,73.937,85595.6,1.04923e+06,5862,246,106,5961,9000,8385
12,2199.02,1438.29,100.922,64078,849957,4995,321,108,7480,9000,8385
12,2121.67,1440.35,91.274,63879.7,283386,4842,269,99,2551,9000,8385
12,2358.84,1874.61,125.437,77554.7,1.17766e+06,5701,334,110,5313,9000,8385
12,2177.97,1800.08,103.08,56580.5,567293,5729,315,101,3872,9000,8385
12,2416.44,1689.52,102.798,55362.2,468193,6207,358,106,4659,9000,8385
12,1735.58,1060.08,54.771,82304.4,360587,3100,189,84,2488,9000,8385
12,2168.81,1516.93,90.594,70371.6,370208,5547,304,126,4378,9000,8385
12,2946.91,2703,211.929,50529.1,1.92369e+06,9730,541,128,10174,9000,8385
12,2015.49,1039.68,59.1,55061.7,705318,3646,191,88,3932,9000,8385
12,1682.05,874.383,51.944,49618.8,490563,2842,168,79,2336,9000,8385
12,2553,2450.93,176.296,112988,1.01784e+06,7668,482,225,12207,9000,8385
12,2104.76,1273.61,75.856,41970.1,386111,4415,266,111,4708,9000,8385
12,2743.02,1863.14,132.642,107580,1.14066e+06,6540,430,115,6760,9000,8385
12,2147.9,1751.64,99.866,36646.9,801363,5815,313,110,5185,9000,8385
12,2929.86,2865.12,166.703,137906,2.50526e+06,10289,515,165,11824,9000,8385
12,2296.74,1643.23,70.665,34045,642810,5777,255,105,3683,9000,8385
12,1772.79,1119.3,51.591,93550.9,278201,3403,172,85,1617,9000,8385
12,2023.01,1266.89,76.727,49859.1,231999,4124,209,87,2607,9000,8385
12,2036.74,1438.81,112.388,66102.7,500313,4958,289,117,4760,9000,8385
12,1849.41,1355.82,72.027,117128,480091,3952,198,86,2918,9000,8385
12,2148.28,1366.75,91.042,72705,852060,4599,313,113,6656,9000,8385
12,2420.34,2205.38,184.784,78668.6,1.15004e+06,6404,470,140,8680,9000,8385
12,2168.83,1662.84,86.698,132121,337043,5973,313,118,3967,9000,8385
12,1724.62,909.648,48.495,57802.8,174080,2874,161,90,1758,9000,8385
12,2051.02,1408.74,82.629,56706.1,787726,4861,274,79,3311,9000,8385
12,2379.12,2160.62,122.717,65308.3,1.26122e+06,7303,368,112,6091,9000,8385
12,1905.56,1238.19,65.429,33456.6,611208,3659,191,66,2483,9000,8385
12,2132.91,2235.46,67.118,53867.1,231863,6447,255,82,1983,9000,8385
12,2075.86,1481.21,73.44,67150.3,317515,4373,270,102,3082,9000,8385
12,2053.19,1277.15,68.287,108012,493054,4265,245,103,3023,9000,8385
12,1743.83,1422.81,95.261,49126.8,567137,4769,272,89,4651,9000,8385
12,2109.56,1606.25,69.405,82862.3,413555,5135,220,92,3139,9000,8385
12,2616.83,2305.45,174.513,89785.7,1.03722e+06,7341,462,136,6315,9000,8385
12,1739.3,1107.38,48.272,62956.6,228742,3722,175,102,1979,9000,8385
12,2463.48,1867.9,112.966,83924.3,1.00808e+06,6191,352,118,7062,9000,8385
12,2066.64,1070.56,57.617,28926.8,404637,3688,174,81,2516,9000,8385
12,2698.63,2529.26,152.031,80833.3,1.06233e+06,8456,476,153,9955,9000,8385
12,1945.37,1336.72,72.944,53054.2,339066,3798,233,100,2881,9000,8385
12,1952.65,1698.45,68.761,26068.8,526636,4487,218,79,2329,9000,8385
12,2008.25,1233.83,65.491,60690.7,684181,4532,235,87,3267,9000,8385
12,1862.26,1173.14,84.088,92858.8,432532,3615,235,112,3298,9000,8385
12,1932.6,1508.18,91.889,59190.6,959872,5165,288,117,5136,9000,8385
12,1432.27,743.538,44.187,13228.9,400730,1987,132,49,1195,9000,8385
12,2193.88,1118.04,109.138,24927.3,276595,3822,188,79,1979,9000,8385
12,2164.74,1369.65,99.957,111647,647754,4850,321,132,4367,9000,8385
12,1837.61,994.667,80.35,53208,1.26307e+06,2737,205,84,6485,9000,8385
12,1395.84,643.188,44.755,71284.9,235309,2092,179,111,1632,9000,8385
12,2406.36,2078.68,92.191,79392.1,780857,7173,301,112,5193,9000,8385
12,2283.96,1393.72,94.538,73427.7,551299,4927,281,111,3447,9000,8385
12,2398.73,1943.15,148.381,53009,1.54584e+06,6135,359,95,4888,9000,8385
12,2440.84,1527.33,86.021,132379,584823,5619,327,122,5615,9000,8385
12,1956.39,1345.81,93.777,97807.6,1.2403e+06,4337,290,116,8527,9000,8385
12,2404.2,2423.63,89.515,117425,924192,6865,325,142,4540,9000,8385
12,2564.15,2191.4,127.686,89639.7,899640,7335,382,153,6703,9000,8385
12,1918.23,1457.91,55.057,50210.7,642583,2744,174,87,5019,9000,8385
12,1642.13,976.011,60.023,22511.4,498685,2960,198,91,3323,9000,8385
12,2494.41,1825.57,114.665,79855.8,1.3736e+06,6778,373,118,7751,9000,8385
12,2272.37,1789.01,81.936,53877.5,681482,5718,283,89,3838,9000,8385
12,2319.2,1513.45,78.603,27786.1,832436,5183,238,93,4369,9000,8385
12,2177.44,1824.61,85.449,92767.6,574330,5372,276,110,3865,9000,8385
12,1679.67,1264.65,62.699,38679,1.24109e+06,4489,191,86,10499,9000,8385
