K,order,dist,cost_ki,cost_edbt,vnum,density
7,1,1954.84,84.325,470759,2,1.07865
7,2,2330.45,84.325,470759,5,1.07865
7,3,2764.96,84.325,470759,8,1.07865
7,4,2957.01,84.325,470759,4,1.07865
7,5,3067.74,84.325,470759,6,1.07865
7,6,3140.14,84.325,470759,8,1.07865
7,7,3464.78,84.325,470759,6,1.07865
7,1,616.771,31.09,199982,3,1.07865
7,2,754.224,31.09,199982,3,1.07865
7,3,1266.01,31.09,199982,3,1.07865
7,4,2012.39,31.09,199982,3,1.07865
7,5,2167.26,31.09,199982,3,1.07865
7,6,2436.18,31.09,199982,5,1.07865
7,7,2566.6,31.09,199982,3,1.07865
7,1,74.0068,40.428,223532,2,1.07865
7,2,744.275,40.428,223532,4,1.07865
7,3,1014.27,40.428,223532,4,1.07865
7,4,1838.4,40.428,223532,3,1.07865
7,5,2270.26,40.428,223532,4,1.07865
7,6,2347.38,40.428,223532,3,1.07865
7,7,2698.54,40.428,223532,2,1.07865
7,1,1082.94,31.808,123748,2,1.07865
7,2,1280.41,31.808,123748,2,1.07865
7,3,1638.36,31.808,123748,4,1.07865
7,4,2092.04,31.808,123748,4,1.07865
7,5,2262.24,31.808,123748,4,1.07865
7,6,2282.96,31.808,123748,3,1.07865
7,7,2569.57,31.808,123748,5,1.07865
7,1,137.641,36.823,238268,2,1.07865
7,2,960.255,36.823,238268,2,1.07865
7,3,1897.54,36.823,238268,3,1.07865
7,4,2859.65,36.823,238268,4,1.07865
7,5,2955.41,36.823,238268,2,1.07865
7,6,2959.62,36.823,238268,2,1.07865
7,7,3021.96,36.823,238268,4,1.07865
7,1,373.038,72.799,371428,2,1.07865
7,2,2428.66,72.799,371428,6,1.07865
7,3,2873.4,72.799,371428,5,1.07865
7,4,3004.87,72.799,371428,3,1.07865
7,5,3342.2,72.799,371428,6,1.07865
7,6,3498.42,72.799,371428,4,1.07865
7,7,3585.73,72.799,371428,4,1.07865
7,1,2016.15,38.371,374350,2,1.07865
7,2,2063.5,38.371,374350,3,1.07865
7,3,2148.61,38.371,374350,4,1.07865
7,4,2196.42,38.371,374350,3,1.07865
7,5,2519.59,38.371,374350,3,1.07865
7,6,2814.13,38.371,374350,6,1.07865
7,7,2893.76,38.371,374350,5,1.07865
7,1,947.629,29.561,91671.2,2,1.07865
7,2,1961.41,29.561,91671.2,2,1.07865
7,3,2018.49,29.561,91671.2,3,1.07865
7,4,2182.4,29.561,91671.2,3,1.07865
7,5,2184.03,29.561,91671.2,4,1.07865
7,6,2323.23,29.561,91671.2,3,1.07865
7,7,2336.8,29.561,91671.2,3,1.07865
7,1,853.569,25.911,112513,3,1.07865
7,2,1357.2,25.911,112513,3,1.07865
7,3,1706.02,25.911,112513,2,1.07865
7,4,2214.5,25.911,112513,4,1.07865
7,5,2284.13,25.911,112513,2,1.07865
7,6,2311.71,25.911,112513,3,1.07865
7,7,2432.67,25.911,112513,4,1.07865
7,1,381.76,27.08,100396,2,1.07865
7,2,473.726,27.08,100396,2,1.07865
7,3,478.315,27.08,100396,2,1.07865
7,4,1925.38,27.08,100396,4,1.07865
7,5,2060.6,27.08,100396,2,1.07865
7,6,2124.97,27.08,100396,3,1.07865
7,7,2182.56,27.08,100396,4,1.07865
7,1,2255.97,69.584,214589,3,1.07865
7,2,2537.14,69.584,214589,3,1.07865
7,3,2595.27,69.584,214589,3,1.07865
7,4,2628.04,69.584,214589,4,1.07865
7,5,3405.14,69.584,214589,3,1.07865
7,6,3627.34,69.584,214589,5,1.07865
7,7,3681.67,69.584,214589,3,1.07865
7,1,666.832,85.342,1.0084e+06,2,1.07865
7,2,2023.92,85.342,1.0084e+06,2,1.07865
7,3,2547.16,85.342,1.0084e+06,4,1.07865
7,4,2787.07,85.342,1.0084e+06,3,1.07865
7,5,2804.4,85.342,1.0084e+06,3,1.07865
7,6,2856.79,85.342,1.0084e+06,2,1.07865
7,7,3594.02,85.342,1.0084e+06,7,1.07865
7,1,1931.19,85.722,697357,3,1.07865
7,2,2636.53,85.722,697357,3,1.07865
7,3,2810.52,85.722,697357,2,1.07865
7,4,3059.46,85.722,697357,3,1.07865
7,5,3352.28,85.722,697357,6,1.07865
7,6,3547.41,85.722,697357,3,1.07865
7,7,3793.97,85.722,697357,5,1.07865
7,1,1285.7,47.214,285030,2,1.07865
7,2,2376.57,47.214,285030,4,1.07865
7,3,3190.66,47.214,285030,4,1.07865
7,4,3458.32,47.214,285030,4,1.07865
7,5,3538.05,47.214,285030,4,1.07865
7,6,3652.64,47.214,285030,3,1.07865
7,7,3709.29,47.214,285030,4,1.07865
7,1,775.403,64.419,227009,2,1.07865
7,2,1279.57,64.419,227009,3,1.07865
7,3,2575.35,64.419,227009,2,1.07865
7,4,2819.65,64.419,227009,3,1.07865
7,5,2834.05,64.419,227009,4,1.07865
7,6,2957.81,64.419,227009,3,1.07865
7,7,3210.91,64.419,227009,5,1.07865
7,1,596.782,81.759,806108,2,1.07865
7,2,1131.62,81.759,806108,2,1.07865
7,3,1612.96,81.759,806108,2,1.07865
7,4,2060.91,81.759,806108,2,1.07865
7,5,2353.01,81.759,806108,2,1.07865
7,6,2838.4,81.759,806108,2,1.07865
7,7,3315.19,81.759,806108,2,1.07865
7,1,2142.79,77.785,407738,3,1.07865
7,2,2257.44,77.785,407738,6,1.07865
7,3,2599.23,77.785,407738,6,1.07865
7,4,2840.82,77.785,407738,3,1.07865
7,5,3408.98,77.785,407738,6,1.07865
7,6,3602.82,77.785,407738,4,1.07865
7,7,3755.33,77.785,407738,4,1.07865
7,1,1328.8,49.416,282470,3,1.07865
7,2,1660.01,49.416,282470,2,1.07865
7,3,1707.17,49.416,282470,2,1.07865
7,4,2041.8,49.416,282470,4,1.07865
7,5,2582.9,49.416,282470,2,1.07865
7,6,2860.96,49.416,282470,3,1.07865
7,7,3103.03,49.416,282470,2,1.07865
7,1,1779.49,74.092,453712,3,1.07865
7,2,2198.39,74.092,453712,4,1.07865
7,3,3204.99,74.092,453712,4,1.07865
7,4,3409.43,74.092,453712,3,1.07865
7,5,3513.14,74.092,453712,3,1.07865
7,6,3606.88,74.092,453712,3,1.07865
7,7,3826.25,74.092,453712,4,1.07865
7,1,2531.94,144.767,896959,3,1.07865
7,2,2714.59,144.767,896959,4,1.07865
7,3,3762.48,144.767,896959,6,1.07865
7,4,4007.03,144.767,896959,5,1.07865
7,5,4341.76,144.767,896959,9,1.07865
7,6,5052.71,144.767,896959,9,1.07865
7,7,5389.96,144.767,896959,7,1.07865
7,1,2026.77,72.77,190225,3,1.07865
7,2,2158.16,72.77,190225,3,1.07865
7,3,2536.4,72.77,190225,3,1.07865
7,4,3405.38,72.77,190225,4,1.07865
7,5,3503.99,72.77,190225,4,1.07865
7,6,3543.17,72.77,190225,5,1.07865
7,7,3769.06,72.77,190225,4,1.07865
7,1,1058.26,77.854,393210,2,1.07865
7,2,2727.88,77.854,393210,4,1.07865
7,3,3142.7,77.854,393210,4,1.07865
7,4,3605.76,77.854,393210,5,1.07865
7,5,3688.24,77.854,393210,6,1.07865
7,6,3770.69,77.854,393210,4,1.07865
7,7,3802.52,77.854,393210,4,1.07865
7,1,922.364,26.824,190247,2,1.07865
7,2,1363.87,26.824,190247,2,1.07865
7,3,1620.42,26.824,190247,2,1.07865
7,4,1716.75,26.824,190247,2,1.07865
7,5,1801.41,26.824,190247,3,1.07865
7,6,2777.25,26.824,190247,4,1.07865
7,7,2785.45,26.824,190247,3,1.07865
7,1,467.186,43.053,126159,3,1.07865
7,2,1751.52,43.053,126159,3,1.07865
7,3,2128.95,43.053,126159,3,1.07865
7,4,2630.14,43.053,126159,4,1.07865
7,5,2862.22,43.053,126159,3,1.07865
7,6,3053.23,43.053,126159,5,1.07865
7,7,3213.91,43.053,126159,5,1.07865
7,1,591.564,47.576,100597,3,1.07865
7,2,690.279,47.576,100597,2,1.07865
7,3,944.595,47.576,100597,2,1.07865
7,4,1271.93,47.576,100597,4,1.07865
7,5,2124.49,47.576,100597,3,1.07865
7,6,2167.32,47.576,100597,5,1.07865
7,7,2260.06,47.576,100597,4,1.07865
7,1,1026.98,88.001,960358,2,1.07865
7,2,1548.22,88.001,960358,3,1.07865
7,3,2842.96,88.001,960358,5,1.07865
7,4,2913.86,88.001,960358,5,1.07865
7,5,3333.4,88.001,960358,3,1.07865
7,6,3530.93,88.001,960358,5,1.07865
7,7,3731.91,88.001,960358,6,1.07865
7,1,1173.4,46.822,699425,2,1.07865
7,2,1174.02,46.822,699425,2,1.07865
7,3,2089.83,46.822,699425,3,1.07865
7,4,2106.55,46.822,699425,4,1.07865
7,5,2642.28,46.822,699425,2,1.07865
7,6,3196.19,46.822,699425,4,1.07865
7,7,3232.49,46.822,699425,6,1.07865
7,1,462.069,84.873,358443,2,1.07865
7,2,1985.51,84.873,358443,4,1.07865
7,3,2563.79,84.873,358443,3,1.07865
7,4,2890.75,84.873,358443,3,1.07865
7,5,3074.28,84.873,358443,3,1.07865
7,6,3322.27,84.873,358443,5,1.07865
7,7,3829.54,84.873,358443,2,1.07865
7,1,2206.81,97.732,388149,3,1.07865
7,2,3149.74,97.732,388149,5,1.07865
7,3,3197.31,97.732,388149,3,1.07865
7,4,3638.15,97.732,388149,4,1.07865
7,5,4307.28,97.732,388149,3,1.07865
7,6,4389.6,97.732,388149,4,1.07865
7,7,4547.1,97.732,388149,6,1.07865
7,1,844.361,36.383,202200,2,1.07865
7,2,1389.86,36.383,202200,2,1.07865
7,3,1441.22,36.383,202200,2,1.07865
7,4,1511.84,36.383,202200,2,1.07865
7,5,1688.45,36.383,202200,2,1.07865
7,6,2753.23,36.383,202200,3,1.07865
7,7,2847.5,36.383,202200,3,1.07865
7,1,935.809,66.886,238521,3,1.07865
7,2,2125.18,66.886,238521,3,1.07865
7,3,2281.42,66.886,238521,5,1.07865
7,4,2586.3,66.886,238521,4,1.07865
7,5,2729.19,66.886,238521,2,1.07865
7,6,2743,66.886,238521,4,1.07865
7,7,2956.98,66.886,238521,4,1.07865
7,1,1582.52,69.366,584581,2,1.07865
7,2,1986.15,69.366,584581,3,1.07865
7,3,2031.44,69.366,584581,7,1.07865
7,4,2511.48,69.366,584581,7,1.07865
7,5,2626.18,69.366,584581,3,1.07865
7,6,2851.14,69.366,584581,3,1.07865
7,7,3103.56,69.366,584581,4,1.07865
7,1,868.017,55.087,179608,5,1.07865
7,2,1168.11,55.087,179608,3,1.07865
7,3,1804.26,55.087,179608,2,1.07865
7,4,2019.26,55.087,179608,2,1.07865
7,5,2021.83,55.087,179608,3,1.07865
7,6,3084.12,55.087,179608,3,1.07865
7,7,3140.4,55.087,179608,3,1.07865
7,1,483.885,149.633,271122,2,1.07865
7,2,719.225,149.633,271122,2,1.07865
7,3,1193.92,149.633,271122,3,1.07865
7,4,2864.73,149.633,271122,5,1.07865
7,5,3120.47,149.633,271122,3,1.07865
7,6,3479.74,149.633,271122,3,1.07865
7,7,3694.79,149.633,271122,4,1.07865
7,1,1694.45,80.615,296088,3,1.07865
7,2,1876.74,80.615,296088,3,1.07865
7,3,2824.24,80.615,296088,4,1.07865
7,4,2916.8,80.615,296088,4,1.07865
7,5,3798.69,80.615,296088,3,1.07865
7,6,4239.06,80.615,296088,4,1.07865
7,7,4296.21,80.615,296088,2,1.07865
7,1,1018.97,56.33,315959,4,1.07865
7,2,2158.08,56.33,315959,5,1.07865
7,3,2248.54,56.33,315959,4,1.07865
7,4,2409.72,56.33,315959,4,1.07865
7,5,2644.7,56.33,315959,6,1.07865
7,6,2837.86,56.33,315959,2,1.07865
7,7,3079.96,56.33,315959,4,1.07865
7,1,1938.69,82.071,341261,3,1.07865
7,2,1978.67,82.071,341261,3,1.07865
7,3,2356.63,82.071,341261,3,1.07865
7,4,2470.24,82.071,341261,4,1.07865
7,5,2514.19,82.071,341261,2,1.07865
7,6,3562.81,82.071,341261,3,1.07865
7,7,3579.63,82.071,341261,2,1.07865
7,1,1798.7,57.29,578996,3,1.07865
7,2,3007.2,57.29,578996,3,1.07865
7,3,3283.88,57.29,578996,5,1.07865
7,4,3358.7,57.29,578996,4,1.07865
7,5,3360.27,57.29,578996,5,1.07865
7,6,3460.73,57.29,578996,5,1.07865
7,7,3641.32,57.29,578996,6,1.07865
7,1,1478.79,53.851,245407,3,1.07865
7,2,1801.22,53.851,245407,3,1.07865
7,3,1859.88,53.851,245407,3,1.07865
7,4,2418.62,53.851,245407,5,1.07865
7,5,2863.25,53.851,245407,3,1.07865
7,6,2949.65,53.851,245407,3,1.07865
7,7,3305.54,53.851,245407,4,1.07865
7,1,697.889,60.559,234499,2,1.07865
7,2,732.165,60.559,234499,2,1.07865
7,3,926.766,60.559,234499,2,1.07865
7,4,2321.28,60.559,234499,3,1.07865
7,5,2415.85,60.559,234499,10,1.07865
7,6,2417.02,60.559,234499,8,1.07865
7,7,2715.42,60.559,234499,10,1.07865
7,1,1217.8,88.136,237876,2,1.07865
7,2,2010.56,88.136,237876,3,1.07865
7,3,2517.59,88.136,237876,3,1.07865
7,4,2837.12,88.136,237876,4,1.07865
7,5,3121.16,88.136,237876,4,1.07865
7,6,3538.06,88.136,237876,4,1.07865
7,7,3561.76,88.136,237876,4,1.07865
7,1,1101.25,94.73,936931,2,1.07865
7,2,1715.42,94.73,936931,2,1.07865
7,3,2731.32,94.73,936931,2,1.07865
7,4,3186.12,94.73,936931,2,1.07865
7,5,3191.9,94.73,936931,6,1.07865
7,6,3200.5,94.73,936931,2,1.07865
7,7,3740.05,94.73,936931,5,1.07865
7,1,679.98,114.376,959239,2,1.07865
7,2,742.197,114.376,959239,2,1.07865
7,3,2748.5,114.376,959239,5,1.07865
7,4,4384.25,114.376,959239,5,1.07865
7,5,4572.53,114.376,959239,5,1.07865
7,6,4773.38,114.376,959239,5,1.07865
7,7,4835.08,114.376,959239,7,1.07865
7,1,219.009,40.985,418351,2,1.07865
7,2,1376.42,40.985,418351,3,1.07865
7,3,1846,40.985,418351,2,1.07865
7,4,1950.92,40.985,418351,3,1.07865
7,5,2122.14,40.985,418351,4,1.07865
7,6,2175.52,40.985,418351,3,1.07865
7,7,2464.29,40.985,418351,3,1.07865
7,1,1785.45,42.38,90688.5,3,1.07865
7,2,2191.33,42.38,90688.5,2,1.07865
7,3,2246.12,42.38,90688.5,2,1.07865
7,4,2336.28,42.38,90688.5,3,1.07865
7,5,2455.49,42.38,90688.5,3,1.07865
7,6,2481.75,42.38,90688.5,3,1.07865
7,7,2483.8,42.38,90688.5,3,1.07865
7,1,222.679,41.389,309597,2,1.07865
7,2,1135.33,41.389,309597,3,1.07865
7,3,1903.76,41.389,309597,4,1.07865
7,4,2102.98,41.389,309597,4,1.07865
7,5,2768.96,41.389,309597,4,1.07865
7,6,2795.49,41.389,309597,4,1.07865
7,7,2812.47,41.389,309597,3,1.07865
7,1,1295.73,149.376,1.86394e+06,4,1.07865
7,2,1954.39,149.376,1.86394e+06,5,1.07865
