k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
14,2761.52,2845.59,155.544,156259,2.41405e+06,9700,503,218,15423,9000,8385
14,1904.68,1675.3,76.005,66930.1,592569,4784,207,86,2555,9000,8385
14,2446.36,1855.73,108.292,92287.4,865202,6635,346,110,4204,9000,8385
14,2049.03,1202.55,80.679,63934.5,772986,3989,250,96,3128,9000,8385
14,2270.52,1408.21,75.046,67520.9,931848,5131,263,119,7660,9000,8385
14,2410.4,1546.34,88.768,108348,666970,5136,244,108,3113,9000,8385
14,1852.86,1469.94,92.698,99867.2,880190,4891,279,122,5608,9000,8385
14,2604.31,2577.72,114.859,139680,642567,8571,381,123,5669,9000,8385
14,1920.54,1132,62.838,41938.2,745088,3509,262,125,2549,9000,8385
14,2436.1,1903.17,103.536,93411.1,1.2113e+06,6981,331,136,7739,9000,8385
14,2090.27,1503.87,75.928,72862.4,980514,4244,235,117,4794,9000,8385
14,2615.92,1795.04,110.573,80656.4,678811,6720,362,133,5056,9000,8385
14,2254.65,1754.84,93.826,72544.9,320891,5584,286,115,3813,9000,8385
14,1796.26,1167.78,73.324,142034,697763,3920,231,116,4591,9000,8385
14,1739,1144.72,57.039,35828.9,452805,3356,190,103,1702,9000,8385
14,2434.69,1829.77,101.796,95639.2,832049,6265,356,96,5319,9000,8385
14,2492.04,1986.41,140.45,178160,1.88204e+06,7262,440,185,9504,9000,8385
14,2299.64,1539.55,88.156,67665,838706,5870,296,75,4562,9000,8385
14,2615.13,2453.09,189.795,73288.5,2.04422e+06,7686,419,132,8666,9000,8385
14,2854.86,1764.9,181.128,87166.4,628337,5490,298,126,5454,9000,8385
14,2661.58,2471.15,131.801,143369,1.3772e+06,8043,424,177,6641,9000,8385
14,2147.74,1659.23,104.181,116639,859523,4883,263,110,3468,9000,8385
14,2824.85,2637.71,190.818,148714,1.91042e+06,9008,548,197,11044,9000,8385
14,1744.35,1107.84,85.297,56918.8,971556,3264,221,97,3679,9000,8385
14,2554.81,2302.53,123.801,94966.4,1.07707e+06,8040,422,152,6601,9000,8385
14,2803.37,2373.25,189.309,129959,772017,7508,429,195,6768,9000,8385
14,2439.09,2024.61,173.581,122621,1.74222e+06,6632,428,150,11039,9000,8385
14,2497.5,2085.62,118.576,150532,1.12607e+06,6615,304,139,6721,9000,8385
14,1716.15,994.294,47.211,27345.7,465040,2971,163,84,1647,9000,8385
14,2025.03,1302.08,64.248,41553.6,459337,4532,239,93,2350,9000,8385
14,2610.96,2067.38,152.912,150677,1.16746e+06,6833,493,158,8306,9000,8385
14,2569.45,1724.43,142.616,68878.4,1.50186e+06,5869,352,159,6318,9000,8385
14,2471,2952.73,149.06,90650.2,1.91665e+06,7868,445,147,15190,9000,8385
14,2083.43,1902.66,121.431,72051.4,1.07745e+06,4852,301,120,6715,9000,8385
14,3112.44,2504.82,297.168,150426,1.27855e+06,8769,634,221,15352,9000,8385
14,2721.5,2437.34,161.108,105603,3.49221e+06,8207,486,113,16603,9000,8385
14,2111.07,1432.24,81.975,20857.4,469795,4530,264,90,2911,9000,8385
14,2372.3,1445.12,102.616,111876,1.25796e+06,5432,295,115,8882,9000,8385
14,1750.28,1060.62,67.488,64228.3,735793,3590,187,72,2256,9000,8385
14,2407.04,1879.94,109.31,19451.4,823997,7123,336,129,6081,9000,8385
14,2536.36,2331.3,149.644,191888,1.85758e+06,8252,473,183,9796,9000,8385
14,2135.69,1250.67,77.048,67847.2,826966,4072,254,99,4418,9000,8385
14,2375.7,1740.43,88.113,165405,827013,5859,300,129,5358,9000,8385
14,2227.11,1473.27,102.716,76035.3,939901,5284,279,129,5720,9000,8385
14,2053.03,1553.7,84.314,61181.7,355580,4306,230,119,2787,9000,8385
14,2108.78,1299.43,61.584,32119.3,498534,4335,238,98,3674,9000,8385
14,2461.1,2081.77,152.2,100748,3.09573e+06,6768,383,178,11347,9000,8385
14,2625.06,2548.19,201.043,73069.8,2.39002e+06,8810,596,239,12839,9000,8385
14,2424.25,2053.48,98.687,111954,679026,7704,331,156,5082,9000,8385
14,1948.97,1242.88,61.467,13655.2,474716,3976,217,93,1825,9000,8385
14,2323.84,1888.23,128.609,130987,1.12279e+06,6877,385,130,6849,9000,8385
14,2048.05,1594.67,108.043,46485.5,998347,4862,279,100,4020,9000,8385
14,1763.42,848.83,58.334,77961,507021,2710,193,94,2849,9000,8385
14,1913.64,1209.32,79.683,79545.6,1.30255e+06,3958,232,107,5915,9000,8385
14,2631.06,1693.99,107.69,96829.6,1.11415e+06,6415,377,140,6295,9000,8385
14,2734.28,2778.28,172.315,166799,1.77048e+06,8694,539,206,9469,9000,8385
14,1760.5,852.953,65.435,52248.4,743576,2908,217,108,2635,9000,8385
14,2271.77,1824.41,160.076,93856.7,1.21973e+06,5451,404,133,5967,9000,8385
14,2253.07,1320.91,107.006,91209.4,823181,4158,333,123,4905,9000,8385
14,2388.22,2011.46,108.472,198525,968004,6738,364,132,5050,9000,8385
14,2671.22,2239.02,128.973,69682.1,1.83105e+06,7705,436,163,11297,9000,8385
14,2046.71,1839.08,100.071,139991,1.56138e+06,5335,313,131,5857,9000,8385
14,2672.19,2213.59,155.528,78881.1,1.77072e+06,8097,467,138,10109,9000,8385
14,2888.57,2500.89,237.072,234567,3.97604e+06,8589,579,196,20419,9000,8385
14,2046.35,1244.9,70.245,49789.2,459451,4156,229,110,2812,9000,8385
14,1983.78,1224.7,76.227,79255.9,584634,4317,246,110,4815,9000,8385
14,2395.54,1873.33,97.044,126380,808298,6766,307,133,5739,9000,8385
14,2204.68,1300.76,82.569,54499.7,1.19503e+06,4820,250,93,4831,9000,8385
14,2364.57,2148.26,143.321,80607.3,984939,7323,439,163,8970,9000,8385
14,1936.8,1681.83,90.264,59867.3,685466,5151,258,106,3992,9000,8385
14,1775.3,1419.38,102.02,124989,1.05141e+06,3886,265,134,6396,9000,8385
14,1950.66,1074.58,65.447,161188,371429,3865,252,134,3675,9000,8385
14,2376.14,1840.79,138.002,95172.1,2.1198e+06,6230,365,166,9554,9000,8385
14,2556.69,2330.23,178.823,189710,2.36885e+06,7710,453,215,12821,9000,8385
14,2468.26,1900.76,123.372,82676.1,1.19869e+06,6406,411,125,6909,9000,8385
14,1811.74,1369.95,50.998,32961.1,453782,4281,189,77,1773,9000,8385
14,1983.4,1749.21,98.296,121191,455202,5138,246,112,2764,9000,8385
14,2286.48,1692.38,97.019,101353,594543,6892,301,113,5201,9000,8385
14,2475.94,1462.7,117.055,84322.5,1.14817e+06,5608,373,81,4984,9000,8385
14,2159.97,1819.33,110.814,84048.8,880315,6042,347,128,6455,9000,8385
14,2462.27,2171.49,126.846,65690.8,729636,6981,353,135,4199,9000,8385
14,2515.41,2399.09,211.265,133930,1.7448e+06,7954,473,155,10828,9000,8385
14,2544.08,2664.78,153.015,80234.8,1.61072e+06,7947,405,132,10562,9000,8385
14,2357.98,2214.11,155.329,81054.3,1.243e+06,7450,394,117,7675,9000,8385
14,2527.19,2180.67,214.896,125801,2.04801e+06,6907,519,205,11284,9000,8385
14,2430.35,1824.51,120.82,158253,1.29027e+06,6220,421,184,9353,9000,8385
14,2160.78,1544.49,106.302,71727.8,2.75718e+06,4557,310,138,8338,9000,8385
14,2763.53,2888.52,201.488,96521,1.26368e+06,9747,542,149,10720,9000,8385
14,2639.31,2712.28,184.857,34026.3,2.46499e+06,8080,531,141,12801,9000,8385
14,2144.21,1257.93,121.976,194648,1.41988e+06,4248,354,160,5664,9000,8385
14,2561.02,1842.39,127.529,165942,1.25987e+06,6524,410,152,8519,9000,8385
14,2091.77,1519.01,88.217,45451.5,363438,4622,240,97,2821,9000,8385
14,1878.79,1308.07,85.211,31018.6,712032,4402,252,84,3506,9000,8385
14,2800.89,2262.95,137.962,141243,1.58044e+06,8055,461,136,7897,9000,8385
14,3632.57,3280.01,203.182,46803.8,1.55661e+06,12137,570,176,9969,9000,8385
14,2230.58,1743.99,96.651,111988,804963,6294,336,134,6085,9000,8385
14,2110.34,1756.71,83.215,96063.6,672566,5983,295,140,5210,9000,8385
14,2282.41,1226.59,111.879,68443.4,423428,3857,294,121,3784,9000,8385
14,2192.27,1366.72,81.986,49357.6,702210,4832,292,110,4147,9000,8385
14,2052.21,1234.08,98.332,86824.2,665852,3802,347,152,4992,9000,8385
14,2526.81,2012.02,121.003,113356,936897,7127,420,159,7020,9000,8385
14,2523.06,2143.03,133.754,61310.8,597617,7138,364,162,5487,9000,8385
14,3114.17,2939.55,178.283,164676,2.23354e+06,10830,560,212,20898,9000,8385
14,2312.82,1806.86,156.291,139504,2.15115e+06,5993,391,157,8642,9000,8385
14,2851.17,2732.93,168.3,154750,1.92962e+06,9728,539,159,11556,9000,8385
14,2726.66,2378.32,152.942,26059.7,974409,8091,418,128,11080,9000,8385
14,2261.96,1053.36,79.044,68567.4,774062,3775,260,92,4505,9000,8385
14,2328.37,2034.2,83.96,54051.1,289597,7261,305,111,2937,9000,8385
14,1717.23,1191.86,60.663,56352.3,359812,4052,201,127,3275,9000,8385
14,2135.76,1504.78,77.216,79708.3,1.05664e+06,5629,256,111,4091,9000,8385
14,2303.96,1819.24,96.794,62640,712121,6523,299,108,5046,9000,8385
14,2143.14,1975.03,100.788,111838,1.20996e+06,5994,349,149,6265,9000,8385
14,2708.17,2373.38,112.299,118923,677542,8632,401,151,7979,9000,8385
14,2492.1,1653.32,110.783,124812,725427,6458,400,155,5705,9000,8385
14,2232.44,1494.52,71.867,117507,491772,5569,286,151,5217,9000,8385
14,2436.76,2231.8,114.644,89643.3,1.31928e+06,7372,368,147,8609,9000,8385
14,3095.06,2551.4,195.056,216183,2.57947e+06,9298,592,139,13040,9000,8385
14,2155.77,1601.8,132.415,196349,1.59271e+06,5599,324,149,7527,9000,8385
14,2592.21,2442.06,154.205,127908,1.303e+06,7989,493,137,7350,9000,8385
14,3604.09,3975.86,363.516,143640,2.59405e+06,13614,786,209,14459,9000,8385
14,2630.14,2101.63,114.302,72626.7,750836,7254,388,126,4961,9000,8385
14,2215.46,1274.01,95.57,129551,805202,4540,346,115,4833,9000,8385
14,1408.15,1151.22,59.364,26174,484732,2973,158,79,2203,9000,8385
14,2065.08,1438.62,80.604,79789.8,441480,5193,247,100,3021,9000,8385
14,2324.31,2051.6,123.89,55169.5,1.40049e+06,6071,378,145,11958,9000,8385
14,2101.28,1607.86,162.382,50979.9,2.80512e+06,5631,359,108,9250,9000,8385
14,2730.2,2810.26,151.36,101783,1.27273e+06,9491,444,172,8231,9000,8385
14,2664.95,2205.14,169.76,156666,2.01001e+06,8407,501,181,11485,9000,8385
14,2375.93,1912.87,111.862,82806,919268,6454,392,121,5782,9000,8385
14,1870.08,1570.28,83.709,92905.6,586585,3851,239,103,3786,9000,8385
14,2798.27,2678.35,137.998,87119.3,1.37707e+06,10330,471,164,11824,9000,8385
14,1957.69,1681.88,67.824,39365,332289,5090,227,83,2274,9000,8385
14,2116.52,1459,77.179,129639,844359,5400,291,139,4456,9000,8385
14,2384.03,2011.81,107.813,150194,1.48661e+06,6804,360,126,6166,9000,8385
14,2540.91,1803.64,108.958,64865.4,1.1603e+06,5685,343,123,7784,9000,8385
14,2621.12,2217.32,128.154,101738,1.23852e+06,8205,423,175,8416,9000,8385
14,2065.06,1728.66,86.604,70874.3,647182,4070,263,111,4423,9000,8385
14,2226.38,1362.97,92.079,110242,568114,4824,314,143,5039,9000,8385
14,1826.91,1220.33,76.504,49541.5,638755,4154,248,122,3552,9000,8385
14,2162.86,1505.13,106.795,62102.2,907208,4791,307,117,4786,9000,8385
14,2545.99,1734.75,165.334,170535,1.55979e+06,5808,427,171,12779,9000,8385
14,2658.64,2205.13,146.513,168309,1.65053e+06,7215,469,196,9576,9000,8385
14,1955.02,1152.91,86.291,43849.8,876745,3915,267,107,3580,9000,8385
14,2308.87,2597.54,165.941,150623,2.51683e+06,6697,457,137,10234,9000,8385
14,2515.13,1634.23,91.206,119653,1.54747e+06,6188,310,118,6501,9000,8385
14,2217.9,1408.17,102.587,112215,1.13747e+06,4801,308,131,5859,9000,8385
14,2041.02,1318.71,78.106,29843.3,1.56579e+06,4497,223,75,4324,9000,8385
14,2629.57,2180.8,137.613,92693.9,1.24863e+06,7680,419,141,5975,9000,8385
14,2538.23,2054.73,175.718,159918,1.96193e+06,6127,446,206,10584,9000,8385
14,2252.99,1618.06,150.57,219616,2.75508e+06,5666,433,200,9593,9000,8385
14,2691.16,2339.36,152.403,93715,3.90858e+06,8392,454,157,12626,9000,8385
14,2647.71,2284.55,149.876,115966,1.58652e+06,8422,508,204,10342,9000,8385
14,2841.58,2505.41,162.197,76874.1,1.93048e+06,8603,524,194,12458,9000,8385
14,2895.1,2600.39,204.814,97578.2,2.98466e+06,9790,535,198,16188,9000,8385
14,2189.7,1410.86,136.297,105957,1.29517e+06,4282,364,128,6168,9000,8385
14,2525.96,2264.23,136.906,83248.4,1.57666e+06,8365,398,135,9789,9000,8385
14,2434.83,1676.52,121.4,99712.9,740347,5829,393,141,5952,9000,8385
14,2647.33,2615.55,124.992,100384,882759,8697,436,157,8554,9000,8385
14,2056.05,1585.86,103.983,50120.5,1.0133e+06,6008,279,95,5160,9000,8385
14,2462.06,1791.64,113.342,110772,1.06577e+06,6301,343,146,5905,9000,8385
14,3098.84,2000.1,178.526,149195,1.00652e+06,7665,562,177,6819,9000,8385
14,2290.45,1571.76,81.756,80782.3,689508,5622,299,124,5621,9000,8385
14,2984.5,2555.55,127.775,95010,1.14022e+06,8926,496,162,6455,9000,8385
14,1748.27,1037.39,87.726,65931,883129,3242,229,106,4055,9000,8385
14,2513.66,1972.44,128.483,79837.5,1.52361e+06,6395,412,106,7350,9000,8385
14,2409.01,2203.08,104.038,111142,691263,6702,271,113,2732,9000,8385
14,2489.1,2844.68,174.928,86269,1.62122e+06,8618,464,221,9763,9000,8385
14,2175.58,1616.96,95.463,39471,306481,5299,256,98,3790,9000,8385
14,2347.95,2108.9,133.916,66605.8,934835,6915,374,116,5872,9000,8385
14,1976.72,1117.26,71.276,41493,582069,4033,265,93,3522,9000,8385
14,3328.93,2341.19,187.763,158431,2.48615e+06,8889,564,197,9277,9000,8385
14,2261.83,1133.82,96.671,111473,601511,3761,280,124,4491,9000,8385
14,2568.45,2223.42,129.072,86453.9,936497,7113,402,169,8806,9000,8385
14,2391.97,2151.48,118.829,51116.2,869592,6887,362,113,5335,9000,8385
14,2764.79,2497.66,135.279,96839.9,2.38954e+06,7901,437,146,12314,9000,8385
14,2139.3,1593.6,77.742,18017.7,357002,4999,279,110,3226,9000,8385
14,2156.88,1583.33,90.851,110498,972082,5377,333,145,6424,9000,8385
14,2324.32,1695.64,94.517,82700.4,802569,6228,362,138,6184,9000,8385
14,2528.16,2008.16,123.138,140317,2.13186e+06,6992,384,145,8157,9000,8385
14,2308.05,1975.57,91.815,29765.9,595077,7045,317,135,7937,9000,8385
14,3034.68,2575.22,172.767,129802,745699,8669,463,168,7220,9000,8385
14,2261.85,1555.63,102,100326,834660,5602,333,142,5438,9000,8385
14,2383.19,1816.61,79.431,82991.4,1.05584e+06,6675,296,91,6950,9000,8385
14,2499.16,2242.22,108.005,99866.5,1.51435e+06,7938,353,139,7536,9000,8385
14,2512.94,2032.38,125.733,117680,1.39095e+06,6397,421,149,7159,9000,8385
14,2471.93,2124.07,127.25,99717.8,2.38193e+06,6076,388,153,14628,9000,8385
14,2451.37,1975.4,134.203,177211,2.23954e+06,5804,416,144,11746,9000,8385
14,2335.9,1532.11,102.502,124404,916537,5561,340,151,6233,9000,8385
14,2774.32,2695.45,158.027,98284.6,1.27877e+06,9342,496,211,9898,9000,8385
14,2110.85,1685.13,122.222,111830,861004,5543,273,123,6216,9000,8385
14,2241.5,2077.31,177.391,107893,1.27635e+06,5923,403,131,5264,9000,8385
14,2036.56,1306.91,73.532,47221.8,536935,4603,243,77,3262,9000,8385
14,2364.51,1542.05,111.251,92234.4,777985,5509,384,135,6487,9000,8385
14,2555.47,2357.87,115.984,88179.4,1.58321e+06,7872,398,146,8830,9000,8385
14,2533.87,2098.18,153.197,199972,1.72252e+06,7597,511,170,13804,9000,8385
14,2073.47,1165.86,78.16,41418.4,414679,3514,256,124,3712,9000,8385
14,2163.61,1669.93,88.526,93545.8,539611,6363,286,97,3183,9000,8385
14,2697.58,1599.98,211.794,195501,2.10654e+06,5703,635,168,7923,9000,8385
14,2199.26,1354.65,72.645,92290.1,1.0861e+06,4570,247,118,7290,9000,8385
14,3124.97,2566.03,241.897,207712,2.06405e+06,8255,640,224,14963,9000,8385
14,2926.79,2963.1,162.312,231190,1.73083e+06,8593,526,201,12307,9000,8385
14,2365.36,2304.27,116.495,82482.6,931085,7231,357,108,5701,9000,8385
14,3222.72,2781.51,241.93,188968,4.12834e+06,10455,752,227,20342,9000,8385
14,2444.23,1958.4,134.866,150550,1.39514e+06,6879,404,107,6793,9000,8385
14,3067.22,3277.11,194.204,145701,2.09269e+06,10540,610,173,14447,9000,8385
14,2160.09,1480.85,84.157,34926.4,664407,5095,272,115,4200,9000,8385
14,2302.03,2034.61,129.698,95114.5,1.4411e+06,6598,412,145,8841,9000,8385
14,2061.88,1732.84,115.293,191246,1.27123e+06,5830,320,145,5674,9000,8385
14,2455.47,2236.9,105.659,179626,798602,7999,477,228,7145,9000,8385
14,2175.5,1311.59,83.538,67923.6,923029,4475,243,93,3510,9000,8385
14,2377.26,1624.87,118.169,68639,3.0458e+06,5869,338,131,13825,9000,8385
14,2124.25,1729.02,109.703,11697.6,809623,4835,281,118,7282,9000,8385
14,2432.25,1923.38,151.047,120922,1.96259e+06,6443,458,172,10257,9000,8385
14,2652.55,1999.04,124.441,74913.7,1.37429e+06,7574,439,165,7005,9000,8385
14,2992.14,2389.5,166.65,173461,2.2045e+06,7934,520,142,11083,9000,8385
14,2392.56,2633.71,153.658,84165,1.49476e+06,7656,411,157,8068,9000,8385
14,3007.29,2296.55,132.913,106261,670818,7625,429,140,5059,9000,8385
14,2348.03,2096.05,150.275,35417.6,450969,6993,377,142,4925,9000,8385
14,2247.09,1832.72,94.636,70315,511011,6571,311,106,4548,9000,8385
14,2298.59,1543.93,76.058,53752.2,490120,5637,305,103,2932,9000,8385
14,2234.33,1876.95,102.429,157713,1.02889e+06,6735,348,130,4529,9000,8385
14,3026.75,3006.57,218.958,35384.6,1.60171e+06,10370,576,202,14783,9000,8385
14,2215.43,1976.92,165.262,115262,1.20772e+06,6598,646,176,7466,9000,8385
14,2416.76,1860.02,132.085,168408,1.80305e+06,6712,435,193,9306,9000,8385
14,2757.71,2140.75,184.898,47425.6,1.07276e+06,7322,498,139,8776,9000,8385
14,3502.2,2360.89,160.106,45212.9,773550,9009,466,161,6768,9000,8385
14,2057.9,1661.91,88.64,118597,663379,5366,292,142,3937,9000,8385
14,1416.82,733.915,51.499,21406.3,349844,2041,152,84,1141,9000,8385
14,2233.48,1908.71,107.254,153143,1.08134e+06,6610,345,121,7504,9000,8385
14,2496.77,1760.08,111.175,27762.3,1.27691e+06,6630,416,123,9373,9000,8385
14,1830.97,900.409,59.987,18606.2,310076,2888,166,69,1926,9000,8385
14,2738.27,2552.9,125.753,93785.9,1.11348e+06,8778,422,140,8860,9000,8385
14,2620.74,2262.4,139.678,172234,1.48046e+06,7965,445,162,10882,9000,8385
14,2123.43,1413.98,123.655,17146.5,713881,4259,336,111,7277,9000,8385
14,2480.11,2451.36,123.124,163400,1.24624e+06,8104,399,147,8145,9000,8385
14,2079.44,1925.32,117.302,221175,927493,5808,319,125,4780,9000,8385
14,1577.14,1063.57,46.021,60771.2,379251,3665,141,103,1668,9000,8385
14,2498.18,2285.51,149.025,129788,1.75408e+06,6618,410,142,9318,9000,8385
14,2155.67,1805.13,96.742,106765,781289,6888,323,119,4302,9000,8385
14,2493.63,1864.57,127.294,134068,1.28552e+06,6926,411,142,6658,9000,8385
14,2452.99,2537.26,164.687,211962,1.62735e+06,7842,422,138,6144,9000,8385
14,1838.52,1344.94,127.558,94771.6,973524,3804,302,122,5808,9000,8385
14,2276.15,1593.17,108.559,68798.7,1.41632e+06,5276,341,120,6872,9000,8385
14,2515.36,1925.49,177.951,65183.1,1.72537e+06,6880,440,136,8977,9000,8385
14,2103.87,1554.27,87.121,40944.7,853975,4897,274,104,5685,9000,8385
14,1624.02,1067.38,67.993,54901.6,741448,3449,206,95,3258,9000,8385
14,2376.54,1492.02,109.873,45852.2,1.15546e+06,4595,335,119,4494,9000,8385
14,2340.17,1665.21,93.464,89219.8,731838,5426,304,136,4815,9000,8385
14,2048.6,1438.83,96.03,73979.8,829567,4512,328,116,7115,9000,8385
14,2153.99,2226.02,92.07,40502.2,605334,6273,334,128,4622,9000,8385
14,2427.93,2189.6,110.557,113218,1.16058e+06,6839,389,163,6276,9000,8385
14,2484.97,2072.31,108.966,67411.8,382454,6924,361,154,3638,9000,8385
14,2564.62,1878.45,117.328,57850.8,808077,6943,388,133,7934,9000,8385
14,2000.2,1382.46,83.962,41710.4,1.14501e+06,4369,258,124,5635,9000,8385
14,1921.67,977.092,42.244,79797.1,384683,3127,155,86,1062,9000,8385
14,2027.5,1013.56,77.236,44543.5,469816,3329,263,106,2981,9000,8385
14,2844.01,2788.79,148.988,22553.9,631505,8661,480,140,5921,9000,8385
14,2248.24,1546.69,69.582,87573.7,645968,5618,236,92,2945,9000,8385
14,2509.21,1897.82,131.437,87321,1.55407e+06,6454,407,133,13349,9000,8385
14,2517.12,2159.43,148.877,300895,1.87628e+06,7038,481,220,12237,9000,8385
14,2509.49,2270.29,178.129,108979,1.47219e+06,8557,547,175,8021,9000,8385
14,2507.03,2175.04,92.182,24019.8,622910,6524,304,104,5161,9000,8385
14,2066.88,1648.07,71.369,26285.6,825460,4801,253,91,3154,9000,8385
14,2189.09,1887.74,113.111,60630.9,1.96152e+06,5821,372,115,5861,9000,8385
14,2429.72,2742.89,192.035,47928.2,1.61986e+06,8314,461,149,13297,9000,8385
14,2684.55,2246.97,201.196,176156,1.87555e+06,8378,547,171,10504,9000,8385
14,1810.06,1075.11,64.589,30674.3,522056,3615,206,92,4137,9000,8385
14,2033.93,1821.18,74.056,97669.6,750254,5604,260,104,4460,9000,8385
14,3834.89,2745.12,192.128,89810.1,1.69314e+06,9493,444,161,8437,9000,8385
14,2976.54,2713.61,165.003,93209.5,1.19645e+06,10258,546,185,10236,9000,8385
14,2201.51,1460.81,76.461,102379,555067,5171,268,114,2695,9000,8385
14,2840.18,2813.17,199.031,175875,2.17019e+06,8550,592,171,7963,9000,8385
14,1976.43,1419.17,78.303,138843,527148,4610,252,106,4355,9000,8385
14,1510.22,962.702,61.624,35220.9,743078,2760,155,73,2160,9000,8385
14,2790.05,2114.44,162.298,227146,2.4816e+06,7640,503,239,12777,9000,8385
14,2449.46,1256.71,118.362,98013.9,1.2524e+06,4560,369,120,6859,9000,8385
14,2025.77,1378.1,86.887,100897,608565,4319,274,104,2829,9000,8385
14,1951.19,1296.51,65.826,22488.5,482467,4095,230,91,2719,9000,8385
14,2669.39,2098.55,121.924,90298.3,1.02415e+06,8389,408,143,6649,9000,8385
14,1768.52,1250.83,78.24,46604.8,633101,3513,223,116,3694,9000,8385
14,1899.61,1542.06,71.804,48444.2,541615,4228,235,99,2652,9000,8385
14,2458.63,1756.49,93.204,33934.5,812879,5282,285,129,4628,9000,8385
14,1710.69,976.632,38.02,33079.8,428970,3594,143,68,1585,9000,8385
14,2274.95,1555.64,109.079,95651.1,1.54749e+06,5419,321,137,5932,9000,8385
14,2268.09,1446.31,87.527,101349,651838,5156,316,123,5065,9000,8385
14,2634.19,2185.99,135.638,135216,2.04078e+06,7772,477,165,9698,9000,8385
14,2149.98,1892.44,157.989,126247,1.83505e+06,6254,363,157,9862,9000,8385
14,2750.45,2611.37,222.451,84446.5,2.62364e+06,9028,523,157,11771,9000,8385
14,2697.95,1976.07,219.27,109607,2.19159e+06,6697,544,152,9853,9000,8385
14,2504.55,2371.1,153.909,97652.5,1.70593e+06,8468,487,138,10794,9000,8385
14,2745.03,2123.13,155.295,84292.4,1.22586e+06,7085,491,184,9120,9000,8385
14,2079.58,1709.99,114.997,108494,1.13741e+06,6362,301,111,5942,9000,8385
14,2393.85,1975.47,102.442,91265.7,926144,7029,361,156,8011,9000,8385
14,2228.22,1539.25,88.106,47042.4,634354,4496,248,89,2865,9000,8385
14,2237.39,1760.22,88.015,163101,949962,6105,323,128,6425,9000,8385
14,2038.93,1671.33,89.064,39770.1,444844,4845,270,138,4004,9000,8385
14,2095.42,1156.51,83.071,116260,456939,3926,229,97,3324,9000,8385
14,2881.63,2401.33,183.967,105082,1.75684e+06,8322,468,159,9447,9000,8385
14,2090.69,1227.27,93.542,73673.1,663940,3497,259,119,4665,9000,8385
14,2756.36,2511.81,196.64,120520,3.70796e+06,8280,591,198,16393,9000,8385
14,2076.53,1688.81,102.736,78985.6,1.3752e+06,5526,319,125,4987,9000,8385
14,2866.57,3064.79,199.224,326862,2.12084e+06,9555,508,166,11332,9000,8385
14,2474.89,2042.01,174.945,83795.3,765991,6727,423,156,8520,9000,8385
14,1929.75,971.222,77.949,92112.8,444990,3470,298,114,2732,9000,8385
14,1908.4,1210.25,72.18,58669.2,1.12041e+06,4068,214,89,3829,9000,8385
14,1906.3,1645.65,53.395,29335.1,580253,4348,172,95,3217,9000,8385
14,2206.24,1553.38,99.839,72641.6,2.02055e+06,5643,303,103,6646,9000,8385
14,1789.42,1608.98,78.324,63698.4,927975,5215,233,120,4087,9000,8385
14,1836.18,1112.56,67.3,17304,927422,3347,183,46,2073,9000,8385
14,2223.62,1743.32,117.343,89853.8,662455,6227,326,144,5702,9000,8385
14,2393.09,2119.88,166.42,189746,2.98067e+06,6666,510,171,15163,9000,8385
14,2488.45,2252.25,210.927,254287,2.58821e+06,6692,495,163,12519,9000,8385
14,2646.54,2714.61,145.241,101138,1.18126e+06,8307,442,157,6570,9000,8385
14,3723.85,3134.13,178.731,173678,2.4438e+06,10373,556,194,12291,9000,8385
14,1996.06,1337.34,94.643,64340.1,790172,4427,280,114,4074,9000,8385
14,2161.75,1302.85,90.93,65472.6,517386,4618,295,123,3752,9000,8385
14,2647.08,1911.56,139.305,92571.4,1.53616e+06,6966,426,154,8933,9000,8385
14,1709.26,1177.99,60.27,53451.3,496239,3311,201,98,2599,9000,8385
14,2251.12,1591.5,91.186,66345.1,516906,4964,265,118,5745,9000,8385
14,2630.89,1987.53,207.161,120231,1.89844e+06,6911,510,190,9481,9000,8385
14,1983.98,1303.33,103.739,42235.5,837200,4018,280,110,4786,9000,8385
14,2060.04,1501.32,79.908,100865,622295,5229,265,124,4990,9000,8385
14,1917.12,1426.02,72.785,66697.5,630464,4352,220,109,3548,9000,8385
14,2252.29,1688.5,104.458,66414.2,2.30437e+06,5552,339,129,10312,9000,8385
14,2408.32,2434.63,154.052,183929,878139,7377,413,164,5061,9000,8385
14,2292.12,1960.36,117.335,160915,1.30819e+06,6335,392,148,6795,9000,8385
14,1978.25,1332.15,79.584,65826.9,1.13028e+06,3722,240,112,3787,9000,8385
14,2156.81,1493.92,84.956,95938.6,694400,4777,301,113,5436,9000,8385
14,1752.26,1300.88,51.961,23815.9,372835,3539,146,82,2076,9000,8385
14,1975.24,1545.94,83.579,20560.2,684058,5389,275,104,5067,9000,8385
14,2733.12,2056.36,113.099,77060.1,1.45621e+06,7945,380,120,7411,9000,8385
14,2605.08,2647.51,179.416,75314.4,1.47411e+06,8149,486,145,8274,9000,8385
14,2087.3,1530.72,80.141,61994.4,564300,4888,270,114,3216,9000,8385
14,2505.11,1988.18,122.755,57974.9,892412,7448,364,140,6290,9000,8385
14,2234.6,1497.15,150.309,101993,1.13813e+06,5351,310,124,6683,9000,8385
