K,order,dist,cost_ki,cost_edbt,vnum,density
9,1,1177.64,165.376,3.06102e+06,4,1.07542
9,2,1397.47,165.376,3.06102e+06,3,1.07542
9,3,1596.78,165.376,3.06102e+06,3,1.07542
9,4,1726.43,165.376,3.06102e+06,6,1.07542
9,5,2020.9,165.376,3.06102e+06,5,1.07542
9,6,2070.68,165.376,3.06102e+06,3,1.07542
9,7,2184.55,165.376,3.06102e+06,3,1.07542
9,8,2432.53,165.376,3.06102e+06,8,1.07542
9,9,2482.41,165.376,3.06102e+06,4,1.07542
9,1,177.992,32.176,501599,2,1.07542
9,2,631.557,32.176,501599,2,1.07542
9,3,663.158,32.176,501599,2,1.07542
9,4,689.262,32.176,501599,2,1.07542
9,5,1099.94,32.176,501599,3,1.07542
9,6,1213.88,32.176,501599,3,1.07542
9,7,1255.01,32.176,501599,2,1.07542
9,8,1466.82,32.176,501599,3,1.07542
9,9,1531.16,32.176,501599,2,1.07542
9,1,443.677,72.427,488953,2,1.07542
9,2,520.919,72.427,488953,2,1.07542
9,3,1029.85,72.427,488953,2,1.07542
9,4,1047.47,72.427,488953,3,1.07542
9,5,1241.63,72.427,488953,3,1.07542
9,6,1273.28,72.427,488953,3,1.07542
9,7,1453.7,72.427,488953,3,1.07542
9,8,1911.2,72.427,488953,5,1.07542
9,9,2105.59,72.427,488953,5,1.07542
9,1,348.421,115.846,968909,2,1.07542
9,2,893.742,115.846,968909,4,1.07542
9,3,1603.89,115.846,968909,2,1.07542
9,4,1775.41,115.846,968909,5,1.07542
9,5,1851.67,115.846,968909,5,1.07542
9,6,1853.3,115.846,968909,3,1.07542
9,7,1905.88,115.846,968909,4,1.07542
9,8,2193.36,115.846,968909,3,1.07542
9,9,2206.62,115.846,968909,4,1.07542
9,1,949.544,68.433,719968,3,1.07542
9,2,1403.12,68.433,719968,3,1.07542
9,3,1531.19,68.433,719968,3,1.07542
9,4,1572.58,68.433,719968,5,1.07542
9,5,1587.97,68.433,719968,3,1.07542
9,6,1763.45,68.433,719968,4,1.07542
9,7,1855.59,68.433,719968,5,1.07542
9,8,2087.87,68.433,719968,3,1.07542
9,9,2164.63,68.433,719968,7,1.07542
9,1,257.752,27.534,156319,2,1.07542
9,2,349.464,27.534,156319,3,1.07542
9,3,910.352,27.534,156319,4,1.07542
9,4,1074.56,27.534,156319,4,1.07542
9,5,1296.52,27.534,156319,4,1.07542
9,6,1298.13,27.534,156319,4,1.07542
9,7,1434.02,27.534,156319,3,1.07542
9,8,1483.49,27.534,156319,4,1.07542
9,9,1505.86,27.534,156319,5,1.07542
9,1,790.352,56.175,301807,2,1.07542
9,2,898.775,56.175,301807,2,1.07542
9,3,953.963,56.175,301807,2,1.07542
9,4,998.625,56.175,301807,2,1.07542
9,5,1078.71,56.175,301807,3,1.07542
9,6,1151.18,56.175,301807,2,1.07542
9,7,1558.43,56.175,301807,7,1.07542
9,8,1849.08,56.175,301807,5,1.07542
9,9,1901.65,56.175,301807,6,1.07542
9,1,850.31,71.031,668518,3,1.07542
9,2,986.145,71.031,668518,3,1.07542
9,3,1162.93,71.031,668518,2,1.07542
9,4,1600.31,71.031,668518,4,1.07542
9,5,1676.29,71.031,668518,3,1.07542
9,6,1679.89,71.031,668518,4,1.07542
9,7,1683.73,71.031,668518,6,1.07542
9,8,1853.9,71.031,668518,4,1.07542
9,9,1930.48,71.031,668518,3,1.07542
9,1,1408.06,75.613,691479,4,1.07542
9,2,1504.54,75.613,691479,5,1.07542
9,3,1557.57,75.613,691479,2,1.07542
9,4,1571.9,75.613,691479,4,1.07542
9,5,1784.15,75.613,691479,3,1.07542
9,6,2046.99,75.613,691479,3,1.07542
9,7,2148.45,75.613,691479,3,1.07542
9,8,2215.45,75.613,691479,4,1.07542
9,9,2292.06,75.613,691479,3,1.07542
9,1,495.791,63.13,990136,3,1.07542
9,2,923.888,63.13,990136,2,1.07542
9,3,1022.74,63.13,990136,2,1.07542
9,4,1213.35,63.13,990136,6,1.07542
9,5,1368.34,63.13,990136,6,1.07542
9,6,1527.32,63.13,990136,7,1.07542
9,7,1627.11,63.13,990136,4,1.07542
9,8,1637.95,63.13,990136,3,1.07542
9,9,1711.93,63.13,990136,4,1.07542
9,1,100.688,50.522,239619,2,1.07542
9,2,422.604,50.522,239619,2,1.07542
9,3,1071.32,50.522,239619,4,1.07542
9,4,1205.34,50.522,239619,3,1.07542
9,5,1258.91,50.522,239619,5,1.07542
9,6,1572.5,50.522,239619,5,1.07542
9,7,1596.95,50.522,239619,3,1.07542
9,8,1805.65,50.522,239619,5,1.07542
9,9,1806.72,50.522,239619,4,1.07542
9,1,608.817,52.877,431635,2,1.07542
9,2,929.297,52.877,431635,2,1.07542
9,3,1179.66,52.877,431635,3,1.07542
9,4,1226.15,52.877,431635,3,1.07542
9,5,1287.81,52.877,431635,5,1.07542
9,6,1357.8,52.877,431635,4,1.07542
9,7,1390.32,52.877,431635,3,1.07542
9,8,1477.22,52.877,431635,3,1.07542
9,9,1521,52.877,431635,3,1.07542
9,1,331.553,82.335,472088,5,1.07542
9,2,1083.48,82.335,472088,5,1.07542
9,3,1096.94,82.335,472088,4,1.07542
9,4,1174.36,82.335,472088,3,1.07542
9,5,1554.84,82.335,472088,2,1.07542
9,6,1714.66,82.335,472088,7,1.07542
9,7,1729.28,82.335,472088,6,1.07542
9,8,1778.67,82.335,472088,6,1.07542
9,9,1862.81,82.335,472088,5,1.07542
9,1,135.68,76.112,335976,2,1.07542
9,2,986.199,76.112,335976,3,1.07542
9,3,1060,76.112,335976,2,1.07542
9,4,1177.29,76.112,335976,4,1.07542
9,5,1260.01,76.112,335976,3,1.07542
9,6,1371.02,76.112,335976,5,1.07542
9,7,1502.53,76.112,335976,5,1.07542
9,8,1592.35,76.112,335976,3,1.07542
9,9,1701.4,76.112,335976,4,1.07542
9,1,935.557,192.263,1.58697e+06,3,1.07542
9,2,1904.43,192.263,1.58697e+06,5,1.07542
9,3,2012.16,192.263,1.58697e+06,4,1.07542
9,4,2317.59,192.263,1.58697e+06,4,1.07542
9,5,2744.95,192.263,1.58697e+06,3,1.07542
9,6,2795.39,192.263,1.58697e+06,4,1.07542
9,7,2863.02,192.263,1.58697e+06,5,1.07542
9,8,2866.6,192.263,1.58697e+06,10,1.07542
9,9,2905.37,192.263,1.58697e+06,3,1.07542
9,1,489.2,68.507,334357,2,1.07542
9,2,672.952,68.507,334357,2,1.07542
9,3,679.003,68.507,334357,2,1.07542
9,4,977.062,68.507,334357,2,1.07542
9,5,1221.33,68.507,334357,4,1.07542
9,6,1225.75,68.507,334357,4,1.07542
9,7,1600.52,68.507,334357,5,1.07542
9,8,1759.19,68.507,334357,4,1.07542
9,9,1877.9,68.507,334357,3,1.07542
9,1,896.51,104.022,616547,3,1.07542
9,2,968.067,104.022,616547,3,1.07542
9,3,1545.17,104.022,616547,2,1.07542
9,4,1651.58,104.022,616547,3,1.07542
9,5,1714.28,104.022,616547,5,1.07542
9,6,1716.76,104.022,616547,3,1.07542
9,7,1816.1,104.022,616547,4,1.07542
9,8,1868.24,104.022,616547,3,1.07542
9,9,2526.2,104.022,616547,2,1.07542
9,1,1461.36,102.177,857074,3,1.07542
9,2,1532.82,102.177,857074,2,1.07542
9,3,1592.34,102.177,857074,3,1.07542
9,4,1777.96,102.177,857074,4,1.07542
9,5,2266.45,102.177,857074,3,1.07542
9,6,2415.52,102.177,857074,5,1.07542
9,7,2422.59,102.177,857074,4,1.07542
9,8,2514.57,102.177,857074,4,1.07542
9,9,2604.19,102.177,857074,4,1.07542
9,1,233.669,114.926,737573,2,1.07542
9,2,947.005,114.926,737573,2,1.07542
9,3,1403.64,114.926,737573,3,1.07542
9,4,1588.44,114.926,737573,4,1.07542
9,5,1602.23,114.926,737573,3,1.07542
9,6,1737.49,114.926,737573,2,1.07542
9,7,2032.19,114.926,737573,2,1.07542
9,8,2196.33,114.926,737573,3,1.07542
9,9,2432.26,114.926,737573,2,1.07542
9,1,1018.28,116.588,580263,3,1.07542
9,2,1312.95,116.588,580263,4,1.07542
9,3,2030.73,116.588,580263,4,1.07542
9,4,2078.77,116.588,580263,4,1.07542
9,5,2197.23,116.588,580263,4,1.07542
9,6,2291.85,116.588,580263,6,1.07542
9,7,2415.58,116.588,580263,4,1.07542
