K,order,dist,cost_ki,cost_edbt,vnum,density
7,1,1475.81,92.69,915567,3,1.07686
7,2,1560.63,92.69,915567,3,1.07686
7,3,1905.44,92.69,915567,3,1.07686
7,4,1998.01,92.69,915567,6,1.07686
7,5,2034.93,92.69,915567,3,1.07686
7,6,2310.49,92.69,915567,3,1.07686
7,7,2500.2,92.69,915567,4,1.07686
7,1,1096.36,45.71,187731,3,1.07686
7,2,1241.61,45.71,187731,2,1.07686
7,3,1261.77,45.71,187731,4,1.07686
7,4,1664.56,45.71,187731,4,1.07686
7,5,1839.41,45.71,187731,5,1.07686
7,6,1985.82,45.71,187731,4,1.07686
7,7,2091.99,45.71,187731,4,1.07686
7,1,174.347,85.308,862850,2,1.07686
7,2,1726.78,85.308,862850,2,1.07686
7,3,1756.97,85.308,862850,3,1.07686
7,4,1879.23,85.308,862850,4,1.07686
7,5,2398.22,85.308,862850,2,1.07686
7,6,2536.85,85.308,862850,3,1.07686
7,7,2708.42,85.308,862850,3,1.07686
7,1,633.642,145.971,1.37714e+06,4,1.07686
7,2,872.482,145.971,1.37714e+06,2,1.07686
7,3,1104.04,145.971,1.37714e+06,4,1.07686
7,4,1752.09,145.971,1.37714e+06,4,1.07686
7,5,1967.71,145.971,1.37714e+06,6,1.07686
7,6,2779.63,145.971,1.37714e+06,4,1.07686
7,7,3299.45,145.971,1.37714e+06,6,1.07686
7,1,296.884,17.75,44991.5,3,1.07686
7,2,806.992,17.75,44991.5,2,1.07686
7,3,878.388,17.75,44991.5,2,1.07686
7,4,1083.58,17.75,44991.5,2,1.07686
7,5,1150.41,17.75,44991.5,2,1.07686
7,6,1335.93,17.75,44991.5,3,1.07686
7,7,1377.12,17.75,44991.5,2,1.07686
7,1,144.807,49.47,472854,2,1.07686
7,2,367.208,49.47,472854,2,1.07686
7,3,443.968,49.47,472854,2,1.07686
7,4,1540.79,49.47,472854,2,1.07686
7,5,1823.85,49.47,472854,2,1.07686
7,6,1868.83,49.47,472854,4,1.07686
7,7,2156.22,49.47,472854,4,1.07686
7,1,1151.61,61.673,307914,2,1.07686
7,2,1762.56,61.673,307914,3,1.07686
7,3,1866.96,61.673,307914,4,1.07686
7,4,2233.49,61.673,307914,5,1.07686
7,5,2412.56,61.673,307914,5,1.07686
7,6,2471.59,61.673,307914,6,1.07686
7,7,2544.68,61.673,307914,4,1.07686
7,1,1420.31,155.339,582979,3,1.07686
7,2,1561.02,155.339,582979,4,1.07686
7,3,1808.98,155.339,582979,3,1.07686
7,4,2108.35,155.339,582979,4,1.07686
7,5,2484.7,155.339,582979,5,1.07686
7,6,2535.38,155.339,582979,3,1.07686
7,7,2965.24,155.339,582979,6,1.07686
7,1,172.708,56.962,439847,2,1.07686
7,2,179.36,56.962,439847,2,1.07686
7,3,632.8,56.962,439847,2,1.07686
7,4,1075.21,56.962,439847,2,1.07686
7,5,1928.91,56.962,439847,2,1.07686
7,6,2389.6,56.962,439847,4,1.07686
7,7,2449.27,56.962,439847,3,1.07686
7,1,1347.96,43.299,172014,2,1.07686
7,2,1509.34,43.299,172014,2,1.07686
7,3,1769.59,43.299,172014,2,1.07686
