k,dist,cost_ki0,cost_ki,cost_hi,cost_edbt,gen_ki0,gen_ki,gen_hi,gen_edbt,pts,polys
11,2201.1,2105.99,138.249,87963.9,1.46983e+06,6069,384,153,11147,9000,8385
11,2525.32,2172.88,117.938,45343.7,1.15791e+06,7164,360,117,8637,9000,8385
11,2107.42,1754.79,69.579,34185.9,404892,5733,240,76,2029,9000,8385
11,1790.99,1051.48,106.285,76251,721344,2984,252,111,4958,9000,8385
11,2111.2,1357.82,77.314,74516.5,503825,4352,228,93,2307,9000,8385
11,2230.84,1178.81,68.719,43076.5,729328,4103,220,85,3796,9000,8385
11,2176,1509.86,67.319,49732.6,1.37899e+06,5635,231,92,4515,9000,8385
11,2106.41,1624.81,98.284,84544,883250,5018,323,117,4949,9000,8385
11,2410.74,2132.35,118.56,81046.9,579384,6790,347,132,3374,9000,8385
11,1715.5,1089.89,60.051,30305.3,361162,3472,149,57,1665,9000,8385
11,1919.93,1301.46,69.717,49361.5,541019,3942,209,76,2845,9000,8385
11,2599.45,2210.71,167.956,95957.3,1.6037e+06,7892,505,179,8468,9000,8385
11,1860.49,1407.65,87.227,34071.5,341137,4184,224,98,3983,9000,8385
11,1966.11,1246.68,73.12,51930.2,588011,4431,231,87,2647,9000,8385
11,1751.16,1206.42,77.097,86188.2,535313,4181,228,94,2613,9000,8385
11,2130.8,1592.66,79.114,86597.5,477769,5182,261,101,4143,9000,8385
11,2051.64,1374.12,77.093,79710.9,326674,4653,263,92,2737,9000,8385
11,2447.62,1952.75,118.927,131701,1.14178e+06,6219,435,228,7042,9000,8385
11,1850.47,1177.63,91.116,32071.8,784679,3350,220,76,3379,9000,8385
11,1528.54,1054.98,53.908,20462.8,427163,2968,152,59,1536,9000,8385
11,2808.82,2320.63,133.904,123022,652655,7762,406,194,6393,9000,8385
11,2240.48,1435.42,75.025,87647.9,592788,4938,255,123,3384,9000,8385
11,2266.92,1881.08,92.091,78293.5,588336,6326,301,118,3442,9000,8385
11,1707.97,1169.81,51.402,44276.3,231888,3229,155,60,1323,9000,8385
11,1872.5,1653.07,68.995,44655,403573,4881,190,95,2484,9000,8385
11,2599.77,2381,171.456,123092,1.20171e+06,7597,440,126,10556,9000,8385
11,2063.56,1347.58,83.087,66839.2,518790,4851,225,88,3117,9000,8385
11,1617.18,1012.45,39.847,17111.7,100850,3251,134,68,1138,9000,8385
11,1938.53,1005.25,61.63,21311.5,345121,3334,189,62,1993,9000,8385
11,2379.85,1675.19,96.357,35516.3,863971,5672,299,102,6086,9000,8385
11,1769.91,1074.19,71.729,32021.7,891369,3622,198,81,3370,9000,8385
11,1828.68,1043.46,58.399,25510.1,459520,3415,170,81,3184,9000,8385
11,2459.53,2019.55,108.994,98314.6,1.23369e+06,7351,366,162,8448,9000,8385
11,2275.47,2109.74,118.365,51675.6,1.21961e+06,7635,361,90,5370,9000,8385
11,1771.2,1174.63,49.971,62440.7,463638,4231,184,80,2106,9000,8385
11,1796.25,1156.26,83.838,39280.8,511646,3583,229,92,3144,9000,8385
11,2380.29,1965.88,146.566,174703,1.53042e+06,6373,446,136,11951,9000,8385
11,2304.54,2036.17,124.1,93629.7,1.03901e+06,4850,325,108,6508,9000,8385
11,2290.51,1874.93,110.963,25070,505809,5911,307,92,4831,9000,8385
11,1941.13,1515.8,105.676,89350.8,717807,4854,286,105,4299,9000,8385
11,2156.4,1508.71,92.139,131689,694108,5476,302,116,4355,9000,8385
11,1936.11,1419.01,84.427,51499,605674,4834,259,98,3816,9000,8385
11,2581.17,2193.35,146.341,148371,1.92819e+06,6436,391,160,7968,9000,8385
11,2044.35,1569.83,84.088,28070.5,482326,4760,232,101,3438,9000,8385
11,2320.06,1943.26,90.596,77823.2,948470,5782,300,111,3923,9000,8385
11,1962.36,1358.12,91.366,52612.3,823608,4458,254,101,5016,9000,8385
11,2196.11,1704.01,86.799,55868.2,877626,5700,295,120,5527,9000,8385
11,2264.28,2079.29,73.713,72581.6,343448,6426,263,103,2431,9000,8385
11,1852.94,1044.18,67.539,52911.8,426666,3478,173,89,2670,9000,8385
11,1709.26,1179.79,79.863,35607.2,525884,3238,190,83,2230,9000,8385
11,1602.88,1330.55,87.405,47794.5,882713,3830,168,80,7444,9000,8385
11,1839.46,912.111,46.134,28165.4,605048,2966,155,78,3832,9000,8385
11,2270.01,1441.37,89.137,62362.2,660107,5439,292,111,4055,9000,8385
11,1657.36,1256.63,47.423,23653.4,187997,3600,160,59,1314,9000,8385
11,2308.21,1719.71,91.794,99639.7,964620,5551,278,132,5829,9000,8385
11,2147.51,1475.89,123.28,86622.1,951634,4568,333,112,5700,9000,8385
11,2279.38,1643.34,96.033,69187.3,1.16339e+06,5670,316,115,5553,9000,8385
11,2222.87,1702.31,93.721,69574.1,702915,5170,281,116,4985,9000,8385
11,1865.05,1112.82,52.724,44081.2,232535,3569,182,79,1995,9000,8385
11,1655.01,1246.68,48.846,21487.5,262946,3651,159,83,2283,9000,8385
11,2415.14,2075.94,121.914,100325,831536,7113,363,122,5173,9000,8385
11,2402.62,1948.33,108.555,86077.6,879860,6907,330,130,6892,9000,8385
11,2701.18,2734.31,187.613,73025.3,1.49361e+06,8492,531,199,10734,9000,8385
11,1736.5,883.072,40.738,20871.6,421597,2850,148,53,1222,9000,8385
11,2115.86,1748.56,82.327,67436.8,989370,4693,270,92,4707,9000,8385
11,2258.47,1984.83,82.965,41149.9,431352,6637,252,116,3975,9000,8385
11,1897,1747.11,65.884,28219.1,508818,5276,236,96,3546,9000,8385
11,2330.92,1853.5,129.743,76166.2,660240,6349,359,119,4630,9000,8385
11,2045.57,1458.49,100.34,84787.7,3.36599e+06,4611,261,135,6260,9000,8385
11,2136.06,1597.77,89.098,25249.6,431938,5122,250,90,2977,9000,8385
11,2489.05,1934.2,146.824,51062,1.72212e+06,6638,429,157,13390,9000,8385
11,2335.56,2371.14,174.425,64612.9,1.95315e+06,6621,392,124,6975,9000,8385
11,1680.96,1131.57,75.829,88159.6,483233,3684,245,91,2620,9000,8385
11,2464.92,2002.78,124.325,99658.9,1.22656e+06,7150,378,130,5472,9000,8385
11,2330.36,1480.86,105.389,42074.9,399062,5122,265,77,2301,9000,8385
11,1586.2,1067.61,57.904,36904.9,367110,3514,158,74,1969,9000,8385
11,2170.45,1665.45,92.44,110941,1.99298e+06,5324,278,114,6289,9000,8385
11,2421.17,1523.15,132.899,129321,1.00722e+06,5050,342,130,5772,9000,8385
11,2241.41,1937.8,122.771,113051,1.03044e+06,6668,355,133,5751,9000,8385
11,2089.91,1372.1,78.462,91335.6,642392,4873,270,115,4198,9000,8385
11,1558.52,1024.66,67.085,38028.8,364360,2997,161,88,2115,9000,8385
11,2624.29,1814.01,137.383,38587.7,1.3433e+06,5147,363,74,6723,9000,8385
11,1917.38,1691.63,69.658,58131.4,541099,4033,224,70,3419,9000,8385
11,1803.39,1385.82,54.344,33020.1,299304,3948,162,93,3152,9000,8385
11,2388.23,1971.63,143.374,89259.2,2.531e+06,6547,451,110,7672,9000,8385
11,1294.91,762.419,34.519,32737.2,512299,1987,103,53,1625,9000,8385
11,2243.76,1508.96,130.745,81751,704604,5240,348,97,5656,9000,8385
11,2734.14,2575.22,149.656,74081.6,1.95926e+06,8848,467,152,13825,9000,8385
11,2198.03,1516.47,80.377,76990.9,696032,4980,284,102,3145,9000,8385
11,1669.86,1219.35,53.375,45863.4,392945,3612,161,80,1907,9000,8385
11,2591.7,2249.54,149.675,78669.1,845801,7457,432,160,8722,9000,8385
11,2253.27,1467.59,112.95,86492.1,905811,5457,328,116,7000,9000,8385
11,1651.38,1052.66,53.131,33404.1,375235,3155,160,74,2717,9000,8385
11,1624.01,965.874,54.058,42377.5,293379,3368,178,78,2100,9000,8385
11,1894.2,1289.66,59.007,66200.8,252174,4006,218,90,2300,9000,8385
11,1651.44,983.582,52.122,68775.4,491157,3289,162,78,1625,9000,8385
11,2089.35,1698.74,156.177,108965,1.47503e+06,5191,378,148,10214,9000,8385
11,1840,1166.12,91.723,77711.5,1.64838e+06,3907,256,107,5200,9000,8385
11,1787.65,1053.24,84.973,83463.3,762912,3417,251,89,4206,9000,8385
11,1786.06,1299.35,97.211,69710.3,758654,4433,292,89,3546,9000,8385
11,2025.48,1479.31,90.432,62861.2,1.20475e+06,4822,273,139,5857,9000,8385
11,1835.58,1308.11,65.815,22576.7,327242,3920,196,89,2180,9000,8385
11,2423.47,2116.37,133.23,109730,1.05335e+06,6638,397,106,6167,9000,8385
11,2331.99,1822.76,96.272,80749.4,1.20117e+06,5777,319,106,6035,9000,8385
11,1766.32,728.775,75.773,45032.3,365400,1961,194,81,2416,9000,8385
11,1849.41,1519.9,65.95,36939.2,448943,3834,195,94,2303,9000,8385
11,2503.65,2299.9,137.322,135269,801858,7272,387,121,5289,9000,8385
11,2159.8,1651.49,127.594,84182.3,761548,5291,368,123,5983,9000,8385
11,2177.5,1590.8,133.626,52037.3,848285,5781,316,110,4843,9000,8385
11,2139.6,893.727,109.608,57620.9,435683,2889,277,114,3067,9000,8385
11,2331.16,1670.88,90.606,78257.9,1.31351e+06,5702,305,137,6993,9000,8385
11,1754.07,1202.16,84.462,51855.5,728860,3761,235,91,3033,9000,8385
11,1796.81,708.832,65.815,74693,604955,2390,202,89,2551,9000,8385
11,1693.31,1234.33,51.12,30584,174794,3683,155,73,1367,9000,8385
11,2645.67,2329.61,121.159,21105.9,1.01443e+06,7854,401,118,8021,9000,8385
11,1546.95,1111.23,95.223,85668.4,311321,3940,418,132,2606,9000,8385
11,1656.91,1165.27,92.578,29044.8,654786,3321,238,122,2771,9000,8385
11,1311.51,967.383,46.556,11010.2,193096,3029,152,75,1482,9000,8385
11,2210.9,1782.29,78.79,59183,407182,5647,290,103,3604,9000,8385
11,2011.16,1926.09,95.56,36785.3,751531,5616,277,91,5818,9000,8385
11,2264.87,1655.34,90.601,65970,742067,5844,291,116,5751,9000,8385
11,2530.55,2315.29,128.572,68441.7,1.46681e+06,7864,408,127,9351,9000,8385
11,2638.47,2346.95,175.64,81765.5,1.72106e+06,8331,500,159,12574,9000,8385
11,1918.61,1065.36,60.341,64136.6,424130,3618,202,83,2824,9000,8385
11,1885.89,890.198,51.239,48431.5,348197,2852,185,80,1165,9000,8385
11,2208.76,1686.78,81.315,91140.9,560659,5030,250,100,2831,9000,8385
11,1714.99,1439.96,69.867,50102.8,508453,3797,202,87,2211,9000,8385
11,2326.12,1536.3,94.733,76021.9,846507,5501,313,110,4785,9000,8385
11,2074.4,1305.14,67.839,78050,401145,4818,229,102,3125,9000,8385
11,2169.24,1461.27,75.762,74903.9,1.14038e+06,4839,265,86,4167,9000,8385
11,1465.03,934.447,48.077,29829.3,286707,2872,120,67,1962,9000,8385
11,1913.36,1382.61,101.933,43083.7,549954,4395,237,109,2828,9000,8385
11,2220.64,1654.67,87.887,57537.4,476920,5283,300,122,4728,9000,8385
11,2101.87,1129.46,97.528,91754.4,718238,3973,284,90,3588,9000,8385
11,3371.54,2757.34,236.914,152148,1.61795e+06,10377,622,242,14841,9000,8385
11,2998.11,1834.94,139.009,110115,1.85856e+06,6391,399,137,8669,9000,8385
11,3338.02,2716.88,183.914,90538,1.25613e+06,9750,437,146,7183,9000,8385
11,2418.94,2126.27,108.763,127704,817800,7270,385,161,7559,9000,8385
11,1996.52,1541.1,84.494,52151.3,629031,4815,242,91,3567,9000,8385
11,2533.32,2184.47,156.683,117875,861393,6899,404,101,5886,9000,8385
11,2515.7,2093.45,155.471,56257.4,1.00503e+06,7039,397,133,7198,9000,8385
11,2278.13,2143.93,97.66,92858.5,781968,7248,332,121,5868,9000,8385
11,2195.63,1859.51,62.893,68327.1,643983,6108,213,77,2592,9000,8385
11,2185.61,1417.16,107.702,63883,1.09107e+06,4932,302,89,5359,9000,8385
11,2358.33,2031.8,120.214,79602.1,789438,7178,371,122,4602,9000,8385
11,1984.75,969.988,69.35,52951,672252,3171,211,72,3762,9000,8385
11,1946.56,1612.44,79.81,68602.4,525670,4601,250,83,2355,9000,8385
11,2488.23,1930.65,141.002,97403.5,1.32021e+06,6485,389,132,6084,9000,8385
11,2271.77,1584.28,125.258,67876.2,1.47831e+06,5285,376,180,8352,9000,8385
11,2486.6,2443.73,160.55,54135.1,1.20691e+06,7466,401,133,9457,9000,8385
11,2862.18,2342.38,192.304,25531,1.11372e+06,7754,443,110,5941,9000,8385
11,2340.57,1836.74,123.035,79423.3,1.92517e+06,5581,342,116,6840,9000,8385
11,1674.25,1412.47,74.73,56785.1,614124,4192,228,95,3934,9000,8385
11,2168.52,1567.95,104.935,75746.6,608827,5747,308,112,4174,9000,8385
11,1575.34,965.457,49.294,39737.2,360836,3006,159,83,1919,9000,8385
11,1818.18,1541.49,75.612,23653.9,427949,4695,245,104,3602,9000,8385
11,2013.26,1487.73,81.969,73017.8,578436,4466,230,120,3142,9000,8385
11,2231.14,1866.57,104.548,91394.7,714891,6911,342,131,5458,9000,8385
11,2600.41,2500.33,130.209,99074.9,1.04816e+06,7460,361,117,5079,9000,8385
11,2027.71,1219.75,50.206,51338.3,354241,4122,169,81,1899,9000,8385
11,2118.08,1881.47,79.557,71960.8,598391,5032,271,99,3585,9000,8385
11,1570.81,248.622,41.611,15670.1,162643,764,74,53,196,9000,8385
11,1995.28,1057.96,135.178,106834,1.19218e+06,3317,299,108,4999,9000,8385
11,2169.83,2078.72,186.474,166018,1.97622e+06,6403,421,104,7540,9000,8385
11,1930.85,1391.83,73.062,54508.3,341795,4679,243,102,3241,9000,8385
11,1964.79,1315.47,98.781,71546,1.6507e+06,4795,278,97,8115,9000,8385
11,2176.6,1951.54,117.914,22973.3,706727,6047,292,96,4650,9000,8385
11,1774.39,1134.69,85.063,29728.7,256393,3701,216,74,1540,9000,8385
11,2100.01,1470.52,77.461,40752.1,522718,5065,266,105,3904,9000,8385
11,2181.5,1621.89,65.92,68494.7,408540,5739,234,96,3382,9000,8385
11,2307.57,1471.63,130.921,64398,1.6301e+06,4277,341,106,7100,9000,8385
11,1709.25,990.068,68.455,38204.9,512410,3309,212,90,1974,9000,8385
11,2680.08,2354.66,124.989,31593.2,656696,7518,406,121,5225,9000,8385
11,2636.8,2644.68,102.438,23075.4,608498,8351,372,108,5068,9000,8385
11,1779.19,1307.56,75.339,92633.3,464606,3960,233,81,2299,9000,8385
11,2616.95,2491.72,124.491,200845,1.15645e+06,7149,413,171,7884,9000,8385
11,1447.17,844.216,33.756,25692.4,212720,2551,130,65,977,9000,8385
11,2064.13,1398.84,72.693,96618.5,732015,4779,220,103,4595,9000,8385
11,1997.74,1423.29,88.35,40414.3,673386,4299,273,101,4197,9000,8385
11,2515.04,2143.87,99.359,86124.3,797758,7362,347,79,3525,9000,8385
11,2170.55,1558.36,76.768,67055.1,518636,4955,258,98,2438,9000,8385
11,1654.03,1062.78,57.209,53220.1,325183,3479,191,78,2331,9000,8385
11,2464.01,1740.36,125.083,78911.3,540176,6505,371,138,5923,9000,8385
11,2187.86,1314.1,135.891,78392.8,1.61358e+06,4715,359,83,6697,9000,8385
11,1706.54,1062.05,37.368,27131.1,210889,3537,138,72,1307,9000,8385
11,2391.17,1403.28,96.185,73859.3,384297,4509,295,112,3956,9000,8385
11,2245.33,1514.22,90.497,65618.1,722594,4870,277,113,4752,9000,8385
11,2887.83,2057.23,157.802,94878.7,1.07901e+06,7659,441,153,5747,9000,8385
11,2662.48,2950.33,211.516,115107,1.34165e+06,8647,501,131,9051,9000,8385
11,2447.15,2326.75,103.205,59760.9,1.35725e+06,7913,355,135,5772,9000,8385
11,2164.57,2047.92,83.951,44164.5,816382,5827,250,103,3506,9000,8385
11,2197.53,1638.45,118.269,90660.9,1.28793e+06,5415,331,146,10028,9000,8385
11,2048.77,1484.66,71.336,55322.7,723626,5081,243,124,4710,9000,8385
11,2032.92,1471.13,94.17,103331,1.23999e+06,4969,278,90,4746,9000,8385
11,2458.55,2161.84,147.729,122838,925392,7204,386,116,6800,9000,8385
11,2098.63,1844.92,117.174,11644,1.08219e+06,6156,292,90,5543,9000,8385
11,2082.7,1618.18,102.945,93259,450958,5289,269,85,3467,9000,8385
11,1909.48,1417.7,95.774,83807.2,977681,4550,278,111,5775,9000,8385
11,1817.64,1096.29,67.595,30777.8,471143,3238,201,57,2247,9000,8385
11,2343.18,1594.6,114.916,83707.1,1.53517e+06,5164,344,123,7824,9000,8385
11,1779.55,1273.39,60.323,65455,390533,3597,165,83,2290,9000,8385
11,2512.88,1954.81,129.006,76974.8,1.72499e+06,6601,342,131,7040,9000,8385
11,2433.4,1805.97,100.188,101211,876992,6514,330,115,4968,9000,8385
11,1992.65,1244.78,112.647,41847.2,1.04751e+06,4228,318,98,4558,9000,8385
11,2300.69,2507.87,88.559,63610.8,561370,6233,287,91,3245,9000,8385
11,1946.09,1097.79,62.201,127635,384303,3696,211,92,2883,9000,8385
11,2429.35,2084.07,141.839,90311.1,905124,6655,364,140,8612,9000,8385
11,1930.37,1399.54,108.487,203351,1.28917e+06,4905,350,153,7479,9000,8385
11,2188.87,1668.99,119.86,52553.6,977528,5431,357,98,5342,9000,8385
11,2349.18,1864.06,98.048,86831.6,605392,6144,323,131,5162,9000,8385
11,2350.23,1679.56,109.589,23474.2,408897,5381,302,109,3000,9000,8385
11,2188.99,1568.24,85.068,69637.5,483933,5751,293,120,3707,9000,8385
11,1734.76,1049.57,63.08,6631.37,207295,2933,175,71,2013,9000,8385
11,2210.13,1972.29,99.852,86601.9,659690,6404,342,105,4579,9000,8385
11,1702.81,1369.36,63.47,75266.9,418776,4185,206,68,3534,9000,8385
11,2336.7,1729.09,122.675,96107.1,1.16456e+06,6157,337,120,5963,9000,8385
11,1299.39,465.575,26.463,5149.64,144557,1627,100,43,605,9000,8385
11,2584.78,1945.37,252.016,185613,2.66987e+06,6814,521,216,14073,9000,8385
11,1939.13,1535.66,106.638,142637,461632,4539,275,110,3855,9000,8385
11,2379.93,1994.32,124.253,90382.5,814173,7624,376,149,6735,9000,8385
11,2572.63,2211.5,118.84,30665,1.90642e+06,7682,380,113,12664,9000,8385
11,2044.23,1527.84,86.729,52487.9,722218,4932,231,79,3328,9000,8385
11,1786.76,1463.98,51.32,47902.3,174938,4151,196,96,2365,9000,8385
11,2147.2,1790.47,80.528,88227.7,569754,5782,297,113,2796,9000,8385
11,1690.88,1472.86,73.162,99182.1,654960,4102,214,111,3722,9000,8385
11,2327.78,1717.86,101.652,141369,435111,5305,274,122,3180,9000,8385
11,1865.53,1528.23,75.934,63402.6,690622,5110,209,110,4533,9000,8385
11,2039.14,1440.35,94.892,64396.7,415595,4512,290,112,3313,9000,8385
11,2148.56,1509.16,144.848,92255.9,1.94749e+06,5132,361,128,9236,9000,8385
11,2137.09,1649.65,92.541,16797.9,526278,5377,301,118,4971,9000,8385
11,1315.45,864.578,33.155,10695.7,273448,2917,103,57,1686,9000,8385
11,1873.86,1474.32,68.793,56296,608691,4375,218,83,4011,9000,8385
11,2163.19,1245.75,72.11,64306.2,198181,3897,248,108,2437,9000,8385
11,2208.74,1727.48,99.691,96976.9,561317,5089,283,106,3707,9000,8385
11,2484.74,2236.81,126.877,123703,2.24188e+06,7467,333,117,8463,9000,8385
11,1926.12,1294.55,69.733,77189.1,472904,3976,200,95,3701,9000,8385
11,2231.67,1657.41,116.469,49284.1,1.12754e+06,5450,378,111,8258,9000,8385
11,1745.48,870.851,75.372,36526.6,850934,2823,222,100,5478,9000,8385
11,1491.4,1073.63,46.608,56998.5,480004,2870,149,60,1430,9000,8385
11,2032.77,1538.77,98.904,50842.4,1.09856e+06,5198,238,92,3703,9000,8385
11,2282.23,1476.05,66.715,100898,1.80913e+06,4705,244,92,7055,9000,8385
11,1397.92,460.902,33.17,51431.3,253736,1580,117,73,1860,9000,8385
11,2431.03,2002.03,130.026,73218,908784,6745,362,113,7045,9000,8385
11,1748.75,1239.05,94.017,49462.2,561438,3652,241,102,3764,9000,8385
11,1490.39,756.879,49.522,46136.2,262232,2047,137,68,1087,9000,8385
11,2290.34,1482.39,119.8,51350.4,978755,5341,316,100,4999,9000,8385
11,1902.29,1133,85.065,28848.8,741448,3938,202,78,2076,9000,8385
11,2121.34,1503.27,65.517,38624.1,383274,4820,214,86,3132,9000,8385
11,2237.07,1485.74,63.624,48176.2,431304,4966,221,83,2867,9000,8385
11,2646.68,2233.91,130.783,60636.7,1.56732e+06,7966,415,135,7040,9000,8385
11,2055.28,1710.98,100.837,109959,1.07422e+06,5180,317,116,5450,9000,8385
11,2146.61,1431.74,71.328,33438.3,592193,4871,232,111,3797,9000,8385
11,2285.73,1290,74.576,45346.3,307194,3243,216,93,2673,9000,8385
11,2536.72,1941.95,112.172,112512,1.30228e+06,7008,384,138,8372,9000,8385
11,1809.53,1477.15,65.374,51774.8,217667,3935,199,75,1504,9000,8385
11,2006.87,1355.27,100.215,89265.2,973462,4816,306,91,5051,9000,8385
11,2060.97,1404.19,84.637,63395.1,1.01564e+06,4466,289,125,7136,9000,8385
11,2311.59,1073.14,74.416,43563,311195,3912,199,95,2675,9000,8385
11,2076.52,1345.35,102.143,93950.4,833079,4265,302,116,5411,9000,8385
11,2189.31,1805.6,93.113,49850.8,569346,6311,298,90,4826,9000,8385
11,2005.08,1343.21,105.619,71783.9,623660,4393,282,92,4621,9000,8385
11,1955.86,1226.83,87.964,57051.9,1.12011e+06,3793,252,90,4662,9000,8385
11,2315.48,1884.01,130.521,57418.6,863502,5600,355,105,5047,9000,8385
11,1924.09,1294.44,110.585,68606.1,307292,4130,308,121,4251,9000,8385
11,2022.55,1326.98,56.281,45308.1,521093,4859,208,72,2279,9000,8385
11,2228.54,1580.41,101.719,110063,1.12855e+06,4881,311,114,6759,9000,8385
11,1869.88,1047.64,49.042,41527,420612,3349,161,55,1864,9000,8385
11,2581.9,2239.27,158.24,43242.5,1.35688e+06,7285,401,123,7515,9000,8385
11,2465.06,1940.54,136.357,89993.1,1.79806e+06,7025,415,134,8303,9000,8385
11,2353.26,1804.15,117.975,62441.1,1.29952e+06,6360,377,128,8644,9000,8385
11,2371.18,1766.74,93.144,103374,974756,5732,326,119,4706,9000,8385
11,1596.65,641.442,39.077,27986,298458,2040,130,59,1202,9000,8385
11,2155.9,1645.83,98.296,64122.7,534628,5092,264,92,5232,9000,8385
11,1858.39,1378.83,81.352,99554.8,645024,4347,275,122,4672,9000,8385
11,2717.19,2169.03,142.87,167590,2.31578e+06,7491,453,165,8195,9000,8385
11,2399.53,1928.03,126.43,73404.8,1.35585e+06,6420,377,112,8322,9000,8385
11,1762.38,957.965,66.966,27388.9,1.04072e+06,2711,201,55,2017,9000,8385
11,1974.39,1350.73,88.969,92792.6,1.17093e+06,4147,267,89,4047,9000,8385
11,2171.23,1702.46,89.662,101213,1.04329e+06,5814,285,95,4795,9000,8385
11,2110.68,1346.22,64.561,32920.4,527202,4762,221,83,2581,9000,8385
11,2211.08,1536.05,123.438,121696,640805,4739,336,128,4301,9000,8385
11,1838.84,1367.06,61.34,66706.5,545145,4282,201,78,2874,9000,8385
11,2186.79,1448.42,75.311,46996.8,572736,4786,273,78,3823,9000,8385
11,2698.88,2236.23,105.035,96437.5,1.36494e+06,8424,390,150,8256,9000,8385
11,1815.34,1424.1,70.085,112556,521457,4696,239,113,3341,9000,8385
11,1598.45,1082.63,61.308,51764.4,374082,3328,173,80,2653,9000,8385
11,1658.65,870.309,49.893,42541.5,474852,3037,152,59,1975,9000,8385
11,1974,1339.98,71.481,91479.6,375337,4493,240,94,2974,9000,8385
11,1702.5,1181.2,71.235,122921,474914,3562,216,101,3656,9000,8385
11,2109.94,1793.74,79.041,77040.8,591362,4692,243,92,3294,9000,8385
11,2495.43,1931.58,82.138,72920.7,626467,5610,305,106,4777,9000,8385
11,2650.51,1984.44,103.633,47840,1.29567e+06,6911,377,115,8108,9000,8385
11,1532.61,978.34,39.727,24029.6,264879,3081,137,62,1617,9000,8385
11,1978.93,1499.15,79.546,69547.3,343230,4566,280,86,2317,9000,8385
11,1978.33,1308.45,81.598,82825.8,1.01936e+06,4314,261,87,6776,9000,8385
11,2290.01,2328.57,172.394,36829.8,2.22028e+06,7496,459,195,10866,9000,8385
11,1900.15,1047.09,60.184,18368.7,408009,3065,179,92,1895,9000,8385
11,1741.03,1076.57,48.844,57734.4,322050,3646,171,72,2022,9000,8385
11,2820.92,1860.11,111.055,85699.1,586360,6293,315,111,5028,9000,8385
11,2049.25,1405.85,78.706,69356.8,505504,4388,228,90,3400,9000,8385
11,2303.72,1599.26,102.652,48253.1,3.00576e+06,4973,339,106,23813,9000,8385
11,1862.98,1336.3,144.881,80752.8,703433,3697,264,93,4033,9000,8385
11,2452.76,2530.61,82.083,76484.8,661804,6838,311,112,4217,9000,8385
11,1998.04,1390.56,80.027,113120,555539,3946,231,89,2277,9000,8385
11,1555.24,902.292,32.071,29651.8,149453,2997,117,60,1056,9000,8385
11,2604.39,2505.14,174.955,64829.6,1.545e+06,8433,459,127,8155,9000,8385
11,2552.92,1636.21,75.71,39631.8,290443,5698,236,102,3093,9000,8385
11,2093.92,1215.61,83.584,53158.8,396875,4501,234,107,2728,9000,8385
11,1806.87,1383.22,65.646,79697.8,487729,4648,225,95,4413,9000,8385
11,2625.07,2236.27,183.115,113680,2.01852e+06,6635,443,155,9338,9000,8385
11,2116.94,1463.12,74.448,16325.7,679373,4254,228,98,4402,9000,8385
11,2357.04,2066.91,135.793,39744.4,725178,6421,358,134,7288,9000,8385
11,2001.57,1584.03,107.045,75243.5,670529,5022,322,90,4303,9000,8385
11,1747.65,1583.42,87.066,94412,820766,4982,233,114,3212,9000,8385
11,1941.52,1658.1,55.517,61812.8,499472,4408,213,83,3415,9000,8385
