K,order,dist,cost_ki,cost_edbt,vnum,density
3,1,1608.12,20.179,126692,2,1.07836
3,2,2223.61,20.179,126692,2,1.07836
3,3,2261.34,20.179,126692,3,1.07836
3,1,2805.72,18.907,105465,3,1.07836
3,2,2860.03,18.907,105465,3,1.07836
3,3,2880.19,18.907,105465,3,1.07836
3,1,534.008,2.894,16522.6,2,1.07836
3,2,640.519,2.894,16522.6,2,1.07836
3,3,792.4,2.894,16522.6,2,1.07836
3,1,2775.26,56.022,389377,3,1.07836
3,2,3615.52,56.022,389377,4,1.07836
3,3,3859.92,56.022,389377,4,1.07836
3,1,1142.67,3.288,28774.4,2,1.07836
3,2,1453.79,3.288,28774.4,2,1.07836
3,3,1635.65,3.288,28774.4,2,1.07836
3,1,2043.66,31.122,96828.7,2,1.07836
3,2,2273.16,31.122,96828.7,3,1.07836
3,3,2807.3,31.122,96828.7,3,1.07836
3,1,3042.27,38.687,220149,2,1.07836
3,2,3222.79,38.687,220149,3,1.07836
3,3,3723.74,38.687,220149,3,1.07836
3,1,1896.02,18.643,36178.4,2,1.07836
3,2,2282.02,18.643,36178.4,3,1.07836
3,3,2363.2,18.643,36178.4,3,1.07836
3,1,2131.79,30.745,189263,4,1.07836
3,2,2769.34,30.745,189263,2,1.07836
3,3,3497.06,30.745,189263,3,1.07836
3,1,1194.34,9.744,23375.9,2,1.07836
3,2,1414.11,9.744,23375.9,2,1.07836
3,3,1485.5,9.744,23375.9,2,1.07836
3,1,899.04,34.793,172152,2,1.07836
3,2,1927.97,34.793,172152,2,1.07836
3,3,2506.33,34.793,172152,2,1.07836
3,1,1418,19.629,50395.3,3,1.07836
3,2,2596.24,19.629,50395.3,3,1.07836
3,3,2882.84,19.629,50395.3,2,1.07836
3,1,597.235,12.595,35019.5,2,1.07836
3,2,1240.58,12.595,35019.5,2,1.07836
3,3,2350.91,12.595,35019.5,2,1.07836
3,1,2176.07,22.09,48510,2,1.07836
3,2,2246.37,22.09,48510,3,1.07836
3,3,2417.18,22.09,48510,3,1.07836
3,1,763.063,15.344,26945,2,1.07836
3,2,1463.72,15.344,26945,2,1.07836
3,3,2484.18,15.344,26945,4,1.07836
3,1,516.202,35.08,246727,2,1.07836
3,2,1521.19,35.08,246727,2,1.07836
3,3,3191.57,35.08,246727,7,1.07836
3,1,273.651,25.225,40252.2,2,1.07836
3,2,2557.68,25.225,40252.2,2,1.07836
3,3,2569.45,25.225,40252.2,4,1.07836
3,1,2266.41,25.362,100976,2,1.07836
3,2,2614.42,25.362,100976,2,1.07836
3,3,2839.55,25.362,100976,4,1.07836
3,1,627.896,18.248,49086.9,2,1.07836
3,2,1129.64,18.248,49086.9,2,1.07836
3,3,2662.99,18.248,49086.9,5,1.07836
3,1,374.092,25.216,112793,2,1.07836
3,2,2040.35,25.216,112793,3,1.07836
3,3,3145.78,25.216,112793,5,1.07836
3,1,2407.03,16.361,86249,3,1.07836
3,2,2961.91,16.361,86249,4,1.07836
3,3,3026.49,16.361,86249,3,1.07836
3,1,1241.59,14.09,67770.9,2,1.07836
3,2,1267.44,14.09,67770.9,2,1.07836
3,3,1932.1,14.09,67770.9,3,1.07836
3,1,494.518,7.025,7135.03,2,1.07836
3,2,796.709,7.025,7135.03,2,1.07836
3,3,1229.71,7.025,7135.03,3,1.07836
3,1,2233.64,25.358,100790,3,1.07836
3,2,2244.32,25.358,100790,2,1.07836
3,3,3122.72,25.358,100790,3,1.07836
3,1,1045.39,27.17,618945,2,1.07836
3,2,1450.28,27.17,618945,2,1.07836
3,3,1507.42,27.17,618945,2,1.07836
3,1,2603.81,33.31,239515,3,1.07836
3,2,2911.74,33.31,239515,3,1.07836
3,3,2998.24,33.31,239515,3,1.07836
3,1,1151.67,28.211,86239.4,3,1.07836
3,2,1274.51,28.211,86239.4,2,1.07836
3,3,3028.38,28.211,86239.4,2,1.07836
3,1,407.806,12.174,28500.5,2,1.07836
3,2,719.851,12.174,28500.5,2,1.07836
3,3,2335.08,12.174,28500.5,2,1.07836
3,1,1008.41,11.014,34026.8,2,1.07836
3,2,1575.4,11.014,34026.8,4,1.07836
3,3,2124.93,11.014,34026.8,3,1.07836
3,1,1850.95,26.872,122832,2,1.07836
3,2,2039.04,26.872,122832,3,1.07836
3,3,3297.47,26.872,122832,3,1.07836
3,1,2106.69,13.882,25584.7,3,1.07836
3,2,2340.72,13.882,25584.7,3,1.07836
3,3,2453.62,13.882,25584.7,4,1.07836
3,1,1245.82,9.378,38667.1,3,1.07836
3,2,1502.77,9.378,38667.1,3,1.07836
3,3,1658.09,9.378,38667.1,2,1.07836
3,1,545.954,18.93,57617.4,2,1.07836
3,2,1828.37,18.93,57617.4,2,1.07836
3,3,2115.51,18.93,57617.4,2,1.07836
3,1,892.932,9.461,22672.6,2,1.07836
3,2,998.618,9.461,22672.6,2,1.07836
3,3,1677.43,9.461,22672.6,2,1.07836
3,1,2826.93,71.603,582085,4,1.07836
3,2,4722.73,71.603,582085,3,1.07836
3,3,5376.22,71.603,582085,4,1.07836
3,1,1532.89,8.496,15821.6,2,1.07836
3,2,1794.01,8.496,15821.6,2,1.07836
3,3,1933.97,8.496,15821.6,2,1.07836
3,1,406.596,3.174,7464.55,2,1.07836
3,2,685.292,3.174,7464.55,2,1.07836
3,3,885.574,3.174,7464.55,2,1.07836
3,1,776.514,17.16,69861.1,4,1.07836
3,2,849.492,17.16,69861.1,4,1.07836
3,3,2029.02,17.16,69861.1,3,1.07836
3,1,975.869,20.871,38270.6,3,1.07836
3,2,2878,20.871,38270.6,4,1.07836
3,3,2917.67,20.871,38270.6,4,1.07836
3,1,1252.24,14.676,37385.6,4,1.07836
3,2,1566.66,14.676,37385.6,2,1.07836
3,3,1706.86,14.676,37385.6,2,1.07836
3,1,581.022,14.818,60819,2,1.07836
3,2,761.853,14.818,60819,2,1.07836
3,3,1724.75,14.818,60819,2,1.07836
3,1,122.332,12.782,32949.4,2,1.07836
3,2,880.164,12.782,32949.4,2,1.07836
3,3,1984.7,12.782,32949.4,4,1.07836
3,1,1299.64,17.783,77846.3,2,1.07836
3,2,2395.98,17.783,77846.3,5,1.07836
3,3,2661.89,17.783,77846.3,5,1.07836
3,1,1575.73,7.378,10959.7,3,1.07836
3,2,1826.62,7.378,10959.7,2,1.07836
3,3,1952.47,7.378,10959.7,2,1.07836
3,1,34.4819,13.028,100447,2,1.07836
3,2,398.208,13.028,100447,2,1.07836
3,3,1815.83,13.028,100447,2,1.07836
3,1,568.846,12.296,19814.9,2,1.07836
3,2,1086.08,12.296,19814.9,2,1.07836
3,3,2495.09,12.296,19814.9,4,1.07836
3,1,1355.33,24.539,82745.6,2,1.07836
3,2,2503.82,24.539,82745.6,4,1.07836
3,3,3239.85,24.539,82745.6,4,1.07836
3,1,2513.01,49.28,163569,4,1.07836
3,2,2837.61,49.28,163569,5,1.07836
3,3,3086.56,49.28,163569,6,1.07836
3,1,1857.94,21.138,29750.9,2,1.07836
3,2,2328.66,21.138,29750.9,3,1.07836
3,3,2398.45,21.138,29750.9,3,1.07836
3,1,968.241,13.173,142987,2,1.07836
3,2,1478,13.173,142987,2,1.07836
3,3,1781.87,13.173,142987,2,1.07836
3,1,551.033,10.074,27086.2,2,1.07836
3,2,1360.19,10.074,27086.2,2,1.07836
3,3,1896.57,10.074,27086.2,2,1.07836
3,1,328.184,23.411,51215.3,2,1.07836
3,2,1146.95,23.411,51215.3,2,1.07836
3,3,2858.24,23.411,51215.3,3,1.07836
3,1,1061.61,11.685,20558.1,2,1.07836
3,2,1511.54,11.685,20558.1,2,1.07836
3,3,1711.02,11.685,20558.1,2,1.07836
3,1,1492.88,10.499,90210.4,2,1.07836
3,2,1803.03,10.499,90210.4,2,1.07836
3,3,2115.92,10.499,90210.4,3,1.07836
3,1,2836.37,56.497,107771,4,1.07836
3,2,3486.4,56.497,107771,2,1.07836
3,3,3729.75,56.497,107771,3,1.07836
3,1,1493.9,13.968,58135.5,2,1.07836
3,2,1754.37,13.968,58135.5,2,1.07836
3,3,2395.95,13.968,58135.5,4,1.07836
