K,order,dist,cost_ki,cost_edbt,vnum,density
10,1,2206.17,76.732,617504,4,1.07527
10,2,3222.86,76.732,617504,4,1.07527
10,3,3739.81,76.732,617504,5,1.07527
10,4,4039.26,76.732,617504,2,1.07527
10,5,4084.49,76.732,617504,4,1.07527
10,6,4282.16,76.732,617504,6,1.07527
10,7,4303.59,76.732,617504,3,1.07527
10,8,4545.44,76.732,617504,4,1.07527
10,9,5536.36,76.732,617504,6,1.07527
10,10,5537.98,76.732,617504,3,1.07527
10,1,1448.75,60.412,240289,2,1.07527
10,2,2845.3,60.412,240289,2,1.07527
10,3,3134.3,60.412,240289,2,1.07527
10,4,3558.69,60.412,240289,4,1.07527
10,5,3637.21,60.412,240289,3,1.07527
10,6,4340.32,60.412,240289,3,1.07527
10,7,4658.74,60.412,240289,2,1.07527
10,8,4664.4,60.412,240289,3,1.07527
10,9,4843.25,60.412,240289,3,1.07527
10,10,4958.35,60.412,240289,3,1.07527
10,1,2115.37,87.293,260053,4,1.07527
10,2,2998.73,87.293,260053,3,1.07527
10,3,3136.92,87.293,260053,3,1.07527
10,4,3637.09,87.293,260053,2,1.07527
10,5,3882.95,87.293,260053,4,1.07527
10,6,4617.22,87.293,260053,3,1.07527
10,7,4653.43,87.293,260053,4,1.07527
10,8,4949.56,87.293,260053,3,1.07527
10,9,5098.9,87.293,260053,4,1.07527
10,10,5575.76,87.293,260053,4,1.07527
10,1,1049.14,102.939,535120,2,1.07527
10,2,2274.4,102.939,535120,2,1.07527
10,3,2380.91,102.939,535120,3,1.07527
10,4,4093.12,102.939,535120,4,1.07527
10,5,4117.44,102.939,535120,5,1.07527
10,6,5472.59,102.939,535120,4,1.07527
10,7,6183.22,102.939,535120,4,1.07527
10,8,6728.2,102.939,535120,3,1.07527
10,9,7309.27,102.939,535120,8,1.07527
10,10,7432.74,102.939,535120,9,1.07527
10,1,1205.21,70.826,333048,2,1.07527
10,2,1942.3,70.826,333048,2,1.07527
10,3,4069.35,70.826,333048,4,1.07527
10,4,4135.53,70.826,333048,5,1.07527
10,5,4243.2,70.826,333048,3,1.07527
10,6,5211.02,70.826,333048,3,1.07527
10,7,5242.65,70.826,333048,4,1.07527
10,8,5277.96,70.826,333048,6,1.07527
10,9,5374.45,70.826,333048,3,1.07527
10,10,5434.13,70.826,333048,6,1.07527
10,1,1708.37,75.213,339965,2,1.07527
10,2,3048.59,75.213,339965,3,1.07527
10,3,3682.51,75.213,339965,5,1.07527
10,4,4415.34,75.213,339965,5,1.07527
10,5,4478.82,75.213,339965,4,1.07527
10,6,5066.97,75.213,339965,3,1.07527
10,7,5369.62,75.213,339965,3,1.07527
10,8,5611.1,75.213,339965,6,1.07527
10,9,5627.83,75.213,339965,4,1.07527
10,10,5855.11,75.213,339965,5,1.07527
10,1,1946.24,28.069,217448,2,1.07527
10,2,2327.68,28.069,217448,2,1.07527
10,3,2695.6,28.069,217448,2,1.07527
10,4,3174.2,28.069,217448,3,1.07527
10,5,3433.43,28.069,217448,3,1.07527
10,6,3624.89,28.069,217448,2,1.07527
10,7,3766.08,28.069,217448,3,1.07527
10,8,4240.87,28.069,217448,3,1.07527
10,9,4244.08,28.069,217448,2,1.07527
10,10,4305.01,28.069,217448,2,1.07527
10,1,878.898,136.316,563857,2,1.07527
10,2,1991.11,136.316,563857,3,1.07527
10,3,2612.16,136.316,563857,3,1.07527
10,4,2825.63,136.316,563857,3,1.07527
10,5,3654.69,136.316,563857,3,1.07527
10,6,4047.06,136.316,563857,5,1.07527
10,7,4484.53,136.316,563857,5,1.07527
10,8,4546.87,136.316,563857,3,1.07527
10,9,4585.66,136.316,563857,4,1.07527
10,10,5221.5,136.316,563857,4,1.07527
10,1,2495.21,86.692,296370,4,1.07527
10,2,2629.08,86.692,296370,3,1.07527
10,3,2706.04,86.692,296370,4,1.07527
10,4,3215.75,86.692,296370,2,1.07527
10,5,3502.91,86.692,296370,3,1.07527
10,6,3602.09,86.692,296370,5,1.07527
10,7,3809.47,86.692,296370,2,1.07527
10,8,4256.87,86.692,296370,2,1.07527
10,9,4346.05,86.692,296370,2,1.07527
10,10,4589.2,86.692,296370,5,1.07527
10,1,630.57,58.769,693943,2,1.07527
10,2,1033.23,58.769,693943,2,1.07527
10,3,2538.58,58.769,693943,2,1.07527
10,4,2736.33,58.769,693943,4,1.07527
10,5,3444.49,58.769,693943,4,1.07527
10,6,3751.15,58.769,693943,5,1.07527
10,7,3926.94,58.769,693943,3,1.07527
10,8,4742.67,58.769,693943,6,1.07527
10,9,4783.93,58.769,693943,4,1.07527
10,10,4797.37,58.769,693943,4,1.07527
10,1,431.283,64.41,277390,2,1.07527
10,2,1785.49,64.41,277390,3,1.07527
10,3,1844.37,64.41,277390,2,1.07527
10,4,3114.02,64.41,277390,4,1.07527
10,5,4187.34,64.41,277390,2,1.07527
10,6,4412.8,64.41,277390,3,1.07527
10,7,4419.2,64.41,277390,4,1.07527
10,8,4513.89,64.41,277390,5,1.07527
10,9,4632.88,64.41,277390,3,1.07527
10,10,5402.31,64.41,277390,6,1.07527
10,1,597.746,103.246,896060,2,1.07527
10,2,3568.62,103.246,896060,6,1.07527
10,3,4094.89,103.246,896060,8,1.07527
10,4,5121.89,103.246,896060,3,1.07527
10,5,5316.24,103.246,896060,5,1.07527
10,6,5810.35,103.246,896060,4,1.07527
10,7,6307.47,103.246,896060,5,1.07527
10,8,6481.29,103.246,896060,6,1.07527
10,9,6575.05,103.246,896060,5,1.07527
10,10,6794.12,103.246,896060,8,1.07527
10,1,736.105,72.366,645665,2,1.07527
10,2,1445.22,72.366,645665,2,1.07527
10,3,1495.74,72.366,645665,2,1.07527
10,4,1624.13,72.366,645665,2,1.07527
10,5,1973.09,72.366,645665,2,1.07527
10,6,2015.8,72.366,645665,2,1.07527
10,7,2254.09,72.366,645665,2,1.07527
10,8,5096.95,72.366,645665,4,1.07527
10,9,5371.09,72.366,645665,4,1.07527
10,10,5444.52,72.366,645665,9,1.07527
10,1,1510.26,74.686,187210,2,1.07527
10,2,2245.32,74.686,187210,3,1.07527
10,3,2923.49,74.686,187210,2,1.07527
10,4,3846.67,74.686,187210,4,1.07527
10,5,4239.46,74.686,187210,3,1.07527
10,6,4396.09,74.686,187210,3,1.07527
10,7,4405.92,74.686,187210,4,1.07527
10,8,4501.04,74.686,187210,4,1.07527
10,9,4828.64,74.686,187210,4,1.07527
10,10,4944.52,74.686,187210,3,1.07527
10,1,1433.36,105.589,800447,4,1.07527
10,2,3039.65,105.589,800447,4,1.07527
10,3,3489.42,105.589,800447,4,1.07527
10,4,4011.66,105.589,800447,5,1.07527
10,5,4161.71,105.589,800447,5,1.07527
10,6,4645.24,105.589,800447,3,1.07527
10,7,4767.91,105.589,800447,2,1.07527
10,8,5050.51,105.589,800447,2,1.07527
10,9,5551.14,105.589,800447,4,1.07527
10,10,5726.06,105.589,800447,4,1.07527
10,1,251.241,72.427,463633,2,1.07527
10,2,2469.68,72.427,463633,2,1.07527
10,3,2561.74,72.427,463633,3,1.07527
10,4,2701.42,72.427,463633,3,1.07527
10,5,3936.77,72.427,463633,3,1.07527
10,6,4004.21,72.427,463633,3,1.07527
10,7,4017.06,72.427,463633,3,1.07527
10,8,4064.73,72.427,463633,4,1.07527
10,9,4609.19,72.427,463633,3,1.07527
10,10,4927.17,72.427,463633,2,1.07527
10,1,2071.15,113.323,444244,2,1.07527
10,2,2660.37,113.323,444244,3,1.07527
10,3,3050.14,113.323,444244,2,1.07527
10,4,3425.03,113.323,444244,6,1.07527
10,5,3612.92,113.323,444244,3,1.07527
10,6,4379.55,113.323,444244,5,1.07527
10,7,4860,113.323,444244,3,1.07527
10,8,5824.33,113.323,444244,6,1.07527
10,9,6318.82,113.323,444244,3,1.07527
10,10,6558.14,113.323,444244,4,1.07527
