K,order,dist,cost_ki,cost_edbt,vnum,density
3,1,102.45,26.026,202358,2,1.07686
3,2,742.189,26.026,202358,3,1.07686
3,3,941.524,26.026,202358,3,1.07686
3,1,363.189,29.399,148979,2,1.07686
3,2,1085.5,29.399,148979,4,1.07686
3,3,1283.09,29.399,148979,5,1.07686
3,1,393.376,18.116,25126.3,2,1.07686
3,2,983.533,18.116,25126.3,2,1.07686
3,3,1403.08,18.116,25126.3,3,1.07686
3,1,945.431,15.092,55261.3,2,1.07686
3,2,1168.47,15.092,55261.3,3,1.07686
3,3,1257.49,15.092,55261.3,2,1.07686
3,1,1002.52,18.936,141059,3,1.07686
3,2,1059.09,18.936,141059,2,1.07686
3,3,1640.17,18.936,141059,5,1.07686
3,1,608.836,5.028,21579.3,2,1.07686
3,2,629.543,5.028,21579.3,2,1.07686
3,3,735.37,5.028,21579.3,2,1.07686
3,1,958.802,42.419,216392,2,1.07686
3,2,1168.3,42.419,216392,2,1.07686
3,3,1859.51,42.419,216392,3,1.07686
3,1,259.187,36.387,180069,2,1.07686
3,2,1009.9,36.387,180069,2,1.07686
3,3,1462.87,36.387,180069,3,1.07686
3,1,1351.68,48.303,149215,3,1.07686
3,2,1598.93,48.303,149215,3,1.07686
3,3,1800.16,48.303,149215,5,1.07686
3,1,819.028,51.244,119669,3,1.07686
3,2,1496.19,51.244,119669,2,1.07686
3,3,1596.91,51.244,119669,3,1.07686
3,1,323.957,13.083,63803,2,1.07686
3,2,394.346,13.083,63803,2,1.07686
3,3,682.359,13.083,63803,4,1.07686
3,1,231.905,18.324,96956.6,2,1.07686
3,2,659.955,18.324,96956.6,2,1.07686
3,3,1476.41,18.324,96956.6,2,1.07686
3,1,402.498,6.603,32147,2,1.07686
3,2,413.038,6.603,32147,2,1.07686
3,3,678.561,6.603,32147,2,1.07686
3,1,224.243,76.859,245905,2,1.07686
3,2,381.997,76.859,245905,3,1.07686
3,3,2055,76.859,245905,2,1.07686
3,1,158.902,24.396,107449,2,1.07686
3,2,1043.69,24.396,107449,2,1.07686
3,3,1061.85,24.396,107449,2,1.07686
3,1,899.48,39.007,181564,2,1.07686
3,2,1084.44,39.007,181564,3,1.07686
3,3,1939.08,39.007,181564,5,1.07686
3,1,226.108,15.168,19069,2,1.07686
3,2,467.518,15.168,19069,2,1.07686
3,3,833.682,15.168,19069,2,1.07686
3,1,632.678,52.307,142957,2,1.07686
3,2,995.865,52.307,142957,2,1.07686
3,3,2201.83,52.307,142957,4,1.07686
3,1,987.122,22.694,454362,2,1.07686
3,2,1050.55,22.694,454362,3,1.07686
3,3,1059.66,22.694,454362,4,1.07686
3,1,1438.92,29.525,154848,4,1.07686
3,2,1482.91,29.525,154848,4,1.07686
3,3,1571.69,29.525,154848,4,1.07686
3,1,1351.82,37.221,92820.7,3,1.07686
3,2,1532.99,37.221,92820.7,2,1.07686
3,3,1625.82,37.221,92820.7,2,1.07686
3,1,520.586,8.96,92198.9,2,1.07686
3,2,654.441,8.96,92198.9,2,1.07686
3,3,720.084,8.96,92198.9,2,1.07686
3,1,1074.46,33.822,127457,3,1.07686
3,2,1309.45,33.822,127457,4,1.07686
3,3,1395.6,33.822,127457,3,1.07686
3,1,1438.86,33.1,231901,4,1.07686
3,2,1601.68,33.1,231901,3,1.07686
3,3,1809.37,33.1,231901,3,1.07686
3,1,115.802,34.087,30545.1,2,1.07686
3,2,1486.18,34.087,30545.1,3,1.07686
3,3,1557.48,34.087,30545.1,3,1.07686
3,1,762.365,25.356,153641,2,1.07686
3,2,1321.85,25.356,153641,2,1.07686
3,3,1371.51,25.356,153641,2,1.07686
3,1,681.602,11.019,193567,2,1.07686
3,2,800.212,11.019,193567,2,1.07686
3,3,827.89,11.019,193567,2,1.07686
3,1,344.745,34.754,164721,2,1.07686
3,2,1169.2,34.754,164721,2,1.07686
3,3,1577.12,34.754,164721,3,1.07686
3,1,187.385,22.576,36458.6,2,1.07686
3,2,527.532,22.576,36458.6,2,1.07686
3,3,1208.34,22.576,36458.6,3,1.07686
3,1,660.518,15.409,290431,4,1.07686
3,2,766.954,15.409,290431,4,1.07686
3,3,1285.23,15.409,290431,2,1.07686
3,1,96.566,9.324,52251.1,2,1.07686
3,2,654.892,9.324,52251.1,3,1.07686
3,3,805.404,9.324,52251.1,3,1.07686
3,1,213.063,19.331,66777.2,2,1.07686
3,2,305.668,19.331,66777.2,2,1.07686
3,3,1524.3,19.331,66777.2,2,1.07686
3,1,554.008,4.095,33564.1,2,1.07686
3,2,600.67,4.095,33564.1,2,1.07686
3,3,648.845,4.095,33564.1,2,1.07686
3,1,261.197,8.031,91716.9,2,1.07686
3,2,266.867,8.031,91716.9,3,1.07686
3,3,632.374,8.031,91716.9,2,1.07686
3,1,393.472,34.306,184004,2,1.07686
3,2,813.423,34.306,184004,2,1.07686
3,3,1621.62,34.306,184004,3,1.07686
3,1,507.011,31.23,58674.9,2,1.07686
3,2,766.112,31.23,58674.9,3,1.07686
3,3,1384.37,31.23,58674.9,3,1.07686
3,1,953.014,38.117,79447.4,3,1.07686
3,2,1464.41,38.117,79447.4,4,1.07686
3,3,1928.38,38.117,79447.4,5,1.07686
3,1,742.218,111.124,516124,2,1.07686
3,2,996.543,111.124,516124,3,1.07686
3,3,2543.43,111.124,516124,2,1.07686
3,1,1255.31,20.448,148352,2,1.07686
3,2,1372.88,20.448,148352,4,1.07686
3,3,1392,20.448,148352,5,1.07686
3,1,574.623,28.498,58893.3,2,1.07686
3,2,1554.89,28.498,58893.3,3,1.07686
3,3,1858.09,28.498,58893.3,4,1.07686
3,1,1146.52,36.093,96005.7,3,1.07686
3,2,1304.15,36.093,96005.7,2,1.07686
3,3,1414.14,36.093,96005.7,4,1.07686
3,1,394.757,37.073,181228,2,1.07686
3,2,874.069,37.073,181228,3,1.07686
3,3,1409.49,37.073,181228,3,1.07686
3,1,112.486,29.326,310697,2,1.07686
3,2,847.638,29.326,310697,2,1.07686
3,3,1276.81,29.326,310697,2,1.07686
3,1,158.6,14.111,30149.7,2,1.07686
3,2,792.258,14.111,30149.7,3,1.07686
3,3,922.345,14.111,30149.7,2,1.07686
3,1,509.215,24.64,105173,2,1.07686
3,2,642.77,24.64,105173,2,1.07686
3,3,1252.21,24.64,105173,2,1.07686
3,1,1239.71,99.811,195275,3,1.07686
3,2,1845.93,99.811,195275,4,1.07686
3,3,2030.5,99.811,195275,2,1.07686
3,1,779.647,24.71,74882.8,2,1.07686
3,2,1329.03,24.71,74882.8,2,1.07686
3,3,1511.26,24.71,74882.8,4,1.07686
3,1,284.45,30.533,180791,2,1.07686
3,2,472.492,30.533,180791,2,1.07686
3,3,1194.1,30.533,180791,4,1.07686
3,1,296.068,17.767,115558,2,1.07686
3,2,388.027,17.767,115558,2,1.07686
3,3,1402.89,17.767,115558,4,1.07686
3,1,578.584,18.149,133698,2,1.07686
3,2,647.168,18.149,133698,2,1.07686
3,3,1295.19,18.149,133698,3,1.07686
3,1,245.392,78.937,430776,2,1.07686
3,2,1447.55,78.937,430776,5,1.07686
3,3,1832.53,78.937,430776,6,1.07686
3,1,69.7209,63.565,101003,2,1.07686
3,2,1976.03,63.565,101003,5,1.07686
3,3,2017.64,63.565,101003,3,1.07686
3,1,525.617,12.47,207483,2,1.07686
3,2,561.792,12.47,207483,2,1.07686
3,3,757.424,12.47,207483,4,1.07686
3,1,2189.47,81.865,362017,3,1.07686
3,2,2607.85,81.865,362017,3,1.07686
3,3,2728.66,81.865,362017,4,1.07686
3,1,1242.82,32.7,173261,3,1.07686
3,2,1376.51,32.7,173261,4,1.07686
3,3,1598.46,32.7,173261,4,1.07686
3,1,299,11.452,48721.7,2,1.07686
3,2,858.941,11.452,48721.7,2,1.07686
3,3,1044.85,11.452,48721.7,2,1.07686
3,1,1223.73,25.523,96352.3,3,1.07686
3,2,1310.17,25.523,96352.3,3,1.07686
3,3,1489.49,25.523,96352.3,4,1.07686
3,1,160.112,10.203,36940.6,2,1.07686
3,2,332.728,10.203,36940.6,2,1.07686
3,3,801.384,10.203,36940.6,2,1.07686
3,1,314.841,22.219,119332,2,1.07686
3,2,1034.45,22.219,119332,2,1.07686
3,3,1221.47,22.219,119332,2,1.07686
3,1,666.209,19.583,100612,2,1.07686
3,2,1430.46,19.583,100612,2,1.07686
3,3,1498.74,19.583,100612,2,1.07686
3,1,232.757,5.503,21082.4,2,1.07686
3,2,451.648,5.503,21082.4,2,1.07686
3,3,603.739,5.503,21082.4,2,1.07686
3,1,120.603,37.607,215298,2,1.07686
3,2,788.885,37.607,215298,2,1.07686
3,3,1550.33,37.607,215298,3,1.07686
3,1,408.796,13.472,40791.8,2,1.07686
3,2,669.497,13.472,40791.8,2,1.07686
3,3,1352.05,13.472,40791.8,2,1.07686
3,1,156.4,46.429,98418.8,2,1.07686
3,2,1129.79,46.429,98418.8,2,1.07686
3,3,1316.57,46.429,98418.8,2,1.07686
3,1,897.749,55.207,230048,3,1.07686
3,2,1556.91,55.207,230048,3,1.07686
3,3,2051.78,55.207,230048,5,1.07686
3,1,782.551,49.847,475949,2,1.07686
3,2,1344.21,49.847,475949,3,1.07686
3,3,2366.68,49.847,475949,4,1.07686
3,1,411.579,32.921,127839,2,1.07686
3,2,813.661,32.921,127839,2,1.07686
3,3,1205.88,32.921,127839,3,1.07686
3,1,574.534,28.51,239909,2,1.07686
3,2,1084.26,28.51,239909,2,1.07686
3,3,1487.81,28.51,239909,4,1.07686
3,1,437.507,23.124,171928,2,1.07686
3,2,1394.27,23.124,171928,3,1.07686
3,3,1542.53,23.124,171928,4,1.07686
3,1,407.044,48.066,245710,2,1.07686
3,2,926.601,48.066,245710,2,1.07686
3,3,2337.31,48.066,245710,4,1.07686
3,1,1809.87,62.553,199297,4,1.07686
3,2,2031.14,62.553,199297,3,1.07686
3,3,2333.01,62.553,199297,4,1.07686
3,1,505.696,19.939,106804,3,1.07686
3,2,541.751,19.939,106804,3,1.07686
3,3,950.51,19.939,106804,4,1.07686
3,1,63.7887,15.612,35813.5,2,1.07686
3,2,270.651,15.612,35813.5,2,1.07686
3,3,901.882,15.612,35813.5,2,1.07686
3,1,1373.98,46.495,111640,4,1.07686
3,2,1526.77,46.495,111640,3,1.07686
3,3,1553.91,46.495,111640,4,1.07686
3,1,405.464,7.729,50838.3,2,1.07686
3,2,568.719,7.729,50838.3,2,1.07686
3,3,646.972,7.729,50838.3,2,1.07686
